Code;Territoire;Commune;#5 ans en primaire garçon;#5 ans en primaire filles;#6 ans en maternelles garçon;#6 ans en maternelles filles;#11 ans en secondaires garçon;#11 ans en secondaires filles;#12 ans en primaires garçon;#12 ans en primaires filles;#13 ans en primaires garçon;#13 ans en primaires filles;#17 ans a l'unif garçon;#17 ans a l'unif filles;#18 ans en secondaires garçon;#18 ans en secondaires filles;#19 ans en secondaires garçon;#19 ans en secondaires filles
21004D6NJ;TOUR ET TAXIS;Bruxelles;0,017089226;0,010398165;0,2993561;0,237190584;0,013258882;0,01882911;0,2993561;0,237190584;0,03211596;0,019672205;0,013258882;0,01882911;0,568364091;0,505294633;0,561587329;0,384732121
21004A822;RUE DES COMMERCANTS;Bruxelles;0,044598712;0,018162129;0,781246407;0,414292887;0,034602449;0,032888179;0,781246407;0,414292887;0,083814821;0,034360784;0,034602449;0,032888179;1,483291652;0,882581293;1,465605956;0,671998771
21004E800;DIVIN JESUS;Bruxelles;0,060437507;0,045336001;1,058698402;1,034150948;0,046891169;0,082094921;1,058698402;1,034150948;0,113580832;0,085770813;0,046891169;0,082094921;2,010068127;2,203084602;1,986101529;1,677432047
21004E233;DE MEYSSE (AVENUE);Bruxelles;0,032302806;0,025302203;0,565856042;0,577163755;0,025062522;0,045817502;0,565856042;0,577163755;0,060706997;0,047869032;0,025062522;0,045817502;1,074346758;1,229550275;1,061537024;0,936181494
21004E101;PARVIS NOTRE DAME;Bruxelles;0,113685035;0,073896296;1,991448201;1,685634419;0,088203907;0,133812211;1,991448201;1,685634419;0,213649462;0,139803803;0,088203907;0,133812211;3,781007459;3,590960528;3,735925463;2,734162938
21004A811;QUAI DU COMMERCE;Bruxelles;0,145362625;0,085542241;2,54635219;1,951287874;0,112781347;0,154900815;2,54635219;1,951287874;0,273181485;0,161836672;0,112781347;0,154900815;4,834560409;4,156890518;4,776916609;3,165062914
21004D672;QUAI DE WILLEBROECK;Bruxelles;0,063980396;0,038195928;1,120760032;0,87128008;0,049639962;0,069165599;1,120760032;0,87128008;0,120239019;0,072262566;0,049639962;0,069165599;2,127899707;1,85611562;2,102528171;1,413249324
21004E14-;ECOLE DES CADETS;Bruxelles;0,154532454;0,100862205;2,706982293;2,300748668;0,119895869;0,182642371;2,706982293;2,300748668;0,290414439;0,190820387;0,119895869;0,182642371;5,139536263;4,901357944;5,078256152;3,731901572
21004F522;AVENUE DE VERSAILLES;Bruxelles;0,118165747;0,090048113;2,06993791;2,05407046;0,091680321;0,163060096;2,06993791;2,05407046;0,22207011;0,170361294;0,091680321;0,163060096;3,930029752;4,375851525;3,883170921;3,331780166
21004E82-;CITE MODELE;Bruxelles;0,173914137;0,134067013;3,046495918;3,058177267;0,134933382;0,242769996;3,046495918;3,058177267;0,326838637;0,253640295;0,134933382;0,242769996;5,784144317;6,51493214;5,715178366;4,960479477
21004E222;MUTSAARD (AVENUE);Bruxelles;0,121291825;0,097950718;2,124698172;2,234335304;0,094105726;0,17737022;2,124698172;2,234335304;0,227944981;0,18531217;0,094105726;0,17737022;4,033998793;4,759875447;3,98590031;3,624176578
21004E81-;DISQUE (RUE DU);Bruxelles;0,065126624;0,053307928;1,140838795;1,215997062;0,050529277;0,096530572;1,140838795;1,215997062;0,122393138;0,100852837;0,050529277;0,096530572;2,166021689;2,590477154;2,140195613;1,972393339
21004D600;PARVIS SAINT-ROCH;Bruxelles;0,063146775;0,044504148;1,106157296;1,015175701;0,048993187;0,080588592;1,106157296;1,015175701;0,118672387;0,084197037;0,048993187;0,080588592;2,100174629;2,162661031;2,075133667;1,646653477
21004D610;ANVERS (CHAUSSEE D')-SUD;Bruxelles;0,149113919;0,098574608;2,612064505;2,248566739;0,115691833;0,178499966;2,612064505;2,248566739;0,28023133;0,186492502;0,115691833;0,178499966;4,959323258;4,790193125;4,900191877;3,647260505
21004E8NJ;HOPITAL BRUGMANN;Bruxelles;0,000208405;0,001178459;0,003650684;0,0268816;0,000161694;0,002133966;0,003650684;0,0268816;0,000391658;0,002229517;0,000161694;0,002133966;0,006931269;0,057266725;0,006848626;0,043602974
21005A10-;GENERAL HENRI (RUE);Etterbeek;0,216791334;0,219996017;1,734330668;1,344420102;0,156571519;0,183330014;1,734330668;1,344420102;0,12043963;0,097776007;0,156571519;0,183330014;3,589100966;3,092166235;3,263913966;2,309958176
21005A042;PH. BAUCQ (RUE);Etterbeek;0,27921073;0,262417845;2,23368584;1,603664609;0,201652194;0,218681538;2,23368584;1,603664609;0,155117072;0,116630153;0,201652194;0,218681538;4,622488751;3,6884286;4,203672656;2,755387373
21005A02-;CHAMP DU ROI (RUE);Etterbeek;0,186484395;0,178649671;1,491875161;1,091747992;0,134683174;0,148874726;1,491875161;1,091747992;0,103602442;0,079399854;0,134683174;0,148874726;3,087352764;2,511020381;2,807626171;1,875821549
21005A33-;CARDINAL LAVIGERIE (RUE);Etterbeek;0,093113232;0,095239992;0,744905855;0,582022174;0,067248445;0,07936666;0,744905855;0,582022174;0,051729573;0,042328885;0,067248445;0,07936666;1,541541283;1,338650999;1,401871436;1,000019916
21005A14-;ARMEE (AVENUE DE L');Etterbeek;0,200283725;0,204580761;1,602269796;1,25021576;0,144649357;0,170483967;1,602269796;1,25021576;0,111268736;0,090924783;0,144649357;0,170483967;3,315808328;2,875496249;3,015382742;2,148097988
21005A13-;LA CHASSE;Etterbeek;0,091436678;0,08902609;0,731493423;0,54404833;0,066037601;0,074188409;0,731493423;0,54404833;0,050798154;0,039567151;0,066037601;0,074188409;1,513785;1,25131116;1,376629983;0,934773949
21005A082;COURS ST-MICHEL;Etterbeek;0,016120712;0,017924716;0,128965695;0,109539932;0,011642736;0,014937263;0,128965695;0,109539932;0,008955951;0,007966541;0,011642736;0,014937263;0,266887341;0,251941844;0,242706273;0,18820952
21005A01-;SAINTE-GERTRUDE;Etterbeek;0,22169203;0,216291575;1,773536239;1,32178185;0,16011091;0,180242979;1,773536239;1,32178185;0,123162239;0,096129589;0,16011091;0,180242979;3,670234718;3,040098254;3,337696673;2,271061542
21005A322;NOUVELLE AVENUE-SUD;Etterbeek;0,01857106;0,02461661;0,148568481;0,15043484;0,013412432;0,020513842;0,148568481;0,15043484;0,010317256;0,010940716;0,013412432;0,020513842;0,307454217;0,346000133;0,279597627;0,258474407
21005A311;CASERNE (Etterbeek);Etterbeek;0,105880836;0,108982274;0,847046686;0,666002788;0,076469492;0,090818562;0,847046686;0,666002788;0,058822686;0,048436566;0,076469492;0,090818562;1,752916058;1,531806413;1,594094804;1,144313882
21005A20-;PORTE DE TERVUEREN - TONGRES;Etterbeek;0,110136704;0,115674168;0,881093629;0,706897696;0,079543175;0,09639514;0,881093629;0,706897696;0,061187058;0,051410742;0,079543175;0,09639514;1,823374316;1,625864702;1,65816926;1,214578769
21005A15-;SAINT-MICHEL COLLEGE;Etterbeek;0,122646376;0,125831508;0,981171009;0,768970325;0,088577938;0,10485959;0,981171009;0,768970325;0,068136876;0,055925115;0,088577938;0,10485959;2,030478893;1,768631747;1,846509329;1,321230831
21005A031;MAELBEEK;Etterbeek;0,099690482;0,104680343;0,797523859;0,639713205;0,071998682;0,087233619;0,797523859;0,639713205;0,055383601;0,046524597;0,071998682;0,087233619;1,650431319;1,47134037;1,500895595;1,099143597
21005A051;RINSDELLE;Etterbeek;0,256383802;0,275801633;2,051070415;1,685454425;0,185166079;0,229834694;2,051070415;1,685454425;0,142435446;0,122578504;0,185166079;0,229834694;4,244576276;3,876545177;3,860000573;2,895917148
21005A11-;NOTRE-DAME DU SACRE-COEUR;Etterbeek;0,190611297;0,209719179;1,524890379;1,281617208;0,137663715;0,174765983;1,524890379;1,281617208;0,105895165;0,093208524;0,137663715;0,174765983;3,155675924;2,947719578;2,869758977;2,202051384
21005A00-;HOTEL COMMUNAL;Etterbeek;0,23936033;0,23493328;1,914882641;1,435703379;0,17287135;0,195777734;1,914882641;1,435703379;0,132977961;0,104414791;0,17287135;0,195777734;3,962743244;3,302117772;3,603702748;2,466799442
21005A29-;CINQUANTENAIRE (PARC);Etterbeek;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21005A12-;SAINT-ANTOINE;Etterbeek;0,436419912;0,398884684;3,491359298;2,437628626;0,315192159;0,332403904;3,491359298;2,437628626;0,242455507;0,177282082;0,315192159;0,332403904;7,225174104;5,606545841;6,570544235;4,188289185
21005A22-;PORTE DE TERVUEREN - L. DE LAN;Etterbeek;0,06951251;0,066679944;0,556100077;0,407488548;0,050203479;0,05556662;0,556100077;0,407488548;0,038618061;0,029635531;0,050203479;0,05556662;1,150818216;0,937223661;1,046549451;0,700139414
21005A21-;PORTE DE TERVUEREN - BRAFFORT;Etterbeek;0,044493165;0,048396734;0,355945319;0,295757817;0,032133952;0,040330611;0,355945319;0,295757817;0,024718425;0,021509659;0,032133952;0,040330611;0,736609062;0,680242979;0,669869315;0,508165704
21006A12-;GERMINAL I;Evere;0,028335261;0,043467995;0,648877488;0,60855193;0,042502892;0,026749535;0,648877488;0,60855193;0,03683584;0,043467995;0,042502892;0,026749535;1,402595443;1,384288456;1,127743407;1,096730951
21006A11-;OASIS - PROVENCE - LANGUEDOC;Evere;0,035796321;0,044854218;0,819735761;0,627959053;0,053694482;0,027602596;0,819735761;0,627959053;0,046535218;0,044854218;0,053694482;0,027602596;1,771917912;1,42843433;1,424693594;1,131706425
21006A153;KEET;Evere;0,049209463;0,066439692;1,126896702;0,930155684;0,073814194;0,040885964;1,126896702;0,930155684;0,063972302;0,066439692;0,073814194;0,040885964;2,435868417;2,115848643;1,958536626;1,676324529
21006A13-;MAISON COMMUNALE;Evere;0,058179501;0,076440301;1,332310581;1,070164214;0,087269252;0,047040185;1,332310581;1,070164214;0,075633352;0,076440301;0,087269252;0,047040185;2,879885318;2,434329586;2,315544154;1,928647595
21006A02-;IEDER ZIJN HUIS - STROOBANTS;Evere;0,022215516;0,036932943;0,508735308;0,517061207;0,033323273;0,022727965;0,508735308;0,517061207;0,02888017;0,036932943;0,033323273;0,022727965;1,099668025;1,176172196;0,884177523;0,931846571
21006A073;GARE DE FORMATION;Evere;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21006A03-;BLOCS SAINT-VINCENT;Evere;0,029425079;0,043368979;0,673834314;0,607165707;0,044137619;0,026688603;0,673834314;0,607165707;0,038252603;0,043368979;0,044137619;0,026688603;1,456541421;1,38113518;1,171118153;1,094232703
21006A094;BON PASTEUR;Evere;0,016179602;0,024555952;0,370512885;0,343783323;0,024269403;0,015111355;0,370512885;0,343783323;0,021033483;0,024555952;0,024269403;0,015111355;0,800890297;0,782012613;0,643948158;0,619565549
21006A515;CARLI;Evere;0,045353185;0,053072541;1,038587932;0,743015568;0,068029777;0,032660025;1,038587932;0,743015568;0,05895914;0,053072541;0,068029777;0,032660025;2,244982647;1,690156293;1,805056754;1,339061024
21006A24-;IEDER ZIJN HUIS - ZAVENTEM;Evere;0,021544859;0,028417573;0,493377261;0,397846023;0,032317288;0,017487737;0,493377261;0,397846023;0,028008316;0,028417573;0,032317288;0,017487737;1,066470499;0,904990403;0,857485371;0,716997228
21006A403;QUARTIER CICERO;Evere;0,07972436;0,099213966;1,825687843;1,388995521;0,11958654;0,061054748;1,825687843;1,388995521;0,103641668;0,099213966;0,11958654;0,061054748;3,946355817;3,159583219;3,173029526;2,503244676
21006A474;COMMUNAUTES;Evere;0,046526835;0,052478445;1,065464514;0,73469823;0,069790252;0,032294428;1,065464514;0,73469823;0,060484885;0,052478445;0,069790252;0,032294428;2,303078316;1,671236633;1,85176802;1,324071535
21006A201;HAUT-EVERE;Evere;0,103029693;0,134760686;2,359379978;1,886649605;0,15454454;0,082929653;2,359379978;1,886649605;0,133938601;0,134760686;0,15454454;0,082929653;5,09996982;4,291609542;4,100581795;3,400115772
21006A272;QUARTIER GROSJEAN;Evere;0,002263468;0,007624227;0,051833409;0,106739177;0,003395201;0,004691832;0,051833409;0,106739177;0,002942508;0,007624227;0,003395201;0,004691832;0,112041648;0,242802303;0,090086012;0,19236511
21006A21-;HOME FAMILIAL BRABANT;Evere;0,044514863;0,061389879;1,019390373;0,859458307;0,066772295;0,037778387;1,019390373;0,859458307;0,057869322;0,061389879;0,066772295;0,037778387;2,20348574;1,955031533;1,771691565;1,548913871
21006A23-;DU BONHEUR;Evere;0,116023674;0,155950096;2,656942139;2,183301344;0,174035511;0,09596929;2,656942139;2,183301344;0,150830776;0,155950096;0,174035511;0,09596929;5,743171873;4,966410749;4,617742233;3,934740883
21006A37-;ZONE INDUSTRIELLE;Evere;0,007041899;0,006931115;0,161259494;0,097035615;0,010562849;0,004265302;0,161259494;0,097035615;0,009154469;0,006931115;0,010562849;0,004265302;0,348574015;0,220729367;0,280267592;0,174877373
21006A312;J. BORDET (AVENUE DE);Evere;0,022299348;0,023268744;0,510655064;0,325762423;0,033449022;0,014319227;0,510655064;0,325762423;0,028989152;0,023268744;0,033449022;0,014319227;1,103817715;0,741020016;0,887514042;0,587088322
21006A101;CONSCIENCE;Evere;0,1794846;0,232885477;4,110197341;3,260396673;0,2692269;0,143314139;4,110197341;3,260396673;0,23332998;0,232885477;0,2692269;0,143314139;8,884487702;7,416506718;7,143487081;5,875879718
21006A001;VIEIL EVERE;Evere;0,12608353;0,153870761;2,887312845;2,154190659;0,189125296;0,094689699;2,887312845;2,154190659;0,163908589;0,153870761;0,189125296;0,094689699;6,241134752;4,900191939;5,018124507;3,882277671
21006A414;P. DUPONT (RUE);Evere;0,127927837;0,165851689;2,929547474;2,321923651;0,191891756;0,102062578;2,929547474;2,321923651;0,166306188;0,165851689;0,191891756;0,102062578;6,332427946;5,281738415;5,091527924;4,184565701
21006A171;ANCIEN COMBATTANTS (AVENUE);Evere;0,026742451;0,029605764;0,612402126;0,4144807;0,040113676;0,018218932;0,612402126;0,4144807;0,034765186;0,029605764;0,040113676;0,018218932;1,32375132;0,942829723;1,064349546;0,746976206
21006A25-;GIBET;Evere;0,037975957;0,061587911;0,869649414;0,862230753;0,056963935;0,037900253;0,869649414;0,862230753;0,049368744;0,061587911;0,056963935;0,037900253;1,879809869;1,961338086;1,511443086;1,553910368
21006A48-;CIMETIERE BRUXELLES;Evere;0,001089818;0,001287207;0,024956826;0,0180209;0,001634727;0,000792127;0,024956826;0,0180209;0,001416763;0,001287207;0,001634727;0,000792127;0,053945979;0,040992597;0,043374746;0,032477226
21006A22-;SAINT-EXUPERY;Evere;0,08207166;0,111590958;1,879441007;1,562273406;0,12310749;0,068671358;1,879441007;1,562273406;0,106693158;0,111590958;0,12310749;0,068671358;4,062547156;3,553742802;3,266452056;2,815525698
21006A011;CENTRE;Evere;0,115101521;0,142681961;2,635824824;1,997547451;0,172652281;0,087804284;2,635824824;1,997547451;0,149631977;0,142681961;0,172652281;0,087804284;5,697525275;4,543871675;4,581040524;3,599975627
21006A142;ED. DEKNOOP (RUE);Evere;0,051724427;0,065053469;1,184489378;0,91074856;0,077586641;0,040032904;1,184489378;0,91074856;0,067241755;0,065053469;0,077586641;0,040032904;2,560359137;2,071702769;2,058632195;1,641349054
21006A042;KERKHOEK;Evere;0,050047784;0,064162325;1,146094261;0,898272553;0,075071676;0,039484508;1,146094261;0,898272553;0,06506212;0,064162325;0,075071676;0,039484508;2,477365324;2,043323279;1,991901816;1,61886482
21006A052;CHAMP DE REPOS;Evere;0,105293161;0,123670902;2,411213386;1,731392621;0,157939741;0,07610517;2,411213386;1,731392621;0,136881109;0,123670902;0,157939741;0,07610517;5,212011468;3,938442556;4,190667807;3,120311976
21006A323;GERMINAL II;Evere;0,030514897;0,051587302;0,698791141;0,722222222;0,045772345;0,031746032;0,698791141;0,722222222;0,039669366;0,051587302;0,045772345;0,031746032;1,5104874;1,642857143;1,214492899;1,301587302
21007A03-;FOYER FORESTOIS - FAMILLE;Forest;0,056068602;0,049239681;0,657248607;0,601427537;0,04049399;0,042205441;0,657248607;0,601427537;0,037379068;0,049239681;0,04049399;0,042205441;1,660253591;1,751525809;1,457783641;1,361125478
21007A252;MESSIDOR II;Forest;0,011543536;0,012551291;0,13531589;0,153305058;0,008336998;0,01075825;0,13531589;0,153305058;0,00769569;0,012551291;0,008336998;0,01075825;0,341816916;0,446467363;0,300131926;0,346953553
21007A201;ROOSENDAEL (RUE);Forest;0,125769569;0,118834983;1,474298837;1,451484432;0,090833578;0,101858557;1,474298837;1,451484432;0,083846379;0,118834983;0,090833578;0,101858557;3,724176683;4,227130099;3,270008795;3,28493845
21007A21-;MAGNANERIE;Forest;0,024076517;0,024780755;0,282230284;0,302679218;0,017388596;0,021240647;0,282230284;0,302679218;0,016051011;0,024780755;0,017388596;0,021240647;0,712932425;0,881486845;0,625989446;0,685010862
21007A291;FOREST NATIONAL - STADE;Forest;0,000439754;0,000241371;0,005154891;0,002948174;0,0003176;0,000206889;0,005154891;0,002948174;0,000293169;0,000241371;0,0003176;0,000206889;0,013021597;0,008585911;0,011433597;0,006672184
21007A242;GLOBE;Forest;0,029573439;0,027918578;0,346666422;0,341005483;0,021358595;0,023930209;0,346666422;0,341005483;0,019715626;0,027918578;0,021358595;0,023930209;0,875702384;0,993103686;0,768909411;0,77174925
21007A75-;TOURNOI (RUE DU);Forest;0,051890941;0,043607692;0,608277143;0,532636806;0,037476791;0,037378021;0,608277143;0,532636806;0,034593961;0,043607692;0,037476791;0,037378021;1,536548422;1,55118789;1,349164468;1,205441192
21007A814;VILLAS - MONT KEMMEL;Forest;0,010004398;0,006999759;0,117273771;0,085497052;0,007225398;0,005999793;0,117273771;0,085497052;0,006669598;0,006999759;0,007225398;0,005999793;0,296241327;0,248991414;0,260114336;0,193493328
21007A111;MESSIDOR I;Forest;0,029793316;0,025585325;0,349243868;0,312506465;0,021517395;0,021930278;0,349243868;0,312506465;0,01986221;0,025585325;0,021517395;0,021930278;0,882213183;0,910106548;0,774626209;0,707251474
21007A41-;PONT DE LUTTRE-OUEST;Forest;0,028254178;0,020516534;0,331201749;0,250594807;0,020405795;0,0175856;0,331201749;0,250594807;0,018836118;0,020516534;0,020405795;0,0175856;0,836637594;0,729802421;0,734608619;0,567135616
21007A142;MONTE CARLO;Forest;0,076956904;0,061227774;0,902105932;0,747853522;0,055579986;0,052480949;0,902105932;0,747853522;0,051304603;0,061227774;0,055579986;0,052480949;2,278779439;2,177959381;2,000879507;1,692510603
21007A53-;WIELEMANS CEUPPENS;Forest;0,150945471;0,111996138;1,769416349;1,367952829;0,109016173;0,09599669;1,769416349;1,367952829;0,100630314;0,111996138;0,109016173;0,09599669;4,4696631;3,983862625;3,924582234;3,095893245
21007A50-;BERANGER;Forest;0,173153034;0,123903773;2,029738347;1,51339609;0,125054969;0,106203234;2,029738347;1,51339609;0,115435356;0,123903773;0,125054969;0,106203234;5,127253738;4,407434226;4,501978892;3,425054308
21007A51-;CHATAIGNE;Forest;0,053430079;0,038619358;0,626319261;0,471707872;0,038588391;0,033102307;0,626319261;0,471707872;0,035620053;0,038619358;0,038588391;0,033102307;1,582124011;1,373745733;1,389182058;1,067549395
21007A552;REINE MARIE-HENRIETTE;Forest;0,015391381;0,010218038;0,180421186;0,124806041;0,011115997;0,008758319;0,180421186;0,124806041;0,010260921;0,010218038;0,011115997;0,008758319;0,455755888;0,363470225;0,400175901;0,282455777
21007A541;LYCEE;Forest;0,03441073;0,024941669;0,403370224;0,304644667;0,024852194;0,021378573;0,403370224;0,304644667;0,022940487;0,024941669;0,024852194;0,021378573;1,018939949;0,887210786;0,89467898;0,689458984
21007A61-;MONTENEGRO (RUE);Forest;0,283091469;0,215463835;3,318461106;2,631736837;0,20445495;0,184683287;3,318461106;2,631736837;0,188727646;0,215463835;0,20445495;0,184683287;8,382652937;7,664356402;7,360378188;5,956035999
21007A06-;KATANGA;Forest;0,03935796;0,028401319;0,461362748;0,346901831;0,028425193;0,024343988;0,461362748;0,346901831;0,02623864;0,028401319;0,028425193;0,024343988;1,165432913;1,010275508;1,023306948;0,785093617
21007A04-;FOYER FORESTOIS - MADELON;Forest;0,020008795;0,019068308;0,234547542;0,232905762;0,014450796;0,016344264;0,234547542;0,232905762;0,013339197;0,019068308;0,014450796;0,016344264;0,592482654;0,678286956;0,520228672;0,527102514
21007A00-;CENTRE SAINT-DENIS;Forest;0,191292876;0,128409365;2,242377602;1,568428675;0,138155966;0,11006517;2,242377602;1,568428675;0,127528584;0,128409365;0,138155966;0,11006517;5,664394606;4,567704562;4,973614776;3,549601738
21007A101;BOURGOGNE;Forest;0,151165347;0,11650173;1,771993795;1,422985414;0,109174973;0,099858626;1,771993795;1,422985414;0,100776898;0,11650173;0,109174973;0,099858626;4,476173898;4,144132961;3,930299033;3,220440674
21007A783;PARC DE FOREST;Forest;0,027264732;0,019792421;0,319603244;0,241750284;0,019691195;0,016964932;0,319603244;0,241750284;0,018176488;0,019792421;0,019691195;0,016964932;0,807339001;0,704044688;0,708883026;0,547119065
21007A373;CHARROI (RUE DE);Forest;0,000769569;0,000885027;0,009021059;0,010809972;0,0005558;0,000758595;0,009021059;0,010809972;0,000513046;0,000885027;0,0005558;0,000758595;0,022787794;0,031481673;0,020008795;0,024464674
21007A071;BOLLINCKX;Forest;0,067941953;0,044573176;0,796430665;0,544429502;0,049069188;0,038205579;0,796430665;0,544429502;0,045294635;0,044573176;0,049069188;0,038205579;2,011836705;1,585531533;1,766490765;1,232129927
21007A70-;ALTITUDE  CENT;Forest;0,159850484;0,14353528;1,873802893;1,753180925;0,115447572;0,12303024;1,873802893;1,753180925;0,106566989;0,14353528;0,115447572;0,12303024;4,733350435;5,105754974;4,156112577;3,967725251
21007A239;NEPTUNE (AVENUE) I;Forest;0,14819701;0,140236544;1,73719828;1,712889211;0,107031174;0,120202752;1,73719828;1,712889211;0,098798006;0,140236544;0,107031174;0,120202752;4,38827812;4,988414193;3,853122252;3,87653874
21007A05-;NEERSTALLE;Forest;0,055738786;0,037975702;0,653382439;0,463846074;0,04025579;0,032550602;0,653382439;0,463846074;0,037159191;0,037975702;0,04025579;0,032550602;1,650487394;1,350849971;1,449208443;1,049756905
21007A082;BEMPT;Forest;0,002308707;0,002735538;0,027063178;0,033412641;0,0016674;0,002344747;0,027063178;0,033412641;0,001539138;0,002735538;0,0016674;0,002344747;0,068363383;0,097306989;0,060026385;0,075618082
21007A01-;CURE D'ARS;Forest;0,069371152;0,050768364;0,813184061;0,620099307;0,050101388;0,043515741;0,813184061;0,620099307;0,046247435;0,050768364;0,050101388;0,043515741;2,054156894;1,805903245;1,803649956;1,403382642
21007A132;DENAYER (RUE);Forest;0,009454705;0,006195189;0,110830157;0,075669804;0,006828398;0,005310162;0,110830157;0,075669804;0,006303137;0,006195189;0,006828398;0,005310162;0,279964331;0,220371711;0,245822339;0,171252715
21007A52-;VAN VOLXEM - PETITE INDUSTRIE;Forest;0,056618294;0,047228256;0,663692221;0,576859419;0,04089099;0,040481363;0,663692221;0,576859419;0,037745529;0,047228256;0,04089099;0,040481363;1,676530587;1,679976553;1,472075638;1,305523947
21007A40-;PONT DE LUTTRE;Forest;0,116534741;0,078123743;1,366046125;0,954225716;0,084163979;0,066963208;1,366046125;0,954225716;0,077689827;0,078123743;0,084163979;0,066963208;3,450723151;2,778973139;3,029903254;2,159563463
21007A02-;STUART MERRIL;Forest;0,032761653;0,024137099;0,384039382;0,29481742;0,023661194;0,020688942;0,384039382;0,29481742;0,021841102;0,024137099;0,023661194;0,020688942;0,970108961;0,858591083;0,85180299;0,667218372
21007A12-;HAVESKERCKE;Forest;0,013632366;0,010378952;0,159801622;0,126771491;0,009845598;0,008896245;0,159801622;0,126771491;0,009088244;0,010378952;0,009845598;0,008896245;0,403669501;0,369194166;0,354441513;0,2869039
21007A60-;SAINT-ANTOINE;Forest;0,252528584;0,175718079;2,960196179;2,146270818;0,182381755;0,150615496;2,960196179;2,146270818;0,168352389;0,175718079;0,182381755;0,150615496;7,477651959;6,250543085;6,565743184;4,857349747
21007A73-;BERCKENDAEL (RUE);Forest;0,116974494;0,092525545;1,371201016;1,130133444;0,084481579;0,07930761;1,371201016;1,130133444;0,077982996;0,092525545;0,084481579;0,07930761;3,463744747;3,291265818;3,041336851;2,557670425
21007A72-;MOLIERE;Forest;0,239665787;0,190280795;2,809415616;2,324143995;0,173091957;0,163097824;2,809415616;2,324143995;0,159777191;0,190280795;0,173091957;0,163097824;7,096770253;6,768559705;6,231310466;5,259904831
21007A71-;CHAUSSEE D'ALSEMBERG;Forest;0,071130167;0,057607209;0,833803626;0,703630909;0,051371787;0,049377608;0,833803626;0,703630909;0,047420111;0,057607209;0,051371787;0,049377608;2,106243282;2,049170718;1,849384345;1,592427847
21007A79-;PARC DUDEN;Forest;0,000439754;0,000402285;0,005154891;0,004913624;0,0003176;0,000344816;0,005154891;0,004913624;0,000293169;0,000402285;0,0003176;0,000344816;0,013021597;0,014309851;0,011433597;0,011120306
21008A31-;TOUSSAINT;Ganshoren;0,018392542;0,028164679;0,398505081;0,331717327;0,015327119;0,015647044;0,398505081;0,331717327;0,042915932;0,031294087;0,015327119;0,015647044;0,882842026;0,672822881;0,640673553;0,544517122
21008A30-;LE HOME;Ganshoren;0,051734274;0,076644863;1,120909269;0,902706169;0,043111895;0,04258048;1,120909269;0,902706169;0,120713306;0,085160959;0,043111895;0,04258048;2,48324515;1,830960626;1,802077209;1,481800693
21008A00-;CENTRE;Ganshoren;0,045855379;0,06533282;0,993533216;0,769475439;0,038212816;0,036296011;0,993533216;0,769475439;0,106995885;0,072592023;0,038212816;0,036296011;2,201058201;1,560728485;1,597295708;1,263101193
21008A38-;PARC DE RIVIEREN;Ganshoren;8,39842E-05;0;0,001819658;0;6,99868E-05;0;0,001819658;0;0,000195963;0;6,99868E-05;0;0,004031242;0;0,00292545;0
21008A27-;NESTOR MARTIN;Ganshoren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21008A220;VILLAS DE GANSHOREN (OUEST);Ganshoren;0,111699001;0,194613313;2,420145013;2,292112351;0,0930825;0,108118507;2,420145013;2,292112351;0,260631001;0,216237014;0,0930825;0,108118507;5,361552028;4,649095806;3,89084852;3,762524048
21008A02-;SIPPELBERG;Ganshoren;0,127991938;0,171181224;2,773158646;2,016134411;0,106659948;0,09510068;2,773158646;2,016134411;0,298647854;0,190201359;0,106659948;0,09510068;6,143613001;4,089329229;4,458385823;3,309503655
21008A34-;PARC ALBERT;Ganshoren;0,025195263;0,032897268;0,545897371;0,387456714;0,020996053;0,01827626;0,545897371;0,387456714;0,058788948;0,03655252;0,020996053;0,01827626;1,209372638;0,785879184;0,877635005;0,636013851
21008A35-;CHARTE;Ganshoren;0,014193332;0,020200077;0,307522186;0,237912017;0,011827776;0,011222265;0,307522186;0,237912017;0,033117774;0,02244453;0,011827776;0,011222265;0,681279919;0,482557394;0,494401053;0,390534821
21008A240;REFORME;Ganshoren;0,052238179;0,098114659;1,131827216;1,155572656;0,043531816;0,054508144;1,131827216;1,155572656;0,121889085;0,109016288;0,043531816;0,054508144;2,507432603;2,343850199;1,81962991;1,896883417
21008A23-;DE MESMAEKER;Ganshoren;0,011085916;0,02100808;0,240194843;0,247428498;0,009238263;0,011671156;0,240194843;0,247428498;0,025867137;0,023342311;0,009238263;0,011671156;0,532123961;0,50185969;0,386159402;0,406156214
21008A20-;CHARLES-QUINT;Ganshoren;0,170823885;0,246440939;3,701184177;2,902526613;0,142353238;0,136911633;3,701184177;2,902526613;0,398589065;0,273823265;0,142353238;0,136911633;8,199546485;5,887200205;5,950365331;4,764524817
21008A29-;RIVIERE MOLENBEEK;Ganshoren;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
