,Unnamed: 0.1,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,Code,Commune,WorkerID,WorkerType
18,12274,21001A401,ARBORETUM,12274,19,0,male,child,6842,1,couple_with_child,,,21001A401,Anderlecht,3,Secondaires
19,14302,21001A32-,AURORE,14302,19,0,male,child,7958,1,couple_with_child,,,21001A32-,Anderlecht,3,Secondaires
20,13815,21001A32-,AURORE,13815,19,0,male,child,7749,4,single_with_child,,,21001A32-,Anderlecht,3,Secondaires
21,13844,21001A32-,AURORE,13844,19,0,male,child,7757,1,couple_with_child,,,21001A32-,Anderlecht,3,Secondaires
22,14433,21001A32-,AURORE,14433,19,0,male,child,8018,1,couple_with_child,,,21001A32-,Anderlecht,3,Secondaires
23,14164,21001A32-,AURORE,14164,19,0,male,child,7899,1,couple_with_child,,,21001A32-,Anderlecht,3,Secondaires
24,14328,21001A32-,AURORE,14328,19,0,male,child,7977,4,single_with_child,,,21001A32-,Anderlecht,3,Secondaires
25,14862,21001A32-,AURORE,14862,19,0,male,child,8207,1,couple_with_child,,,21001A32-,Anderlecht,3,Secondaires
26,17933,21001A53-,NELLIE MELBA,17933,19,0,male,child,10000,1,couple_with_child,,,21001A53-,Anderlecht,3,Secondaires
27,18921,21001A41-,ROMAIN ROLLAND,18921,19,0,male,child,10602,1,couple_with_child,,,21001A41-,Anderlecht,3,Secondaires
28,18860,21001A41-,ROMAIN ROLLAND,18860,19,0,male,child,10574,1,couple_with_child,,,21001A41-,Anderlecht,3,Secondaires
29,18900,21001A41-,ROMAIN ROLLAND,18900,19,0,male,child,10590,1,couple_with_child,,,21001A41-,Anderlecht,3,Secondaires
30,18971,21001A41-,ROMAIN ROLLAND,18971,19,0,male,child,10622,1,couple_with_child,,,21001A41-,Anderlecht,3,Secondaires
31,21281,21001A85-,AUBADE,21281,19,0,male,child,11939,4,single_with_child,,,21001A85-,Anderlecht,3,Secondaires
32,22178,21001A51-,SCHERDEMAEL,22178,19,0,male,child,12408,1,couple_with_child,,,21001A51-,Anderlecht,3,Secondaires
33,22171,21001A51-,SCHERDEMAEL,22171,19,0,male,child,12406,4,single_with_child,,,21001A51-,Anderlecht,3,Secondaires
34,22294,21001A51-,SCHERDEMAEL,22294,19,0,male,child,12465,1,couple_with_child,,,21001A51-,Anderlecht,3,Secondaires
35,23818,21001A42-,KAT,23818,19,0,male,child,13391,1,couple_with_child,,,21001A42-,Anderlecht,3,Secondaires
36,24429,21001A52-,SCHERDEMAEL-NORD,24429,19,0,male,child,13738,1,couple_with_child,,,21001A52-,Anderlecht,3,Secondaires
37,25583,21001A552,TREFLE,25583,19,0,male,child,14370,1,couple_with_child,,,21001A552,Anderlecht,3,Secondaires
38,25977,21001A552,TREFLE,25977,19,0,male,child,14519,1,couple_with_child,,,21001A552,Anderlecht,3,Secondaires
39,25401,21001A552,TREFLE,25401,19,0,male,child,14308,4,single_with_child,,,21001A552,Anderlecht,3,Secondaires
40,26214,21001A552,TREFLE,26214,19,0,male,child,14612,1,couple_with_child,,,21001A552,Anderlecht,3,Secondaires
41,25727,21001A552,TREFLE,25727,19,0,male,child,14426,1,couple_with_child,,,21001A552,Anderlecht,3,Secondaires
42,28351,21001A84-,POESIE,28351,19,0,male,child,15848,4,single_with_child,,,21001A84-,Anderlecht,3,Secondaires
43,28336,21001A84-,POESIE,28336,19,0,male,child,15842,4,single_with_child,,,21001A84-,Anderlecht,3,Secondaires
44,29918,21001A34-,ROUE - CITE JARDIN,29918,19,0,male,child,16624,1,couple_with_child,,,21001A34-,Anderlecht,3,Secondaires
45,29986,21001A34-,ROUE - CITE JARDIN,29986,19,0,male,child,16649,1,couple_with_child,,,21001A34-,Anderlecht,3,Secondaires
46,29579,21001A34-,ROUE - CITE JARDIN,29579,19,0,male,child,16508,1,couple_with_child,,,21001A34-,Anderlecht,3,Secondaires
47,29942,21001A34-,ROUE - CITE JARDIN,29942,19,0,male,child,16633,4,single_with_child,,,21001A34-,Anderlecht,3,Secondaires
48,31925,21001A350,CERIA - ZONE D'HABITAT,31925,19,0,male,child,17688,1,couple_with_child,,,21001A350,Anderlecht,3,Secondaires
49,32140,21001A350,CERIA - ZONE D'HABITAT,32140,19,0,male,child,17750,4,single_with_child,,,21001A350,Anderlecht,3,Secondaires
50,33745,21001A441,DOCTEUR ROUX,33745,19,0,male,child,18658,1,couple_with_child,,,21001A441,Anderlecht,3,Secondaires
51,33739,21001A441,DOCTEUR ROUX,33739,19,0,male,child,18656,1,couple_with_child,,,21001A441,Anderlecht,3,Secondaires
52,33487,21001A441,DOCTEUR ROUX,33487,19,0,male,child,18560,4,single_with_child,,,21001A441,Anderlecht,3,Secondaires
53,35924,21001C512,CHANTS D'OISEAUX,35924,19,0,male,child,19944,4,single_with_child,,,21001C512,Anderlecht,3,Secondaires
54,37859,21001C71-,BON AIR - CITE JARDIN,37859,19,0,male,child,21052,1,couple_with_child,,,21001C71-,Anderlecht,3,Secondaires
55,37829,21001C71-,BON AIR - CITE JARDIN,37829,19,0,male,child,21041,4,single_with_child,,,21001C71-,Anderlecht,3,Secondaires
56,39707,21001A82-,MOORTEBEEK,39707,19,0,male,child,22084,4,single_with_child,,,21001A82-,Anderlecht,3,Secondaires
57,39629,21001A82-,MOORTEBEEK,39629,19,0,male,child,22052,4,single_with_child,,,21001A82-,Anderlecht,3,Secondaires
58,39436,21001A82-,MOORTEBEEK,39436,19,0,male,child,21972,4,single_with_child,,,21001A82-,Anderlecht,3,Secondaires
59,42202,21001A451,VENIZELOS,42202,19,0,male,child,23654,4,single_with_child,,,21001A451,Anderlecht,3,Secondaires
60,42288,21001A451,VENIZELOS,42288,19,0,male,child,23688,1,couple_with_child,,,21001A451,Anderlecht,3,Secondaires
61,42377,21001A451,VENIZELOS,42377,19,0,male,child,23720,1,couple_with_child,,,21001A451,Anderlecht,3,Secondaires
62,44442,21001A30-,BIZET,44442,19,0,male,child,24754,1,couple_with_child,,,21001A30-,Anderlecht,3,Secondaires
63,44514,21001A30-,BIZET,44514,19,0,male,child,24776,4,single_with_child,,,21001A30-,Anderlecht,3,Secondaires
64,44270,21001A30-,BIZET,44270,19,0,male,child,24703,1,couple_with_child,,,21001A30-,Anderlecht,3,Secondaires
65,44250,21001A30-,BIZET,44250,19,0,male,child,24698,4,single_with_child,,,21001A30-,Anderlecht,3,Secondaires
66,44228,21001A30-,BIZET,44228,19,0,male,child,24692,1,couple_with_child,,,21001A30-,Anderlecht,3,Secondaires
67,47589,21001A80-,SILLON,47589,19,0,male,child,26560,4,single_with_child,,,21001A80-,Anderlecht,3,Secondaires
68,47166,21001A80-,SILLON,47166,19,0,male,child,26377,1,couple_with_child,,,21001A80-,Anderlecht,3,Secondaires
69,48150,21001A80-,SILLON,48150,19,0,male,child,26804,1,couple_with_child,,,21001A80-,Anderlecht,3,Secondaires
70,47424,21001A80-,SILLON,47424,19,0,male,child,26485,1,couple_with_child,,,21001A80-,Anderlecht,3,Secondaires
71,47429,21001A80-,SILLON,47429,19,0,male,child,26486,1,couple_with_child,,,21001A80-,Anderlecht,3,Secondaires
72,50505,21001A81-,BROECK,50505,19,0,male,child,28325,1,couple_with_child,,,21001A81-,Anderlecht,3,Secondaires
73,50624,21001A81-,BROECK,50624,19,0,male,child,28383,1,couple_with_child,,,21001A81-,Anderlecht,3,Secondaires
74,50670,21001A81-,BROECK,50670,19,0,male,child,28405,4,single_with_child,,,21001A81-,Anderlecht,3,Secondaires
75,52445,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,52445,19,0,male,child,29423,1,couple_with_child,,,21001A31-,Anderlecht,3,Secondaires
76,53551,21001A031,RAUTER-SUD,53551,19,0,male,child,29950,1,couple_with_child,,,21001A031,Anderlecht,3,Secondaires
77,53429,21001A031,RAUTER-SUD,53429,19,0,male,child,29908,1,couple_with_child,,,21001A031,Anderlecht,3,Secondaires
78,55454,21001B22-,BROGNIEZ-SUD,55454,19,0,male,child,30963,1,couple_with_child,,,21001B22-,Anderlecht,3,Secondaires
79,57133,21001B321,ALBERT I- QUARTIER,57133,19,0,male,child,31820,1,couple_with_child,,,21001B321,Anderlecht,3,Secondaires
80,57099,21001B321,ALBERT I- QUARTIER,57099,19,0,male,child,31809,4,single_with_child,,,21001B321,Anderlecht,3,Secondaires
81,56883,21001B321,ALBERT I- QUARTIER,56883,19,0,male,child,31731,1,couple_with_child,,,21001B321,Anderlecht,3,Secondaires
82,56953,21001B321,ALBERT I- QUARTIER,56953,19,0,male,child,31756,1,couple_with_child,,,21001B321,Anderlecht,3,Secondaires
83,59683,21001B20-,CONSEIL-NORD,59683,19,0,male,child,33045,1,couple_with_child,,,21001B20-,Anderlecht,3,Secondaires
84,60171,21001B20-,CONSEIL-NORD,60171,19,0,male,child,33218,1,couple_with_child,,,21001B20-,Anderlecht,3,Secondaires
85,59599,21001B20-,CONSEIL-NORD,59599,19,0,male,child,33015,1,couple_with_child,,,21001B20-,Anderlecht,3,Secondaires
86,59788,21001B20-,CONSEIL-NORD,59788,19,0,male,child,33088,4,single_with_child,,,21001B20-,Anderlecht,3,Secondaires
87,59723,21001B20-,CONSEIL-NORD,59723,19,0,male,child,33062,1,couple_with_child,,,21001B20-,Anderlecht,3,Secondaires
88,59455,21001B20-,CONSEIL-NORD,59455,19,0,male,child,32966,1,couple_with_child,,,21001B20-,Anderlecht,3,Secondaires
89,59183,21001B20-,CONSEIL-NORD,59183,19,0,male,child,32877,1,couple_with_child,,,21001B20-,Anderlecht,3,Secondaires
90,59680,21001B20-,CONSEIL-NORD,59680,19,0,male,child,33044,1,couple_with_child,,,21001B20-,Anderlecht,3,Secondaires
91,59636,21001B20-,CONSEIL-NORD,59636,19,0,male,child,33031,1,couple_with_child,,,21001B20-,Anderlecht,3,Secondaires
92,59985,21001B20-,CONSEIL-NORD,59985,19,0,male,child,33153,1,couple_with_child,,,21001B20-,Anderlecht,3,Secondaires
93,64694,21001B23-,CONSEIL-SUD,64694,19,0,male,child,35689,4,single_with_child,,,21001B23-,Anderlecht,3,Secondaires
94,64709,21001B23-,CONSEIL-SUD,64709,19,0,male,child,35692,1,couple_with_child,,,21001B23-,Anderlecht,3,Secondaires
95,64826,21001B23-,CONSEIL-SUD,64826,19,0,male,child,35737,4,single_with_child,,,21001B23-,Anderlecht,3,Secondaires
96,66112,21001A142,VEEWEYDE-NORD,66112,19,0,male,child,36561,1,couple_with_child,,,21001A142,Anderlecht,3,Secondaires
97,66314,21001A142,VEEWEYDE-NORD,66314,19,0,male,child,36640,1,couple_with_child,,,21001A142,Anderlecht,3,Secondaires
98,67697,21001A051,LINDE-EST,67697,19,0,male,child,37349,1,couple_with_child,,,21001A051,Anderlecht,3,Secondaires
99,67727,21001A051,LINDE-EST,67727,19,0,male,child,37362,4,single_with_child,,,21001A051,Anderlecht,3,Secondaires
100,67512,21001A051,LINDE-EST,67512,19,0,male,child,37281,1,couple_with_child,,,21001A051,Anderlecht,3,Secondaires
101,69752,21001A941,CROCUS,69752,19,0,male,child,38464,1,couple_with_child,,,21001A941,Anderlecht,3,Secondaires
102,70012,21001A941,CROCUS,70012,19,0,male,child,38560,1,couple_with_child,,,21001A941,Anderlecht,3,Secondaires
103,69722,21001A941,CROCUS,69722,19,0,male,child,38450,1,couple_with_child,,,21001A941,Anderlecht,3,Secondaires
104,69265,21001A941,CROCUS,69265,19,0,male,child,38280,4,single_with_child,,,21001A941,Anderlecht,3,Secondaires
105,71415,21001A732,SCHEUTVELD,71415,19,0,male,child,39338,1,couple_with_child,,,21001A732,Anderlecht,3,Secondaires
106,72479,21001A90-,SCHEUTKAPEL,72479,19,0,male,child,39900,1,couple_with_child,,,21001A90-,Anderlecht,3,Secondaires
107,72202,21001A90-,SCHEUTKAPEL,72202,19,0,male,child,39787,1,couple_with_child,,,21001A90-,Anderlecht,3,Secondaires
108,72200,21001A90-,SCHEUTKAPEL,72200,19,0,male,child,39787,1,couple_with_child,,,21001A90-,Anderlecht,3,Secondaires
109,72260,21001A90-,SCHEUTKAPEL,72260,19,0,male,child,39811,1,couple_with_child,,,21001A90-,Anderlecht,3,Secondaires
110,74237,21001A132,RAUTER-NORD,74237,19,0,male,child,40950,1,couple_with_child,,,21001A132,Anderlecht,3,Secondaires
111,74512,21001A132,RAUTER-NORD,74512,19,0,male,child,41055,1,couple_with_child,,,21001A132,Anderlecht,3,Secondaires
112,75500,21001B31-,ALBERT I- IMMEUBLES,75500,19,0,male,child,41599,1,couple_with_child,,,21001B31-,Anderlecht,3,Secondaires
113,76539,21001B25-,REVISION-NORD,76539,19,0,male,child,42144,1,couple_with_child,,,21001B25-,Anderlecht,3,Secondaires
114,77299,21001B25-,REVISION-NORD,77299,19,0,male,child,42405,1,couple_with_child,,,21001B25-,Anderlecht,3,Secondaires
115,76946,21001B25-,REVISION-NORD,76946,19,0,male,child,42281,1,couple_with_child,,,21001B25-,Anderlecht,3,Secondaires
116,76644,21001B25-,REVISION-NORD,76644,19,0,male,child,42180,1,couple_with_child,,,21001B25-,Anderlecht,3,Secondaires
117,76372,21001B25-,REVISION-NORD,76372,19,0,male,child,42088,4,single_with_child,,,21001B25-,Anderlecht,3,Secondaires
118,77642,21001B25-,REVISION-NORD,77642,19,0,male,child,42524,1,couple_with_child,,,21001B25-,Anderlecht,3,Secondaires
119,76654,21001B25-,REVISION-NORD,76654,19,0,male,child,42187,4,single_with_child,,,21001B25-,Anderlecht,3,Secondaires
120,80443,21001B11-,ROSEE-OUEST,80443,19,0,male,child,44120,4,single_with_child,,,21001B11-,Anderlecht,3,Secondaires
121,80415,21001B11-,ROSEE-OUEST,80415,19,0,male,child,44110,1,couple_with_child,,,21001B11-,Anderlecht,3,Secondaires
122,81656,21001A72-,OSSEGEM,81656,19,0,male,child,44798,1,couple_with_child,,,21001A72-,Anderlecht,3,Secondaires
123,82218,21001A72-,OSSEGEM,82218,19,0,male,child,45022,4,single_with_child,,,21001A72-,Anderlecht,3,Secondaires
124,81508,21001A72-,OSSEGEM,81508,19,0,male,child,44743,1,couple_with_child,,,21001A72-,Anderlecht,3,Secondaires
125,81928,21001A72-,OSSEGEM,81928,19,0,male,child,44904,1,couple_with_child,,,21001A72-,Anderlecht,3,Secondaires
126,82083,21001A72-,OSSEGEM,82083,19,0,male,child,44965,1,couple_with_child,,,21001A72-,Anderlecht,3,Secondaires
127,81820,21001A72-,OSSEGEM,81820,19,0,male,child,44864,1,couple_with_child,,,21001A72-,Anderlecht,3,Secondaires
128,84955,21001A011,KLEINMOLEN,84955,19,0,male,child,46590,4,single_with_child,,,21001A011,Anderlecht,3,Secondaires
129,85325,21001A011,KLEINMOLEN,85325,19,0,male,child,46718,4,single_with_child,,,21001A011,Anderlecht,3,Secondaires
130,85535,21001A011,KLEINMOLEN,85535,19,0,male,child,46794,4,single_with_child,,,21001A011,Anderlecht,3,Secondaires
131,85515,21001A011,KLEINMOLEN,85515,19,0,male,child,46783,1,couple_with_child,,,21001A011,Anderlecht,3,Secondaires
132,85206,21001A011,KLEINMOLEN,85206,19,0,male,child,46672,1,couple_with_child,,,21001A011,Anderlecht,3,Secondaires
133,84973,21001A011,KLEINMOLEN,84973,19,0,male,child,46594,1,couple_with_child,,,21001A011,Anderlecht,3,Secondaires
134,88347,21001B17-,ABATTOIR,88347,19,0,male,child,48376,1,couple_with_child,,,21001B17-,Anderlecht,3,Secondaires
135,88382,21001B17-,ABATTOIR,88382,19,0,male,child,48388,1,couple_with_child,,,21001B17-,Anderlecht,3,Secondaires
136,89452,21001A712,SCHEUT - DE SMET,89452,19,0,male,child,48897,1,couple_with_child,,,21001A712,Anderlecht,3,Secondaires
137,89385,21001A712,SCHEUT - DE SMET,89385,19,0,male,child,48874,4,single_with_child,,,21001A712,Anderlecht,3,Secondaires
138,90199,21001A07-,BIRMINGHAM,90199,19,0,male,child,49291,1,couple_with_child,,,21001A07-,Anderlecht,3,Secondaires
139,90778,21001B21-,BROGNIEZ-NORD,90778,19,0,male,child,49584,1,couple_with_child,,,21001B21-,Anderlecht,3,Secondaires
140,91449,21001B21-,BROGNIEZ-NORD,91449,19,0,male,child,49804,1,couple_with_child,,,21001B21-,Anderlecht,3,Secondaires
141,91034,21001B21-,BROGNIEZ-NORD,91034,19,0,male,child,49664,1,couple_with_child,,,21001B21-,Anderlecht,3,Secondaires
142,90676,21001B21-,BROGNIEZ-NORD,90676,19,0,male,child,49544,1,couple_with_child,,,21001B21-,Anderlecht,3,Secondaires
143,91090,21001B21-,BROGNIEZ-NORD,91090,19,0,male,child,49682,1,couple_with_child,,,21001B21-,Anderlecht,3,Secondaires
144,91185,21001B21-,BROGNIEZ-NORD,91185,19,0,male,child,49714,1,couple_with_child,,,21001B21-,Anderlecht,3,Secondaires
145,91467,21001B21-,BROGNIEZ-NORD,91467,19,0,male,child,49808,1,couple_with_child,,,21001B21-,Anderlecht,3,Secondaires
146,95004,21001A911,SCHEUT-EST,95004,19,0,male,child,51677,4,single_with_child,,,21001A911,Anderlecht,3,Secondaires
147,94579,21001A911,SCHEUT-EST,94579,19,0,male,child,51533,1,couple_with_child,,,21001A911,Anderlecht,3,Secondaires
148,94684,21001A911,SCHEUT-EST,94684,19,0,male,child,51569,1,couple_with_child,,,21001A911,Anderlecht,3,Secondaires
149,94688,21001A911,SCHEUT-EST,94688,19,0,male,child,51570,1,couple_with_child,,,21001A911,Anderlecht,3,Secondaires
150,97159,21001A931,AGRAFE-NORBERT GILLE,97159,19,0,male,child,52710,1,couple_with_child,,,21001A931,Anderlecht,3,Secondaires
151,96919,21001A931,AGRAFE-NORBERT GILLE,96919,19,0,male,child,52638,1,couple_with_child,,,21001A931,Anderlecht,3,Secondaires
152,96777,21001A931,AGRAFE-NORBERT GILLE,96777,19,0,male,child,52598,1,couple_with_child,,,21001A931,Anderlecht,3,Secondaires
153,96915,21001A931,AGRAFE-NORBERT GILLE,96915,19,0,male,child,52637,1,couple_with_child,,,21001A931,Anderlecht,3,Secondaires
154,98808,21001A74-,SCHEUT-OUEST,98808,19,0,male,child,53697,1,couple_with_child,,,21001A74-,Anderlecht,3,Secondaires
155,99097,21001A74-,SCHEUT-OUEST,99097,19,0,male,child,53778,1,couple_with_child,,,21001A74-,Anderlecht,3,Secondaires
156,98879,21001A74-,SCHEUT-OUEST,98879,19,0,male,child,53715,1,couple_with_child,,,21001A74-,Anderlecht,3,Secondaires
157,99056,21001A74-,SCHEUT-OUEST,99056,19,0,male,child,53764,1,couple_with_child,,,21001A74-,Anderlecht,3,Secondaires
158,98874,21001A74-,SCHEUT-OUEST,98874,19,0,male,child,53714,1,couple_with_child,,,21001A74-,Anderlecht,3,Secondaires
159,101712,21001A92-,JAKOB SMITS,101712,19,0,male,child,55206,1,couple_with_child,,,21001A92-,Anderlecht,3,Secondaires
160,101760,21001A92-,JAKOB SMITS,101760,19,0,male,child,55224,1,couple_with_child,,,21001A92-,Anderlecht,3,Secondaires
161,102299,21001A92-,JAKOB SMITS,102299,19,0,male,child,55409,1,couple_with_child,,,21001A92-,Anderlecht,3,Secondaires
162,102147,21001A92-,JAKOB SMITS,102147,19,0,male,child,55358,1,couple_with_child,,,21001A92-,Anderlecht,3,Secondaires
163,102613,21001A92-,JAKOB SMITS,102613,19,0,male,child,55520,4,single_with_child,,,21001A92-,Anderlecht,3,Secondaires
164,101795,21001A92-,JAKOB SMITS,101795,19,0,male,child,55237,1,couple_with_child,,,21001A92-,Anderlecht,3,Secondaires
165,106112,21001A00-,RESISTANCE,106112,19,0,male,child,57275,1,couple_with_child,,,21001A00-,Anderlecht,3,Secondaires
166,106167,21001A00-,RESISTANCE,106167,19,0,male,child,57300,4,single_with_child,,,21001A00-,Anderlecht,3,Secondaires
167,106011,21001A00-,RESISTANCE,106011,19,0,male,child,57238,1,couple_with_child,,,21001A00-,Anderlecht,3,Secondaires
168,105852,21001A00-,RESISTANCE,105852,19,0,male,child,57176,1,couple_with_child,,,21001A00-,Anderlecht,3,Secondaires
169,105889,21001A00-,RESISTANCE,105889,19,0,male,child,57189,1,couple_with_child,,,21001A00-,Anderlecht,3,Secondaires
170,109265,21001A95-,BUFFON,109265,19,0,male,child,58964,1,couple_with_child,,,21001A95-,Anderlecht,3,Secondaires
171,109606,21001A95-,BUFFON,109606,19,0,male,child,59087,1,couple_with_child,,,21001A95-,Anderlecht,3,Secondaires
172,109217,21001A95-,BUFFON,109217,19,0,male,child,58946,1,couple_with_child,,,21001A95-,Anderlecht,3,Secondaires
173,109222,21001A95-,BUFFON,109222,19,0,male,child,58947,1,couple_with_child,,,21001A95-,Anderlecht,3,Secondaires
174,108545,21001A95-,BUFFON,108545,19,0,male,child,58713,1,couple_with_child,,,21001A95-,Anderlecht,3,Secondaires
175,108934,21001A95-,BUFFON,108934,19,0,male,child,58851,1,couple_with_child,,,21001A95-,Anderlecht,3,Secondaires
176,112301,21001B10-,ROSEE-EST,112301,19,0,male,child,60473,1,couple_with_child,,,21001B10-,Anderlecht,3,Secondaires
177,112734,21001B10-,ROSEE-EST,112734,19,0,male,child,60617,1,couple_with_child,,,21001B10-,Anderlecht,3,Secondaires
178,112637,21001B10-,ROSEE-EST,112637,19,0,male,child,60586,1,couple_with_child,,,21001B10-,Anderlecht,3,Secondaires
179,112184,21001B10-,ROSEE-EST,112184,19,0,male,child,60434,4,single_with_child,,,21001B10-,Anderlecht,3,Secondaires
180,112502,21001B10-,ROSEE-EST,112502,19,0,male,child,60541,1,couple_with_child,,,21001B10-,Anderlecht,3,Secondaires
181,114929,21001B332,GOUJONS,114929,19,0,male,child,61932,1,couple_with_child,,,21001B332,Anderlecht,3,Secondaires
182,114664,21001B332,GOUJONS,114664,19,0,male,child,61816,4,single_with_child,,,21001B332,Anderlecht,3,Secondaires
183,116258,21001B241,REVISION-SUD,116258,19,0,male,child,62660,4,single_with_child,,,21001B241,Anderlecht,3,Secondaires
184,116151,21001B241,REVISION-SUD,116151,19,0,male,child,62621,1,couple_with_child,,,21001B241,Anderlecht,3,Secondaires
185,116296,21001B241,REVISION-SUD,116296,19,0,male,child,62674,1,couple_with_child,,,21001B241,Anderlecht,3,Secondaires
186,116022,21001B241,REVISION-SUD,116022,19,0,male,child,62575,1,couple_with_child,,,21001B241,Anderlecht,3,Secondaires
187,118069,21001A10-,PORSELEIN,118069,19,0,male,child,63687,1,couple_with_child,,,21001A10-,Anderlecht,3,Secondaires
188,118039,21001A10-,PORSELEIN,118039,19,0,male,child,63676,1,couple_with_child,,,21001A10-,Anderlecht,3,Secondaires
189,119745,21001A120,MINIMES,119745,19,0,male,child,64495,1,couple_with_child,,,21001A120,Anderlecht,3,Secondaires
190,120253,21001A120,MINIMES,120253,19,0,male,child,64702,4,single_with_child,,,21001A120,Anderlecht,3,Secondaires
191,119592,21001A120,MINIMES,119592,19,0,male,child,64436,1,couple_with_child,,,21001A120,Anderlecht,3,Secondaires
192,119867,21001A120,MINIMES,119867,19,0,male,child,64544,1,couple_with_child,,,21001A120,Anderlecht,3,Secondaires
193,120016,21001A120,MINIMES,120016,19,0,male,child,64608,1,couple_with_child,,,21001A120,Anderlecht,3,Secondaires
194,119831,21001A120,MINIMES,119831,19,0,male,child,64532,4,single_with_child,,,21001A120,Anderlecht,3,Secondaires
195,123090,21001A152,LINDE-OUEST,123090,19,0,male,child,66300,4,single_with_child,,,21001A152,Anderlecht,3,Secondaires
196,123232,21001A152,LINDE-OUEST,123232,19,0,male,child,66358,1,couple_with_child,,,21001A152,Anderlecht,3,Secondaires
197,124431,21001A02-,WAYEZ,124431,19,0,male,child,67028,4,single_with_child,,,21001A02-,Anderlecht,3,Secondaires
198,124453,21001A02-,WAYEZ,124453,19,0,male,child,67036,1,couple_with_child,,,21001A02-,Anderlecht,3,Secondaires
199,125981,21001A112,BIESTEBROEK,125981,19,0,male,child,67835,4,single_with_child,,,21001A112,Anderlecht,3,Secondaires
200,126024,21001A112,BIESTEBROEK,126024,19,0,male,child,67852,4,single_with_child,,,21001A112,Anderlecht,3,Secondaires
201,126001,21001A112,BIESTEBROEK,126001,19,0,male,child,67841,1,couple_with_child,,,21001A112,Anderlecht,3,Secondaires
202,126496,21001A112,BIESTEBROEK,126496,19,0,male,child,68032,4,single_with_child,,,21001A112,Anderlecht,3,Secondaires
203,125998,21001A112,BIESTEBROEK,125998,19,0,male,child,67840,1,couple_with_child,,,21001A112,Anderlecht,3,Secondaires
204,128582,21002A20-,SAINT-JULIEN,128582,19,0,male,child,69253,1,couple_with_child,,,21002A20-,Auderghem,3,Secondaires
205,130110,21002A53-,PECHERIES,130110,19,0,male,child,70143,1,couple_with_child,,,21002A53-,Auderghem,3,Secondaires
206,132102,21002A511,INVALIDES (BOULEVARD DES),132102,19,0,male,child,71268,1,couple_with_child,,,21002A511,Auderghem,3,Secondaires
207,132042,21002A511,INVALIDES (BOULEVARD DES),132042,19,0,male,child,71246,1,couple_with_child,,,21002A511,Auderghem,3,Secondaires
208,134826,21002A23-,TH. BALIS (PLACE),134826,19,0,male,child,72726,1,couple_with_child,,,21002A23-,Auderghem,3,Secondaires
209,136038,21002A22-,CANARIS (AVENUE DES),136038,19,0,male,child,73377,1,couple_with_child,,,21002A22-,Auderghem,3,Secondaires
