,Unnamed: 0,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code,Commune,WorkerID,WorkerType
5075,5075,21001A83-,PETERBOS,5075,16,0,male,child,2664,1,couple_with_child,21001A83-,Anderlecht,3,Secondaires
5171,5171,21001A83-,PETERBOS,5171,16,1,female,child,2707,1,couple_with_child,21001A83-,Anderlecht,3,Secondaires
5259,5259,21001A83-,PETERBOS,5259,16,0,male,child,2747,4,single_with_child,21001A83-,Anderlecht,3,Secondaires
5321,5321,21001A83-,PETERBOS,5321,16,0,male,child,2771,1,couple_with_child,21001A83-,Anderlecht,3,Secondaires
5337,5337,21001A83-,PETERBOS,5337,16,1,female,child,2775,1,couple_with_child,21001A83-,Anderlecht,3,Secondaires
5441,5441,21001A83-,PETERBOS,5441,16,0,male,child,2819,1,couple_with_child,21001A83-,Anderlecht,3,Secondaires
5463,5463,21001A83-,PETERBOS,5463,17,0,male,child,2834,4,single_with_child,21001A83-,Anderlecht,3,Secondaires
5464,5464,21001A83-,PETERBOS,5464,16,0,male,child,2834,4,single_with_child,21001A83-,Anderlecht,3,Secondaires
5469,5469,21001A83-,PETERBOS,5469,17,1,female,child,2835,4,single_with_child,21001A83-,Anderlecht,3,Secondaires
5493,5493,21001A83-,PETERBOS,5493,17,0,male,child,2842,1,couple_with_child,21001A83-,Anderlecht,3,Secondaires
5511,5511,21001A83-,PETERBOS,5511,17,1,female,child,2855,4,single_with_child,21001A83-,Anderlecht,3,Secondaires
5524,5524,21001A83-,PETERBOS,5524,17,0,male,child,2859,1,couple_with_child,21001A83-,Anderlecht,3,Secondaires
5537,5537,21001A83-,PETERBOS,5537,16,0,male,child,2863,1,couple_with_child,21001A83-,Anderlecht,3,Secondaires
5538,5538,21001A83-,PETERBOS,5538,17,0,male,child,2863,1,couple_with_child,21001A83-,Anderlecht,3,Secondaires
5588,5588,21001A83-,PETERBOS,5588,16,0,male,child,2884,1,couple_with_child,21001A83-,Anderlecht,3,Secondaires
5600,5600,21001A83-,PETERBOS,5600,17,0,male,child,2886,1,couple_with_child,21001A83-,Anderlecht,3,Secondaires
5620,5620,21001A83-,PETERBOS,5620,16,1,female,child,2899,4,single_with_child,21001A83-,Anderlecht,3,Secondaires
5625,5625,21001A83-,PETERBOS,5625,17,0,male,child,2901,4,single_with_child,21001A83-,Anderlecht,3,Secondaires
5674,5674,21001A83-,PETERBOS,5674,17,1,female,child,2924,4,single_with_child,21001A83-,Anderlecht,3,Secondaires
5700,5700,21001A83-,PETERBOS,5700,17,1,female,child,2931,1,couple_with_child,21001A83-,Anderlecht,3,Secondaires
5716,5716,21001A83-,PETERBOS,5716,16,1,female,child,2944,4,single_with_child,21001A83-,Anderlecht,3,Secondaires
5736,5736,21001A83-,PETERBOS,5736,17,0,male,child,2950,1,couple_with_child,21001A83-,Anderlecht,3,Secondaires
5750,5750,21001A83-,PETERBOS,5750,16,0,male,child,2953,1,couple_with_child,21001A83-,Anderlecht,3,Secondaires
5774,5774,21001A83-,PETERBOS,5774,17,1,female,child,2968,4,single_with_child,21001A83-,Anderlecht,3,Secondaires
5775,5775,21001A83-,PETERBOS,5775,16,1,female,child,2968,4,single_with_child,21001A83-,Anderlecht,3,Secondaires
5793,5793,21001A83-,PETERBOS,5793,16,1,female,child,2973,1,couple_with_child,21001A83-,Anderlecht,3,Secondaires
7631,7638,21001A503,VIVES,7638,16,1,female,child,4184,1,couple_with_child,21001A503,Anderlecht,3,Secondaires
7645,7652,21001A503,VIVES,7652,17,0,male,child,4194,4,single_with_child,21001A503,Anderlecht,3,Secondaires
7692,7699,21001A503,VIVES,7699,17,1,female,child,4219,4,single_with_child,21001A503,Anderlecht,3,Secondaires
7791,7798,21001A503,VIVES,7798,17,1,female,child,4269,1,couple_with_child,21001A503,Anderlecht,3,Secondaires
7904,7911,21001A503,VIVES,7911,17,0,male,child,4327,4,single_with_child,21001A503,Anderlecht,3,Secondaires
7933,7940,21001A503,VIVES,7940,16,1,female,child,4340,1,couple_with_child,21001A503,Anderlecht,3,Secondaires
7965,7972,21001A503,VIVES,7972,17,0,male,child,4354,1,couple_with_child,21001A503,Anderlecht,3,Secondaires
8012,8019,21001A503,VIVES,8019,16,1,female,child,4378,1,couple_with_child,21001A503,Anderlecht,3,Secondaires
8100,8107,21001A503,VIVES,8107,17,1,female,child,4424,1,couple_with_child,21001A503,Anderlecht,3,Secondaires
8200,8207,21001A503,VIVES,8207,17,1,female,child,4474,1,couple_with_child,21001A503,Anderlecht,3,Secondaires
8202,8209,21001A503,VIVES,8209,16,0,male,child,4474,1,couple_with_child,21001A503,Anderlecht,3,Secondaires
8223,8230,21001A503,VIVES,8230,16,1,female,child,4486,1,couple_with_child,21001A503,Anderlecht,3,Secondaires
8224,8231,21001A503,VIVES,8231,17,0,male,child,4486,1,couple_with_child,21001A503,Anderlecht,3,Secondaires
8237,8244,21001A503,VIVES,8244,16,1,female,child,4495,4,single_with_child,21001A503,Anderlecht,3,Secondaires
8267,8274,21001A503,VIVES,8274,17,0,male,child,4509,1,couple_with_child,21001A503,Anderlecht,3,Secondaires
8295,8302,21001A503,VIVES,8302,16,1,female,child,4522,1,couple_with_child,21001A503,Anderlecht,3,Secondaires
8296,8303,21001A503,VIVES,8303,16,0,male,child,4522,1,couple_with_child,21001A503,Anderlecht,3,Secondaires
9206,9216,21001A332,ROUE,9216,17,1,female,child,5131,1,couple_with_child,21001A332,Anderlecht,3,Secondaires
9221,9231,21001A332,ROUE,9231,16,1,female,child,5136,1,couple_with_child,21001A332,Anderlecht,3,Secondaires
9321,9331,21001A332,ROUE,9331,17,1,female,child,5175,4,single_with_child,21001A332,Anderlecht,3,Secondaires
9348,9358,21001A332,ROUE,9358,16,0,male,child,5183,1,couple_with_child,21001A332,Anderlecht,3,Secondaires
9373,9383,21001A332,ROUE,9383,16,1,female,child,5193,4,single_with_child,21001A332,Anderlecht,3,Secondaires
9391,9401,21001A332,ROUE,9401,17,1,female,child,5199,4,single_with_child,21001A332,Anderlecht,3,Secondaires
9455,9465,21001A332,ROUE,9465,16,0,male,child,5223,4,single_with_child,21001A332,Anderlecht,3,Secondaires
9460,9470,21001A332,ROUE,9470,17,0,male,child,5224,1,couple_with_child,21001A332,Anderlecht,3,Secondaires
9490,9500,21001A332,ROUE,9500,17,0,male,child,5235,4,single_with_child,21001A332,Anderlecht,3,Secondaires
9526,9536,21001A332,ROUE,9536,17,0,male,child,5247,4,single_with_child,21001A332,Anderlecht,3,Secondaires
9581,9591,21001A332,ROUE,9591,17,1,female,child,5267,1,couple_with_child,21001A332,Anderlecht,3,Secondaires
9603,9613,21001A332,ROUE,9613,17,0,male,child,5274,1,couple_with_child,21001A332,Anderlecht,3,Secondaires
9608,9618,21001A332,ROUE,9618,17,0,male,child,5277,4,single_with_child,21001A332,Anderlecht,3,Secondaires
9664,9674,21001A332,ROUE,9674,17,0,male,child,5297,1,couple_with_child,21001A332,Anderlecht,3,Secondaires
9684,9694,21001A332,ROUE,9694,17,1,female,child,5304,1,couple_with_child,21001A332,Anderlecht,3,Secondaires
9734,9744,21001A332,ROUE,9744,16,1,female,child,5322,1,couple_with_child,21001A332,Anderlecht,3,Secondaires
9748,9758,21001A332,ROUE,9758,16,1,female,child,5327,1,couple_with_child,21001A332,Anderlecht,3,Secondaires
9749,9759,21001A332,ROUE,9759,16,1,female,child,5327,1,couple_with_child,21001A332,Anderlecht,3,Secondaires
10549,10559,21001A43-,VAN BEETHOVEN,10559,17,1,female,child,5831,1,couple_with_child,21001A43-,Anderlecht,3,Secondaires
10623,10633,21001A43-,VAN BEETHOVEN,10633,17,1,female,child,5861,4,single_with_child,21001A43-,Anderlecht,3,Secondaires
10627,10637,21001A43-,VAN BEETHOVEN,10637,17,0,male,child,5862,1,couple_with_child,21001A43-,Anderlecht,3,Secondaires
10707,10717,21001A43-,VAN BEETHOVEN,10717,17,1,female,child,5893,1,couple_with_child,21001A43-,Anderlecht,3,Secondaires
10711,10721,21001A43-,VAN BEETHOVEN,10721,16,0,male,child,5894,1,couple_with_child,21001A43-,Anderlecht,3,Secondaires
10784,10794,21001A43-,VAN BEETHOVEN,10794,16,1,female,child,5924,1,couple_with_child,21001A43-,Anderlecht,3,Secondaires
10810,10820,21001A43-,VAN BEETHOVEN,10820,16,0,male,child,5933,1,couple_with_child,21001A43-,Anderlecht,3,Secondaires
10865,10875,21001A43-,VAN BEETHOVEN,10875,17,1,female,child,5956,1,couple_with_child,21001A43-,Anderlecht,3,Secondaires
10972,10982,21001A43-,VAN BEETHOVEN,10982,16,0,male,child,5998,1,couple_with_child,21001A43-,Anderlecht,3,Secondaires
11028,11038,21001A43-,VAN BEETHOVEN,11038,17,0,male,child,6020,1,couple_with_child,21001A43-,Anderlecht,3,Secondaires
11066,11076,21001A43-,VAN BEETHOVEN,11076,17,1,female,child,6036,1,couple_with_child,21001A43-,Anderlecht,3,Secondaires
11110,11120,21001A43-,VAN BEETHOVEN,11120,16,1,female,child,6053,1,couple_with_child,21001A43-,Anderlecht,3,Secondaires
11145,11155,21001A43-,VAN BEETHOVEN,11155,17,1,female,child,6068,1,couple_with_child,21001A43-,Anderlecht,3,Secondaires
11151,11161,21001A43-,VAN BEETHOVEN,11161,17,0,male,child,6070,1,couple_with_child,21001A43-,Anderlecht,3,Secondaires
11160,11170,21001A43-,VAN BEETHOVEN,11170,16,1,female,child,6075,4,single_with_child,21001A43-,Anderlecht,3,Secondaires
11164,11174,21001A43-,VAN BEETHOVEN,11174,17,0,male,child,6076,1,couple_with_child,21001A43-,Anderlecht,3,Secondaires
11181,11191,21001A43-,VAN BEETHOVEN,11191,16,1,female,child,6083,4,single_with_child,21001A43-,Anderlecht,3,Secondaires
11200,11210,21001A43-,VAN BEETHOVEN,11210,16,0,male,child,6091,4,single_with_child,21001A43-,Anderlecht,3,Secondaires
11202,11212,21001A43-,VAN BEETHOVEN,11212,16,0,male,child,6091,4,single_with_child,21001A43-,Anderlecht,3,Secondaires
12027,12037,21001A401,ARBORETUM,12037,17,1,female,child,6624,1,couple_with_child,21001A401,Anderlecht,3,Secondaires
12037,12047,21001A401,ARBORETUM,12047,16,1,female,child,6629,1,couple_with_child,21001A401,Anderlecht,3,Secondaires
12055,12065,21001A401,ARBORETUM,12065,16,1,female,child,6639,1,couple_with_child,21001A401,Anderlecht,3,Secondaires
12129,12139,21001A401,ARBORETUM,12139,17,1,female,child,6674,1,couple_with_child,21001A401,Anderlecht,3,Secondaires
12139,12149,21001A401,ARBORETUM,12149,17,1,female,child,6679,1,couple_with_child,21001A401,Anderlecht,3,Secondaires
12188,12198,21001A401,ARBORETUM,12198,17,1,female,child,6699,1,couple_with_child,21001A401,Anderlecht,3,Secondaires
12300,12310,21001A401,ARBORETUM,12310,17,1,female,child,6750,1,couple_with_child,21001A401,Anderlecht,3,Secondaires
12302,12312,21001A401,ARBORETUM,12312,17,0,male,child,6750,1,couple_with_child,21001A401,Anderlecht,3,Secondaires
13299,13310,21001A32-,AURORE,13310,17,1,female,child,7388,4,single_with_child,21001A32-,Anderlecht,3,Secondaires
13408,13419,21001A32-,AURORE,13419,17,1,female,child,7445,4,single_with_child,21001A32-,Anderlecht,3,Secondaires
13528,13539,21001A32-,AURORE,13539,16,0,male,child,7516,4,single_with_child,21001A32-,Anderlecht,3,Secondaires
13574,13585,21001A32-,AURORE,13585,16,0,male,child,7541,4,single_with_child,21001A32-,Anderlecht,3,Secondaires
13617,13628,21001A32-,AURORE,13628,17,1,female,child,7552,1,couple_with_child,21001A32-,Anderlecht,3,Secondaires
13686,13697,21001A32-,AURORE,13697,16,1,female,child,7581,1,couple_with_child,21001A32-,Anderlecht,3,Secondaires
13718,13729,21001A32-,AURORE,13729,16,1,female,child,7602,4,single_with_child,21001A32-,Anderlecht,3,Secondaires
13727,13738,21001A32-,AURORE,13738,17,0,male,child,7605,4,single_with_child,21001A32-,Anderlecht,3,Secondaires
13757,13768,21001A32-,AURORE,13768,17,0,male,child,7613,1,couple_with_child,21001A32-,Anderlecht,3,Secondaires
13825,13836,21001A32-,AURORE,13836,16,0,male,child,7643,1,couple_with_child,21001A32-,Anderlecht,3,Secondaires
13826,13837,21001A32-,AURORE,13837,16,0,male,child,7643,1,couple_with_child,21001A32-,Anderlecht,3,Secondaires
13827,13838,21001A32-,AURORE,13838,17,0,male,child,7643,1,couple_with_child,21001A32-,Anderlecht,3,Secondaires
13897,13908,21001A32-,AURORE,13908,17,1,female,child,7674,1,couple_with_child,21001A32-,Anderlecht,3,Secondaires
13951,13962,21001A32-,AURORE,13962,16,1,female,child,7700,1,couple_with_child,21001A32-,Anderlecht,3,Secondaires
14013,14024,21001A32-,AURORE,14024,16,1,female,child,7728,4,single_with_child,21001A32-,Anderlecht,3,Secondaires
14088,14099,21001A32-,AURORE,14099,17,0,male,child,7759,4,single_with_child,21001A32-,Anderlecht,3,Secondaires
14113,14124,21001A32-,AURORE,14124,16,1,female,child,7766,1,couple_with_child,21001A32-,Anderlecht,3,Secondaires
14176,14187,21001A32-,AURORE,14187,17,0,male,child,7794,1,couple_with_child,21001A32-,Anderlecht,3,Secondaires
14181,14192,21001A32-,AURORE,14192,17,1,female,child,7795,1,couple_with_child,21001A32-,Anderlecht,3,Secondaires
14200,14211,21001A32-,AURORE,14211,17,0,male,child,7800,1,couple_with_child,21001A32-,Anderlecht,3,Secondaires
14239,14250,21001A32-,AURORE,14250,16,0,male,child,7823,1,couple_with_child,21001A32-,Anderlecht,3,Secondaires
14270,14281,21001A32-,AURORE,14281,17,0,male,child,7831,1,couple_with_child,21001A32-,Anderlecht,3,Secondaires
14333,14344,21001A32-,AURORE,14344,16,0,male,child,7860,1,couple_with_child,21001A32-,Anderlecht,3,Secondaires
14379,14390,21001A32-,AURORE,14390,16,1,female,child,7885,1,couple_with_child,21001A32-,Anderlecht,3,Secondaires
14441,14452,21001A32-,AURORE,14452,16,0,male,child,7912,4,single_with_child,21001A32-,Anderlecht,3,Secondaires
14462,14473,21001A32-,AURORE,14473,16,0,male,child,7918,1,couple_with_child,21001A32-,Anderlecht,3,Secondaires
14537,14548,21001A32-,AURORE,14548,17,1,female,child,7950,1,couple_with_child,21001A32-,Anderlecht,3,Secondaires
14555,14566,21001A32-,AURORE,14566,16,1,female,child,7954,1,couple_with_child,21001A32-,Anderlecht,3,Secondaires
14556,14567,21001A32-,AURORE,14567,17,0,male,child,7954,1,couple_with_child,21001A32-,Anderlecht,3,Secondaires
14623,14634,21001A32-,AURORE,14634,17,0,male,child,7984,1,couple_with_child,21001A32-,Anderlecht,3,Secondaires
14633,14644,21001A32-,AURORE,14644,17,1,female,child,7987,1,couple_with_child,21001A32-,Anderlecht,3,Secondaires
14665,14676,21001A32-,AURORE,14676,17,0,male,child,8007,4,single_with_child,21001A32-,Anderlecht,3,Secondaires
14679,14690,21001A32-,AURORE,14690,17,0,male,child,8010,1,couple_with_child,21001A32-,Anderlecht,3,Secondaires
14685,14696,21001A32-,AURORE,14696,17,1,female,child,8012,1,couple_with_child,21001A32-,Anderlecht,3,Secondaires
14689,14700,21001A32-,AURORE,14700,16,0,male,child,8013,1,couple_with_child,21001A32-,Anderlecht,3,Secondaires
14706,14717,21001A32-,AURORE,14717,16,0,male,child,8018,1,couple_with_child,21001A32-,Anderlecht,3,Secondaires
14747,14758,21001A32-,AURORE,14758,17,1,female,child,8042,1,couple_with_child,21001A32-,Anderlecht,3,Secondaires
14749,14760,21001A32-,AURORE,14760,16,0,male,child,8042,1,couple_with_child,21001A32-,Anderlecht,3,Secondaires
14759,14770,21001A32-,AURORE,14770,16,0,male,child,8045,1,couple_with_child,21001A32-,Anderlecht,3,Secondaires
14876,14887,21001A32-,AURORE,14887,16,1,female,child,8099,4,single_with_child,21001A32-,Anderlecht,3,Secondaires
14881,14892,21001A32-,AURORE,14892,16,0,male,child,8101,4,single_with_child,21001A32-,Anderlecht,3,Secondaires
