,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code,Commune,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName
10,21004E72-,MAISON ROUGE (PLACE)-SUD,339413,21,1,female,parent,184697,4,single_with_child,21004E72-,Bruxelles,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
11,21004A72-,SAINT-THOMAS (INSTITUT),267229,21,1,female,child,144986,1,couple_with_child,21004A72-,Bruxelles,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
12,21004E70-,MARIE-CHRISTINE (RUE),304109,21,1,female,parent,167822,4,single_with_child,21004E70-,Bruxelles,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
13,21004E74-,EM. DELVA (RUE),312210,21,1,female,parent,171461,1,couple_with_child,21004E74-,Bruxelles,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
14,21004E70-,MARIE-CHRISTINE (RUE),300155,21,1,female,child,166537,1,couple_with_child,21004E70-,Bruxelles,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
15,21004E72-,MAISON ROUGE (PLACE)-SUD,339408,21,1,female,parent,184692,3,single,21004E72-,Bruxelles,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
16,21004E201,AVENUE JEAN DE BOLOGNE,319130,21,1,female,parent,175134,1,couple_with_child,21004E201,Bruxelles,5,Unif off campus,21004E8NJ,"Name       HOPITAL BRUGMANN
Commune           Bruxelles
Name: 21004E8NJ, dtype: object"
17,21004A02-,SAINT-FRANCOIS XAVIER,249872,21,1,female,parent,134195,3,single,21004A02-,Bruxelles,5,Unif off campus,21004E8NJ,"Name       HOPITAL BRUGMANN
Commune           Bruxelles
Name: 21004E8NJ, dtype: object"
18,21004E101,PARVIS NOTRE DAME,358141,21,1,female,child,194817,1,couple_with_child,21004E101,Bruxelles,5,Unif off campus,21004E8NJ,"Name       HOPITAL BRUGMANN
Commune           Bruxelles
Name: 21004E8NJ, dtype: object"
19,21004E201,AVENUE JEAN DE BOLOGNE,319153,21,1,female,parent,175140,1,couple_with_child,21004E201,Bruxelles,5,Unif off campus,21004E8NJ,"Name       HOPITAL BRUGMANN
Commune           Bruxelles
Name: 21004E8NJ, dtype: object"
20,21004E70-,MARIE-CHRISTINE (RUE),304078,21,1,female,parent,167811,1,couple_with_child,21004E70-,Bruxelles,5,Unif off campus,21004E8NJ,"Name       HOPITAL BRUGMANN
Commune           Bruxelles
Name: 21004E8NJ, dtype: object"
21,21004A002,BOURSE,270407,21,1,female,parent,147129,1,couple_with_child,21004A002,Bruxelles,5,Unif off campus,21004A3MJ,"Name       CITE ADMINISTRATIVE ET CONGRES
Commune                         Bruxelles
Name: 21004A3MJ, dtype: object"
22,21004A02-,SAINT-FRANCOIS XAVIER,249863,21,1,female,parent,134191,1,couple_with_child,21004A02-,Bruxelles,5,Unif off campus,21004A3MJ,"Name       CITE ADMINISTRATIVE ET CONGRES
Commune                         Bruxelles
Name: 21004A3MJ, dtype: object"
23,21004A70-,BLAES (RUE)-SUD,254049,21,1,female,parent,136389,4,single_with_child,21004A70-,Bruxelles,5,Unif off campus,21004A3MJ,"Name       CITE ADMINISTRATIVE ET CONGRES
Commune                         Bruxelles
Name: 21004A3MJ, dtype: object"
24,21004A71-,BLAES (RUE)-CENTRE,269172,21,1,female,parent,146154,1,couple_with_child,21004A71-,Bruxelles,5,Unif off campus,21004A3MJ,"Name       CITE ADMINISTRATIVE ET CONGRES
Commune                         Bruxelles
Name: 21004A3MJ, dtype: object"
25,21004B45-,ECOLE MILITAIRE,209842,21,1,female,child,111067,1,couple_with_child,21004B45-,Bruxelles,5,Unif off campus,21004A3MJ,"Name       CITE ADMINISTRATIVE ET CONGRES
Commune                         Bruxelles
Name: 21004A3MJ, dtype: object"
26,21004E83-,STIENON (AVENUE),322508,21,1,female,child,177013,1,couple_with_child,21004E83-,Bruxelles,5,Unif off campus,21004A03-,"Name       BON SECOURS - PALAIS DU MIDI
Commune                       Bruxelles
Name: 21004A03-, dtype: object"
27,21004C63-,NATIONS (SQUARE DES),244738,21,1,female,parent,131278,4,single_with_child,21004C63-,Bruxelles,5,Unif off campus,21004A03-,"Name       BON SECOURS - PALAIS DU MIDI
Commune                       Bruxelles
Name: 21004A03-, dtype: object"
28,21004A23-,NOUVEAU MARCHE AU GRAIN,260073,21,1,female,parent,140297,3,single,21004A23-,Bruxelles,5,Unif off campus,21004A03-,"Name       BON SECOURS - PALAIS DU MIDI
Commune                       Bruxelles
Name: 21004A03-, dtype: object"
29,21004E12-,PRINCE LEOPOLD (SQUARE),352441,21,1,female,parent,191344,4,single_with_child,21004E12-,Bruxelles,5,Unif off campus,21004A03-,"Name       BON SECOURS - PALAIS DU MIDI
Commune                       Bruxelles
Name: 21004A03-, dtype: object"
30,21004F953,RUE DU WIMPELBERG,246572,21,1,female,child,132533,1,couple_with_child,21004F953,Bruxelles,5,Unif off campus,21004A03-,"Name       BON SECOURS - PALAIS DU MIDI
Commune                       Bruxelles
Name: 21004A03-, dtype: object"
31,21004C501,LOUISE (AVENUE)-NORD,291987,21,1,female,parent,161835,3,single,21004C501,Bruxelles,5,Unif off campus,21004A32-,"Name       CONGRES - GARE
Commune         Bruxelles
Name: 21004A32-, dtype: object"
32,21004E74-,EM. DELVA (RUE),309300,21,1,female,child,170500,1,couple_with_child,21004E74-,Bruxelles,5,Unif off campus,21004A32-,"Name       CONGRES - GARE
Commune         Bruxelles
Name: 21004A32-, dtype: object"
33,21004A33-,LIBERTE (PLACE DE LA),289475,21,1,female,parent,159932,1,couple_with_child,21004A33-,Bruxelles,5,Unif off campus,21004A32-,"Name       CONGRES - GARE
Commune         Bruxelles
Name: 21004A32-, dtype: object"
34,21004A811,QUAI DU COMMERCE,361458,21,1,female,parent,196513,3,single,21004A811,Bruxelles,5,Unif off campus,21004A32-,"Name       CONGRES - GARE
Commune         Bruxelles
Name: 21004A32-, dtype: object"
35,21004E70-,MARIE-CHRISTINE (RUE),304100,21,1,female,parent,167817,2,couple_no_child,21004E70-,Bruxelles,5,Unif off campus,21004A32-,"Name       CONGRES - GARE
Commune         Bruxelles
Name: 21004A32-, dtype: object"
36,21004D610,ANVERS (CHAUSSEE D')-SUD,381618,21,1,female,parent,207543,1,couple_with_child,21004D610,Bruxelles,5,Unif off campus,21004A72-,"Name       SAINT-THOMAS (INSTITUT)
Commune                  Bruxelles
Name: 21004A72-, dtype: object"
37,21004E222,MUTSAARD (AVENUE),374527,21,1,female,child,203800,1,couple_with_child,21004E222,Bruxelles,5,Unif off campus,21004A72-,"Name       SAINT-THOMAS (INSTITUT)
Commune                  Bruxelles
Name: 21004A72-, dtype: object"
38,21004E12-,PRINCE LEOPOLD (SQUARE),352429,21,1,female,parent,191337,2,couple_no_child,21004E12-,Bruxelles,5,Unif off campus,21004A72-,"Name       SAINT-THOMAS (INSTITUT)
Commune                  Bruxelles
Name: 21004A72-, dtype: object"
39,21004A35-,AD. MAX (BOULEVARD),227617,21,1,female,parent,121940,3,single,21004A35-,Bruxelles,5,Unif off campus,21004A72-,"Name       SAINT-THOMAS (INSTITUT)
Commune                  Bruxelles
Name: 21004A72-, dtype: object"
40,21004D62-,ANVERS (CHAUSSEE D')-NORD,344349,21,1,female,child,187520,4,single_with_child,21004D62-,Bruxelles,5,Unif off campus,21004A72-,"Name       SAINT-THOMAS (INSTITUT)
Commune                  Bruxelles
Name: 21004A72-, dtype: object"
41,21004C61-,U.L.B.,241319,21,1,female,parent,129252,3,single,21004C61-,Bruxelles,5,Unif off campus,21004A22-,"Name       SENNE (RUE DE LA)
Commune            Bruxelles
Name: 21004A22-, dtype: object"
42,21004E70-,MARIE-CHRISTINE (RUE),304093,21,1,female,parent,167815,1,couple_with_child,21004E70-,Bruxelles,5,Unif off campus,21004A22-,"Name       SENNE (RUE DE LA)
Commune            Bruxelles
Name: 21004A22-, dtype: object"
43,21004E800,DIVIN JESUS,355308,21,1,female,child,193405,1,couple_with_child,21004E800,Bruxelles,5,Unif off campus,21004A22-,"Name       SENNE (RUE DE LA)
Commune            Bruxelles
Name: 21004A22-, dtype: object"
44,21004D610,ANVERS (CHAUSSEE D')-SUD,380713,21,1,female,child,207235,1,couple_with_child,21004D610,Bruxelles,5,Unif off campus,21004A22-,"Name       SENNE (RUE DE LA)
Commune            Bruxelles
Name: 21004A22-, dtype: object"
45,21004D62-,ANVERS (CHAUSSEE D')-NORD,345408,21,1,female,parent,187877,2,couple_no_child,21004D62-,Bruxelles,5,Unif off campus,21004A22-,"Name       SENNE (RUE DE LA)
Commune            Bruxelles
Name: 21004A22-, dtype: object"
46,21004C552,LOUISE (AVENUE)-SUD,286219,21,1,female,parent,157842,3,single,21004C552,Bruxelles,4,Unif on campus,21004C552,"Name       LOUISE (AVENUE)-SUD
Commune              Bruxelles
Name: 21004C552, dtype: object"
47,21004G30-,SAINTE-ELISABETH,202993,21,1,female,child,107593,1,couple_with_child,21004G30-,Bruxelles,5,Unif off campus,21004C552,"Name       LOUISE (AVENUE)-SUD
Commune              Bruxelles
Name: 21004C552, dtype: object"
48,21004E201,AVENUE JEAN DE BOLOGNE,319169,21,1,female,parent,175147,3,single,21004E201,Bruxelles,5,Unif off campus,21004C552,"Name       LOUISE (AVENUE)-SUD
Commune              Bruxelles
Name: 21004C552, dtype: object"
49,21004E222,MUTSAARD (AVENUE),375887,21,1,female,parent,204438,2,couple_no_child,21004E222,Bruxelles,5,Unif off campus,21004C552,"Name       LOUISE (AVENUE)-SUD
Commune              Bruxelles
Name: 21004C552, dtype: object"
50,21004A20-,BOURSE-NORD-OUEST,278197,21,1,female,parent,152278,3,single,21004A20-,Bruxelles,5,Unif off campus,21004C552,"Name       LOUISE (AVENUE)-SUD
Commune              Bruxelles
Name: 21004C552, dtype: object"
51,21004A04-,NOTRE-DAME DE LA CHAPELLE,272781,21,1,female,child,148893,1,couple_with_child,21004A04-,Bruxelles,5,Unif off campus,21004C501,"Name       LOUISE (AVENUE)-NORD
Commune               Bruxelles
Name: 21004C501, dtype: object"
52,21004A71-,BLAES (RUE)-CENTRE,268816,21,1,female,child,145986,1,couple_with_child,21004A71-,Bruxelles,5,Unif off campus,21004C501,"Name       LOUISE (AVENUE)-NORD
Commune               Bruxelles
Name: 21004C501, dtype: object"
53,21004B44-,AMBIORIX-SUD (SQUARE),215957,21,1,female,parent,114838,3,single,21004B44-,Bruxelles,5,Unif off campus,21004C501,"Name       LOUISE (AVENUE)-NORD
Commune               Bruxelles
Name: 21004C501, dtype: object"
54,21004E70-,MARIE-CHRISTINE (RUE),301783,21,1,female,child,167083,4,single_with_child,21004E70-,Bruxelles,5,Unif off campus,21004C501,"Name       LOUISE (AVENUE)-NORD
Commune               Bruxelles
Name: 21004C501, dtype: object"
55,21004D610,ANVERS (CHAUSSEE D')-SUD,381622,21,1,female,parent,207544,1,couple_with_child,21004D610,Bruxelles,5,Unif off campus,21004C501,"Name       LOUISE (AVENUE)-NORD
Commune               Bruxelles
Name: 21004C501, dtype: object"
56,21004E83-,STIENON (AVENUE),324017,21,1,female,parent,177576,1,couple_with_child,21004E83-,Bruxelles,5,Unif off campus,21004A13-,"Name       PETIT SABLON
Commune       Bruxelles
Name: 21004A13-, dtype: object"
57,21004B45-,ECOLE MILITAIRE,210414,21,1,female,parent,111368,3,single,21004B45-,Bruxelles,5,Unif off campus,21004A13-,"Name       PETIT SABLON
Commune       Bruxelles
Name: 21004A13-, dtype: object"
58,21004A70-,BLAES (RUE)-SUD,254046,21,1,female,parent,136388,4,single_with_child,21004A70-,Bruxelles,5,Unif off campus,21004A13-,"Name       PETIT SABLON
Commune       Bruxelles
Name: 21004A13-, dtype: object"
59,21004F953,RUE DU WIMPELBERG,246313,21,1,female,child,132437,1,couple_with_child,21004F953,Bruxelles,5,Unif off campus,21004A13-,"Name       PETIT SABLON
Commune       Bruxelles
Name: 21004A13-, dtype: object"
60,21004A20-,BOURSE-NORD-OUEST,278206,21,1,female,parent,152285,4,single_with_child,21004A20-,Bruxelles,5,Unif off campus,21004A13-,"Name       PETIT SABLON
Commune       Bruxelles
Name: 21004A13-, dtype: object"
61,21004A822,RUE DES COMMERCANTS,354683,21,1,female,parent,192879,3,single,21004A822,Bruxelles,5,Unif off campus,21004A01-,"Name       VIEILLE HALLE AUX BLES
Commune                 Bruxelles
Name: 21004A01-, dtype: object"
62,21004A20-,BOURSE-NORD-OUEST,278174,21,1,female,parent,152269,1,couple_with_child,21004A20-,Bruxelles,5,Unif off campus,21004A01-,"Name       VIEILLE HALLE AUX BLES
Commune                 Bruxelles
Name: 21004A01-, dtype: object"
63,21004F91-,CROIX DE GUERRE (AVENUE DES),235858,21,1,female,parent,126359,1,couple_with_child,21004F91-,Bruxelles,5,Unif off campus,21004A01-,"Name       VIEILLE HALLE AUX BLES
Commune                 Bruxelles
Name: 21004A01-, dtype: object"
64,21004C61-,U.L.B.,241307,21,1,female,parent,129247,1,couple_with_child,21004C61-,Bruxelles,5,Unif off campus,21004A01-,"Name       VIEILLE HALLE AUX BLES
Commune                 Bruxelles
Name: 21004A01-, dtype: object"
65,21004D672,QUAI DE WILLEBROECK,362989,21,1,female,child,197629,1,couple_with_child,21004D672,Bruxelles,5,Unif off campus,21004A01-,"Name       VIEILLE HALLE AUX BLES
Commune                 Bruxelles
Name: 21004A01-, dtype: object"
66,21004E70-,MARIE-CHRISTINE (RUE),304087,21,1,female,parent,167813,1,couple_with_child,21004E70-,Bruxelles,5,Unif off campus,21004A33-,"Name       LIBERTE (PLACE DE LA)
Commune                Bruxelles
Name: 21004A33-, dtype: object"
67,21004F531,RUE DES FAINES,232356,21,1,female,parent,124587,2,couple_no_child,21004F531,Bruxelles,5,Unif off campus,21004A33-,"Name       LIBERTE (PLACE DE LA)
Commune                Bruxelles
Name: 21004A33-, dtype: object"
68,21004F91-,CROIX DE GUERRE (AVENUE DES),234004,21,1,female,child,125682,1,couple_with_child,21004F91-,Bruxelles,5,Unif off campus,21004A33-,"Name       LIBERTE (PLACE DE LA)
Commune                Bruxelles
Name: 21004A33-, dtype: object"
69,21004F91-,CROIX DE GUERRE (AVENUE DES),235865,21,1,female,parent,126361,2,couple_no_child,21004F91-,Bruxelles,5,Unif off campus,21004A33-,"Name       LIBERTE (PLACE DE LA)
Commune                Bruxelles
Name: 21004A33-, dtype: object"
70,21004B421,MARIE-LOUISE (SQUARE),191806,21,1,female,parent,101197,3,single,21004B421,Bruxelles,5,Unif off campus,21004A33-,"Name       LIBERTE (PLACE DE LA)
Commune                Bruxelles
Name: 21004A33-, dtype: object"
71,21004E201,AVENUE JEAN DE BOLOGNE,317524,21,1,female,child,174569,1,couple_with_child,21004E201,Bruxelles,5,Unif off campus,21004C54-,"Name       LOUISE (AVENUE)-SUD-EST
Commune                  Bruxelles
Name: 21004C54-, dtype: object"
72,21004A35-,AD. MAX (BOULEVARD),227613,21,1,female,parent,121937,2,couple_no_child,21004A35-,Bruxelles,5,Unif off campus,21004C54-,"Name       LOUISE (AVENUE)-SUD-EST
Commune                  Bruxelles
Name: 21004C54-, dtype: object"
73,21004F9MJ,NEDER-HEEMBEEK-NORD,247544,21,1,female,child,133122,4,single_with_child,21004F9MJ,Bruxelles,5,Unif off campus,21004C54-,"Name       LOUISE (AVENUE)-SUD-EST
Commune                  Bruxelles
Name: 21004C54-, dtype: object"
74,21004D62-,ANVERS (CHAUSSEE D')-NORD,345420,21,1,female,parent,187883,4,single_with_child,21004D62-,Bruxelles,5,Unif off campus,21004C54-,"Name       LOUISE (AVENUE)-SUD-EST
Commune                  Bruxelles
Name: 21004C54-, dtype: object"
75,21004E74-,EM. DELVA (RUE),312232,21,1,female,parent,171468,2,couple_no_child,21004E74-,Bruxelles,5,Unif off campus,21004C54-,"Name       LOUISE (AVENUE)-SUD-EST
Commune                  Bruxelles
Name: 21004C54-, dtype: object"
76,21004E222,MUTSAARD (AVENUE),375871,21,1,female,parent,204433,1,couple_with_child,21004E222,Bruxelles,5,Unif off campus,21004C61-,"Name          U.L.B.
Commune    Bruxelles
Name: 21004C61-, dtype: object"
77,21004E74-,EM. DELVA (RUE),309062,21,1,female,child,170413,1,couple_with_child,21004E74-,Bruxelles,5,Unif off campus,21004C61-,"Name          U.L.B.
Commune    Bruxelles
Name: 21004C61-, dtype: object"
78,21004E101,PARVIS NOTRE DAME,358812,21,1,female,parent,195063,1,couple_with_child,21004E101,Bruxelles,5,Unif off campus,21004C61-,"Name          U.L.B.
Commune    Bruxelles
Name: 21004C61-, dtype: object"
79,21004A24-,MARCHE AU PORCS,225262,21,1,female,parent,120257,3,single,21004A24-,Bruxelles,5,Unif off campus,21004C61-,"Name          U.L.B.
Commune    Bruxelles
Name: 21004C61-, dtype: object"
80,21004D62-,ANVERS (CHAUSSEE D')-NORD,345385,21,1,female,parent,187870,1,couple_with_child,21004D62-,Bruxelles,5,Unif off campus,21004C61-,"Name          U.L.B.
Commune    Bruxelles
Name: 21004C61-, dtype: object"
81,21004E81-,DISQUE (RUE DU),377155,21,1,female,child,205307,1,couple_with_child,21004E81-,Bruxelles,5,Unif off campus,21004A02-,"Name       SAINT-FRANCOIS XAVIER
Commune                Bruxelles
Name: 21004A02-, dtype: object"
82,21004E14-,ECOLE DES CADETS,364402,21,1,female,child,198414,1,couple_with_child,21004E14-,Bruxelles,5,Unif off campus,21004A02-,"Name       SAINT-FRANCOIS XAVIER
Commune                Bruxelles
Name: 21004A02-, dtype: object"
83,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,331859,21,1,female,child,181573,1,couple_with_child,21004E73-,Bruxelles,5,Unif off campus,21004A02-,"Name       SAINT-FRANCOIS XAVIER
Commune                Bruxelles
Name: 21004A02-, dtype: object"
84,21004E130,SACRE-COEUR,328856,21,1,female,parent,179639,1,couple_with_child,21004E130,Bruxelles,5,Unif off campus,21004A02-,"Name       SAINT-FRANCOIS XAVIER
Commune                Bruxelles
Name: 21004A02-, dtype: object"
85,21004B44-,AMBIORIX-SUD (SQUARE),215949,21,1,female,parent,114834,2,couple_no_child,21004B44-,Bruxelles,5,Unif off campus,21004A02-,"Name       SAINT-FRANCOIS XAVIER
Commune                Bruxelles
Name: 21004A02-, dtype: object"
86,21004E72-,MAISON ROUGE (PLACE)-SUD,335325,21,1,female,child,183354,1,couple_with_child,21004E72-,Bruxelles,5,Unif off campus,21004A21-,"Name       ANNEESSENS (PLACE)
Commune             Bruxelles
Name: 21004A21-, dtype: object"
87,21004E14-,ECOLE DES CADETS,365871,21,1,female,parent,198845,3,single,21004E14-,Bruxelles,5,Unif off campus,21004A21-,"Name       ANNEESSENS (PLACE)
Commune             Bruxelles
Name: 21004A21-, dtype: object"
88,21004E14-,ECOLE DES CADETS,365850,21,1,female,parent,198839,1,couple_with_child,21004E14-,Bruxelles,5,Unif off campus,21004A21-,"Name       ANNEESSENS (PLACE)
Commune             Bruxelles
Name: 21004A21-, dtype: object"
89,21004E72-,MAISON ROUGE (PLACE)-SUD,339409,21,1,female,parent,184693,3,single,21004E72-,Bruxelles,5,Unif off campus,21004A21-,"Name       ANNEESSENS (PLACE)
Commune             Bruxelles
Name: 21004A21-, dtype: object"
90,21004B43-,AMBIORIX-NORD (SQUARE),221024,21,1,female,parent,117566,1,couple_with_child,21004B43-,Bruxelles,5,Unif off campus,21004A21-,"Name       ANNEESSENS (PLACE)
Commune             Bruxelles
Name: 21004A21-, dtype: object"
91,21015A622,BRUSILIA,940866,21,1,female,parent,512144,1,couple_with_child,21015A622,Schaerbeek,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
92,21015A33-,BIENFAITEURS (PLACE DE),906734,21,1,female,parent,494541,3,single,21015A33-,Schaerbeek,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
93,21015A43-,GARE DU NORD,954133,21,1,female,child,518901,4,single_with_child,21015A43-,Schaerbeek,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
94,21015A33-,BIENFAITEURS (PLACE DE),906703,21,1,female,parent,494533,1,couple_with_child,21015A33-,Schaerbeek,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
95,21015A04-,L'OLIVIER (RUE),946347,21,1,female,parent,514468,1,couple_with_child,21015A04-,Schaerbeek,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
96,21015A63-,DESCHANEL P. (AVENUE),878331,21,1,female,child,480465,1,couple_with_child,21015A63-,Schaerbeek,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
97,21015A31-,PATRIE,869373,21,1,female,parent,475551,1,couple_with_child,21015A31-,Schaerbeek,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
98,21015A831,LATINIS (AVENUE G.),882756,21,1,female,child,482950,1,couple_with_child,21015A831,Schaerbeek,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
99,21015A36-,CAMBIER (AVENUE E.),871075,21,1,female,child,476623,1,couple_with_child,21015A36-,Schaerbeek,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
100,21015A152,PR. ELISABETH-NORD,931742,21,1,female,child,507835,4,single_with_child,21015A152,Schaerbeek,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
101,21015A30-,GRANDE RUE AU BOIS,897487,21,1,female,parent,489795,1,couple_with_child,21015A30-,Schaerbeek,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
102,21015A00-,COLIGNON (PLACE),974555,21,1,female,parent,527839,1,couple_with_child,21015A00-,Schaerbeek,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
103,21015A01-,VAN YSENDYCK (RUE),977301,21,1,female,child,529744,1,couple_with_child,21015A01-,Schaerbeek,5,Unif off campus,21004E8NJ,"Name       HOPITAL BRUGMANN
Commune           Bruxelles
Name: 21004E8NJ, dtype: object"
104,21015A34-,PAQUERETTES (RUE),877032,21,1,female,parent,479782,1,couple_with_child,21015A34-,Schaerbeek,5,Unif off campus,21004E8NJ,"Name       HOPITAL BRUGMANN
Commune           Bruxelles
Name: 21004E8NJ, dtype: object"
105,21015A70-,P. HYMANS (RUE),873628,21,1,female,parent,477987,2,couple_no_child,21015A70-,Schaerbeek,5,Unif off campus,21004E8NJ,"Name       HOPITAL BRUGMANN
Commune           Bruxelles
Name: 21004E8NJ, dtype: object"
106,21015A612,BRICHAUT (RUE DE),965959,21,1,female,parent,524081,1,couple_with_child,21015A612,Schaerbeek,5,Unif off campus,21004A3MJ,"Name       CITE ADMINISTRATIVE ET CONGRES
Commune                         Bruxelles
Name: 21004A3MJ, dtype: object"
107,21015A612,BRICHAUT (RUE DE),965985,21,1,female,parent,524091,4,single_with_child,21015A612,Schaerbeek,5,Unif off campus,21004A3MJ,"Name       CITE ADMINISTRATIVE ET CONGRES
Commune                         Bruxelles
Name: 21004A3MJ, dtype: object"
108,21015A021,HOUFFALIZE (PLACE),892560,21,1,female,child,487464,1,couple_with_child,21015A021,Schaerbeek,5,Unif off campus,21004A3MJ,"Name       CITE ADMINISTRATIVE ET CONGRES
Commune                         Bruxelles
Name: 21004A3MJ, dtype: object"
109,21015A77-,R.T.B.,864635,21,1,female,parent,472842,4,single_with_child,21015A77-,Schaerbeek,5,Unif off campus,21004A03-,"Name       BON SECOURS - PALAIS DU MIDI
Commune                       Bruxelles
Name: 21004A03-, dtype: object"
110,21015A64-,DUPLOYE SQUARE,903795,21,1,female,parent,492937,2,couple_no_child,21015A64-,Schaerbeek,5,Unif off campus,21004A03-,"Name       BON SECOURS - PALAIS DU MIDI
Commune                       Bruxelles
Name: 21004A03-, dtype: object"
111,21015A32-,CONSOLATION (RUE DE LA),900818,21,1,female,parent,491572,3,single,21015A32-,Schaerbeek,5,Unif off campus,21004A03-,"Name       BON SECOURS - PALAIS DU MIDI
Commune                       Bruxelles
Name: 21004A03-, dtype: object"
