Code;Territoire;Commune;#5 ans en primaire garçon;#5 ans en primaire filles;#6 ans en maternelles garçon;#6 ans en maternelles filles;#11 ans en secondaires garçon;#11 ans en secondaires filles;#12 ans en primaires garçon;#12 ans en primaires filles;#13 ans en primaires garçon;#13 ans en primaires filles;#17 ans a l'unif garçon;#17 ans a l'unif filles;#18 ans en secondaires garçon;#18 ans en secondaires filles;#19 ans en secondaires garçon;#19 ans en secondaires filles
21004G3MJ;DOBBELENBERG (RUE DE);Bruxelles;0,022734132;0,018660491;0,392861763;0,380207514;0,023930666;0,027057713;0,392861763;0,380207514;0,033502932;0,03265586;0,023930666;0,027057713;0,791307347;0,844853751;0,547214557;0,787939252
21004F572;MARLY-SUD;Bruxelles;0,002867368;0,00172366;0,049550132;0,03511957;0,003018282;0,002499307;0,049550132;0,03511957;0,004225595;0,003016405;0,003018282;0,002499307;0,09980453;0,0780387;0,069018052;0,072781537
21004F91-;CROIX DE GUERRE (AVENUE DES);Bruxelles;0,134663893;0,107616328;2,327086567;2,192682689;0,141751466;0,156043676;2,327086567;2,192682689;0,198452052;0,188328575;0,141751466;0,156043676;4,687248476;4,872329264;3,241383523;4,544099463
21004F922;RUE CHATEAU BEYAERD;Bruxelles;0,156783589;0,113836492;2,709330444;2,319418527;0,165035357;0,165062914;2,709330444;2,319418527;0,2310495;0,199213861;0,165035357;0,165062914;5,457169139;5,153947181;3,773808497;4,80674588
21004G3NJ;HAREN-SUD;Bruxelles;0,019559546;0,014538696;0,338002688;0,296225934;0,020588996;0,021081109;0,338002688;0,296225934;0,028824595;0,025442718;0,020588996;0,021081109;0,680809475;0,658239469;0,470801713;0,613896446
21004C642;AVENUE FRANKLIN ROOSEVELT;Bruxelles;0,017511426;0,015063288;0,302609736;0,306914499;0,01843308;0,021841768;0,302609736;0,306914499;0,025806313;0,026360755;0,01843308;0,021841768;0,609520524;0,681990377;0,421503105;0,636047348
21004C591;CAMBRE (BOIS DE LA);Bruxelles;0,000102406;0;0,001769648;0;0,000107796;0;0,001769648;0;0,000150914;0;0,000107796;0;0,003564448;0;0,00246493;0
21004C61-;U.L.B.;Bruxelles;0,041474431;0,035372498;0,71670727;0,720714644;0,043657296;0,051290122;0,71670727;0,720714644;0,061120214;0,061901871;0,043657296;0,051290122;1,443601242;1,601489842;0,998296826;1,493603723
21004C54-;LOUISE (AVENUE)-SUD-EST;Bruxelles;0,08479217;0,067747326;1,465268196;1,380351776;0,089254915;0,098233623;1,465268196;1,380351776;0,124956882;0,118557821;0,089254915;0,098233623;2,951362539;3,067260205;2,040962401;2,86063086
21004C63-;NATIONS (SQUARE DES);Bruxelles;0,064925405;0,052459213;1,121956565;1,068856464;0,068342532;0,076065859;1,121956565;1,068856464;0,095679545;0,091803623;0,068342532;0,076065859;2,259859722;2,375090867;1,562765896;2,215090267
21004B2NJ;CITE DE LA CHAUSSEE;Bruxelles;0,021812478;0,012665153;0,376934934;0,258052489;0,022960504;0,018364472;0,376934934;0,258052489;0,032144705;0,022164017;0,022960504;0,018364472;0,75922732;0,573414795;0,525030183;0,534786079
21004B13-;TREVES (RUE DE);Bruxelles;0,02201729;0,014763521;0,38047423;0,300806748;0,023176095;0,021407106;0,38047423;0,300806748;0,032446533;0,025836162;0,023176095;0,021407106;0,766356215;0,66841843;0,529960044;0,62338969
21004F953;RUE DU WIMPELBERG;Bruxelles;0,065642247;0,05665595;1,134344099;1,154364981;0,069097102;0,082151127;1,134344099;1,154364981;0,096735943;0,099147912;0,069097102;0,082151127;2,284810854;2,565098136;1,580020409;2,392297489
21004F9MJ;NEDER-HEEMBEEK-NORD;Bruxelles;0,072913073;0,055007232;1,259989077;1,120772349;0,076750604;0,079760486;1,259989077;1,120772349;0,107450845;0,096262656;0,076750604;0,079760486;2,537886628;2,490452423;1,75503047;2,322680366
21004A02-;SAINT-FRANCOIS XAVIER;Bruxelles;0,08786435;0,058604435;1,518357623;1,194065364;0,092488789;0,084976431;1,518357623;1,194065364;0,129484305;0,102557761;0,092488789;0,084976431;3,058295964;2,653315797;2,114910314;2,47457227
21004A70-;BLAES (RUE)-SUD;Bruxelles;0,251406735;0,17386482;4,344484808;3,54249571;0,264638669;0,252103989;4,344484808;3,54249571;0,370494136;0,304263435;0,264638669;0,252103989;8,750718639;7,87172973;6,05140422;7,341442029
21004A1MJ;COLONIES (RUE DES);Bruxelles;0,002355338;0,001348951;0,040701894;0,027484881;0,002479303;0,001955979;0,040701894;0,027484881;0,003471024;0,002360665;0,002479303;0,001955979;0,081982293;0,061073765;0,0566934;0,056959464
21004A03-;BON SECOURS - PALAIS DU MIDI;Bruxelles;0,119712616;0,067372618;2,068718021;1,372717087;0,12601328;0,097690296;2,068718021;1,372717087;0,176418593;0,117902081;0,12601328;0,097690296;4,16683914;3,05029527;2,881503679;2,844808786
21004A19-;PALAIS ROYAL;Bruxelles;0,001433684;0,001573776;0,024775066;0,032065694;0,001509141;0,002281976;0,024775066;0,032065694;0,002112798;0,002754109;0,001509141;0,002281976;0,049902265;0,071252726;0,034509026;0,066452708
21004A23-;NOUVEAU MARCHE AU GRAIN;Bruxelles;0,178596068;0,115260385;3,086265379;2,348430345;0,187995861;0,167127558;3,086265379;2,348430345;0,263194205;0,201705674;0,187995861;0,167127558;6,216396459;5,218413933;4,29883868;4,866869759
21004A10-;GARE CENTRALE;Bruxelles;0,004710676;0,002548019;0,081403789;0,051915885;0,004958606;0,003694627;0,081403789;0,051915885;0,006942049;0,004459033;0,004958606;0,003694627;0,163964585;0,115361556;0,1133868;0,107590099
21004A01-;VIEILLE HALLE AUX BLES;Bruxelles;0,055401647;0,030426344;0,957379341;0,619936749;0,058317523;0,044118198;0,957379341;0,619936749;0,081644533;0,053246101;0,058317523;0,044118198;1,928366103;1,377552703;1,333527366;1,284752355
21004A22-;SENNE (RUE DE LA);Bruxelles;0,187607796;0,126576587;3,241994366;2,578997954;0,19748189;0,183536051;3,241994366;2,578997954;0,276474646;0,221509027;0,19748189;0,183536051;6,530067839;5,730754963;4,515752558;5,344696374
21004B10-;ORBAN (SQUARE);Bruxelles;0,022426914;0,014988347;0,38755282;0,305387561;0,023607278;0,021733103;0,38755282;0,305387561;0,03305019;0,026229606;0,023607278;0,021733103;0,780614005;0,678597391;0,539819765;0,632882934
21004A72-;SAINT-THOMAS (INSTITUT);Bruxelles;0,091141342;0,055531824;1,574986346;1,131460914;0,095938255;0,080521145;1,574986346;1,131460914;0,134313556;0,097180692;0,095938255;0,080521145;3,172358284;2,514203332;2,193788088;2,344831269
21004A71-;BLAES (RUE)-CENTRE;Bruxelles;0,09503277;0,057705134;1,642232954;1,175742111;0,100034495;0,083672445;1,642232954;1,175742111;0,140048293;0,100983985;0,100034495;0,083672445;3,30780729;2,612599954;2,287455444;2,436599294
21004A002;BOURSE;Bruxelles;0,033896387;0,017461424;0,585753349;0,355776509;0,035680407;0,025319064;0,585753349;0,355776509;0,04995257;0,030557492;0,035680407;0,025319064;1,179832126;0,79056596;0,815891974;0,737308618
21004A34-;MONNAIE;Bruxelles;0,063286909;0,030426344;1,093642204;0,619936749;0,066617799;0,044118198;1,093642204;0,619936749;0,093264919;0,053246101;0,066617799;0,044118198;2,202828562;1,377552703;1,523327009;1,284752355
21004A15-;JACOBS (PLACE);Bruxelles;0,030312177;0,020833802;0,523815684;0,42448871;0,031907554;0,030209012;0,523815684;0,42448871;0,044670576;0,036459153;0,031907554;0,030209012;1,055076463;0,943250373;0,729619409;0,879707278
21004A04-;NOTRE-DAME DE LA CHAPELLE;Bruxelles;0,061955631;0,042491962;1,070636786;0,865773736;0,065216454;0,061613346;1,070636786;0,865773736;0,091303036;0,074360934;0,065216454;0,061613346;2,156490744;1,923823602;1,491282914;1,794223117
21004A16-;PALAIS JUSTICE-HOP. ST.-PIERRE;Bruxelles;0,165795317;0,082211081;2,865059431;1,675050773;0,174521387;0,119206067;2,865059431;1,675050773;0,244329941;0,143869392;0,174521387;0,119206067;5,77084052;3,722106687;3,990722376;3,47136289
21004A20-;BOURSE-NORD-OUEST;Bruxelles;0,137633667;0,084908983;2,378406347;1,730020534;0,144877544;0,123118026;2,378406347;1,730020534;0,202828562;0,148590721;0,144877544;0,123118026;4,790617454;3,844254217;3,312866506;3,585281818
21004A14-;GRAND SABLON;Bruxelles;0,098207356;0,06400024;1,697092029;1,304004886;0,103376164;0,092800348;1,697092029;1,304004886;0,14472663;0,11200042;0,103376164;0,092800348;3,418305163;2,897610858;2,363868288;2,702410126
21004A001;GRAND-PLACE;Bruxelles;0,053763151;0,024281121;0,929064979;0,494727849;0,056592791;0,035207626;0,929064979;0,494727849;0,079229907;0,042491962;0,056592791;0,035207626;1,871334943;1,099327773;1,294088479;1,025270352
21004A32-;CONGRES - GARE;Bruxelles;0,069738487;0,044365506;1,205130002;0,903947181;0,073408934;0,064329983;1,205130002;0,903947181;0,102772508;0,077639635;0,073408934;0,064329983;2,427388755;2,008648276;1,678617627;1,873333483
21004A30-;SAINT-MICHEL ET GUDULE;Bruxelles;0,001433684;0,00044965;0,024775066;0,009161627;0,001509141;0,000651993;0,024775066;0,009161627;0,002112798;0,000786888;0,001509141;0,000651993;0,049902265;0,020357922;0,034509026;0,018986488
21004C52-;LOUISE (AVENUE)-NORD-OUEST;Bruxelles;0,054377587;0,045189865;0,939682865;0,920743497;0,057239565;0,065525304;0,939682865;0,920743497;0,080135392;0,079082264;0,057239565;0,065525304;1,892721628;2,045971132;1,308878061;1,908142045
21004A12-;REGENT (BOULEVARD DU);Bruxelles;0,009114134;0,004871213;0,157498635;0,099250957;0,009593825;0,007063258;0,157498635;0,099250957;0,013431356;0,008524622;0,009593825;0,007063258;0,317235828;0,220544152;0,219378809;0,205686953
21004C552;LOUISE (AVENUE)-SUD;Bruxelles;0,086021042;0,064225065;1,486503967;1,3085857;0,090548465;0,093126344;1,486503967;1,3085857;0,126767851;0,112393864;0,090548465;0,093126344;2,994135909;2,907789818;2,070541566;2,71190337
21004B112;RUE DU COMMERCE;Bruxelles;0,002252932;0,001423893;0,038932247;0,029011818;0,002371507;0,002064645;0,038932247;0,029011818;0,00332011;0,002491813;0,002371507;0,002064645;0,078417845;0,064466752;0,05422847;0,060123879
21004A3MJ;CITE ADMINISTRATIVE ET CONGRES;Bruxelles;0,008397292;0,003971912;0,145111102;0,080927704;0,008839255;0,005759272;0,145111102;0,080927704;0,012374957;0,006950846;0,008839255;0,005759272;0,292284696;0,179828308;0,202124296;0,167713977
21004C51-;LOUISE (AVENUE)-NORD-EST;Bruxelles;0,051715031;0,039269468;0,893672028;0,80011541;0,054436875;0,056940729;0,893672028;0,80011541;0,076211625;0,068721569;0,054436875;0,056940729;1,800045993;1,777925163;1,24478987;1,658153286
21004A33-;LIBERTE (PLACE DE LA);Bruxelles;0,125652165;0,082885556;2,17135758;1,688793213;0,132265436;0,120184057;2,17135758;1,688793213;0,185171611;0,145049724;0,132265436;0,120184057;4,373577096;3,75264357;3,024469645;3,499842622
21004C53-;LOUISE (AVENUE)-SUD-OUEST;Bruxelles;0,040655183;0,02982681;0,702550089;0,607721247;0,042794929;0,043248874;0,702550089;0,607721247;0,059912901;0,052196917;0,042794929;0,043248874;1,415085662;1,350408807;0,978577383;1,259437038
21004C501;LOUISE (AVENUE)-NORD;Bruxelles;0,026318343;0,022632403;0,454799428;0,461135217;0,027703518;0,032816985;0,454799428;0,461135217;0,038784926;0,039606706;0,027703518;0,032816985;0,91606301;1,02468206;0,633487122;0,95565323
21004A21-;ANNEESSENS (PLACE);Bruxelles;0,365794239;0,221078112;6,321181154;4,504466527;0,385046568;0,320563262;6,321181154;4,504466527;0,539065195;0,386886696;0,385046568;0,320563262;12,73220651;10,00931151;8,804731517;9,335023269
21004A13-;PETIT SABLON;Bruxelles;0,048028415;0,03372378;0,829964715;0,687122013;0,050556226;0,048899481;0,829964715;0,687122013;0,070778717;0,059016615;0,050556226;0,048899481;1,671725882;1,526844129;1,156052374;1,4239866
21004E70-;MARIE-CHRISTINE (RUE);Bruxelles;0,305681916;0,202642445;5,282398025;4,128839827;0,321770438;0,293831546;5,282398025;4,128839827;0,450478613;0,35462428;0,321770438;0,293831546;10,63987582;9,17463672;7,357817351;8,556577261
21004E74-;EM. DELVA (RUE);Bruxelles;0,439424155;0,303738843;7,593557764;6,188678927;0,462551742;0,440421322;7,593557764;6,188678927;0,647572439;0,531542975;0,462551742;0,440421322;15,29504427;13,75177612;10,5770165;12,82537265
21004E201;AVENUE JEAN DE BOLOGNE;Bruxelles;0,267177259;0,214408298;4,617010535;4,368569063;0,28123922;0,310892031;4,617010535;4,368569063;0,393734909;0,375214521;0,28123922;0,310892031;9,299643555;9,707335672;6,431003507;9,053390364
21004E83-;STIENON (AVENUE);Bruxelles;0,218022378;0,171991277;3,767579697;3,504322264;0,22949724;0,249387351;3,767579697;3,504322264;0,321296137;0,300984734;0,22949724;0,249387351;7,58870875;7,786905056;5,247836898;7,262331662
21004E8MJ;HEYSEL;Bruxelles;0,006246766;0,009142891;0,107948502;0,186286412;0,006575543;0,013257193;0,107948502;0,186286412;0,009205761;0,01600006;0,006575543;0,013257193;0,217431298;0,413944408;0,150360757;0,386058589
21004E130;SACRE-COEUR;Bruxelles;0,28561034;0,195672864;4,9355471;3,986834611;0,300642463;0,283725653;4,9355471;3,986834611;0,420899448;0,342427513;0,300642463;0,283725653;9,941244107;8,859088933;6,874690985;8,262286697
21004E73-;EM. BOCKSTAEL (BOULEVARD)-SUD;Bruxelles;0,211878018;0,140066099;3,661400842;2,853846759;0,223029493;0,203095843;3,661400842;2,853846759;0,31224129;0,245115673;0,223029493;0,203095843;7,3748419;6,341492614;5,099941072;5,914291014
21004E72-;MAISON ROUGE (PLACE)-SUD;Bruxelles;0,326470335;0,22055352;5,641636484;4,493777963;0,343652984;0,319802603;5,641636484;4,493777963;0,481114177;0,385968659;0,343652984;0,319802603;11,36345866;9,985560602;7,858198229;9,312872367
21004E193;N.D. DE LAEKEN;Bruxelles;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21004D64-;MASUI (PLACE)-NORD;Bruxelles;0,053148715;0,037845575;0,918447094;0,771103592;0,055946016;0,054876084;0,918447094;0,771103592;0,078324422;0,066229756;0,055946016;0,054876084;1,849948258;1,713458411;1,279298896;1,598029407
21004E112;RUE DES CHRYSANTHEMES;Bruxelles;0,027547215;0,019934501;0,476035199;0,406165456;0,028997068;0,028905026;0,476035199;0,406165456;0,040595895;0,034885377;0,028997068;0,028905026;0,95883638;0,902534529;0,663066287;0,841734302
21004D62-;ANVERS (CHAUSSEE D')-NORD;Bruxelles;0,194776216;0,12627682;3,365869696;2,572890203;0,205027596;0,183101389;3,365869696;2,572890203;0,287038634;0,220984435;0,205027596;0,183101389;6,779579165;5,717183015;4,688297689;5,332038715
21004E211;RUE DE WAND;Bruxelles;0,046799543;0,036421682;0,808728944;0,742091774;0,049262677;0,052811439;0,808728944;0,742091774;0,068967747;0,063737944;0,049262677;0,052811439;1,628952512;1,648991659;1,126473209;1,537905528
21004D631;ALLEE VERTE - BASSIN VERGOTE;Bruxelles;0,033896387;0,018285783;0,585753349;0,372572825;0,035680407;0,026514385;0,585753349;0,372572825;0,04995257;0,03200012;0,035680407;0,026514385;1,179832126;0,827888816;0,815891974;0,772117179
21004E12-;PRINCE LEOPOLD (SQUARE);Bruxelles;0,280592446;0,207213891;4,848834368;4,221983033;0,295360469;0,300460142;4,848834368;4,221983033;0,413504657;0,36262431;0,295360469;0,300460142;9,766586179;9,381608924;6,753909394;8,749606556
21004D6NJ;TOUR ET TAXIS;Bruxelles;0,016794584;0,01124126;0,290222203;0,229040671;0,01767851;0,016299827;0,290222203;0,229040671;0,024749914;0,019672205;0,01767851;0,016299827;0,584569392;0,508948043;0,404248591;0,4746622
21004A822;RUE DES COMMERCANTS;Bruxelles;0,043829769;0,019634734;0,757409164;0,400057705;0,046136599;0,028470364;0,757409164;0,400057705;0,064591238;0,034360784;0,046136599;0,028470364;1,525583535;0,888962582;1,054990227;0,829076643
21004E800;DIVIN JESUS;Bruxelles;0,059395481;0,049011893;1,026395596;0,998617325;0,062521559;0,071067245;1,026395596;0,998617325;0,087530183;0,085770813;0,062521559;0,071067245;2,067379556;2,219013467;1,429659653;2,069527193
21004E233;DE MEYSSE (AVENUE);Bruxelles;0,031745861;0,027353732;0,54859075;0,557332299;0,033416695;0,039662912;0,54859075;0,557332299;0,046783374;0,047869032;0,033416695;0,039662912;1,104978728;1,238440238;0,764128435;1,155011354
21004E101;PARVIS NOTRE DAME;Bruxelles;0,111724948;0,079887887;1,930685509;1,627715701;0,117605209;0,115837436;1,930685509;1,627715701;0,164647292;0,139803803;0,117605209;0,115837436;3,888812234;3,616924092;2,689239105;3,373266036
21004A811;QUAI DU COMMERCE;Bruxelles;0,142856373;0,092478098;2,468658374;1,884241252;0,150375129;0,134093243;2,468658374;1,884241252;0,210525181;0,161836672;0,150375129;0,134093243;4,972404277;4,1869459;3,438577958;3,9048877
21004D672;QUAI DE WILLEBROECK;Bruxelles;0,062877285;0,041292895;1,086563614;0,841342731;0,066186616;0,059874697;1,086563614;0,841342731;0,092661263;0,072262566;0,066186616;0,059874697;2,188570772;1,869535811;1,513467288;1,743592482
21004E14-;ECOLE DES CADETS;Bruxelles;0,151868101;0,109040221;2,624387361;2,221694508;0,159861159;0,158108321;2,624387361;2,221694508;0,223805623;0,190820387;0,159861159;0,158108321;5,286075658;4,936796016;3,655491836;4,604223341
21004F522;AVENUE DE VERSAILLES;Bruxelles;0,116128406;0,097349311;2,006780355;1,98349221;0,122240428;0,141156501;2,006780355;1,98349221;0,171136599;0,170361294;0,122240428;0,141156501;4,042083477;4,407490051;2,795231114;4,110574653
21004E82-;CITE MODELE;Bruxelles;0,170915617;0,144937311;2,95354181;2,953097717;0,179911176;0,210159101;2,95354181;2,953097717;0,251875647;0,253640295;0,179911176;0,210159101;5,949062895;6,562036766;4,113968897;6,119977967
21004E222;MUTSAARD (AVENUE);Bruxelles;0,119200586;0,105892668;2,059869783;2,15756312;0,125474301;0,153544369;2,059869783;2,15756312;0,175664022;0,18531217;0,125474301;0,153544369;4,149016902;4,794290564;2,869179027;4,471317925
21004E81-;DISQUE (RUE DU);Bruxelles;0,064003751;0,057630193;1,106029737;1,174215173;0,06737237;0,083563779;1,106029737;1,174215173;0,094321318;0,100852837;0,06737237;0,083563779;2,227779694;2,609206967;1,540581522;2,433434879
21004D600;PARVIS SAINT-ROCH;Bruxelles;0,062058037;0,048112592;1,072406433;0,980294071;0,06532425;0,069763259;1,072406433;0,980294071;0,09145395;0,084197037;0,06532425;0,069763259;2,160055191;2,178297624;1,493747844;2,031554217
21004D610;ANVERS (CHAUSSEE D')-SUD;Bruxelles;0,146542989;0,106567144;2,532365686;2,17130556;0,154255778;0,154522359;2,532365686;2,17130556;0,215958089;0,186492502;0,154255778;0,154522359;5,100724388;4,824827447;3,527315454;4,499797657
21004E8NJ;HOPITAL BRUGMANN;Bruxelles;0,000204812;0,001274009;0,003539295;0,025957943;0,000215592;0,001847314;0,003539295;0,025957943;0,000301828;0,002229517;0,000215592;0,001847314;0,007128895;0,057680778;0,004929861;0,053795049
21005A10-;GENERAL HENRI (RUE);Etterbeek;0,216791334;0,195552015;1,698198779;1,466640112;0,168615482;0,25666202;1,698198779;1,466640112;0,132483593;0,073332006;0,168615482;0,25666202;3,781804373;2,798838213;1,98725389;2,957724225
21005A042;PH. BAUCQ (RUE);Etterbeek;0,27921073;0,233260307;2,187150718;1,7494523;0,217163901;0,306154153;2,187150718;1,7494523;0,170628779;0,087472615;0,217163901;0,306154153;4,870676067;3,33853814;2,559431691;3,528062139
21005A02-;CHAMP DU ROI (RUE);Etterbeek;0,186484395;0,158799708;1,460794429;1,190997809;0,145043418;0,208424617;1,460794429;1,190997809;0,113962686;0,05954989;0,145043418;0,208424617;3,253116671;2,272820819;1,709440289;2,401845582
21005A33-;CARDINAL LAVIGERIE (RUE);Etterbeek;0,093113232;0,084657771;0,729386983;0,63493328;0,072421403;0,111113324;0,729386983;0,63493328;0,056902531;0,031746664;0,072421403;0,111113324;1,624308601;1,211664343;0,853537959;1,280448782
21005A14-;ARMEE (AVENUE DE L');Etterbeek;0,200283725;0,181849565;1,568889175;1,363871739;0,15577623;0,238677554;1,568889175;1,363871739;0,122395609;0,068193587;0,15577623;0,238677554;3,493838306;2,602721901;1,835934142;2,750474673
21005A13-;LA CHASSE;Etterbeek;0,091436678;0,079134303;0,716253976;0,593507269;0,071117416;0,103863772;0,716253976;0,593507269;0,05587797;0,029675363;0,071117416;0,103863772;1,595062047;1,132609706;0,838169547;1,196906327
21005A082;COURS ST-MICHEL;Etterbeek;0,016120712;0,015933081;0,12627891;0,119498108;0,012538331;0,020912169;0,12627891;0,119498108;0,009851546;0,005974905;0,012538331;0,020912169;0,281216863;0,228042223;0,147773192;0,240987851
21005A01-;SAINTE-GERTRUDE;Etterbeek;0,22169203;0,192259178;1,736587568;1,441943836;0,172427134;0,252340171;1,736587568;1,441943836;0,135478463;0,072097192;0,172427134;0,252340171;3,8672943;2,751709487;2,032176941;2,907920069
21005A322;NOUVELLE AVENUE-SUD;Etterbeek;0,01857106;0,021881431;0,145473304;0,164110735;0,014444158;0,028719379;0,145473304;0,164110735;0,011348981;0,008205537;0,014444158;0,028719379;0,323961826;0,313177986;0,170234718;0,330956649
21005A311;CASERNE (Etterbeek);Etterbeek;0,105880836;0,096873133;0,82939988;0,726548496;0,082351761;0,127145987;0,82939988;0,726548496;0,064704955;0,036327425;0,082351761;0,127145987;1,847032356;1,386496714;0,970574327;1,465206134
21005A20-;PORTE DE TERVUEREN - TONGRES;Etterbeek;0,110136704;0,102821483;0,862737512;0,771161123;0,085661881;0,134953197;0,862737512;0,771161123;0,067305763;0,038558056;0,085661881;0,134953197;1,921273608;1,471632477;1,00958645;1,555174932
21005A15-;SAINT-MICHEL COLLEGE;Etterbeek;0,122646376;0,111850229;0,960729946;0,838876718;0,095391626;0,146803426;0,960729946;0,838876718;0,074950563;0,041943836;0,095391626;0,146803426;2,139497894;1,600856403;1,124258447;1,691734714
21005A031;MAELBEEK;Etterbeek;0,099690482;0,093049193;0,780908778;0,69786895;0,077537042;0,122127066;0,780908778;0,69786895;0,060921961;0,034893448;0,077537042;0,122127066;1,739045081;1,33176658;0,913829421;1,40736905
21005A051;RINSDELLE;Etterbeek;0,256383802;0,245157007;2,008339782;1,838677554;0,199409624;0,321768572;2,008339782;1,838677554;0,15667899;0,091933878;0,199409624;0,321768572;4,472472989;3,508809666;2,350184851;3,707999734
21005A11-;NOTRE-DAME DU SACRE-COEUR;Etterbeek;0,190611297;0,186417048;1,49312183;1,398127863;0,148253231;0,244672376;1,49312183;1,398127863;0,116484682;0,069906393;0,148253231;0,244672376;3,325108188;2,668094005;1,747270226;2,819557857
21005A00-;HOTEL COMMUNAL;Etterbeek;0,23936033;0,208829582;1,874989253;1,566221868;0,186169146;0,274088827;1,874989253;1,566221868;0,146275757;0,078311093;0,186169146;0,274088827;4,175507982;2,988873398;2,19413636;3,158547434
21005A29-;CINQUANTENAIRE (PARC);Etterbeek;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21005A12-;SAINT-ANTOINE;Etterbeek;0,436419912;0,354564164;3,418622646;2,659231229;0,33943771;0,465365465;3,418622646;2,659231229;0,266701058;0,132961561;0,33943771;0,465365465;7,613102915;5,074699595;4,000515863;5,362782978
21005A22-;PORTE DE TERVUEREN - L. DE LAN;Etterbeek;0,06951251;0,059271062;0,544514659;0,444532962;0,054065285;0,077793268;0,544514659;0,444532962;0,042479867;0,022226648;0,054065285;0,077793268;1,212607113;0,848317068;0,637198005;0,896474806
21005A21-;PORTE DE TERVUEREN - BRAFFORT;Etterbeek;0,044493165;0,043019319;0,348529791;0,322644891;0,034605795;0,056462856;0,348529791;0,322644891;0,027190267;0,016132245;0,034605795;0,056462856;0,776158542;0,615714001;0,407854011;0,650667198
21006A12-;GERMINAL I;Evere;0,031168788;0,046811687;0,643210435;0,601864546;0,045336418;0,033436919;0,643210435;0,601864546;0,059504049;0,073561222;0,045336418;0,033436919;1,439431283;1,504661366;0,872726053;1,203729092
21006A11-;OASIS - PROVENCE - LANGUEDOC;Evere;0,039375954;0,048304543;0,812576497;0,621058404;0,057274114;0,034503245;0,812576497;0,621058404;0,075172275;0,075907138;0,057274114;0,034503245;1,818453129;1,55264601;1,102526701;1,242116808
21006A153;KEET;Evere;0,054130409;0,071550437;1,117054809;0,919934192;0,078735141;0,051107455;1,117054809;0,919934192;0,103339872;0,112436401;0,078735141;0,051107455;2,499840719;2,299835481;1,51565146;1,839868385
21006A13-;MAISON COMMUNALE;Evere;0,063997452;0,082320324;1,320674681;1,058404168;0,093087202;0,058800232;1,320674681;1,058404168;0,122176953;0,129360509;0,093087202;0,058800232;2,955518669;2,64601042;1,791928642;2,116808336
21006A02-;IEDER ZIJN HUIS - STROOBANTS;Evere;0,024437067;0,039773939;0,504292205;0,511379216;0,035544825;0,028409956;0,504292205;0,511379216;0,046652583;0,062501904;0,035544825;0,028409956;1,128548195;1,278448039;0,684237882;1,022758432
21006A073;GARE DE FORMATION;Evere;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21006A03-;BLOCS SAINT-VINCENT;Evere;0,032367587;0,046705054;0,667949298;0,600493556;0,047080127;0,033360753;0,667949298;0,600493556;0,061792666;0,073393657;0,047080127;0,033360753;1,494794024;1,501233891;0,90629244;1,200987113
21006A094;BON PASTEUR;Evere;0,017797562;0,026444871;0,367276965;0,340005484;0,025887363;0,018889194;0,367276965;0,340005484;0,033977164;0,041556226;0,025887363;0,018889194;0,82192378;0,85001371;0,498331741;0,680010968
21006A515;CARLI;Evere;0,049888503;0,057155044;1,029517295;0,734850562;0,072565096;0,040825031;1,029517295;0,734850562;0,095241688;0,089815069;0,072565096;0,040825031;2,303941787;1,837126405;1,396878091;1,469701124
21006A24-;IEDER ZIJN HUIS - ZAVENTEM;Evere;0,023699344;0,03060354;0,48906829;0,393474088;0,034471774;0,021859672;0,48906829;0,393474088;0,045244203;0,048091277;0,034471774;0,021859672;1,094478816;0,983685221;0,663581644;0,786948177
21006A403;QUARTIER CICERO;Evere;0,087696796;0,106845809;1,809742971;1,373731834;0,127558976;0,076318435;1,809742971;1,373731834;0,167421156;0,167900558;0,127558976;0,076318435;4,049997485;3,434329586;2,455510286;2,747463669
21006A474;COMMUNAUTES;Evere;0,051179518;0,056515248;1,056159147;0,726624623;0,074442935;0,040368035;1,056159147;0,726624623;0,097706353;0,088809676;0,074442935;0,040368035;2,363563201;1,816561557;1,433026508;1,453249246
21006A201;HAUT-EVERE;Evere;0,113332663;0,145126893;2,338774039;1,865917192;0,164847509;0,103662066;2,338774039;1,865917192;0,216362356;0,228056546;0,164847509;0,103662066;5,233908422;4,664792981;3,173314555;3,731834384
21006A272;QUARTIER GROSJEAN;Evere;0,002489814;0,008210706;0,051380715;0,105566219;0,003621548;0,00586479;0,051380715;0,105566219;0,004753282;0,012902538;0,003621548;0,00586479;0,114984156;0,263915547;0,069714803;0,211132438
21006A21-;HOME FAMILIAL BRABANT;Evere;0,04896635;0,066112177;1,0104874;0,85001371;0,071223781;0,047222984;1,0104874;0,85001371;0,093481213;0,103890565;0,071223781;0,047222984;2,261355063;2,125034275;1,371057794;1,70002742
21006A23-;DU BONHEUR;Evere;0,127626042;0,167946257;2,633737404;2,159309021;0,185637879;0,119961612;2,633737404;2,159309021;0,243649716;0,263915547;0,185637879;0,119961612;5,894002649;5,398272553;3,573529165;4,318618042
