,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code,Commune,WorkerID,WorkerType
1574,21015A45-,STEPHENSON (PLACE),968775,19,1,female,parent,525677,5,colloc,21015A45-,Schaerbeek,4 or 5,Unif on or off campus
1731,21007A03-,FOYER FORESTOIS - FAMILLE,482366,19,0,male,parent,263936,5,colloc,21007A03-,Forest,4 or 5,Unif on or off campus
1786,21016A111,VERT CHASSEUR,1014362,19,0,male,parent,548996,5,colloc,21016A111,Uccle,4 or 5,Unif on or off campus
1828,21006A11-,OASIS - PROVENCE - LANGUEDOC,437683,19,0,male,parent,240324,5,colloc,21006A11-,Evere,4 or 5,Unif on or off campus
1832,21015A22-,MARBOTIN A. (RUE),986512,19,0,male,parent,534055,5,colloc,21015A22-,Schaerbeek,4 or 5,Unif on or off campus
1919,21015A40-,BRABANT (RUE DE),953484,19,0,male,parent,518346,5,colloc,21015A40-,Schaerbeek,4 or 5,Unif on or off campus
1920,21003A0AJ,HUNDERENVELD,169799,19,0,male,parent,89997,5,colloc,21003A0AJ,Berchem Sainte-Agathe,4 or 5,Unif on or off campus
1964,21012A011,CANAL-SUD,773220,19,0,male,parent,421725,5,colloc,21012A011,Molenbeek Saint-Jean,4 or 5,Unif on or off campus
2028,21004E14-,ECOLE DES CADETS,366428,19,0,male,parent,199239,5,colloc,21004E14-,Bruxelles,4 or 5,Unif on or off campus
2037,21012A511,STEYNS,719926,19,0,male,parent,394157,5,colloc,21012A511,Molenbeek Saint-Jean,4 or 5,Unif on or off campus
2123,21001A85-,AUBADE,20842,19,0,male,parent,11334,5,colloc,21001A85-,Anderlecht,4 or 5,Unif on or off campus
2331,21004E800,DIVIN JESUS,356360,19,0,male,parent,193853,5,colloc,21004E800,Bruxelles,4 or 5,Unif on or off campus
2333,21014A14-,PRAIRIE,835586,19,0,male,parent,457664,5,colloc,21014A14-,Saint-Josse-ten-Noode,4 or 5,Unif on or off campus
2434,21019A45-,HELICE (AVENUE DE L'),1184746,19,0,male,parent,644640,5,colloc,21019A45-,Woluwe Saint-Pierre,4 or 5,Unif on or off campus
2450,21012A71-,PIERS,737929,19,0,male,parent,403084,5,colloc,21012A71-,Molenbeek Saint-Jean,4 or 5,Unif on or off campus
2499,21001A85-,AUBADE,20845,19,0,male,parent,11334,5,colloc,21001A85-,Anderlecht,4 or 5,Unif on or off campus
3062,21012A172,GARE OUEST,686937,20,1,female,parent,377871,5,colloc,21012A172,Molenbeek Saint-Jean,4 or 5,Unif on or off campus
3080,21001A031,RAUTER-SUD,53218,20,1,female,parent,29191,5,colloc,21001A031,Anderlecht,4 or 5,Unif on or off campus
3093,21016A12-,HAMOIR,1068092,20,1,female,parent,578592,5,colloc,21016A12-,Uccle,4 or 5,Unif on or off campus
3410,21015A13-,PORTAELS (RUE),983006,20,1,female,parent,532421,5,colloc,21015A13-,Schaerbeek,4 or 5,Unif on or off campus
3428,21004C61-,U.L.B.,241539,20,1,female,parent,129434,5,colloc,21004C61-,Bruxelles,4 or 5,Unif on or off campus
3691,21009A2MJ,CAMPUS UNIVERSITAIRE,558412,20,1,female,parent,307948,5,colloc,21009A2MJ,Ixelles,4 or 5,Unif on or off campus
3842,21014A10-,SAINT-FRANCOIS,842000,20,1,female,parent,460755,5,colloc,21014A10-,Saint-Josse-ten-Noode,4 or 5,Unif on or off campus
4246,21014A10-,SAINT-FRANCOIS,842008,20,1,female,parent,460756,5,colloc,21014A10-,Saint-Josse-ten-Noode,4 or 5,Unif on or off campus
4293,21009A2MJ,CAMPUS UNIVERSITAIRE,558402,20,1,female,parent,307946,5,colloc,21009A2MJ,Ixelles,4 or 5,Unif on or off campus
4437,21016A601,BOURDON,1052772,20,1,female,parent,570522,5,colloc,21016A601,Uccle,4 or 5,Unif on or off campus
4462,21001B31-,ALBERT I- IMMEUBLES,74070,20,1,female,parent,40072,5,colloc,21001B31-,Anderlecht,4 or 5,Unif on or off campus
4803,21015A40-,BRABANT (RUE DE),953333,20,0,male,parent,518319,5,colloc,21015A40-,Schaerbeek,4 or 5,Unif on or off campus
5108,21001A031,RAUTER-SUD,53221,20,0,male,parent,29191,5,colloc,21001A031,Anderlecht,4 or 5,Unif on or off campus
5172,21015A22-,MARBOTIN A. (RUE),986560,20,0,male,parent,534064,5,colloc,21015A22-,Schaerbeek,4 or 5,Unif on or off campus
5231,21001A552,TREFLE,26750,20,0,male,parent,14610,5,colloc,21001A552,Anderlecht,4 or 5,Unif on or off campus
5259,21014A14-,PRAIRIE,835613,20,0,male,parent,457668,5,colloc,21014A14-,Saint-Josse-ten-Noode,4 or 5,Unif on or off campus
5262,21001A911,SCHEUT-EST,94236,20,0,male,parent,50446,5,colloc,21001A911,Anderlecht,4 or 5,Unif on or off campus
5280,21012A71-,PIERS,737876,20,0,male,parent,403074,5,colloc,21012A71-,Molenbeek Saint-Jean,4 or 5,Unif on or off campus
5281,21014A41-,BOSSUET,839363,20,0,male,parent,459429,5,colloc,21014A41-,Saint-Josse-ten-Noode,4 or 5,Unif on or off campus
5736,21014A14-,PRAIRIE,835591,20,0,male,parent,457664,5,colloc,21014A14-,Saint-Josse-ten-Noode,4 or 5,Unif on or off campus
5797,21013A252,DANEMARK (RUE DE),798469,20,0,male,parent,435480,5,colloc,21013A252,Saint-Gilles,4 or 5,Unif on or off campus
5823,21017A240,SOUVERAIN-OUEST,1093228,20,0,male,parent,592372,5,colloc,21017A240,Watermael-Boitsfort,4 or 5,Unif on or off campus
5915,21016A639,HOMBORCH,1081444,20,0,male,parent,585912,5,colloc,21016A639,Uccle,4 or 5,Unif on or off campus
5923,21014A14-,PRAIRIE,835600,20,0,male,parent,457666,5,colloc,21014A14-,Saint-Josse-ten-Noode,4 or 5,Unif on or off campus
5954,21004E72-,MAISON ROUGE (PLACE)-SUD,340360,20,0,male,parent,185412,5,colloc,21004E72-,Bruxelles,4 or 5,Unif on or off campus
5962,21018A643,DEUX MAISONS,1157180,20,0,male,parent,628622,5,colloc,21018A643,Woluwe Saint-Lambert,4 or 5,Unif on or off campus
5983,21018A13-,GROOTVELD,1168872,20,0,male,parent,635618,5,colloc,21018A13-,Woluwe Saint-Lambert,4 or 5,Unif on or off campus
5994,21013A252,DANEMARK (RUE DE),798467,20,0,male,parent,435480,5,colloc,21013A252,Saint-Gilles,4 or 5,Unif on or off campus
