,Unnamed: 0,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code,Commune,WorkerID,WorkerType
62,1125411,21018A35-,HOF TEN BERG-NORD,1125411,17,0,male,child,611063,4,single_with_child,21018A35-,Woluwe Saint-Lambert,5,Unif off campus
63,1116237,21018A20-,GEORGES HENRI (AVENUE),1116237,17,0,male,child,605735,1,couple_with_child,21018A20-,Woluwe Saint-Lambert,5,Unif off campus
64,1140313,21018A02-,SLEGERS (AVENUE),1140313,17,0,male,child,619421,1,couple_with_child,21018A02-,Woluwe Saint-Lambert,5,Unif off campus
65,1219632,21019A42-,SALOME AVENUE,1219632,17,0,male,child,663653,1,couple_with_child,21019A42-,Woluwe Saint-Pierre,5,Unif off campus
66,1206673,21019A20-,SAINT-PAUL,1206673,17,0,male,child,656648,1,couple_with_child,21019A20-,Woluwe Saint-Pierre,5,Unif off campus
67,1199183,21019A11-,MILLE METRES (AVENUE),1199183,17,0,male,child,652681,4,single_with_child,21019A11-,Woluwe Saint-Pierre,5,Unif off campus
68,52093,21001A031,RAUTER-SUD,52093,17,1,female,child,28622,1,couple_with_child,21001A031,Anderlecht,5,Unif off campus
69,57340,21001B20-,CONSEIL-NORD,57340,17,1,female,child,31410,4,single_with_child,21001B20-,Anderlecht,5,Unif off campus
70,1223518,21001C6PB,ZONE RURALE,1223518,17,1,female,child,665877,1,couple_with_child,21001C6PB,Anderlecht,5,Unif off campus
71,61715,21001B20-,CONSEIL-NORD,61715,17,1,female,child,33299,4,single_with_child,21001B20-,Anderlecht,5,Unif off campus
72,83125,21001A011,KLEINMOLEN,83125,17,1,female,child,44808,4,single_with_child,21001A011,Anderlecht,5,Unif off campus
73,75100,21001B25-,REVISION-NORD,75100,17,1,female,child,40611,1,couple_with_child,21001B25-,Anderlecht,5,Unif off campus
74,132007,21002A23-,TH. BALIS (PLACE),132007,17,1,female,child,69714,1,couple_with_child,21002A23-,Auderghem,5,Unif off campus
75,148809,21002A00-,CENTRE - NORD,148809,17,1,female,child,78816,4,single_with_child,21002A00-,Auderghem,5,Unif off campus
76,157894,21002A12-,AVENUE SCHALLER,157894,17,1,female,child,83662,1,couple_with_child,21002A12-,Auderghem,5,Unif off campus
77,184762,21003A41-,MONNET,184762,17,1,female,child,97576,1,couple_with_child,21003A41-,Berchem Sainte-Agathe,5,Unif off campus
78,165379,21003A323,SEPT ETOILES,165379,17,1,female,child,87562,1,couple_with_child,21003A323,Berchem Sainte-Agathe,5,Unif off campus
79,280967,21004A14-,GRAND SABLON,280967,17,1,female,parent,154329,5,colloc,21004A14-,Bruxelles,4,Unif on campus
80,309011,21004E74-,EM. DELVA (RUE),309011,17,1,female,child,170400,1,couple_with_child,21004E74-,Bruxelles,5,Unif off campus
81,306527,21004E74-,EM. DELVA (RUE),306527,17,1,female,child,169535,4,single_with_child,21004E74-,Bruxelles,5,Unif off campus
82,349362,21004E12-,PRINCE LEOPOLD (SQUARE),349362,17,1,female,child,190311,1,couple_with_child,21004E12-,Bruxelles,5,Unif off campus
83,304927,21004E70-,MARIE-CHRISTINE (RUE),304927,17,1,female,child,168455,4,single_with_child,21004E70-,Bruxelles,5,Unif off campus
84,272777,21004A04-,NOTRE-DAME DE LA CHAPELLE,272777,17,1,female,child,148892,1,couple_with_child,21004A04-,Bruxelles,5,Unif off campus
85,301794,21004E70-,MARIE-CHRISTINE (RUE),301794,17,1,female,child,167086,1,couple_with_child,21004E70-,Bruxelles,5,Unif off campus
86,341357,21004D64-,MASUI (PLACE)-NORD,341357,17,1,female,child,186166,1,couple_with_child,21004D64-,Bruxelles,5,Unif off campus
87,331039,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,331039,17,1,female,child,181290,1,couple_with_child,21004E73-,Bruxelles,5,Unif off campus
88,206641,21004F930,COIN DES CERISES,206641,17,1,female,child,109312,1,couple_with_child,21004F930,Bruxelles,5,Unif off campus
89,387854,21005A042,PH. BAUCQ (RUE),387854,17,1,female,child,211119,1,couple_with_child,21005A042,Etterbeek,5,Unif off campus
90,430114,21005A12-,SAINT-ANTOINE,430114,17,1,female,child,235442,1,couple_with_child,21005A12-,Etterbeek,5,Unif off campus
91,408271,21005A20-,PORTE DE TERVUEREN - TONGRES,408271,17,1,female,child,223035,1,couple_with_child,21005A20-,Etterbeek,5,Unif off campus
92,398027,21005A14-,ARMEE (AVENUE DE L'),398027,17,1,female,child,217036,1,couple_with_child,21005A14-,Etterbeek,5,Unif off campus
93,476932,21006A042,KERKHOEK,476932,17,1,female,child,261192,1,couple_with_child,21006A042,Evere,5,Unif off campus
94,438115,21006A153,KEET,438115,17,1,female,child,240645,1,couple_with_child,21006A153,Evere,5,Unif off campus
95,510245,21007A101,BOURGOGNE,510245,17,1,female,child,278940,1,couple_with_child,21007A101,Forest,5,Unif off campus
96,500338,21007A61-,MONTENEGRO (RUE),500338,17,1,female,child,273716,1,couple_with_child,21007A61-,Forest,5,Unif off campus
97,510288,21007A101,BOURGOGNE,510288,17,1,female,child,278958,1,couple_with_child,21007A101,Forest,5,Unif off campus
98,540901,21009A33-,SAINT-ADRIEN,540901,17,1,female,child,296951,1,couple_with_child,21009A33-,Ixelles,5,Unif off campus
99,588065,21009A73-,BERCKENDAEL,588065,17,1,female,child,327100,4,single_with_child,21009A73-,Ixelles,5,Unif off campus
100,568858,21009A111,WERY (RUE),568858,17,1,female,child,314593,1,couple_with_child,21009A111,Ixelles,5,Unif off campus
101,535673,21009A40-,MELEZES,535673,17,1,female,child,293842,1,couple_with_child,21009A40-,Ixelles,5,Unif off campus
102,637488,21010A01-,ESSEGHEM,637488,17,1,female,child,352726,1,couple_with_child,21010A01-,Jette,5,Unif off campus
103,615833,21010A05-,ALBERT (QUARTIER),615833,17,1,female,child,341481,4,single_with_child,21010A05-,Jette,5,Unif off campus
104,609144,21010A312,BAECK DUPRE,609144,17,1,female,child,338377,1,couple_with_child,21010A312,Jette,5,Unif off campus
105,595614,21010A04-,NOTRE-DAME DE LOURDES,595614,17,1,female,child,331265,1,couple_with_child,21010A04-,Jette,5,Unif off campus
106,656007,21011A20-,PLATEAU,656007,17,1,female,child,361740,4,single_with_child,21011A20-,Koekelberg,5,Unif off campus
107,693217,21012A00-,CENTRE,693217,17,1,female,child,380915,1,couple_with_child,21012A00-,Molenbeek Saint-Jean,5,Unif off campus
108,696642,21012A851,CONDOR,696642,17,1,female,child,382824,1,couple_with_child,21012A851,Molenbeek Saint-Jean,5,Unif off campus
109,763463,21012A822,KORENBEEK,763463,17,1,female,parent,416457,5,colloc,21012A822,Molenbeek Saint-Jean,4,Unif on campus
110,729182,21012A54-,DELHAIZE,729182,17,1,female,child,398779,1,couple_with_child,21012A54-,Molenbeek Saint-Jean,5,Unif off campus
111,757904,21012A41-,MOORTEBEEK,757904,17,1,female,child,413820,1,couple_with_child,21012A41-,Molenbeek Saint-Jean,5,Unif off campus
112,793083,21013A04-,PRISON,793083,17,1,female,child,432655,1,couple_with_child,21013A04-,Saint-Gilles,5,Unif off campus
113,781269,21013A13-,DETHY (RUE),781269,17,1,female,child,426021,4,single_with_child,21013A13-,Saint-Gilles,5,Unif off campus
114,840644,21014A10-,SAINT-FRANCOIS,840644,17,1,female,child,460135,1,couple_with_child,21014A10-,Saint-Josse-ten-Noode,5,Unif off campus
115,900128,21015A32-,CONSOLATION (RUE DE LA),900128,17,1,female,child,491318,1,couple_with_child,21015A32-,Schaerbeek,5,Unif off campus
116,874786,21015A721,F. COURTENS (AVENUE),874786,17,1,female,child,478696,1,couple_with_child,21015A721,Schaerbeek,5,Unif off campus
117,883651,21015A831,LATINIS (AVENUE G.),883651,17,1,female,child,483314,1,couple_with_child,21015A831,Schaerbeek,5,Unif off campus
118,914802,21015A54-,EMERAUDE (AVENUE),914802,17,1,female,child,499038,1,couple_with_child,21015A54-,Schaerbeek,5,Unif off campus
119,937223,21015A111,MAETERLINCK,937223,17,1,female,child,510518,1,couple_with_child,21015A111,Schaerbeek,5,Unif off campus
120,915142,21015A54-,EMERAUDE (AVENUE),915142,17,1,female,child,499185,1,couple_with_child,21015A54-,Schaerbeek,5,Unif off campus
121,932773,21015A152,PR. ELISABETH-NORD,932773,17,1,female,child,508179,1,couple_with_child,21015A152,Schaerbeek,5,Unif off campus
122,925678,21015A05-,ROYALE SAINTE-MARIE (RUE),925678,17,1,female,child,504591,1,couple_with_child,21015A05-,Schaerbeek,5,Unif off campus
123,1069286,21016A44-,PECHERIE,1069286,17,1,female,child,579353,1,couple_with_child,21016A44-,Uccle,5,Unif off campus
124,1053754,21016A620,KRIEKENPUT,1053754,17,1,female,child,571089,1,couple_with_child,21016A620,Uccle,5,Unif off campus
125,1015994,21016A85-,BRUGMANN,1015994,17,1,female,child,550156,1,couple_with_child,21016A85-,Uccle,5,Unif off campus
126,1000592,21016A81-,BASCULE,1000592,17,1,female,child,541150,1,couple_with_child,21016A81-,Uccle,5,Unif off campus
127,1066970,21016A12-,HAMOIR,1066970,17,1,female,child,577973,1,couple_with_child,21016A12-,Uccle,5,Unif off campus
128,1004093,21016A82-,CHURCHILL,1004093,17,1,female,child,543305,4,single_with_child,21016A82-,Uccle,5,Unif off campus
129,1019857,21016A03-,COGHEN,1019857,17,1,female,child,552349,1,couple_with_child,21016A03-,Uccle,5,Unif off campus
130,1095232,21017A220,LE LOGIS-SUD,1095232,17,1,female,child,593504,1,couple_with_child,21017A220,Watermael-Boitsfort,5,Unif off campus
131,1108413,21017A13-,BOULEAUX,1108413,17,1,female,child,601272,1,couple_with_child,21017A13-,Watermael-Boitsfort,5,Unif off campus
132,1114405,21017A041,DREVE DU DUC,1114405,17,1,female,child,604751,1,couple_with_child,21017A041,Watermael-Boitsfort,5,Unif off campus
133,1139872,21018A04-,BEETEPUT,1139872,17,1,female,parent,619127,5,colloc,21018A04-,Woluwe Saint-Lambert,4,Unif on campus
134,1166248,21018A01-,SAINT-LAMBERT,1166248,17,1,female,child,634166,4,single_with_child,21018A01-,Woluwe Saint-Lambert,5,Unif off campus
135,1130769,21018A33-,NEERVELD,1130769,17,1,female,child,614131,1,couple_with_child,21018A33-,Woluwe Saint-Lambert,5,Unif off campus
136,1128303,21018A311,PARC SCHUMAN,1128303,17,1,female,child,612693,1,couple_with_child,21018A311,Woluwe Saint-Lambert,5,Unif off campus
137,1121642,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,1121642,17,1,female,child,609028,4,single_with_child,21018A21-,Woluwe Saint-Lambert,5,Unif off campus
138,1134821,21018A512,QUARTIER DES PEINTRES,1134821,17,1,female,child,616427,1,couple_with_child,21018A512,Woluwe Saint-Lambert,5,Unif off campus
139,1189738,21019A03-,CAPITAINE PIRET (AVENUE),1189738,17,1,female,child,647564,4,single_with_child,21019A03-,Woluwe Saint-Pierre,5,Unif off campus
140,1202681,21019A32-,CHANT D'OISEAU,1202681,17,1,female,child,654561,1,couple_with_child,21019A32-,Woluwe Saint-Pierre,5,Unif off campus
141,1179032,21019A242,VENELLES,1179032,17,1,female,child,641602,1,couple_with_child,21019A242,Woluwe Saint-Pierre,5,Unif off campus
142,1200781,21019A31-,BEMEL,1200781,17,1,female,child,653504,1,couple_with_child,21019A31-,Woluwe Saint-Pierre,5,Unif off campus
