,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code,Commune,WorkerID,WorkerType
3406,21004E83-,STIENON (AVENUE),324994,21,0,male,parent,178212,5,colloc,21004E83-,Bruxelles,4 or 5,Unif on or off campus
3420,21009A2MJ,CAMPUS UNIVERSITAIRE,558438,21,0,male,parent,307952,5,colloc,21009A2MJ,Ixelles,4 or 5,Unif on or off campus
3537,21001B20-,CONSEIL-NORD,61912,21,0,male,parent,33344,5,colloc,21001B20-,Anderlecht,4 or 5,Unif on or off campus
3641,21001A112,BIESTEBROEK,125577,21,0,male,parent,66136,5,colloc,21001A112,Anderlecht,4 or 5,Unif on or off campus
3665,21001B20-,CONSEIL-NORD,61944,21,0,male,parent,33348,5,colloc,21001B20-,Anderlecht,4 or 5,Unif on or off campus
3715,21015A45-,STEPHENSON (PLACE),968777,21,0,male,parent,525677,5,colloc,21015A45-,Schaerbeek,4 or 5,Unif on or off campus
3759,21001A051,LINDE-EST,66894,21,0,male,parent,36226,5,colloc,21001A051,Anderlecht,4 or 5,Unif on or off campus
3914,21012A21-,MARIE-JOSE BLOCS,740200,22,1,female,parent,404534,5,colloc,21012A21-,Molenbeek Saint-Jean,4 or 5,Unif on or off campus
3928,21001A031,RAUTER-SUD,53213,22,1,female,parent,29190,5,colloc,21001A031,Anderlecht,4 or 5,Unif on or off campus
4009,21019A22-,PUTDAAL,1221065,22,1,female,parent,664454,5,colloc,21019A22-,Woluwe Saint-Pierre,4 or 5,Unif on or off campus
4244,21012A041,QUATRE VENTS,688948,22,1,female,parent,378845,5,colloc,21012A041,Molenbeek Saint-Jean,4 or 5,Unif on or off campus
4417,21016A80-,VANDERKINDERE,1041394,22,1,female,parent,564351,5,colloc,21016A80-,Uccle,4 or 5,Unif on or off campus
4738,21012A152,ETANGS NOIRS,745752,22,1,female,parent,407209,5,colloc,21012A152,Molenbeek Saint-Jean,4 or 5,Unif on or off campus
4785,21002A441,CHANT D'OISEAUX,138962,22,1,female,parent,73256,5,colloc,21002A441,Auderghem,4 or 5,Unif on or off campus
4918,21012A25-,BEEKKANT,685761,22,1,female,parent,377270,5,colloc,21012A25-,Molenbeek Saint-Jean,4 or 5,Unif on or off campus
4931,21012A732,CANAL-NORD,774583,22,1,female,parent,422441,5,colloc,21012A732,Molenbeek Saint-Jean,4 or 5,Unif on or off campus
4967,21004A822,RUE DES COMMERCANTS,354920,22,1,female,parent,193107,5,colloc,21004A822,Bruxelles,4 or 5,Unif on or off campus
5015,21004D6NJ,TOUR ET TAXIS,354315,22,1,female,parent,192673,5,colloc,21004D6NJ,Bruxelles,4 or 5,Unif on or off campus
5183,21014A14-,PRAIRIE,835538,22,1,female,parent,457656,5,colloc,21014A14-,Saint-Josse-ten-Noode,4 or 5,Unif on or off campus
5308,21001A132,RAUTER-NORD,73237,22,1,female,parent,39632,5,colloc,21001A132,Anderlecht,4 or 5,Unif on or off campus
5324,21009A602,BELVEDERE,531779,22,1,female,parent,291588,5,colloc,21009A602,Ixelles,4 or 5,Unif on or off campus
5333,21012A732,CANAL-NORD,774581,22,1,female,parent,422441,5,colloc,21012A732,Molenbeek Saint-Jean,4 or 5,Unif on or off campus
5495,21012A25-,BEEKKANT,685766,22,1,female,parent,377270,5,colloc,21012A25-,Molenbeek Saint-Jean,4 or 5,Unif on or off campus
5611,21015A612,BRICHAUT (RUE DE),966785,22,1,female,parent,524623,5,colloc,21015A612,Schaerbeek,4 or 5,Unif on or off campus
5711,21018A72-,ROGATIONS,1120599,22,1,female,parent,608200,5,colloc,21018A72-,Woluwe Saint-Lambert,4 or 5,Unif on or off campus
5959,21001B21-,BROGNIEZ-NORD,91581,22,1,female,parent,49084,5,colloc,21001B21-,Anderlecht,4 or 5,Unif on or off campus
6285,21001A53-,NELLIE MELBA,17656,22,0,male,parent,9576,5,colloc,21001A53-,Anderlecht,4 or 5,Unif on or off campus
6315,21004G30-,SAINTE-ELISABETH,205205,22,0,male,parent,108404,5,colloc,21004G30-,Bruxelles,4 or 5,Unif on or off campus
6326,21009A2MJ,CAMPUS UNIVERSITAIRE,558427,22,0,male,parent,307950,5,colloc,21009A2MJ,Ixelles,4 or 5,Unif on or off campus
6352,21015A22-,MARBOTIN A. (RUE),986489,22,0,male,parent,534051,5,colloc,21015A22-,Schaerbeek,4 or 5,Unif on or off campus
6451,21012A00-,CENTRE,694120,22,0,male,parent,381383,5,colloc,21012A00-,Molenbeek Saint-Jean,4 or 5,Unif on or off campus
6459,21006A21-,HOME FAMILIAL BRABANT,451783,22,0,male,parent,247885,5,colloc,21006A21-,Evere,4 or 5,Unif on or off campus
6480,21012A71-,PIERS,737833,22,0,male,parent,403066,5,colloc,21012A71-,Molenbeek Saint-Jean,4 or 5,Unif on or off campus
6514,21001A00-,RESISTANCE,105630,22,0,male,parent,56009,5,colloc,21001A00-,Anderlecht,4 or 5,Unif on or off campus
6619,21012A10-,DUCHESSE DE BRABANT,691552,22,0,male,parent,380099,5,colloc,21012A10-,Molenbeek Saint-Jean,4 or 5,Unif on or off campus
6725,21018A02-,SLEGERS (AVENUE),1141237,22,0,male,parent,619902,5,colloc,21018A02-,Woluwe Saint-Lambert,4 or 5,Unif on or off campus
6800,21012A72-,LAVALLEE,725035,22,0,male,parent,396650,5,colloc,21012A72-,Molenbeek Saint-Jean,4 or 5,Unif on or off campus
6890,21004F953,RUE DU WIMPELBERG,247222,22,0,male,parent,132825,5,colloc,21004F953,Bruxelles,4 or 5,Unif on or off campus
6912,21014A41-,BOSSUET,839540,22,0,male,parent,459460,5,colloc,21014A41-,Saint-Josse-ten-Noode,4 or 5,Unif on or off campus
6948,21014A41-,BOSSUET,839541,22,0,male,parent,459460,5,colloc,21014A41-,Saint-Josse-ten-Noode,4 or 5,Unif on or off campus
7008,21001A85-,AUBADE,20839,22,0,male,parent,11334,5,colloc,21001A85-,Anderlecht,4 or 5,Unif on or off campus
7027,21015A04-,L'OLIVIER (RUE),947252,22,0,male,parent,514994,5,colloc,21015A04-,Schaerbeek,4 or 5,Unif on or off campus
7058,21004A23-,NOUVEAU MARCHE AU GRAIN,260839,22,0,male,parent,140956,5,colloc,21004A23-,Bruxelles,4 or 5,Unif on or off campus
7167,21015A04-,L'OLIVIER (RUE),947138,22,0,male,parent,514975,5,colloc,21015A04-,Schaerbeek,4 or 5,Unif on or off campus
7247,21004E130,SACRE-COEUR,329857,22,0,male,parent,180397,5,colloc,21004E130,Bruxelles,4 or 5,Unif on or off campus
7359,21001A53-,NELLIE MELBA,17660,22,0,male,parent,9576,5,colloc,21001A53-,Anderlecht,4 or 5,Unif on or off campus
7386,21004G30-,SAINTE-ELISABETH,205207,22,0,male,parent,108404,5,colloc,21004G30-,Bruxelles,4 or 5,Unif on or off campus
7424,21018A81-,KAPELLEVELD-SUD,1158610,22,0,male,parent,629613,5,colloc,21018A81-,Woluwe Saint-Lambert,4 or 5,Unif on or off campus
7440,21004G30-,SAINTE-ELISABETH,205204,22,0,male,parent,108404,5,colloc,21004G30-,Bruxelles,4 or 5,Unif on or off campus
7547,21015A22-,MARBOTIN A. (RUE),986559,22,0,male,parent,534064,5,colloc,21015A22-,Schaerbeek,4 or 5,Unif on or off campus
7561,21009A21-,ETE,547419,22,0,male,parent,301223,5,colloc,21009A21-,Ixelles,4 or 5,Unif on or off campus
7575,21001A00-,RESISTANCE,105601,22,0,male,parent,56004,5,colloc,21001A00-,Anderlecht,4 or 5,Unif on or off campus
7727,21012A12-,BIRMINGHAM-SUD,700978,22,0,male,parent,384969,5,colloc,21012A12-,Molenbeek Saint-Jean,4 or 5,Unif on or off campus
7759,21002A20-,SAINT-JULIEN,127155,22,0,male,parent,67080,5,colloc,21002A20-,Auderghem,4 or 5,Unif on or off campus
7768,21015A05-,ROYALE SAINTE-MARIE (RUE),927649,22,0,male,parent,505583,5,colloc,21015A05-,Schaerbeek,4 or 5,Unif on or off campus
7858,21001B10-,ROSEE-EST,111799,22,0,male,parent,58977,5,colloc,21001B10-,Anderlecht,4 or 5,Unif on or off campus
7863,21017A240,SOUVERAIN-OUEST,1093227,22,0,male,parent,592372,5,colloc,21017A240,Watermael-Boitsfort,4 or 5,Unif on or off campus
7903,21001B21-,BROGNIEZ-NORD,91624,22,0,male,parent,49091,5,colloc,21001B21-,Anderlecht,4 or 5,Unif on or off campus
8028,21001A441,DOCTEUR ROUX,34172,23,1,female,parent,18511,5,colloc,21001A441,Anderlecht,4 or 5,Unif on or off campus
8254,21013A23-,ROI (AVENUE DU),799903,23,1,female,parent,436237,5,colloc,21013A23-,Saint-Gilles,4 or 5,Unif on or off campus
8380,21001B11-,ROSEE-OUEST,78907,23,1,female,parent,42528,5,colloc,21001B11-,Anderlecht,4 or 5,Unif on or off campus
8384,21018A35-,HOF TEN BERG-NORD,1125474,23,1,female,parent,611079,5,colloc,21018A35-,Woluwe Saint-Lambert,4 or 5,Unif on or off campus
8455,21001A00-,RESISTANCE,105581,23,1,female,parent,56000,5,colloc,21001A00-,Anderlecht,4 or 5,Unif on or off campus
8485,21007A03-,FOYER FORESTOIS - FAMILLE,482374,23,1,female,parent,263938,5,colloc,21007A03-,Forest,4 or 5,Unif on or off campus
8826,21018A81-,KAPELLEVELD-SUD,1158609,23,1,female,parent,629613,5,colloc,21018A81-,Woluwe Saint-Lambert,4 or 5,Unif on or off campus
9038,21004C61-,U.L.B.,241533,23,1,female,parent,129434,5,colloc,21004C61-,Bruxelles,4 or 5,Unif on or off campus
9132,21004C53-,LOUISE (AVENUE)-SUD-OUEST,291428,23,1,female,parent,161454,5,colloc,21004C53-,Bruxelles,4 or 5,Unif on or off campus
9206,21010A312,BAECK DUPRE,609553,23,1,female,parent,338565,5,colloc,21010A312,Jette,4 or 5,Unif on or off campus
9378,21001A82-,MOORTEBEEK,39451,23,1,female,parent,21559,5,colloc,21001A82-,Anderlecht,4 or 5,Unif on or off campus
9503,21018A72-,ROGATIONS,1120614,23,1,female,parent,608202,5,colloc,21018A72-,Woluwe Saint-Lambert,4 or 5,Unif on or off campus
9546,21012A71-,PIERS,737828,23,1,female,parent,403066,5,colloc,21012A71-,Molenbeek Saint-Jean,4 or 5,Unif on or off campus
9563,21004F930,COIN DES CERISES,207528,23,1,female,parent,109734,5,colloc,21004F930,Bruxelles,4 or 5,Unif on or off campus
9568,21001A031,RAUTER-SUD,53222,23,1,female,parent,29191,5,colloc,21001A031,Anderlecht,4 or 5,Unif on or off campus
9615,21002A041,VIGNETTE,160992,23,1,female,parent,85337,5,colloc,21002A041,Auderghem,4 or 5,Unif on or off campus
9727,21004E800,DIVIN JESUS,356308,23,1,female,parent,193843,5,colloc,21004E800,Bruxelles,4 or 5,Unif on or off campus
9800,21001A82-,MOORTEBEEK,39457,23,1,female,parent,21560,5,colloc,21001A82-,Anderlecht,4 or 5,Unif on or off campus
9943,21018A01-,SAINT-LAMBERT,1166818,23,1,female,parent,634461,5,colloc,21018A01-,Woluwe Saint-Lambert,4 or 5,Unif on or off campus
9944,21009A82-,FORET,567713,23,1,female,parent,314006,5,colloc,21009A82-,Ixelles,4 or 5,Unif on or off campus
9997,21009A21-,ETE,547476,23,1,female,parent,301232,5,colloc,21009A21-,Ixelles,4 or 5,Unif on or off campus
10021,21018A32-,CLOS DES PEUPLIERS,1127183,23,1,female,parent,611941,5,colloc,21018A32-,Woluwe Saint-Lambert,4 or 5,Unif on or off campus
10065,21013A40-,BARRIERE,818457,23,1,female,parent,447602,5,colloc,21013A40-,Saint-Gilles,4 or 5,Unif on or off campus
10103,21004F522,AVENUE DE VERSAILLES,369268,23,1,female,parent,200848,5,colloc,21004F522,Bruxelles,4 or 5,Unif on or off campus
10116,21004F522,AVENUE DE VERSAILLES,369260,23,1,female,parent,200846,5,colloc,21004F522,Bruxelles,4 or 5,Unif on or off campus
10157,21011A00-,VANHUFFEL,669785,23,0,male,parent,368521,5,colloc,21011A00-,Koekelberg,4 or 5,Unif on or off campus
10353,21001A401,ARBORETUM,12574,23,0,male,parent,6882,5,colloc,21001A401,Anderlecht,4 or 5,Unif on or off campus
10455,21012A60-,LAEKENVELD,708355,23,0,male,parent,388333,5,colloc,21012A60-,Molenbeek Saint-Jean,4 or 5,Unif on or off campus
10469,21015A05-,ROYALE SAINTE-MARIE (RUE),927644,23,0,male,parent,505583,5,colloc,21015A05-,Schaerbeek,4 or 5,Unif on or off campus
10480,21004C61-,U.L.B.,241516,23,0,male,parent,129431,5,colloc,21004C61-,Bruxelles,4 or 5,Unif on or off campus
10537,21004D6NJ,TOUR ET TAXIS,354329,23,0,male,parent,192675,5,colloc,21004D6NJ,Bruxelles,4 or 5,Unif on or off campus
10564,21015A021,HOUFFALIZE (PLACE),894146,23,0,male,parent,488152,5,colloc,21015A021,Schaerbeek,4 or 5,Unif on or off campus
10593,21012A00-,CENTRE,694172,23,0,male,parent,381392,5,colloc,21012A00-,Molenbeek Saint-Jean,4 or 5,Unif on or off campus
10667,21012A00-,CENTRE,694166,23,0,male,parent,381392,5,colloc,21012A00-,Molenbeek Saint-Jean,4 or 5,Unif on or off campus
10700,21001B20-,CONSEIL-NORD,61946,23,0,male,parent,33348,5,colloc,21001B20-,Anderlecht,4 or 5,Unif on or off campus
10814,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,229586,23,0,male,parent,123328,5,colloc,21004A83-,Bruxelles,4 or 5,Unif on or off campus
10852,21004G30-,SAINTE-ELISABETH,205292,23,0,male,parent,108421,5,colloc,21004G30-,Bruxelles,4 or 5,Unif on or off campus
10859,21018A81-,KAPELLEVELD-SUD,1158616,23,0,male,parent,629614,5,colloc,21018A81-,Woluwe Saint-Lambert,4 or 5,Unif on or off campus
10894,21012A71-,PIERS,737858,23,0,male,parent,403071,5,colloc,21012A71-,Molenbeek Saint-Jean,4 or 5,Unif on or off campus
10939,21004E72-,MAISON ROUGE (PLACE)-SUD,340593,23,0,male,parent,185451,5,colloc,21004E72-,Bruxelles,4 or 5,Unif on or off campus
10954,21015A44-,REINE (AVENUE),959045,23,0,male,parent,521009,5,colloc,21015A44-,Schaerbeek,4 or 5,Unif on or off campus
10988,21004E14-,ECOLE DES CADETS,366427,23,0,male,parent,199239,5,colloc,21004E14-,Bruxelles,4 or 5,Unif on or off campus
11000,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,334342,23,0,male,parent,182666,5,colloc,21004E73-,Bruxelles,4 or 5,Unif on or off campus
11021,21012A72-,LAVALLEE,725040,23,0,male,parent,396651,5,colloc,21012A72-,Molenbeek Saint-Jean,4 or 5,Unif on or off campus
11044,21001B20-,CONSEIL-NORD,61962,23,0,male,parent,33351,5,colloc,21001B20-,Anderlecht,4 or 5,Unif on or off campus
11090,21019A22-,PUTDAAL,1221064,23,0,male,parent,664454,5,colloc,21019A22-,Woluwe Saint-Pierre,4 or 5,Unif on or off campus
11098,21001B10-,ROSEE-EST,111778,23,0,male,parent,58972,5,colloc,21001B10-,Anderlecht,4 or 5,Unif on or off campus
11134,21015A05-,ROYALE SAINTE-MARIE (RUE),927715,23,0,male,parent,505593,5,colloc,21015A05-,Schaerbeek,4 or 5,Unif on or off campus
11146,21012A03-,RANSFORT,769307,23,0,male,parent,419493,5,colloc,21012A03-,Molenbeek Saint-Jean,4 or 5,Unif on or off campus
11183,21004E72-,MAISON ROUGE (PLACE)-SUD,340566,23,0,male,parent,185447,5,colloc,21004E72-,Bruxelles,4 or 5,Unif on or off campus
11454,21013A252,DANEMARK (RUE DE),798351,23,0,male,parent,435460,5,colloc,21013A252,Saint-Gilles,4 or 5,Unif on or off campus
11613,21013A13-,DETHY (RUE),782212,23,0,male,parent,426570,5,colloc,21013A13-,Saint-Gilles,4 or 5,Unif on or off campus
11744,21001A10-,PORSELEIN,116610,23,0,male,parent,61651,5,colloc,21001A10-,Anderlecht,4 or 5,Unif on or off campus
11747,21019A252,MONTGOLFIER,1181041,23,0,male,parent,642705,5,colloc,21019A252,Woluwe Saint-Pierre,4 or 5,Unif on or off campus
11871,21012A152,ETANGS NOIRS,745750,24,1,female,parent,407209,5,colloc,21012A152,Molenbeek Saint-Jean,4 or 5,Unif on or off campus
11930,21017A541,LOUTRIER - WIENER,1090126,24,1,female,parent,590647,5,colloc,21017A541,Watermael-Boitsfort,4 or 5,Unif on or off campus
12098,21001A011,KLEINMOLEN,85631,24,1,female,parent,46037,5,colloc,21001A011,Anderlecht,4 or 5,Unif on or off campus
12161,21019A21-,MANOIR,1213957,24,1,female,parent,660566,5,colloc,21019A21-,Woluwe Saint-Pierre,4 or 5,Unif on or off campus
12225,21004E233,DE MEYSSE (AVENUE),357136,24,1,female,parent,194291,5,colloc,21004E233,Bruxelles,4 or 5,Unif on or off campus
12260,21014A04-,HAECHT (CHAUSSEE DE),848627,24,1,female,parent,464271,5,colloc,21014A04-,Saint-Josse-ten-Noode,4 or 5,Unif on or off campus
12270,21017A41-,AVENUE DE VISE,1098078,24,1,female,parent,595200,5,colloc,21017A41-,Watermael-Boitsfort,4 or 5,Unif on or off campus
12428,21009A2MJ,CAMPUS UNIVERSITAIRE,558414,24,1,female,parent,307948,5,colloc,21009A2MJ,Ixelles,4 or 5,Unif on or off campus
12446,21012A152,ETANGS NOIRS,745671,24,1,female,parent,407195,5,colloc,21012A152,Molenbeek Saint-Jean,4 or 5,Unif on or off campus
12488,21006A25-,GIBET,469223,24,1,female,parent,257310,5,colloc,21006A25-,Evere,4 or 5,Unif on or off campus
12788,21016A901,CENTRE-OUEST,999415,24,1,female,parent,540422,5,colloc,21016A901,Uccle,4 or 5,Unif on or off campus
12875,21004A70-,BLAES (RUE)-SUD,255010,24,1,female,parent,137216,5,colloc,21004A70-,Bruxelles,4 or 5,Unif on or off campus
12944,21018A512,QUARTIER DES PEINTRES,1136139,24,1,female,parent,617101,5,colloc,21018A512,Woluwe Saint-Lambert,4 or 5,Unif on or off campus
13096,21007A51-,CHATAIGNE,497834,24,1,female,parent,272331,5,colloc,21007A51-,Forest,4 or 5,Unif on or off campus
13149,21019A15-,KAPELLEVELD,1218871,24,1,female,parent,663082,5,colloc,21019A15-,Woluwe Saint-Pierre,4 or 5,Unif on or off campus
13176,21012A172,GARE OUEST,686931,24,1,female,parent,377870,5,colloc,21012A172,Molenbeek Saint-Jean,4 or 5,Unif on or off campus
13197,21016A772,ZWARTEBEEK,1034978,24,1,female,parent,560623,5,colloc,21016A772,Uccle,4 or 5,Unif on or off campus
13246,21016A639,HOMBORCH,1081426,24,1,female,parent,585910,5,colloc,21016A639,Uccle,4 or 5,Unif on or off campus
13253,21017A230,BEGUINETTES,1094697,24,1,female,parent,593192,5,colloc,21017A230,Watermael-Boitsfort,4 or 5,Unif on or off campus
13410,21004C65-,VIVIER D'OIE,198048,24,1,female,parent,105105,5,colloc,21004C65-,Bruxelles,4 or 5,Unif on or off campus
13488,21017A41-,AVENUE DE VISE,1098080,24,1,female,parent,595200,5,colloc,21017A41-,Watermael-Boitsfort,4 or 5,Unif on or off campus
13549,21004E70-,MARIE-CHRISTINE (RUE),304982,24,1,female,parent,168468,5,colloc,21004E70-,Bruxelles,4 or 5,Unif on or off campus
13736,21015A13-,PORTAELS (RUE),983057,24,0,male,parent,532429,5,colloc,21015A13-,Schaerbeek,4 or 5,Unif on or off campus
13747,21001A350,CERIA - ZONE D'HABITAT,31949,24,0,male,parent,17311,5,colloc,21001A350,Anderlecht,4 or 5,Unif on or off campus
13762,21001A92-,JAKOB SMITS,102514,24,0,male,parent,54360,5,colloc,21001A92-,Anderlecht,4 or 5,Unif on or off campus
13791,21004B411,DEUX EGLISES (RUE DES),194884,24,0,male,parent,103400,5,colloc,21004B411,Bruxelles,4 or 5,Unif on or off campus
13872,21015A64-,DUPLOYE SQUARE,904315,24,0,male,parent,493299,5,colloc,21015A64-,Schaerbeek,4 or 5,Unif on or off campus
13881,21001A350,CERIA - ZONE D'HABITAT,31965,24,0,male,parent,17315,5,colloc,21001A350,Anderlecht,4 or 5,Unif on or off campus
13886,21015A883,THEUNIS PIERRE (RUE),879744,24,0,male,parent,481309,5,colloc,21015A883,Schaerbeek,4 or 5,Unif on or off campus
13982,21001A34-,ROUE - CITE JARDIN,30368,24,0,male,parent,16384,5,colloc,21001A34-,Anderlecht,4 or 5,Unif on or off campus
14285,21012A25-,BEEKKANT,685760,24,0,male,parent,377270,5,colloc,21012A25-,Molenbeek Saint-Jean,4 or 5,Unif on or off campus
14309,21016A943,SEPT-BONNIERS,1050723,24,0,male,parent,569571,5,colloc,21016A943,Uccle,4 or 5,Unif on or off campus
14314,21013A252,DANEMARK (RUE DE),798387,24,0,male,parent,435466,5,colloc,21013A252,Saint-Gilles,4 or 5,Unif on or off campus
14317,21001A441,DOCTEUR ROUX,34198,24,0,male,parent,18516,5,colloc,21001A441,Anderlecht,4 or 5,Unif on or off campus
14828,21001A142,VEEWEYDE-NORD,65424,24,0,male,parent,35538,5,colloc,21001A142,Anderlecht,4 or 5,Unif on or off campus
14835,21003A03-,HAUT-CHAMP,174996,24,0,male,parent,92568,5,colloc,21003A03-,Berchem Sainte-Agathe,4 or 5,Unif on or off campus
14879,21002A45-,VAL DUC,137738,24,0,male,parent,72644,5,colloc,21002A45-,Auderghem,4 or 5,Unif on or off campus
14934,21001A401,ARBORETUM,12579,24,0,male,parent,6882,5,colloc,21001A401,Anderlecht,4 or 5,Unif on or off campus
15054,21004F953,RUE DU WIMPELBERG,247209,24,0,male,parent,132823,5,colloc,21004F953,Bruxelles,4 or 5,Unif on or off campus
15083,21016A331,CHAUSSEE DE WATERLOO-OUEST,1038458,24,0,male,parent,562701,5,colloc,21016A331,Uccle,4 or 5,Unif on or off campus
15094,21001A10-,PORSELEIN,116612,24,0,male,parent,61651,5,colloc,21001A10-,Anderlecht,4 or 5,Unif on or off campus
15160,21009A101,FLAGEY (PLACE),523122,25,1,female,parent,285899,5,colloc,21009A101,Ixelles,4 or 5,Unif on or off campus
15169,21014A05-,HOUWAERT,856490,25,1,female,parent,468228,5,colloc,21014A05-,Saint-Josse-ten-Noode,4 or 5,Unif on or off campus
15192,21009A21-,ETE,547511,25,1,female,parent,301239,5,colloc,21009A21-,Ixelles,4 or 5,Unif on or off campus
15196,21015A52-,LINTHOUT (RUE),921592,25,1,female,parent,502614,5,colloc,21015A52-,Schaerbeek,4 or 5,Unif on or off campus
15212,21017A541,LOUTRIER - WIENER,1090125,25,1,female,parent,590647,5,colloc,21017A541,Watermael-Boitsfort,4 or 5,Unif on or off campus
15257,21004F511,AVENUE DES PAGODES,196807,25,1,female,parent,104334,5,colloc,21004F511,Bruxelles,4 or 5,Unif on or off campus
15272,21015A00-,COLIGNON (PLACE),975927,25,1,female,parent,528680,5,colloc,21015A00-,Schaerbeek,4 or 5,Unif on or off campus
15276,21001A92-,JAKOB SMITS,102510,25,1,female,parent,54359,5,colloc,21001A92-,Anderlecht,4 or 5,Unif on or off campus
15277,21011A20-,PLATEAU,657278,25,1,female,parent,362388,5,colloc,21011A20-,Koekelberg,4 or 5,Unif on or off campus
