,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code,Commune,WorkerID,WorkerType
94,21001A72-,OSSEGEM,80418,19,1,female,child,43362,1,couple_with_child,21001A72-,Anderlecht,5,Unif off campus
95,21016A82-,CHURCHILL,1007389,19,1,female,parent,544884,2,couple_no_child,21016A82-,Uccle,5,Unif off campus
96,21009A42-,RENIER CHALON,532382,19,1,female,child,292063,1,couple_with_child,21009A42-,Ixelles,5,Unif off campus
97,21015A12-,HUART HAMOIR (AVENUE),930204,19,1,female,parent,506859,3,single,21015A12-,Schaerbeek,5,Unif off campus
98,21006A03-,BLOCS SAINT-VINCENT,441814,19,1,female,child,242721,1,couple_with_child,21006A03-,Evere,5,Unif off campus
99,21007A101,BOURGOGNE,510744,19,1,female,child,279136,4,single_with_child,21007A101,Forest,5,Unif off campus
100,21004A21-,ANNEESSENS (PLACE),294090,19,1,female,child,162781,1,couple_with_child,21004A21-,Bruxelles,5,Unif off campus
102,21018A61-,HEYDENBERG-EST,1146718,19,1,female,parent,622707,1,couple_with_child,21018A61-,Woluwe Saint-Lambert,5,Unif off campus
103,21013A121,GUILLAUME TELL-SUD,783087,19,1,female,parent,427046,3,single,21013A121,Saint-Gilles,5,Unif off campus
104,21005A12-,SAINT-ANTOINE,431719,19,1,female,parent,236208,3,single,21005A12-,Etterbeek,5,Unif off campus
105,21009A301,BOONDAEL-NORD,538013,19,1,female,parent,295267,3,single,21009A301,Ixelles,5,Unif off campus
106,21009A2MJ,CAMPUS UNIVERSITAIRE,557928,19,1,female,parent,307475,3,single,21009A2MJ,Ixelles,5,Unif off campus
107,21009A63-,MACAU,530611,19,1,female,parent,290597,3,single,21009A63-,Ixelles,5,Unif off campus
108,21015A43-,GARE DU NORD,955196,19,1,female,parent,519253,1,couple_with_child,21015A43-,Schaerbeek,5,Unif off campus
109,21004A33-,LIBERTE (PLACE DE LA),289562,19,1,female,parent,159987,3,single,21004A33-,Bruxelles,5,Unif off campus
110,21001B321,ALBERT I- QUARTIER,56257,19,1,female,parent,30666,2,couple_no_child,21001B321,Anderlecht,5,Unif off campus
111,21009A111,WERY (RUE),570137,19,1,female,parent,315195,3,single,21009A111,Ixelles,5,Unif off campus
112,21016A311,FORT JACO,1087604,19,1,female,parent,589148,1,couple_with_child,21016A311,Uccle,5,Unif off campus
113,21004G30-,SAINTE-ELISABETH,204871,19,1,female,parent,108164,1,couple_with_child,21004G30-,Bruxelles,5,Unif off campus
114,21001A112,BIESTEBROEK,123419,19,1,female,child,65168,4,single_with_child,21001A112,Anderlecht,5,Unif off campus
115,21001A911,SCHEUT-EST,92435,19,1,female,child,49710,4,single_with_child,21001A911,Anderlecht,5,Unif off campus
116,21004B43-,AMBIORIX-NORD (SQUARE),221193,19,1,female,parent,117646,3,single,21004B43-,Bruxelles,5,Unif off campus
117,21001A95-,BUFFON,108680,19,1,female,parent,57344,2,couple_no_child,21001A95-,Anderlecht,5,Unif off campus
118,21013A23-,ROI (AVENUE DU),798959,19,1,female,child,435834,1,couple_with_child,21013A23-,Saint-Gilles,5,Unif off campus
119,21001A120,MINIMES,118049,19,1,female,child,62310,1,couple_with_child,21001A120,Anderlecht,5,Unif off campus
120,21001A80-,SILLON,47640,19,1,female,parent,25987,3,single,21001A80-,Anderlecht,5,Unif off campus
121,21004E72-,MAISON ROUGE (PLACE)-SUD,339523,19,1,female,parent,184732,1,couple_with_child,21004E72-,Bruxelles,5,Unif off campus
122,21003A00-,CENTRE,180366,19,1,female,parent,95111,1,couple_with_child,21003A00-,Berchem Sainte-Agathe,5,Unif off campus
123,21018A82-,MARIE LA MISERABLE,1170994,19,1,female,parent,636877,1,couple_with_child,21018A82-,Woluwe Saint-Lambert,5,Unif off campus
124,21005A051,RINSDELLE,414877,19,1,female,child,226912,1,couple_with_child,21005A051,Etterbeek,5,Unif off campus
125,21009A111,WERY (RUE),568294,19,1,female,child,314341,1,couple_with_child,21009A111,Ixelles,5,Unif off campus
126,21010A02-,LEOPOLD I,648018,19,1,female,parent,357682,2,couple_no_child,21010A02-,Jette,5,Unif off campus
127,21009A43-,FERNAND NEURAY,549424,19,1,female,parent,302310,2,couple_no_child,21009A43-,Ixelles,5,Unif off campus
129,21004E130,SACRE-COEUR,329024,19,1,female,parent,179695,2,couple_no_child,21004E130,Bruxelles,5,Unif off campus
130,21005A051,RINSDELLE,414931,19,1,female,child,226941,4,single_with_child,21005A051,Etterbeek,5,Unif off campus
131,21004A33-,LIBERTE (PLACE DE LA),289558,19,1,female,parent,159983,3,single,21004A33-,Bruxelles,5,Unif off campus
132,21004B421,MARIE-LOUISE (SQUARE),191881,19,1,female,parent,101235,3,single,21004B421,Bruxelles,5,Unif off campus
134,21019A03-,CAPITAINE PIRET (AVENUE),1190535,19,1,female,parent,647880,1,couple_with_child,21019A03-,Woluwe Saint-Pierre,5,Unif off campus
135,21013A422,CRICKX (RUE),784347,19,1,female,child,427775,1,couple_with_child,21013A422,Saint-Gilles,5,Unif off campus
136,21009A612,LIEGEOIS (RUE),584972,19,1,female,parent,324786,3,single,21009A612,Ixelles,5,Unif off campus
137,21010A01-,ESSEGHEM,639267,19,1,female,parent,353330,2,couple_no_child,21010A01-,Jette,5,Unif off campus
138,21015A31-,PATRIE,869447,19,1,female,parent,475580,3,single,21015A31-,Schaerbeek,5,Unif off campus
139,21015A721,F. COURTENS (AVENUE),875043,19,1,female,parent,478776,1,couple_with_child,21015A721,Schaerbeek,5,Unif off campus
140,21001A95-,BUFFON,106879,19,1,female,child,56752,4,single_with_child,21001A95-,Anderlecht,5,Unif off campus
141,21003A02-,LAURE - BASILIQUE,171339,19,1,female,child,90845,1,couple_with_child,21003A02-,Berchem Sainte-Agathe,5,Unif off campus
142,21001B25-,REVISION-NORD,75931,19,1,female,child,40896,1,couple_with_child,21001B25-,Anderlecht,5,Unif off campus
143,21004A21-,ANNEESSENS (PLACE),296524,19,1,female,parent,163671,1,couple_with_child,21004A21-,Bruxelles,5,Unif off campus
144,21001A552,TREFLE,25282,19,1,female,child,13919,4,single_with_child,21001A552,Anderlecht,5,Unif off campus
145,21003A2MJ,GARE,185179,19,1,female,child,97787,1,couple_with_child,21003A2MJ,Berchem Sainte-Agathe,5,Unif off campus
146,21005A042,PH. BAUCQ (RUE),389845,19,1,female,parent,211965,1,couple_with_child,21005A042,Etterbeek,5,Unif off campus
147,21015A20-,HELMET,991873,19,1,female,child,536554,1,couple_with_child,21015A20-,Schaerbeek,5,Unif off campus
148,21009A812,SCHOOLGAT,538645,19,1,female,child,295691,1,couple_with_child,21009A812,Ixelles,5,Unif off campus
149,21014A05-,HOUWAERT,854753,19,1,female,parent,466923,3,single,21014A05-,Saint-Josse-ten-Noode,5,Unif off campus
150,21017A512,VANDER ELST - BIEN FAIRE,1089056,19,1,female,parent,589975,1,couple_with_child,21017A512,Watermael-Boitsfort,5,Unif off campus
151,21001B25-,REVISION-NORD,77778,19,1,female,child,41831,4,single_with_child,21001B25-,Anderlecht,5,Unif off campus
152,21010A21-,MADELEINE,641759,19,1,female,child,354875,1,couple_with_child,21010A21-,Jette,5,Unif off campus
153,21005A11-,NOTRE-DAME DU SACRE-COEUR,421442,19,1,female,parent,230488,3,single,21005A11-,Etterbeek,5,Unif off campus
154,21015A30-,GRANDE RUE AU BOIS,897557,19,1,female,parent,489834,2,couple_no_child,21015A30-,Schaerbeek,5,Unif off campus
155,21009A53-,LONDRES (PLACE DE),580797,19,1,female,parent,321972,3,single,21009A53-,Ixelles,5,Unif off campus
156,21016A05-,LE CHAT,1045946,19,1,female,child,566851,4,single_with_child,21016A05-,Uccle,5,Unif off campus
157,21012A30-,METTEWIE - IDYLLE,752082,19,1,female,child,410894,4,single_with_child,21012A30-,Molenbeek Saint-Jean,5,Unif off campus
158,21015A04-,L'OLIVIER (RUE),946486,19,1,female,parent,514511,1,couple_with_child,21015A04-,Schaerbeek,5,Unif off campus
159,21001A92-,JAKOB SMITS,100185,19,1,female,child,53410,1,couple_with_child,21001A92-,Anderlecht,5,Unif off campus
160,21004B44-,AMBIORIX-SUD (SQUARE),216017,19,1,female,parent,114871,2,couple_no_child,21004B44-,Bruxelles,5,Unif off campus
161,21002A10-,TRANSVAAL,154694,19,1,female,child,82048,1,couple_with_child,21002A10-,Auderghem,5,Unif off campus
162,21001A95-,BUFFON,107181,19,1,female,child,56855,1,couple_with_child,21001A95-,Anderlecht,5,Unif off campus
163,21004G30-,SAINTE-ELISABETH,205123,19,1,female,child,108387,4,single_with_child,21004G30-,Bruxelles,5,Unif off campus
164,21018A34-,HOF TEN BERG-SUD,1126541,19,1,female,parent,611603,1,couple_with_child,21018A34-,Woluwe Saint-Lambert,5,Unif off campus
165,21019A40-,SAINTE-ALIX,1214554,19,1,female,child,660988,4,single_with_child,21019A40-,Woluwe Saint-Pierre,5,Unif off campus
166,21019A052,DON BOSCO,1191882,19,1,female,parent,648637,1,couple_with_child,21019A052,Woluwe Saint-Pierre,5,Unif off campus
167,21015A45-,STEPHENSON (PLACE),968633,19,1,female,parent,525568,1,couple_with_child,21015A45-,Schaerbeek,5,Unif off campus
168,21004B2NJ,CITE DE LA CHAUSSEE,245334,19,1,female,parent,131760,3,single,21004B2NJ,Bruxelles,5,Unif off campus
169,21019A42-,SALOME AVENUE,1219840,19,1,female,child,663753,1,couple_with_child,21019A42-,Woluwe Saint-Pierre,5,Unif off campus
170,21001A350,CERIA - ZONE D'HABITAT,31715,19,1,female,parent,17123,2,couple_no_child,21001A350,Anderlecht,5,Unif off campus
171,21015A43-,GARE DU NORD,954352,19,1,female,child,518975,1,couple_with_child,21015A43-,Schaerbeek,5,Unif off campus
172,21019A34-,EUROPE (QUARTIER DE L'),1194904,19,1,female,parent,650270,1,couple_with_child,21019A34-,Woluwe Saint-Pierre,5,Unif off campus
173,21001A82-,MOORTEBEEK,39146,19,1,female,parent,21313,1,couple_with_child,21001A82-,Anderlecht,5,Unif off campus
174,21006A201,HAUT-EVERE,450185,19,1,female,parent,246939,2,couple_no_child,21006A201,Evere,5,Unif off campus
175,21013A201,ANGLETERRE (RUE D'),795175,19,1,female,child,433762,1,couple_with_child,21013A201,Saint-Gilles,5,Unif off campus
176,21018A12-,STOCKEL (CHAUSSEE DE),1169312,19,1,female,child,635978,4,single_with_child,21018A12-,Woluwe Saint-Lambert,5,Unif off campus
177,21015A101,GARE,936106,19,1,female,parent,509770,2,couple_no_child,21015A101,Schaerbeek,5,Unif off campus
178,21004E800,DIVIN JESUS,356154,19,1,female,parent,193715,2,couple_no_child,21004E800,Bruxelles,5,Unif off campus
179,21004E74-,EM. DELVA (RUE),309857,19,1,female,child,170688,1,couple_with_child,21004E74-,Bruxelles,5,Unif off campus
180,21001A83-,PETERBOS,6315,19,1,female,parent,3145,1,couple_with_child,21001A83-,Anderlecht,5,Unif off campus
181,21018A01-,SAINT-LAMBERT,1166141,19,1,female,child,634119,1,couple_with_child,21018A01-,Woluwe Saint-Lambert,5,Unif off campus
182,21019A51-,COLLEGE SAINT-MICHEL,1187422,19,1,female,child,646150,1,couple_with_child,21019A51-,Woluwe Saint-Pierre,5,Unif off campus
183,21015A231,J. BLOCKX (RUE),988708,19,1,female,parent,535259,1,couple_with_child,21015A231,Schaerbeek,5,Unif off campus
184,21016A02-,ALSEMBERG-NORD,1023905,19,1,female,parent,554346,3,single,21016A02-,Uccle,5,Unif off campus
185,21004C54-,LOUISE (AVENUE)-SUD-EST,243103,19,1,female,parent,130295,3,single,21004C54-,Bruxelles,5,Unif off campus
186,21013A252,DANEMARK (RUE DE),796896,19,1,female,child,434783,1,couple_with_child,21013A252,Saint-Gilles,5,Unif off campus
187,21019A441,FAISANDERIE,1221623,19,1,female,parent,664813,1,couple_with_child,21019A441,Woluwe Saint-Pierre,5,Unif off campus
188,21005A10-,GENERAL HENRI (RUE),383100,19,1,female,child,208644,4,single_with_child,21005A10-,Etterbeek,5,Unif off campus
189,21017A212,AVENUE DE LA TENDERIE,1110653,19,1,female,parent,602468,3,single,21017A212,Watermael-Boitsfort,5,Unif off campus
190,21001A90-,SCHEUTKAPEL,71585,19,1,female,parent,38568,1,couple_with_child,21001A90-,Anderlecht,5,Unif off campus
191,21015A822,CH. GILISQUET - SUD (AVENUE),875547,19,1,female,parent,479080,1,couple_with_child,21015A822,Schaerbeek,5,Unif off campus
192,21010A00-,CENTRE,628970,19,1,female,parent,348060,3,single,21010A00-,Jette,5,Unif off campus
193,21003A10-,HOPITAL FRANCAIS,186837,19,1,female,child,98706,4,single_with_child,21003A10-,Berchem Sainte-Agathe,5,Unif off campus
194,21001B10-,ROSEE-EST,109807,19,1,female,child,58075,1,couple_with_child,21001B10-,Anderlecht,5,Unif off campus
196,21009A63-,MACAU,530608,19,1,female,parent,290594,3,single,21009A63-,Ixelles,5,Unif off campus
197,21006A22-,SAINT-EXUPERY,471411,19,1,female,parent,258444,3,single,21006A22-,Evere,5,Unif off campus
198,21010A13-,CITE-JARDIN,622822,19,1,female,parent,345009,2,couple_no_child,21010A13-,Jette,5,Unif off campus
199,21009A612,LIEGEOIS (RUE),584977,19,1,female,parent,324791,3,single,21009A612,Ixelles,5,Unif off campus
200,21012A62-,LIBERATEURS,715348,19,1,female,parent,391497,3,single,21012A62-,Molenbeek Saint-Jean,5,Unif off campus
201,21018A42-,VERVLOESEM,1165501,19,1,female,parent,633674,2,couple_no_child,21018A42-,Woluwe Saint-Lambert,5,Unif off campus
202,21004A21-,ANNEESSENS (PLACE),296520,19,1,female,parent,163670,1,couple_with_child,21004A21-,Bruxelles,5,Unif off campus
203,21019A12-,ESCRIME (AVENUE DE L'),1183759,19,1,female,parent,644109,2,couple_no_child,21019A12-,Woluwe Saint-Pierre,5,Unif off campus
204,21015A50-,OPALE,861677,19,1,female,parent,470901,3,single,21015A50-,Schaerbeek,5,Unif off campus
205,21013A151,METAL (RUE DU),813537,19,1,female,parent,444357,3,single,21013A151,Saint-Gilles,5,Unif off campus
206,21010A01-,ESSEGHEM,638054,19,1,female,child,352924,1,couple_with_child,21010A01-,Jette,5,Unif off campus
207,21011A12-,BASILIQUE,671886,19,1,female,parent,369734,2,couple_no_child,21011A12-,Koekelberg,5,Unif off campus
208,21009A33-,SAINT-ADRIEN,542256,19,1,female,parent,297578,3,single,21009A33-,Ixelles,5,Unif off campus
209,21002A311,AMITIE (PLACE DE L'),140815,19,1,female,child,74315,1,couple_with_child,21002A311,Auderghem,5,Unif off campus
210,21005A12-,SAINT-ANTOINE,427526,19,1,female,child,234302,1,couple_with_child,21005A12-,Etterbeek,5,Unif off campus
211,21001A51-,SCHERDEMAEL,22431,19,1,female,parent,12255,2,couple_no_child,21001A51-,Anderlecht,5,Unif off campus
212,21013A151,METAL (RUE DU),813531,19,1,female,parent,444353,1,couple_with_child,21013A151,Saint-Gilles,5,Unif off campus
213,21016A620,KRIEKENPUT,1054010,19,1,female,parent,571193,2,couple_no_child,21016A620,Uccle,5,Unif off campus
214,21005A01-,SAINTE-GERTRUDE,404343,19,1,female,parent,220553,2,couple_no_child,21005A01-,Etterbeek,5,Unif off campus
215,21018A61-,HEYDENBERG-EST,1146715,19,1,female,parent,622706,1,couple_with_child,21018A61-,Woluwe Saint-Lambert,5,Unif off campus
216,21002A311,AMITIE (PLACE DE L'),141522,19,1,female,parent,74602,3,single,21002A311,Auderghem,5,Unif off campus
217,21001A132,RAUTER-NORD,73014,19,1,female,parent,39449,2,couple_no_child,21001A132,Anderlecht,5,Unif off campus
218,21013A13-,DETHY (RUE),781719,19,1,female,parent,426203,1,couple_with_child,21013A13-,Saint-Gilles,5,Unif off campus
