,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName,TripChainType
541,21004D6MJ,QUAI DES USINES - MONNOYER,541,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004D6MJ,QUAI DES USINES - MONNOYER,21.0
561,21004D6MJ,QUAI DES USINES - MONNOYER,561,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004D6MJ,QUAI DES USINES - MONNOYER,21.0
583,21004D6MJ,QUAI DES USINES - MONNOYER,583,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004D6MJ,QUAI DES USINES - MONNOYER,21.0
626,21004D6MJ,QUAI DES USINES - MONNOYER,626,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004D6MJ,QUAI DES USINES - MONNOYER,21.0
682,21004F94-,VAL MARIA,682,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F94-,VAL MARIA,21.0
695,21004F94-,VAL MARIA,695,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F94-,VAL MARIA,21.0
699,21004F94-,VAL MARIA,699,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F94-,VAL MARIA,21.0
835,21004G371,GARE DE FORMATION,835,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,21.0
845,21004G371,GARE DE FORMATION,845,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,21.0
868,21004G371,GARE DE FORMATION,868,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,21.0
872,21004G371,GARE DE FORMATION,872,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,21.0
884,21004G371,GARE DE FORMATION,884,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,21.0
916,21004G371,GARE DE FORMATION,916,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,21.0
952,21004G371,GARE DE FORMATION,952,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,21.0
976,21004G371,GARE DE FORMATION,976,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,21.0
985,21004G371,GARE DE FORMATION,985,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,21.0
986,21004G371,GARE DE FORMATION,986,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,21.0
1089,21004G30-,SAINTE-ELISABETH,1089,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G30-,SAINTE-ELISABETH,21.0
1131,21004G30-,SAINTE-ELISABETH,1131,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G30-,SAINTE-ELISABETH,21.0
1190,21004G30-,SAINTE-ELISABETH,1190,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G30-,SAINTE-ELISABETH,21.0
1239,21004G321,HAREN-EST,1239,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G321,HAREN-EST,21.0
1273,21004B45-,ECOLE MILITAIRE,1273,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004B45-,ECOLE MILITAIRE,21.0
1321,21004B49-,CINQUANTENAIRE (PARC DU),1321,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004B49-,CINQUANTENAIRE (PARC DU),21.0
1341,21004B49-,CINQUANTENAIRE (PARC DU),1341,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004B49-,CINQUANTENAIRE (PARC DU),21.0
1406,21004B2MJ,SCHUMAN (ROND-POINT),1406,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004B2MJ,SCHUMAN (ROND-POINT),21.0
1523,21004A24-,MARCHE AU PORCS,1523,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A24-,MARCHE AU PORCS,21.0
1539,21004F970,MARLY-NORD,1539,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F970,MARLY-NORD,21.0
1562,21004F970,MARLY-NORD,1562,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F970,MARLY-NORD,21.0
1571,21004F970,MARLY-NORD,1571,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F970,MARLY-NORD,21.0
1725,21004F994,TRASSERSWEG - NEDER-HEEMBEEK,1725,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F994,TRASSERSWEG - NEDER-HEEMBEEK,21.0
1729,21004F994,TRASSERSWEG - NEDER-HEEMBEEK,1729,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F994,TRASSERSWEG - NEDER-HEEMBEEK,21.0
1737,21004F994,TRASSERSWEG - NEDER-HEEMBEEK,1737,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F994,TRASSERSWEG - NEDER-HEEMBEEK,21.0
1738,21004F994,TRASSERSWEG - NEDER-HEEMBEEK,1738,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F994,TRASSERSWEG - NEDER-HEEMBEEK,21.0
1741,21004F994,TRASSERSWEG - NEDER-HEEMBEEK,1741,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F994,TRASSERSWEG - NEDER-HEEMBEEK,21.0
1765,21004F994,TRASSERSWEG - NEDER-HEEMBEEK,1765,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F994,TRASSERSWEG - NEDER-HEEMBEEK,21.0
1787,21004F531,RUE DES FAINES,1787,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F531,RUE DES FAINES,21.0
1805,21004F531,RUE DES FAINES,1805,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F531,RUE DES FAINES,21.0
1844,"2,10E+184",DOMAINE ROYALE,1844,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,21.0
1858,"2,10E+184",DOMAINE ROYALE,1858,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,21.0
1914,"2,10E+184",DOMAINE ROYALE,1914,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,21.0
1926,"2,10E+184",DOMAINE ROYALE,1926,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,21.0
1956,"2,10E+184",DOMAINE ROYALE,1956,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,21.0
2017,"2,10E+184",DOMAINE ROYALE,2017,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,21.0
2133,"2,10E+184",DOMAINE ROYALE,2133,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,21.0
2179,"2,10E+184",DOMAINE ROYALE,2179,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,21.0
2180,"2,10E+184",DOMAINE ROYALE,2180,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,21.0
2190,"2,10E+184",DOMAINE ROYALE,2190,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,21.0
2210,"2,10E+184",DOMAINE ROYALE,2210,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,21.0
2221,"2,10E+184",DOMAINE ROYALE,2221,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,21.0
2235,"2,10E+296",AVENUE DES CROIX DU FEU,2235,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+296",AVENUE DES CROIX DU FEU,21.0
2292,21004G3MJ,DOBBELENBERG (RUE DE),2292,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3MJ,DOBBELENBERG (RUE DE),21.0
2329,21004G3MJ,DOBBELENBERG (RUE DE),2329,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3MJ,DOBBELENBERG (RUE DE),21.0
2377,21004F572,MARLY-SUD,2377,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F572,MARLY-SUD,21.0
2395,21004F572,MARLY-SUD,2395,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F572,MARLY-SUD,21.0
2399,21004F572,MARLY-SUD,2399,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F572,MARLY-SUD,21.0
2401,21004F572,MARLY-SUD,2401,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F572,MARLY-SUD,21.0
2424,21004F572,MARLY-SUD,2424,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F572,MARLY-SUD,21.0
2433,21004F572,MARLY-SUD,2433,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F572,MARLY-SUD,21.0
2452,21004F572,MARLY-SUD,2452,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F572,MARLY-SUD,21.0
2457,21004F572,MARLY-SUD,2457,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F572,MARLY-SUD,21.0
2483,21004F572,MARLY-SUD,2483,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F572,MARLY-SUD,21.0
2484,21004F91-,CROIX DE GUERRE (AVENUE DES),2484,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F91-,CROIX DE GUERRE (AVENUE DES),21.0
2588,21004G3NJ,HAREN-SUD,2588,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3NJ,HAREN-SUD,21.0
2621,21004G3NJ,HAREN-SUD,2621,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3NJ,HAREN-SUD,21.0
2681,21004G3NJ,HAREN-SUD,2681,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3NJ,HAREN-SUD,21.0
2715,21004G3NJ,HAREN-SUD,2715,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3NJ,HAREN-SUD,21.0
2761,21004G3NJ,HAREN-SUD,2761,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3NJ,HAREN-SUD,21.0
2765,21004G3NJ,HAREN-SUD,2765,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3NJ,HAREN-SUD,21.0
2770,21004G3NJ,HAREN-SUD,2770,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3NJ,HAREN-SUD,21.0
2774,21004G3NJ,HAREN-SUD,2774,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3NJ,HAREN-SUD,21.0
2786,21004G3NJ,HAREN-SUD,2786,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3NJ,HAREN-SUD,21.0
2824,21004G3NJ,HAREN-SUD,2824,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3NJ,HAREN-SUD,21.0
2841,21004G3NJ,HAREN-SUD,2841,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3NJ,HAREN-SUD,21.0
2848,21004G3NJ,HAREN-SUD,2848,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3NJ,HAREN-SUD,21.0
2899,21004G3NJ,HAREN-SUD,2899,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3NJ,HAREN-SUD,21.0
2952,21004C642,AVENUE FRANKLIN ROOSEVELT,2952,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004C642,AVENUE FRANKLIN ROOSEVELT,21.0
2991,21004C591,CAMBRE (BOIS DE LA),2991,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004C591,CAMBRE (BOIS DE LA),21.0
2992,21004C591,CAMBRE (BOIS DE LA),2992,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004C591,CAMBRE (BOIS DE LA),21.0
3062,21004C591,CAMBRE (BOIS DE LA),3062,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004C591,CAMBRE (BOIS DE LA),21.0
3142,21004C591,CAMBRE (BOIS DE LA),3142,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004C591,CAMBRE (BOIS DE LA),21.0
3172,21004C61-,U.L.B.,3172,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004C61-,U.L.B.,21.0
3203,21004C61-,U.L.B.,3203,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004C61-,U.L.B.,21.0
3215,21004C54-,LOUISE (AVENUE)-SUD-EST,3215,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004C54-,LOUISE (AVENUE)-SUD-EST,21.0
3217,21004C54-,LOUISE (AVENUE)-SUD-EST,3217,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004C54-,LOUISE (AVENUE)-SUD-EST,21.0
3231,21004C54-,LOUISE (AVENUE)-SUD-EST,3231,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004C54-,LOUISE (AVENUE)-SUD-EST,21.0
3273,21004C63-,NATIONS (SQUARE DES),3273,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004C63-,NATIONS (SQUARE DES),21.0
3311,21004B13-,TREVES (RUE DE),3311,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004B13-,TREVES (RUE DE),21.0
3334,21004F953,RUE DU WIMPELBERG,3334,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F953,RUE DU WIMPELBERG,21.0
3361,21004F953,RUE DU WIMPELBERG,3361,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F953,RUE DU WIMPELBERG,21.0
3403,21004F9MJ,NEDER-HEEMBEEK-NORD,3403,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F9MJ,NEDER-HEEMBEEK-NORD,21.0
3414,21004F9MJ,NEDER-HEEMBEEK-NORD,3414,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F9MJ,NEDER-HEEMBEEK-NORD,21.0
3415,21004F9MJ,NEDER-HEEMBEEK-NORD,3415,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F9MJ,NEDER-HEEMBEEK-NORD,21.0
3437,21004F9MJ,NEDER-HEEMBEEK-NORD,3437,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F9MJ,NEDER-HEEMBEEK-NORD,21.0
3448,21004F9MJ,NEDER-HEEMBEEK-NORD,3448,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F9MJ,NEDER-HEEMBEEK-NORD,21.0
3473,21004F9MJ,NEDER-HEEMBEEK-NORD,3473,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F9MJ,NEDER-HEEMBEEK-NORD,21.0
3490,21004F9MJ,NEDER-HEEMBEEK-NORD,3490,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F9MJ,NEDER-HEEMBEEK-NORD,21.0
3498,21004F9MJ,NEDER-HEEMBEEK-NORD,3498,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F9MJ,NEDER-HEEMBEEK-NORD,21.0
3513,21004F9MJ,NEDER-HEEMBEEK-NORD,3513,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F9MJ,NEDER-HEEMBEEK-NORD,21.0
3568,21004A02-,SAINT-FRANCOIS XAVIER,3568,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A02-,SAINT-FRANCOIS XAVIER,21.0
3605,21004A1MJ,COLONIES (RUE DES),3605,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A1MJ,COLONIES (RUE DES),21.0
3624,21004A03-,BON SECOURS - PALAIS DU MIDI,3624,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A03-,BON SECOURS - PALAIS DU MIDI,21.0
3674,21004A19-,PALAIS ROYAL,3674,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A19-,PALAIS ROYAL,21.0
3682,21004A23-,NOUVEAU MARCHE AU GRAIN,3682,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN,21.0
3686,21004A23-,NOUVEAU MARCHE AU GRAIN,3686,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN,21.0
3723,21004A10-,GARE CENTRALE,3723,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE,21.0
3724,21004A10-,GARE CENTRALE,3724,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE,21.0
3737,21004A10-,GARE CENTRALE,3737,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE,21.0
3740,21004A10-,GARE CENTRALE,3740,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE,21.0
3743,21004A10-,GARE CENTRALE,3743,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A10-,GARE CENTRALE,21.0
3781,21004A22-,SENNE (RUE DE LA),3781,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A22-,SENNE (RUE DE LA),21.0
3790,21004A22-,SENNE (RUE DE LA),3790,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A22-,SENNE (RUE DE LA),21.0
3839,21004B10-,ORBAN (SQUARE),3839,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004B10-,ORBAN (SQUARE),21.0
3855,21004A72-,SAINT-THOMAS (INSTITUT),3855,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A72-,SAINT-THOMAS (INSTITUT),21.0
3857,21004A72-,SAINT-THOMAS (INSTITUT),3857,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A72-,SAINT-THOMAS (INSTITUT),21.0
3863,21004A72-,SAINT-THOMAS (INSTITUT),3863,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A72-,SAINT-THOMAS (INSTITUT),21.0
