,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName,TripChainType
2654,21018A3MJ,GULLEDELLE,1175339,18,1,female,639524,1,couple_with_child,6,Worker,21004E211,RUE DE WAND,10.0
2702,21019A21-,MANOIR,1213714,18,0,male,660397,1,couple_with_child,6,Worker,21012A84-,METTEWIE-BUILDINGS,10.0
2706,21019A15-,KAPELLEVELD,1218625,18,0,male,662892,2,couple_no_child,6,Worker,21001C5MA,MEYLEMEERSCH,10.0
2819,21004D600,PARVIS SAINT-ROCH,379317,19,0,male,206537,4,single_with_child,6,Worker,21004E81-,DISQUE (RUE DU),10.0
2894,21012A54-,DELHAIZE,730196,20,1,female,399116,4,single_with_child,6,Worker,21004E201,AVENUE JEAN DE BOLOGNE,10.0
2918,21013A40-,BARRIERE,817960,19,1,female,447188,4,single_with_child,6,Worker,21015A883,THEUNIS PIERRE (RUE),10.0
2935,21015A04-,L'OLIVIER (RUE),946505,19,1,female,514519,4,single_with_child,6,Worker,21004F94-,VAL MARIA,10.0
3012,21001A472,STADE COMMUNAL - INDUSTRIE,2990,64,1,female,1496,3,single,6,Worker,21009A301,BOONDAEL-NORD,10.0
3031,21001A472,STADE COMMUNAL - INDUSTRIE,3049,58,1,female,1523,3,single,6,Worker,21015A77-,R.T.B.,10.0
3084,21001A472,STADE COMMUNAL - INDUSTRIE,3164,49,1,female,1568,3,single,6,Worker,21018A42-,VERVLOESEM,10.0
3186,21001A472,STADE COMMUNAL - INDUSTRIE,3575,43,0,male,1769,3,single,6,Worker,21009A44-,PREVOT,10.0
3265,21001A83-,PETERBOS,4336,62,1,female,2325,3,single,6,Worker,21004A21-,ANNEESSENS (PLACE),10.0
3312,21001A83-,PETERBOS,4472,58,1,female,2398,1,couple_with_child,6,Worker,21010A121,F. MOHRFELD (RUE DE),10.0
3316,21001A83-,PETERBOS,4481,38,1,female,2400,1,couple_with_child,6,Worker,21010A03-,MIROIR,10.0
3370,21001A83-,PETERBOS,4628,55,1,female,2466,1,couple_with_child,6,Worker,21004B45-,ECOLE MILITAIRE,10.0
3433,21001A83-,PETERBOS,4899,50,1,female,2592,4,single_with_child,6,Worker,21014A3MJ,MANHATTAN,10.0
3439,21001A83-,PETERBOS,4924,47,0,male,2599,1,couple_with_child,6,Worker,21016A71-,KEIENBEMPT,10.0
3440,21001A83-,PETERBOS,4928,43,0,male,2600,1,couple_with_child,6,Worker,21004D64-,MASUI (PLACE)-NORD,10.0
3456,21001A83-,PETERBOS,5001,48,1,female,2637,4,single_with_child,6,Worker,21007A291,FOREST NATIONAL - STADE,10.0
3497,21001A83-,PETERBOS,5182,44,1,female,2710,1,couple_with_child,6,Worker,21017A09-,FORET DE SOIGNES,10.0
3540,21001A83-,PETERBOS,5373,40,1,female,2794,1,couple_with_child,6,Worker,21004A10-,GARE CENTRALE,10.0
3600,21001A83-,PETERBOS,5612,36,1,female,2894,3,single,6,Worker,21016A82-,CHURCHILL,10.0
3736,21001A83-,PETERBOS,6636,44,0,male,3447,4,single_with_child,6,Worker,21006A21-,HOME FAMILIAL BRABANT,10.0
3809,21001A503,VIVES,8057,47,0,male,4400,1,couple_with_child,6,Worker,21010A092,PARC DE LA JEUNESSE,10.0
4036,21001A32-,AURORE,14659,45,1,female,7997,3,single,6,Worker,21001A031,RAUTER-SUD,10.0
4048,21001A32-,AURORE,14817,43,1,female,8070,4,single_with_child,6,Worker,21018A35-,HOF TEN BERG-NORD,10.0
4079,21001A32-,AURORE,15303,36,1,female,8279,3,single,6,Worker,21016A322,CHAUSSEE DE WATERLOO-EST,10.0
4091,21001A32-,AURORE,15562,32,1,female,8389,1,couple_with_child,6,Worker,21015A231,J. BLOCKX (RUE),10.0
4160,21001A32-,AURORE,17042,46,0,male,9216,5,colloc,6,Worker,21011A20-,PLATEAU,10.0
4163,21001A51-,SCHERDEMAEL,21369,49,0,male,11762,1,couple_with_child,6,Worker,21009A41-,SAINT-GEORGES,10.0
4187,21001A51-,SCHERDEMAEL,21744,52,1,female,11942,2,couple_no_child,6,Worker,21004A35-,AD. MAX (BOULEVARD),10.0
4213,21001A51-,SCHERDEMAEL,21983,42,1,female,12056,3,single,6,Worker,21017A512,VANDER ELST - BIEN FAIRE,10.0
4333,21001A552,TREFLE,25956,29,0,male,14166,1,couple_with_child,6,Worker,21007A50-,BERANGER,10.0
4545,21001A82-,MOORTEBEEK,38196,61,1,female,20945,3,single,6,Worker,21008A02-,SIPPELBERG,10.0
4600,21001A82-,MOORTEBEEK,38492,49,1,female,21069,3,single,6,Worker,21004F572,MARLY-SUD,10.0
4870,21001A031,RAUTER-SUD,52571,31,1,female,28796,2,couple_no_child,6,Worker,21018A22-,DE BROQUEVILLE (AVENUE)-SUD,10.0
4913,21001B22-,BROGNIEZ-SUD,53722,54,1,female,29515,3,single,6,Worker,21013A052,FAIDER (RUE),10.0
4985,21001B321,ALBERT I- QUARTIER,55098,63,1,female,30273,1,couple_with_child,6,Worker,21002A30-,TRIOMPHE (BOULEVARD DU),10.0
5177,21001B321,ALBERT I- QUARTIER,56587,33,0,male,30919,5,colloc,6,Worker,21019A35-,HORIZON (AVENUE),10.0
5178,21001B321,ALBERT I- QUARTIER,56588,34,0,male,30919,5,colloc,6,Worker,21019A12-,ESCRIME (AVENUE DE L'),10.0
5310,21001B20-,CONSEIL-NORD,58107,52,1,female,31672,4,single_with_child,6,Worker,21012A29-,MARIE-JOSE (PARC),10.0
5504,21001B20-,CONSEIL-NORD,60013,30,1,female,32306,3,single,6,Worker,21009A21-,ETE,10.0
6044,21001B31-,ALBERT I- IMMEUBLES,73650,43,0,male,39903,1,couple_with_child,6,Worker,21010A493,LAERBEEK (BOIS DE),10.0
6139,21001B25-,REVISION-NORD,74615,60,1,female,40445,1,couple_with_child,6,Worker,21013A41-,VILLAS (AVENUE DES),10.0
6175,21001B25-,REVISION-NORD,74954,31,0,male,40564,1,couple_with_child,6,Worker,21012A11-,INDUSTRIE,10.0
6178,21001B25-,REVISION-NORD,74977,59,0,male,40570,1,couple_with_child,6,Worker,21012A20-,BAECK,10.0
6271,21001B25-,REVISION-NORD,75817,44,0,male,40857,1,couple_with_child,6,Worker,21007A53-,WIELEMANS CEUPPENS,10.0
6389,21001B25-,REVISION-NORD,77536,41,0,male,41621,3,single,6,Worker,21004F930,COIN DES CERISES,10.0
6398,21001B25-,REVISION-NORD,77596,35,0,male,41681,3,single,6,Worker,21008A10-,PLATEAU,10.0
6425,21001B25-,REVISION-NORD,77877,44,1,female,41851,5,colloc,6,Worker,21004A19-,PALAIS ROYAL,10.0
6514,21001A72-,OSSEGEM,80102,47,0,male,43245,1,couple_with_child,6,Worker,21016A102,GROESELENBERG,10.0
6530,21001A72-,OSSEGEM,80466,46,1,female,43380,4,single_with_child,6,Worker,21010A13-,CITE-JARDIN,10.0
6768,21001A011,KLEINMOLEN,83910,42,1,female,45079,3,single,6,Worker,21004D6NJ,TOUR ET TAXIS,10.0
6783,21001A011,KLEINMOLEN,84045,37,0,male,45121,1,couple_with_child,6,Worker,21009A41-,SAINT-GEORGES,10.0
6893,21001A011,KLEINMOLEN,85183,54,0,male,45629,3,single,6,Worker,21019A41-,CITE JOLI-BOIS,10.0
6901,21001A011,KLEINMOLEN,85198,52,0,male,45644,3,single,6,Worker,21012A011,CANAL-SUD,10.0
6915,21001A011,KLEINMOLEN,85247,49,0,male,45693,3,single,6,Worker,21004A002,BOURSE,10.0
7023,21001B17-,ABATTOIR,86301,54,1,female,46483,1,couple_with_child,6,Worker,21004E222,MUTSAARD (AVENUE),10.0
7060,21001B17-,ABATTOIR,86461,44,0,male,46532,1,couple_with_child,6,Worker,21004D62-,ANVERS (CHAUSSEE D')-NORD,10.0
7069,21001B17-,ABATTOIR,86520,38,1,female,46549,1,couple_with_child,6,Worker,21019A131,KONKEL,10.0
7103,21001B17-,ABATTOIR,86820,55,0,male,46665,3,single,6,Worker,21019A14-,VAL DE SEIGNEURS,10.0
7143,21001B17-,ABATTOIR,86956,40,0,male,46765,5,colloc,6,Worker,21007A02-,STUART MERRIL,10.0
7181,21001B21-,BROGNIEZ-NORD,88700,42,0,male,47768,1,couple_with_child,6,Worker,21015A231,J. BLOCKX (RUE),10.0
7248,21001B21-,BROGNIEZ-NORD,89138,50,0,male,47927,1,couple_with_child,6,Worker,21016A71-,KEIENBEMPT,10.0
7372,21001B21-,BROGNIEZ-NORD,90233,33,1,female,48301,3,single,6,Worker,21012A141,INDEPENDANCE,10.0
7489,21001B21-,BROGNIEZ-NORD,91359,33,0,male,48931,3,single,6,Worker,21017A220,LE LOGIS-SUD,10.0
7556,21001A00-,RESISTANCE,103749,50,1,female,55112,1,couple_with_child,6,Worker,21004A12-,REGENT (BOULEVARD DU),10.0
7621,21001A00-,RESISTANCE,105519,48,0,male,55985,4,single_with_child,6,Worker,21013A201,ANGLETERRE (RUE D'),10.0
7813,21001B10-,ROSEE-EST,110586,37,0,male,58334,1,couple_with_child,6,Worker,21009A121,GENERAL DE GAULLE,10.0
7951,21001B10-,ROSEE-EST,111809,56,0,male,58979,5,colloc,6,Worker,21004B293,LEOPOLD (PARC),10.0
8410,21001B241,REVISION-SUD,114973,39,0,male,60727,3,single,6,Worker,21011A10-,PAIX (AVENUE DE LA),10.0
8704,21001A02-,WAYEZ,122338,38,0,male,64510,1,couple_with_child,6,Worker,21017A382,FORESTERIE,10.0
8819,21001A112,BIESTEBROEK,123718,44,0,male,65277,1,couple_with_child,6,Worker,21002A25-,WATERMAEL (CHAUSSEE DE),10.0
8966,21001A112,BIESTEBROEK,125459,29,0,male,66109,4,single_with_child,6,Worker,21012A71-,PIERS,10.0
9042,21002A53-,PECHERIES,127874,45,1,female,67506,2,couple_no_child,6,Worker,21013A031,AMAZONE (RUE DE),10.0
9047,21002A53-,PECHERIES,127919,43,1,female,67531,3,single,6,Worker,21016A65-,ALSEMBERG-SUD,10.0
9140,21002A511,INVALIDES (BOULEVARD DES),129433,54,1,female,68419,4,single_with_child,6,Worker,21004A70-,BLAES (RUE)-SUD,10.0
9223,21002A511,INVALIDES (BOULEVARD DES),130407,37,0,male,68784,1,couple_with_child,6,Worker,21019A252,MONTGOLFIER,10.0
9235,21002A511,INVALIDES (BOULEVARD DES),130585,28,1,female,68851,1,couple_with_child,6,Worker,21007A12-,HAVESKERCKE,10.0
9236,21002A511,INVALIDES (BOULEVARD DES),130597,28,1,female,68859,4,single_with_child,6,Worker,21006A153,KEET,10.0
9247,21002A511,INVALIDES (BOULEVARD DES),131037,56,0,male,69089,3,single,6,Worker,21016A831,LONGCHAMP,10.0
9335,21002A24-,AVENUE DE BROUCKERE,134427,59,1,female,71006,2,couple_no_child,6,Worker,21004E8NJ,HOPITAL BRUGMANN,10.0
9354,21002A24-,AVENUE DE BROUCKERE,134628,49,0,male,71087,2,couple_no_child,6,Worker,21017A212,AVENUE DE LA TENDERIE,10.0
9560,21002A21-,LEBON,144682,57,0,male,76570,1,couple_with_child,6,Worker,21015A272,HOPITAL P. BRIEN,10.0
9618,21002A21-,LEBON,145157,48,1,female,76804,3,single,6,Worker,21017A382,FORESTERIE,10.0
9656,21002A21-,LEBON,145510,41,1,female,76970,1,couple_with_child,6,Worker,21003A38-,KONINCKXBOS,10.0
9789,21002A02-,CENTRE-SUD,149665,59,1,female,79306,3,single,6,Worker,21007A239,NEPTUNE (AVENUE) I,10.0
9914,21002A10-,TRANSVAAL,154305,60,1,female,81892,3,single,6,Worker,21009A593,QUARTIER LEOPOLD,10.0
10084,21002A10-,TRANSVAAL,155374,36,1,female,82331,4,single_with_child,6,Worker,21006A37-,ZONE INDUSTRIELLE,10.0
10586,21003A0AJ,HUNDERENVELD,169263,51,1,female,89749,4,single_with_child,6,Worker,21019A242,VENELLES,10.0
10675,21003A011,MOLENBERG,175839,37,1,female,93156,1,couple_with_child,6,Worker,21004F994,TRASSERSWEG - NEDER-HEEMBEEK,10.0
11008,21003A41-,MONNET,184896,31,0,male,97626,1,couple_with_child,6,Worker,21016A692,CIMETIERE - ST.-GILLES,10.0
11196,21004B421,MARIE-LOUISE (SQUARE),190923,37,0,male,100811,2,couple_no_child,6,Worker,21010A05-,ALBERT (QUARTIER),10.0
11305,21004B421,MARIE-LOUISE (SQUARE),192325,41,0,male,101670,3,single,6,Worker,21004F531,RUE DES FAINES,10.0
11319,21004B421,MARIE-LOUISE (SQUARE),192420,35,0,male,101765,3,single,6,Worker,21017A192,STADE DES TROIS TILLEULS,10.0
11393,21004B411,DEUX EGLISES (RUE DES),193867,43,0,male,102732,1,couple_with_child,6,Worker,21003A11-,CITE MODERNE,10.0
11450,21004B411,DEUX EGLISES (RUE DES),194876,32,1,female,103398,5,colloc,6,Worker,21004G3MJ,DOBBELENBERG (RUE DE),10.0
11588,21004F901,PLACE PETER BENOIT,201138,35,0,male,106684,2,couple_no_child,6,Worker,21018A20-,GEORGES HENRI (AVENUE),10.0
11592,21004F901,PLACE PETER BENOIT,201221,37,1,female,106717,2,couple_no_child,6,Worker,21004A34-,MONNAIE,10.0
11599,21004F901,PLACE PETER BENOIT,201351,32,1,female,106768,1,couple_with_child,6,Worker,21017A523,MARTIN-PECHEUR,10.0
11804,21004F930,COIN DES CERISES,206541,48,1,female,109272,3,single,6,Worker,21004A71-,BLAES (RUE)-CENTRE,10.0
11859,21004F930,COIN DES CERISES,206698,42,1,female,109338,1,couple_with_child,6,Worker,21006A414,P. DUPONT (RUE),10.0
12014,21004F930,COIN DES CERISES,207493,50,1,female,109730,5,colloc,6,Worker,21009A101,FLAGEY (PLACE),10.0
12071,21004G321,HAREN-EST,208861,51,0,male,110461,3,single,6,Worker,21013A2MJ,GARE DU MIDI,10.0
12097,21004B2WJ,RUE DE PASCAL - ST.-SACREMENT,209117,56,1,female,110657,3,single,6,Worker,21019A10-,STOCKEL,10.0
12147,21004B2WJ,RUE DE PASCAL - ST.-SACREMENT,209221,41,1,female,110702,3,single,6,Worker,21015A811,TERDELT,10.0
12422,21004B44-,AMBIORIX-SUD (SQUARE),213963,38,1,female,113853,4,single_with_child,6,Worker,21012A851,CONDOR,10.0
12715,21004B43-,AMBIORIX-NORD (SQUARE),218679,44,0,male,116551,1,couple_with_child,6,Worker,21013A22-,REGIES,10.0
12760,21004B43-,AMBIORIX-NORD (SQUARE),219167,43,1,female,116759,3,single,6,Worker,21004B421,MARIE-LOUISE (SQUARE),10.0
12830,21004B43-,AMBIORIX-NORD (SQUARE),220129,32,1,female,117172,4,single_with_child,6,Worker,21002A20-,SAINT-JULIEN,10.0
12979,21004A24-,MARCHE AU PORCS,223578,52,0,male,119496,1,couple_with_child,6,Worker,21017A220,LE LOGIS-SUD,10.0
13194,21004A35-,AD. MAX (BOULEVARD),227174,27,1,female,121727,1,couple_with_child,6,Worker,21014A02-,CHARITE,10.0
13208,21004A35-,AD. MAX (BOULEVARD),227240,42,0,male,121759,1,couple_with_child,6,Worker,21015A52-,LINTHOUT (RUE),10.0
13337,21004G3MJ,DOBBELENBERG (RUE DE),233138,53,1,female,125122,3,single,6,Worker,21012A851,CONDOR,10.0
13521,21004G3NJ,HAREN-SUD,240215,59,0,male,128593,5,colloc,6,Worker,21019A09-,WOLUWE (PARC DE),10.0
13688,21004C54-,LOUISE (AVENUE)-SUD-EST,242237,51,0,male,129852,2,couple_no_child,6,Worker,21018A84-,KAPELLEVELD-NORD-EST,10.0
13762,21004C54-,LOUISE (AVENUE)-SUD-EST,243298,49,0,male,130478,3,single,6,Worker,21006A001,VIEIL EVERE,10.0
13825,21004C63-,NATIONS (SQUARE DES),244004,58,0,male,130957,1,couple_with_child,6,Worker,21010A02-,LEOPOLD I,10.0
14020,21004B2NJ,CITE DE LA CHAUSSEE,245216,51,1,female,131674,2,couple_no_child,6,Worker,21004F94-,VAL MARIA,10.0
14133,21004B2NJ,CITE DE LA CHAUSSEE,245376,44,0,male,131802,3,single,6,Worker,21008A35-,CHARTE,10.0
14178,21004B13-,TREVES (RUE DE),245626,36,0,male,132018,1,couple_with_child,6,Worker,21004C501,LOUISE (AVENUE)-NORD,10.0
14411,21004F9MJ,NEDER-HEEMBEEK-NORD,247875,50,1,female,133224,1,couple_with_child,6,Worker,21004A822,RUE DES COMMERCANTS,10.0
14502,21004F9MJ,NEDER-HEEMBEEK-NORD,248116,48,0,male,133299,1,couple_with_child,6,Worker,21003A0AJ,HUNDERENVELD,10.0
14632,21004F9MJ,NEDER-HEEMBEEK-NORD,248724,46,0,male,133492,3,single,6,Worker,21001A53-,NELLIE MELBA,10.0
14665,21004F9MJ,NEDER-HEEMBEEK-NORD,248811,42,0,male,133531,5,colloc,6,Worker,21004D631,ALLEE VERTE - BASSIN VERGOTE,10.0
14826,21004A70-,BLAES (RUE)-SUD,251527,61,0,male,135409,1,couple_with_child,6,Worker,21004F953,RUE DU WIMPELBERG,10.0
14875,21004A70-,BLAES (RUE)-SUD,251791,53,1,female,135517,1,couple_with_child,6,Worker,21007A75-,TOURNOI (RUE DU),10.0
15065,21004A70-,BLAES (RUE)-SUD,252996,36,1,female,135995,1,couple_with_child,6,Worker,21007A541,LYCEE,10.0
15165,21004A70-,BLAES (RUE)-SUD,254314,59,0,male,136598,3,single,6,Worker,21009A53-,LONDRES (PLACE DE),10.0
15230,21004A70-,BLAES (RUE)-SUD,254528,46,0,male,136812,3,single,6,Worker,21012A811,MYRTES-NORD,10.0
15293,21004A70-,BLAES (RUE)-SUD,254754,32,0,male,137038,3,single,6,Worker,21005A29-,CINQUANTENAIRE (PARC),10.0
15295,21004A70-,BLAES (RUE)-SUD,254760,31,0,male,137044,3,single,6,Worker,21018A60-,ROODEBEEK PARC,10.0
15466,21004A03-,BON SECOURS - PALAIS DU MIDI,257398,33,0,male,138836,3,single,6,Worker,21014A12-,SAINT-LAZARE,10.0
15501,21004A23-,NOUVEAU MARCHE AU GRAIN,258341,62,1,female,139542,3,single,6,Worker,21018A09-,RASANTE,10.0
15530,21004A23-,NOUVEAU MARCHE AU GRAIN,258998,46,1,female,139828,3,single,6,Worker,21001A02-,WAYEZ,10.0
15585,21004A23-,NOUVEAU MARCHE AU GRAIN,260576,37,0,male,140747,3,single,6,Worker,21009A83-,L. ERNOTTE (RUE),10.0
15590,21004A23-,NOUVEAU MARCHE AU GRAIN,260923,42,0,male,140972,5,colloc,6,Worker,21001A011,KLEINMOLEN,10.0
15618,21004A72-,SAINT-THOMAS (INSTITUT),266773,49,0,male,144798,1,couple_with_child,6,Worker,21004B2NJ,CITE DE LA CHAUSSEE,10.0
15712,21004A72-,SAINT-THOMAS (INSTITUT),267117,49,1,female,144941,3,single,6,Worker,21008A21-,MAIL,10.0
15732,21004A72-,SAINT-THOMAS (INSTITUT),267190,45,1,female,144972,3,single,6,Worker,21010A04-,NOTRE-DAME DE LOURDES,10.0
15733,21004A72-,SAINT-THOMAS (INSTITUT),267193,45,1,female,144975,4,single_with_child,6,Worker,21015A71-,JARDINS,10.0
15783,21004A72-,SAINT-THOMAS (INSTITUT),267461,31,1,female,145084,3,single,6,Worker,21002A130,PARC DES PRINCES,10.0
15887,21004A72-,SAINT-THOMAS (INSTITUT),267973,39,0,male,145435,3,single,6,Worker,21009A542,EGLISE ANGLICANE,10.0
16068,21004A15-,JACOBS (PLACE),271856,55,1,female,148319,1,couple_with_child,6,Worker,21004C52-,LOUISE (AVENUE)-NORD-OUEST,10.0
16177,21004A15-,JACOBS (PLACE),272221,41,0,male,148538,3,single,6,Worker,21016A232,BEAU SEJOUR,10.0
16187,21004A15-,JACOBS (PLACE),272241,34,0,male,148558,3,single,6,Worker,21016A701,MERLO,10.0
16233,21004A04-,NOTRE-DAME DE LA CHAPELLE,272784,51,0,male,148894,2,couple_no_child,6,Worker,21001A95-,BUFFON,10.0
16359,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,273867,59,0,male,149582,1,couple_with_child,6,Worker,21016A225,PTOLEMEE,10.0
16464,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,274137,51,1,female,149699,3,single,6,Worker,21001A08-,ASTRID (PARC),10.0
16491,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,274213,55,0,male,149734,1,couple_with_child,6,Worker,21014A00-,PLACE SAINT-JOSSE,10.0
16536,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,274342,25,0,male,149790,1,couple_with_child,6,Worker,21003A11-,CITE MODERNE,10.0
16576,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,274468,38,0,male,149847,1,couple_with_child,6,Worker,21017A11-,FLOREAL,10.0
16594,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,274511,39,1,female,149866,3,single,6,Worker,21017A000,CENTRE DE BOITSFORT,10.0
16632,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,274616,35,1,female,149918,1,couple_with_child,6,Worker,21001A3MJ,CERIA I,10.0
16748,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,275262,60,0,male,150288,3,single,6,Worker,21019A30-,EGLANTINES (AVENUE),10.0
16754,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,275274,59,0,male,150300,3,single,6,Worker,21012A141,INDEPENDANCE,10.0
16763,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,275287,59,0,male,150313,3,single,6,Worker,21018A01-,SAINT-LAMBERT,10.0
16784,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,275316,58,0,male,150342,3,single,6,Worker,21019A35-,HORIZON (AVENUE),10.0
16805,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,275349,56,0,male,150375,3,single,6,Worker,21019A09-,WOLUWE (PARC DE),10.0
16938,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,275574,46,0,male,150600,3,single,6,Worker,21017A11-,FLOREAL,10.0
16999,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,275681,41,0,male,150707,3,single,6,Worker,21015A782,CIMETIERE DE SAINT-JOSSE,10.0
17095,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,275867,33,0,male,150893,3,single,6,Worker,21012A172,GARE OUEST,10.0
17399,21004A32-,CONGRES - GARE,282821,30,1,female,155677,2,couple_no_child,6,Worker,21002A00-,CENTRE - NORD,10.0
17520,21004A32-,CONGRES - GARE,283475,51,0,male,156182,5,colloc,6,Worker,21012A02-,BRUNFAUT (QUARTIER),10.0
17598,21004C52-,LOUISE (AVENUE)-NORD-OUEST,284573,36,0,male,156883,3,single,6,Worker,21010A121,F. MOHRFELD (RUE DE),10.0
17772,21004C552,LOUISE (AVENUE)-SUD,286391,50,0,male,157997,3,single,6,Worker,21001A72-,OSSEGEM,10.0
17879,21004C51-,LOUISE (AVENUE)-NORD-EST,287602,58,0,male,158809,3,single,6,Worker,21013A00-,HOTEL DE VILLE,10.0
17964,21004C501,LOUISE (AVENUE)-NORD,291774,46,1,female,161720,3,single,6,Worker,21007A201,ROOSENDAEL (RUE),10.0
18003,21004A21-,ANNEESSENS (PLACE),292434,48,1,female,162175,1,couple_with_child,6,Worker,21002A482,VAL DUCHESSE,10.0
18119,21004A21-,ANNEESSENS (PLACE),293536,51,1,female,162585,1,couple_with_child,6,Worker,21006A201,HAUT-EVERE,10.0
18255,21004A21-,ANNEESSENS (PLACE),294896,34,0,male,163069,1,couple_with_child,6,Worker,21009A73-,BERCKENDAEL,10.0
18271,21004A21-,ANNEESSENS (PLACE),295080,35,1,female,163132,4,single_with_child,6,Worker,21007A291,FOREST NATIONAL - STADE,10.0
18429,21004A21-,ANNEESSENS (PLACE),297440,30,0,male,164515,3,single,6,Worker,21017A541,LOUTRIER - WIENER,10.0
18791,21004E70-,MARIE-CHRISTINE (RUE),303310,29,1,female,167584,1,couple_with_child,6,Worker,21013A23-,ROI (AVENUE DU),10.0
18831,21004E70-,MARIE-CHRISTINE (RUE),304451,53,0,male,168048,3,single,6,Worker,21007A79-,PARC DUDEN,10.0
19059,21004E74-,EM. DELVA (RUE),308133,50,1,female,170096,4,single_with_child,6,Worker,21010A00-,CENTRE,10.0
19096,21004E74-,EM. DELVA (RUE),308674,46,0,male,170276,2,couple_no_child,6,Worker,21007A12-,HAVESKERCKE,10.0
19104,21004E74-,EM. DELVA (RUE),308811,47,0,male,170325,2,couple_no_child,6,Worker,21011A20-,PLATEAU,10.0
19185,21004E74-,EM. DELVA (RUE),310073,36,1,female,170757,1,couple_with_child,6,Worker,21016A701,MERLO,10.0
19198,21004E74-,EM. DELVA (RUE),310278,34,1,female,170835,1,couple_with_child,6,Worker,21012A13-,BIRMINGHAM-NORD,10.0
19235,21004E74-,EM. DELVA (RUE),310873,30,1,female,171037,1,couple_with_child,6,Worker,21017A41-,AVENUE DE VISE,10.0
19413,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,331284,29,0,male,181381,1,couple_with_child,6,Worker,21014A13-,ROGIER,10.0
19498,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,332451,39,1,female,181772,1,couple_with_child,6,Worker,21008A20-,CHARLES-QUINT,10.0
19545,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,333935,52,0,male,182356,3,single,6,Worker,21019A30-,EGLANTINES (AVENUE),10.0
19550,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,333958,50,0,male,182379,3,single,6,Worker,21016A232,BEAU SEJOUR,10.0
19671,21004E72-,MAISON ROUGE (PLACE)-SUD,335879,56,1,female,183555,3,single,6,Worker,21012A152,ETANGS NOIRS,10.0
