,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName,TripChainType
379,21004G310,HAREN-SUD-OUEST,379,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G310,HAREN-SUD-OUEST,19.0
389,21004G310,HAREN-SUD-OUEST,389,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G310,HAREN-SUD-OUEST,19.0
405,21004G310,HAREN-SUD-OUEST,405,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G310,HAREN-SUD-OUEST,19.0
448,21004D6MJ,QUAI DES USINES - MONNOYER,448,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004D6MJ,QUAI DES USINES - MONNOYER,19.0
462,21004D6MJ,QUAI DES USINES - MONNOYER,462,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004D6MJ,QUAI DES USINES - MONNOYER,19.0
498,21004D6MJ,QUAI DES USINES - MONNOYER,498,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004D6MJ,QUAI DES USINES - MONNOYER,19.0
522,21004D6MJ,QUAI DES USINES - MONNOYER,522,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004D6MJ,QUAI DES USINES - MONNOYER,19.0
554,21004D6MJ,QUAI DES USINES - MONNOYER,554,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004D6MJ,QUAI DES USINES - MONNOYER,19.0
623,21004D6MJ,QUAI DES USINES - MONNOYER,623,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004D6MJ,QUAI DES USINES - MONNOYER,19.0
629,21004D6MJ,QUAI DES USINES - MONNOYER,629,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004D6MJ,QUAI DES USINES - MONNOYER,19.0
641,21004D6MJ,QUAI DES USINES - MONNOYER,641,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004D6MJ,QUAI DES USINES - MONNOYER,19.0
772,21004G371,GARE DE FORMATION,772,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,19.0
780,21004G371,GARE DE FORMATION,780,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,19.0
791,21004G371,GARE DE FORMATION,791,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,19.0
822,21004G371,GARE DE FORMATION,822,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,19.0
859,21004G371,GARE DE FORMATION,859,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,19.0
867,21004G371,GARE DE FORMATION,867,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,19.0
869,21004G371,GARE DE FORMATION,869,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,19.0
886,21004G371,GARE DE FORMATION,886,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,19.0
903,21004G371,GARE DE FORMATION,903,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,19.0
907,21004G371,GARE DE FORMATION,907,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,19.0
953,21004G371,GARE DE FORMATION,953,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,19.0
964,21004G371,GARE DE FORMATION,964,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,19.0
978,21004G371,GARE DE FORMATION,978,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,19.0
997,21004G371,GARE DE FORMATION,997,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,19.0
1004,21004G371,GARE DE FORMATION,1004,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,19.0
1010,21004G371,GARE DE FORMATION,1010,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,19.0
1020,21004G371,GARE DE FORMATION,1020,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,19.0
1023,21004G371,GARE DE FORMATION,1023,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,19.0
1035,21004G371,GARE DE FORMATION,1035,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,19.0
1064,21004G371,GARE DE FORMATION,1064,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,19.0
1067,21004G371,GARE DE FORMATION,1067,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,19.0
1078,21004G371,GARE DE FORMATION,1078,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G371,GARE DE FORMATION,19.0
1100,21004G30-,SAINTE-ELISABETH,1100,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G30-,SAINTE-ELISABETH,19.0
1101,21004G30-,SAINTE-ELISABETH,1101,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G30-,SAINTE-ELISABETH,19.0
1112,21004G30-,SAINTE-ELISABETH,1112,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G30-,SAINTE-ELISABETH,19.0
1118,21004G30-,SAINTE-ELISABETH,1118,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G30-,SAINTE-ELISABETH,19.0
1124,21004G30-,SAINTE-ELISABETH,1124,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G30-,SAINTE-ELISABETH,19.0
1126,21004G30-,SAINTE-ELISABETH,1126,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G30-,SAINTE-ELISABETH,19.0
1142,21004G30-,SAINTE-ELISABETH,1142,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G30-,SAINTE-ELISABETH,19.0
1173,21004G30-,SAINTE-ELISABETH,1173,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G30-,SAINTE-ELISABETH,19.0
1184,21004G30-,SAINTE-ELISABETH,1184,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G30-,SAINTE-ELISABETH,19.0
1187,21004G30-,SAINTE-ELISABETH,1187,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G30-,SAINTE-ELISABETH,19.0
1199,21004F930,COIN DES CERISES,1199,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F930,COIN DES CERISES,19.0
1214,21004G321,HAREN-EST,1214,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G321,HAREN-EST,19.0
1224,21004G321,HAREN-EST,1224,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G321,HAREN-EST,19.0
1229,21004G321,HAREN-EST,1229,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G321,HAREN-EST,19.0
1317,21004B49-,CINQUANTENAIRE (PARC DU),1317,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004B49-,CINQUANTENAIRE (PARC DU),19.0
1329,21004B49-,CINQUANTENAIRE (PARC DU),1329,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004B49-,CINQUANTENAIRE (PARC DU),19.0
1337,21004B49-,CINQUANTENAIRE (PARC DU),1337,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004B49-,CINQUANTENAIRE (PARC DU),19.0
1364,21004A25-,BEGUINAGE (PLACE DU),1364,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A25-,BEGUINAGE (PLACE DU),19.0
1379,21004A25-,BEGUINAGE (PLACE DU),1379,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A25-,BEGUINAGE (PLACE DU),19.0
1393,21004B2MJ,SCHUMAN (ROND-POINT),1393,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004B2MJ,SCHUMAN (ROND-POINT),19.0
1409,21004B44-,AMBIORIX-SUD (SQUARE),1409,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004B44-,AMBIORIX-SUD (SQUARE),19.0
1428,21004B44-,AMBIORIX-SUD (SQUARE),1428,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004B44-,AMBIORIX-SUD (SQUARE),19.0
1434,21004B44-,AMBIORIX-SUD (SQUARE),1434,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004B44-,AMBIORIX-SUD (SQUARE),19.0
1438,21004B44-,AMBIORIX-SUD (SQUARE),1438,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004B44-,AMBIORIX-SUD (SQUARE),19.0
1472,21004B43-,AMBIORIX-NORD (SQUARE),1472,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004B43-,AMBIORIX-NORD (SQUARE),19.0
1473,21004B43-,AMBIORIX-NORD (SQUARE),1473,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004B43-,AMBIORIX-NORD (SQUARE),19.0
1475,21004B43-,AMBIORIX-NORD (SQUARE),1475,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004B43-,AMBIORIX-NORD (SQUARE),19.0
1489,21004B293,LEOPOLD (PARC),1489,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004B293,LEOPOLD (PARC),19.0
1531,21004A24-,MARCHE AU PORCS,1531,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A24-,MARCHE AU PORCS,19.0
1556,21004F970,MARLY-NORD,1556,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F970,MARLY-NORD,19.0
1601,21004F970,MARLY-NORD,1601,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F970,MARLY-NORD,19.0
1603,21004F970,MARLY-NORD,1603,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F970,MARLY-NORD,19.0
1606,21004F970,MARLY-NORD,1606,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F970,MARLY-NORD,19.0
1642,21004F970,MARLY-NORD,1642,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F970,MARLY-NORD,19.0
1655,21004F970,MARLY-NORD,1655,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F970,MARLY-NORD,19.0
1665,21004F970,MARLY-NORD,1665,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F970,MARLY-NORD,19.0
1677,21004F970,MARLY-NORD,1677,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F970,MARLY-NORD,19.0
1688,21004A35-,AD. MAX (BOULEVARD),1688,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A35-,AD. MAX (BOULEVARD),19.0
1690,21004A35-,AD. MAX (BOULEVARD),1690,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A35-,AD. MAX (BOULEVARD),19.0
1709,21004A35-,AD. MAX (BOULEVARD),1709,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A35-,AD. MAX (BOULEVARD),19.0
1710,21004A35-,AD. MAX (BOULEVARD),1710,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A35-,AD. MAX (BOULEVARD),19.0
1712,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,1712,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,19.0
1724,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,1724,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,19.0
1732,21004F994,TRASSERSWEG - NEDER-HEEMBEEK,1732,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F994,TRASSERSWEG - NEDER-HEEMBEEK,19.0
1749,21004F994,TRASSERSWEG - NEDER-HEEMBEEK,1749,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F994,TRASSERSWEG - NEDER-HEEMBEEK,19.0
1802,21004F531,RUE DES FAINES,1802,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F531,RUE DES FAINES,19.0
1812,"2,10E+184",DOMAINE ROYALE,1812,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,19.0
1813,"2,10E+184",DOMAINE ROYALE,1813,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,19.0
1860,"2,10E+184",DOMAINE ROYALE,1860,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,19.0
1878,"2,10E+184",DOMAINE ROYALE,1878,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,19.0
1895,"2,10E+184",DOMAINE ROYALE,1895,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,19.0
1972,"2,10E+184",DOMAINE ROYALE,1972,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,19.0
1981,"2,10E+184",DOMAINE ROYALE,1981,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,19.0
2002,"2,10E+184",DOMAINE ROYALE,2002,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,19.0
2004,"2,10E+184",DOMAINE ROYALE,2004,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,19.0
2024,"2,10E+184",DOMAINE ROYALE,2024,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,19.0
2044,"2,10E+184",DOMAINE ROYALE,2044,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,19.0
2070,"2,10E+184",DOMAINE ROYALE,2070,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,19.0
2073,"2,10E+184",DOMAINE ROYALE,2073,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,19.0
2074,"2,10E+184",DOMAINE ROYALE,2074,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,19.0
2096,"2,10E+184",DOMAINE ROYALE,2096,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,19.0
2118,"2,10E+184",DOMAINE ROYALE,2118,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,19.0
2119,"2,10E+184",DOMAINE ROYALE,2119,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,19.0
2131,"2,10E+184",DOMAINE ROYALE,2131,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,19.0
2215,"2,10E+184",DOMAINE ROYALE,2215,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,19.0
2220,"2,10E+184",DOMAINE ROYALE,2220,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,19.0
2233,"2,10E+184",DOMAINE ROYALE,2233,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,19.0
2240,"2,10E+296",AVENUE DES CROIX DU FEU,2240,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+296",AVENUE DES CROIX DU FEU,19.0
2277,21004G3MJ,DOBBELENBERG (RUE DE),2277,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3MJ,DOBBELENBERG (RUE DE),19.0
2288,21004G3MJ,DOBBELENBERG (RUE DE),2288,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3MJ,DOBBELENBERG (RUE DE),19.0
2312,21004G3MJ,DOBBELENBERG (RUE DE),2312,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3MJ,DOBBELENBERG (RUE DE),19.0
2316,21004G3MJ,DOBBELENBERG (RUE DE),2316,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3MJ,DOBBELENBERG (RUE DE),19.0
2317,21004G3MJ,DOBBELENBERG (RUE DE),2317,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3MJ,DOBBELENBERG (RUE DE),19.0
2327,21004G3MJ,DOBBELENBERG (RUE DE),2327,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3MJ,DOBBELENBERG (RUE DE),19.0
2332,21004G3MJ,DOBBELENBERG (RUE DE),2332,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3MJ,DOBBELENBERG (RUE DE),19.0
2354,21004G3MJ,DOBBELENBERG (RUE DE),2354,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3MJ,DOBBELENBERG (RUE DE),19.0
2358,21004G3MJ,DOBBELENBERG (RUE DE),2358,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3MJ,DOBBELENBERG (RUE DE),19.0
2381,21004F572,MARLY-SUD,2381,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F572,MARLY-SUD,19.0
2394,21004F572,MARLY-SUD,2394,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F572,MARLY-SUD,19.0
2454,21004F572,MARLY-SUD,2454,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F572,MARLY-SUD,19.0
