,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName,TripChainType
2956,21015A20-,HELMET,993660,18,1,female,537099,4,single_with_child,6,Worker,21004F91-,CROIX DE GUERRE (AVENUE DES),9.0
3001,21019A252,MONTGOLFIER,1181005,18,0,male,642698,4,single_with_child,6,Worker,21018A83-,KLAKKEDELLE,9.0
3025,21001A472,STADE COMMUNAL - INDUSTRIE,3030,52,0,male,1515,1,couple_with_child,6,Worker,21004C591,CAMBRE (BOIS DE LA),9.0
3110,21001A472,STADE COMMUNAL - INDUSTRIE,3223,44,1,female,1593,3,single,6,Worker,21001A331,WALCOURT,9.0
3130,21001A472,STADE COMMUNAL - INDUSTRIE,3289,37,0,male,1620,1,couple_with_child,6,Worker,21016A03-,COGHEN,9.0
3183,21001A472,STADE COMMUNAL - INDUSTRIE,3566,47,0,male,1760,3,single,6,Worker,21012A833,ELBERS,9.0
3193,21001A472,STADE COMMUNAL - INDUSTRIE,3586,37,0,male,1780,3,single,6,Worker,21001A82-,MOORTEBEEK,9.0
3227,21001A83-,PETERBOS,4227,36,0,male,2269,4,single_with_child,6,Worker,21018A20-,GEORGES HENRI (AVENUE),9.0
3252,21001A83-,PETERBOS,4307,63,1,female,2308,3,single,6,Worker,21012A833,ELBERS,9.0
3401,21001A83-,PETERBOS,4765,49,0,male,2531,1,couple_with_child,6,Worker,21009A812,SCHOOLGAT,9.0
3645,21001A83-,PETERBOS,5855,31,1,female,2998,3,single,6,Worker,21005A12-,SAINT-ANTOINE,9.0
3671,21001A83-,PETERBOS,6439,60,0,male,3257,3,single,6,Worker,21011A12-,BASILIQUE,9.0
3765,21001A503,VIVES,7601,62,1,female,4166,3,single,6,Worker,21004C52-,LOUISE (AVENUE)-NORD-OUEST,9.0
3789,21001A503,VIVES,7869,51,0,male,4305,1,couple_with_child,6,Worker,21012A21-,MARIE-JOSE BLOCS,9.0
3810,21001A503,VIVES,8060,42,1,female,4401,1,couple_with_child,6,Worker,21016A71-,KEIENBEMPT,9.0
3826,21001A503,VIVES,8239,35,1,female,4493,3,single,6,Worker,21004B1MJ,RUE JOSEPH II,9.0
3836,21001A503,VIVES,8370,29,1,female,4557,1,couple_with_child,6,Worker,21001C5MA,MEYLEMEERSCH,9.0
3849,21001A503,VIVES,8720,48,0,male,4764,3,single,6,Worker,21016A772,ZWARTEBEEK,9.0
3892,21001A332,ROUE,9461,52,1,female,5221,3,single,6,Worker,21001A783,SCHEUT-INTERNAT,9.0
4099,21001A32-,AURORE,15654,31,1,female,8428,3,single,6,Worker,21012A21-,MARIE-JOSE BLOCS,9.0
4185,21001A51-,SCHERDEMAEL,21722,53,1,female,11931,2,couple_no_child,6,Worker,21009A041,ARBRE BENIT,9.0
4275,21001C70-,BON AIR - CENTRE,24184,32,1,female,13384,3,single,6,Worker,21012A011,CANAL-SUD,9.0
4332,21001A552,TREFLE,25902,32,1,female,14147,1,couple_with_child,6,Worker,21004E201,AVENUE JEAN DE BOLOGNE,9.0
4470,21001C71-,BON AIR - CITE JARDIN,36555,55,0,male,20020,2,couple_no_child,6,Worker,21016A03-,COGHEN,9.0
4707,21001C522,HOPITAL U.L.B.,40404,26,1,female,22245,3,single,6,Worker,21018A63-,CONSTELLATIONS,9.0
4733,21001C522,HOPITAL U.L.B.,40489,29,0,male,22330,3,single,6,Worker,21016A400,SAINT-JOB,9.0
4736,21001C522,HOPITAL U.L.B.,40499,27,0,male,22340,3,single,6,Worker,21006A001,VIEIL EVERE,9.0
4981,21001B321,ALBERT I- QUARTIER,55082,64,1,female,30267,3,single,6,Worker,21013A01-,ESPAGNE (RUE D'),9.0
5071,21001B321,ALBERT I- QUARTIER,55646,42,1,female,30462,3,single,6,Worker,21002A45-,VAL DUC,9.0
5161,21001B321,ALBERT I- QUARTIER,56463,35,0,male,30836,3,single,6,Worker,21007A142,MONTE CARLO,9.0
5403,21001B20-,CONSEIL-NORD,58890,43,1,female,31933,4,single_with_child,6,Worker,21009A72-,DEFACQZ,9.0
5508,21001B20-,CONSEIL-NORD,60073,29,1,female,32323,1,couple_with_child,6,Worker,21001C522,HOPITAL U.L.B.,9.0
5593,21001B20-,CONSEIL-NORD,61510,29,0,male,33156,3,single,6,Worker,21016A701,MERLO,9.0
5832,21001A90-,SCHEUTKAPEL,70116,26,0,male,37973,1,couple_with_child,6,Worker,21006A21-,HOME FAMILIAL BRABANT,9.0
5906,21001A90-,SCHEUTKAPEL,70795,44,1,female,38264,2,couple_no_child,6,Worker,21007A132,DENAYER (RUE),9.0
5973,21001A90-,SCHEUTKAPEL,71823,34,0,male,38798,3,single,6,Worker,21006A001,VIEIL EVERE,9.0
6335,21001B25-,REVISION-NORD,76647,28,1,female,41134,1,couple_with_child,6,Worker,21002A00-,CENTRE - NORD,9.0
6526,21001A72-,OSSEGEM,80322,55,0,male,43325,1,couple_with_child,6,Worker,21006A073,GARE DE FORMATION,9.0
6528,21001A72-,OSSEGEM,80349,48,1,female,43337,3,single,6,Worker,21004A811,QUAI DU COMMERCE,9.0
6543,21001A72-,OSSEGEM,80844,39,1,female,43520,4,single_with_child,6,Worker,21007A60-,SAINT-ANTOINE,9.0
6705,21001A011,KLEINMOLEN,83477,46,0,male,44929,1,couple_with_child,6,Worker,21012A29-,MARIE-JOSE (PARC),9.0
6715,21001A011,KLEINMOLEN,83557,49,1,female,44956,3,single,6,Worker,21017A08-,SOUVERAIN-EST,9.0
6733,21001A011,KLEINMOLEN,83695,47,0,male,45002,1,couple_with_child,6,Worker,21014A03-,MADOU,9.0
6850,21001A011,KLEINMOLEN,84638,27,1,female,45327,3,single,6,Worker,21017A624,PECHERIES,9.0
6966,21001A011,KLEINMOLEN,85465,32,0,male,45911,3,single,6,Worker,21002A030,LAMMERENDRIES,9.0
7186,21001B21-,BROGNIEZ-NORD,88741,63,1,female,47787,3,single,6,Worker,21013A11-,PARME (RUE DE),9.0
7217,21001B21-,BROGNIEZ-NORD,88935,57,1,female,47858,1,couple_with_child,6,Worker,21015A44-,REINE (AVENUE),9.0
7282,21001B21-,BROGNIEZ-NORD,89340,53,0,male,47998,1,couple_with_child,6,Worker,21012A511,STEYNS,9.0
7313,21001B21-,BROGNIEZ-NORD,89588,45,1,female,48077,1,couple_with_child,6,Worker,21001A552,TREFLE,9.0
7344,21001B21-,BROGNIEZ-NORD,89974,38,1,female,48212,4,single_with_child,6,Worker,21016A772,ZWARTEBEEK,9.0
7401,21001B21-,BROGNIEZ-NORD,90623,29,0,male,48431,1,couple_with_child,6,Worker,21015A04-,L'OLIVIER (RUE),9.0
7473,21001B21-,BROGNIEZ-NORD,91295,39,0,male,48867,3,single,6,Worker,21018A00-,TOMBERG,9.0
7791,21001B10-,ROSEE-EST,110431,41,1,female,58285,2,couple_no_child,6,Worker,21004F91-,CROIX DE GUERRE (AVENUE DES),9.0
7833,21001B10-,ROSEE-EST,110759,33,1,female,58393,4,single_with_child,6,Worker,21013A151,METAL (RUE DU),9.0
7927,21001B10-,ROSEE-EST,111602,33,0,male,58863,3,single,6,Worker,21016A701,MERLO,9.0
7987,21001B332,GOUJONS,112446,61,1,female,59492,3,single,6,Worker,21010A141,BRUGMANN,9.0
8015,21001B332,GOUJONS,112553,53,1,female,59537,1,couple_with_child,6,Worker,21010A4MJ,VUB,9.0
8315,21001B241,REVISION-SUD,114226,44,0,male,60349,1,couple_with_child,6,Worker,21012A05-,SAINT-JOSEPH,9.0
8367,21001B241,REVISION-SUD,114854,59,0,male,60608,3,single,6,Worker,21015A52-,LINTHOUT (RUE),9.0
8435,21001B241,REVISION-SUD,115074,43,0,male,60816,4,single_with_child,6,Worker,21004E130,SACRE-COEUR,9.0
8450,21001B241,REVISION-SUD,115166,30,0,male,60836,5,colloc,6,Worker,21009A192,ETANGS,9.0
8538,21001A120,MINIMES,117713,48,1,female,62180,1,couple_with_child,6,Worker,21016A731,ROETAERT,9.0
8585,21001A120,MINIMES,118367,37,1,female,62432,3,single,6,Worker,21019A12-,ESCRIME (AVENUE DE L'),9.0
8625,21001A120,MINIMES,119549,50,0,male,62961,3,single,6,Worker,21001B21-,BROGNIEZ-NORD,9.0
8700,21001A02-,WAYEZ,122285,34,1,female,64494,1,couple_with_child,6,Worker,21013A51-,TOISON D'OR (AVENUE),9.0
8806,21001A112,BIESTEBROEK,123630,35,0,male,65244,1,couple_with_child,6,Worker,21018A35-,HOF TEN BERG-NORD,9.0
8808,21001A112,BIESTEBROEK,123639,52,1,female,65251,3,single,6,Worker,21018A82-,MARIE LA MISERABLE,9.0
8813,21001A112,BIESTEBROEK,123680,51,1,female,65265,3,single,6,Worker,21004A15-,JACOBS (PLACE),9.0
8822,21001A112,BIESTEBROEK,123737,50,1,female,65287,4,single_with_child,6,Worker,21009A41-,SAINT-GEORGES,9.0
9019,21002A53-,PECHERIES,127660,60,0,male,67396,2,couple_no_child,6,Worker,21001A02-,WAYEZ,9.0
9148,21002A511,INVALIDES (BOULEVARD DES),129525,56,0,male,68455,1,couple_with_child,6,Worker,21004D672,QUAI DE WILLEBROECK,9.0
9360,21002A24-,AVENUE DE BROUCKERE,134691,46,0,male,71114,2,couple_no_child,6,Worker,21002A02-,CENTRE-SUD,9.0
9371,21002A24-,AVENUE DE BROUCKERE,134761,44,1,female,71145,3,single,6,Worker,21006A272,QUARTIER GROSJEAN,9.0
9530,21002A21-,LEBON,144456,63,0,male,76462,1,couple_with_child,6,Worker,21015A24-,WAELHEM (RUE),9.0
9536,21002A21-,LEBON,144480,60,1,female,76480,4,single_with_child,6,Worker,21013A201,ANGLETERRE (RUE D'),9.0
9559,21002A21-,LEBON,144679,28,0,male,76569,1,couple_with_child,6,Worker,21004G310,HAREN-SUD-OUEST,9.0
9876,21002A02-,CENTRE-SUD,150369,49,0,male,79667,5,colloc,6,Worker,21016A429,CARLOO,9.0
10004,21002A10-,TRANSVAAL,154881,47,1,female,82125,3,single,6,Worker,21007A082,BEMPT,9.0
10121,21002A10-,TRANSVAAL,155705,28,1,female,82459,2,couple_no_child,6,Worker,21009A23-,ETOILE (ROND POINT DE L'),9.0
10272,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,158961,59,1,female,84293,4,single_with_child,6,Worker,21013A031,AMAZONE (RUE DE),9.0
10295,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,159038,57,0,male,84321,2,couple_no_child,6,Worker,21001B17-,ABATTOIR,9.0
10481,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,160175,42,0,male,84867,3,single,6,Worker,21005A20-,PORTE DE TERVUEREN - TONGRES,9.0
10518,21002A52-,BEAULIEU,161921,51,1,female,85877,1,couple_with_child,6,Worker,21007A52-,VAN VOLXEM - PETITE INDUSTRIE,9.0
10562,21003A0AJ,HUNDERENVELD,169116,61,1,female,89685,3,single,6,Worker,21013A22-,REGIES,9.0
10883,21003A00-,CENTRE,180526,52,0,male,95242,3,single,6,Worker,21002A041,VIGNETTE,9.0
10941,21003A11-,CITE MODERNE,181668,48,1,female,95945,1,couple_with_child,6,Worker,21019A11-,MILLE METRES (AVENUE),9.0
11126,21004B421,MARIE-LOUISE (SQUARE),190173,47,0,male,100471,2,couple_no_child,6,Worker,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,9.0
11316,21004B421,MARIE-LOUISE (SQUARE),192380,38,0,male,101725,3,single,6,Worker,21001A51-,SCHERDEMAEL,9.0
11358,21004B421,MARIE-LOUISE (SQUARE),192894,31,0,male,102054,5,colloc,6,Worker,21009A151,A. DELPORTE-NORD,9.0
11361,21004B411,DEUX EGLISES (RUE DES),193474,36,0,male,102552,1,couple_with_child,6,Worker,21015A272,HOPITAL P. BRIEN,9.0
11405,21004B411,DEUX EGLISES (RUE DES),194069,37,1,female,102822,2,couple_no_child,6,Worker,21001A51-,SCHERDEMAEL,9.0
11492,21004C65-,VIVIER D'OIE,197963,30,1,female,105055,3,single,6,Worker,21001A42-,KAT,9.0
11494,21004C65-,VIVIER D'OIE,198012,62,0,male,105072,3,single,6,Worker,21018A04-,BEETEPUT,9.0
11568,21004F901,PLACE PETER BENOIT,200947,47,1,female,106607,2,couple_no_child,6,Worker,21011A30-,ARCHERS - FOUREZ,9.0
11732,21004F930,COIN DES CERISES,206242,54,0,male,109144,1,couple_with_child,6,Worker,21006A25-,GIBET,9.0
11740,21004F930,COIN DES CERISES,206259,58,1,female,109153,4,single_with_child,6,Worker,21004A35-,AD. MAX (BOULEVARD),9.0
11850,21004F930,COIN DES CERISES,206666,43,0,male,109324,1,couple_with_child,6,Worker,21005A33-,CARDINAL LAVIGERIE (RUE),9.0
11881,21004F930,COIN DES CERISES,206777,45,0,male,109374,1,couple_with_child,6,Worker,21012A29-,MARIE-JOSE (PARC),9.0
11899,21004F930,COIN DES CERISES,206831,44,0,male,109397,1,couple_with_child,6,Worker,21004A22-,SENNE (RUE DE LA),9.0
11917,21004F930,COIN DES CERISES,206925,34,1,female,109441,4,single_with_child,6,Worker,21009A542,EGLISE ANGLICANE,9.0
12053,21004G321,HAREN-EST,208365,41,0,male,110289,1,couple_with_child,6,Worker,21013A211,FONTAINAS,9.0
12158,21004B2WJ,RUE DE PASCAL - ST.-SACREMENT,209240,38,1,female,110711,3,single,6,Worker,21018A311,PARC SCHUMAN,9.0
12232,21004B45-,ECOLE MILITAIRE,209695,62,1,female,110993,3,single,6,Worker,21001C512,CHANTS D'OISEAUX,9.0
12534,21004B44-,AMBIORIX-SUD (SQUARE),215350,41,0,male,114550,1,couple_with_child,6,Worker,21007A04-,FOYER FORESTOIS - MADELON,9.0
12575,21004B44-,AMBIORIX-SUD (SQUARE),216343,45,0,male,115180,3,single,6,Worker,21004A71-,BLAES (RUE)-CENTRE,9.0
12620,21004B43-,AMBIORIX-NORD (SQUARE),217486,45,1,female,116008,4,single_with_child,6,Worker,21016A533,MOENSBERG,9.0
12709,21004B43-,AMBIORIX-NORD (SQUARE),218621,49,1,female,116526,3,single,6,Worker,21012A63-,DUBRUCQ-NORD,9.0
12728,21004B43-,AMBIORIX-NORD (SQUARE),218808,47,1,female,116611,3,single,6,Worker,21016A80-,VANDERKINDERE,9.0
12773,21004B43-,AMBIORIX-NORD (SQUARE),219330,41,1,female,116826,3,single,6,Worker,21005A082,COURS ST-MICHEL,9.0
12829,21004B43-,AMBIORIX-NORD (SQUARE),220112,32,1,female,117160,3,single,6,Worker,21013A201,ANGLETERRE (RUE D'),9.0
13282,21004A35-,AD. MAX (BOULEVARD),227875,39,0,male,122185,3,single,6,Worker,21007A111,MESSIDOR I,9.0
13320,21004A35-,AD. MAX (BOULEVARD),228107,36,0,male,122360,5,colloc,6,Worker,21009A90-,SAINT-PHILIPPE DE NERI,9.0
13329,21004G3MJ,DOBBELENBERG (RUE DE),233099,60,1,female,125107,1,couple_with_child,6,Worker,21001A07-,BIRMINGHAM,9.0
13518,21004G3NJ,HAREN-SUD,240208,52,0,male,128593,5,colloc,6,Worker,21006A011,CENTRE,9.0
13536,21004C642,AVENUE FRANKLIN ROOSEVELT,240339,54,1,female,128699,3,single,6,Worker,21001A132,RAUTER-NORD,9.0
13783,21004C54-,LOUISE (AVENUE)-SUD-EST,243374,36,0,male,130554,3,single,6,Worker,21018A031,ABELOOS,9.0
13823,21004C63-,NATIONS (SQUARE DES),243997,58,1,female,130955,1,couple_with_child,6,Worker,21019A231,KELLE,9.0
13897,21004C63-,NATIONS (SQUARE DES),244409,39,1,female,131129,2,couple_no_child,6,Worker,21009A111,WERY (RUE),9.0
14113,21004B2NJ,CITE DE LA CHAUSSEE,245353,56,0,male,131779,3,single,6,Worker,21002A23-,TH. BALIS (PLACE),9.0
14156,21004B2NJ,CITE DE LA CHAUSSEE,245413,26,0,male,131839,3,single,6,Worker,21001A3MJ,CERIA I,9.0
14166,21004B2NJ,CITE DE LA CHAUSSEE,245450,35,0,male,131858,5,colloc,6,Worker,21006A094,BON PASTEUR,9.0
14294,21004F9MJ,NEDER-HEEMBEEK-NORD,247600,32,1,female,133137,1,couple_with_child,6,Worker,21016A03-,COGHEN,9.0
14373,21004F9MJ,NEDER-HEEMBEEK-NORD,247781,34,0,male,133193,1,couple_with_child,6,Worker,21002A25-,WATERMAEL (CHAUSSEE DE),9.0
14615,21004F9MJ,NEDER-HEEMBEEK-NORD,248505,32,0,male,133417,1,couple_with_child,6,Worker,21012A141,INDEPENDANCE,9.0
14636,21004F9MJ,NEDER-HEEMBEEK-NORD,248730,40,0,male,133498,3,single,6,Worker,21010A03-,MIROIR,9.0
14724,21004A02-,SAINT-FRANCOIS XAVIER,250001,60,0,male,134298,3,single,6,Worker,21004A23-,NOUVEAU MARCHE AU GRAIN,9.0
14739,21004A02-,SAINT-FRANCOIS XAVIER,250173,31,0,male,134470,3,single,6,Worker,21018A05-,DRIES,9.0
14760,21004A70-,BLAES (RUE)-SUD,251150,41,0,male,135242,4,single_with_child,6,Worker,21002A12-,AVENUE SCHALLER,9.0
14856,21004A70-,BLAES (RUE)-SUD,251679,62,0,male,135468,2,couple_no_child,6,Worker,21015A21-,GUIDO GEZELLE (RUE),9.0
14981,21004A70-,BLAES (RUE)-SUD,252376,48,0,male,135748,2,couple_no_child,6,Worker,21018A05-,DRIES,9.0
14997,21004A70-,BLAES (RUE)-SUD,252477,44,0,male,135793,1,couple_with_child,6,Worker,21015A34-,PAQUERETTES (RUE),9.0
15035,21004A70-,BLAES (RUE)-SUD,252746,45,0,male,135904,1,couple_with_child,6,Worker,21018A05-,DRIES,9.0
15078,21004A70-,BLAES (RUE)-SUD,253060,35,1,female,136022,1,couple_with_child,6,Worker,21016A12-,HAMOIR,9.0
15123,21004A70-,BLAES (RUE)-SUD,253465,29,1,female,136186,1,couple_with_child,6,Worker,21001B332,GOUJONS,9.0
15207,21004A70-,BLAES (RUE)-SUD,254443,51,0,male,136727,3,single,6,Worker,21014A2MJ,NORD,9.0
15222,21004A70-,BLAES (RUE)-SUD,254500,48,0,male,136784,3,single,6,Worker,21018A35-,HOF TEN BERG-NORD,9.0
15321,21004A70-,BLAES (RUE)-SUD,255088,45,0,male,137228,5,colloc,6,Worker,21005A15-,SAINT-MICHEL COLLEGE,9.0
15377,21004A03-,BON SECOURS - PALAIS DU MIDI,256221,46,1,female,138041,2,couple_no_child,6,Worker,21010A182,DIELEGEM (BOIS DE),9.0
15456,21004A03-,BON SECOURS - PALAIS DU MIDI,257302,41,0,male,138740,3,single,6,Worker,21007A242,GLOBE,9.0
15487,21004A03-,BON SECOURS - PALAIS DU MIDI,257689,30,1,female,139053,5,colloc,6,Worker,21019A20-,SAINT-PAUL,9.0
15517,21004A23-,NOUVEAU MARCHE AU GRAIN,258719,32,1,female,139706,1,couple_with_child,6,Worker,21007A082,BEMPT,9.0
15521,21004A23-,NOUVEAU MARCHE AU GRAIN,258776,46,0,male,139729,2,couple_no_child,6,Worker,21004F9MJ,NEDER-HEEMBEEK-NORD,9.0
15556,21004A23-,NOUVEAU MARCHE AU GRAIN,259523,34,1,female,140057,3,single,6,Worker,21004F522,AVENUE DE VERSAILLES,9.0
15579,21004A23-,NOUVEAU MARCHE AU GRAIN,260478,45,0,male,140649,3,single,6,Worker,21019A30-,EGLANTINES (AVENUE),9.0
15647,21004A72-,SAINT-THOMAS (INSTITUT),266888,60,1,female,144848,1,couple_with_child,6,Worker,21010A10-,ANCIENNE BARRIERE,9.0
15676,21004A72-,SAINT-THOMAS (INSTITUT),266976,60,0,male,144882,1,couple_with_child,6,Worker,21017A323,DREVE DES TUMULI,9.0
16059,21004A15-,JACOBS (PLACE),271841,58,1,female,148310,3,single,6,Worker,21015A152,PR. ELISABETH-NORD,9.0
16082,21004A15-,JACOBS (PLACE),271897,57,0,male,148339,1,couple_with_child,6,Worker,21013A102,PARVIS,9.0
16209,21004A04-,NOTRE-DAME DE LA CHAPELLE,272579,34,0,male,148808,1,couple_with_child,6,Worker,21010A121,F. MOHRFELD (RUE DE),9.0
16220,21004A04-,NOTRE-DAME DE LA CHAPELLE,272689,51,0,male,148857,1,couple_with_child,6,Worker,21013A13-,DETHY (RUE),9.0
16282,21004A04-,NOTRE-DAME DE LA CHAPELLE,273321,44,0,male,149181,3,single,6,Worker,21010A13-,CITE-JARDIN,9.0
16392,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,273942,57,1,female,149613,3,single,6,Worker,21006A474,COMMUNAUTES,9.0
16443,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,274075,53,1,female,149672,3,single,6,Worker,21001A3MJ,CERIA I,9.0
16526,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,274313,45,1,female,149777,1,couple_with_child,6,Worker,21007A814,VILLAS - MONT KEMMEL,9.0
16596,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,274516,39,1,female,149871,3,single,6,Worker,21009A83-,L. ERNOTTE (RUE),9.0
16625,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,274601,36,1,female,149910,3,single,6,Worker,21009A501,LUXEMBOURG (PLACE DE),9.0
16665,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,274755,31,1,female,149979,3,single,6,Worker,21010A182,DIELEGEM (BOIS DE),9.0
16778,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,275307,58,0,male,150333,3,single,6,Worker,21001A152,LINDE-OUEST,9.0
16802,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,275346,56,0,male,150372,3,single,6,Worker,21015A231,J. BLOCKX (RUE),9.0
16810,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,275356,56,0,male,150382,3,single,6,Worker,21009A542,EGLISE ANGLICANE,9.0
16830,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,275384,54,0,male,150410,3,single,6,Worker,21005A082,COURS ST-MICHEL,9.0
16859,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,275435,52,0,male,150461,3,single,6,Worker,21003A312,POTAARDE  VLAK,9.0
16882,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,275478,50,0,male,150504,3,single,6,Worker,21007A71-,CHAUSSEE D'ALSEMBERG,9.0
16908,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,275520,48,0,male,150546,3,single,6,Worker,21010A10-,ANCIENNE BARRIERE,9.0
17319,21004A32-,CONGRES - GARE,282549,48,1,female,155532,1,couple_with_child,6,Worker,21005A13-,LA CHASSE,9.0
