,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName,TripChainType
1580,21001C522,HOPITAL U.L.B.,40543,18,0,male,22384,3,single,6,Worker,21004A3MJ,CITE ADMINISTRATIVE ET CONGRES,4.0
1591,21001B321,ALBERT I- QUARTIER,55783,18,1,female,30509,4,single_with_child,6,Worker,21015A7MJ,JOSAPHAT GARE,4.0
1637,21001A00-,RESISTANCE,104190,18,0,male,55273,1,couple_with_child,6,Worker,21010A141,BRUGMANN,4.0
1670,21002A23-,TH. BALIS (PLACE),132172,18,0,male,69780,4,single_with_child,6,Worker,21001A332,ROUE,4.0
1680,21002A02-,CENTRE-SUD,150166,18,1,female,79526,1,couple_with_child,6,Worker,21015A41-,VANDERLINDEN (RUE),4.0
1707,21003A11-,CITE MODERNE,182014,18,0,male,96056,2,couple_no_child,6,Worker,21009A911,A. DELPORTE-SUD,4.0
1709,21003A11-,CITE MODERNE,181836,18,1,female,96000,4,single_with_child,6,Worker,21004E193,N.D. DE LAEKEN,4.0
1721,21004F930,COIN DES CERISES,206630,18,0,male,109310,4,single_with_child,6,Worker,21010A121,F. MOHRFELD (RUE DE),4.0
1738,21004B43-,AMBIORIX-NORD (SQUARE),222180,18,0,male,118595,3,single,6,Worker,21015A142,SAINTE-FAMILLE,4.0
1779,21004A70-,BLAES (RUE)-SUD,254073,18,0,male,136396,1,couple_with_child,6,Worker,21004A01-,VIEILLE HALLE AUX BLES,4.0
1839,21004A33-,LIBERTE (PLACE DE LA),289584,18,1,female,160003,3,single,6,Worker,21004A34-,MONNAIE,4.0
1859,21004E70-,MARIE-CHRISTINE (RUE),302407,18,0,male,167283,1,couple_with_child,6,Worker,21018A24-,LAMBEAU (AVENUE),4.0
1889,21004E12-,PRINCE LEOPOLD (SQUARE),352574,18,1,female,191389,1,couple_with_child,6,Worker,21009A90-,SAINT-PHILIPPE DE NERI,4.0
1914,21004E82-,CITE MODELE,372262,18,0,male,202267,1,couple_with_child,6,Worker,21018A12-,STOCKEL (CHAUSSEE DE),4.0
1920,21004E82-,CITE MODELE,372545,18,1,female,202359,2,couple_no_child,6,Worker,21013A00-,HOTEL DE VILLE,4.0
1969,21005A051,RINSDELLE,415640,18,1,female,227280,4,single_with_child,6,Worker,21015A272,HOPITAL P. BRIEN,4.0
1974,21005A00-,HOTEL COMMUNAL,423636,18,1,female,231880,1,couple_with_child,6,Worker,21007A60-,SAINT-ANTOINE,4.0
1985,21005A12-,SAINT-ANTOINE,431770,18,1,female,236255,3,single,6,Worker,21016A72-,MELKRIEK,4.0
2016,21006A474,COMMUNAUTES,447081,18,0,male,245503,1,couple_with_child,6,Worker,21008A35-,CHARTE,4.0
2032,21006A25-,GIBET,468442,18,1,female,256901,4,single_with_child,6,Worker,21005A14-,ARMEE (AVENUE DE L'),4.0
2063,21009A121,GENERAL DE GAULLE,528165,18,1,female,289188,3,single,6,Worker,21015A31-,PATRIE,4.0
2077,21009A21-,ETE,546240,18,1,female,300101,3,single,6,Worker,21019A01-,BOULEVARD DE LA WOLUWE,4.0
2083,21009A21-,ETE,547318,18,0,male,301175,3,single,6,Worker,21016A225,PTOLEMEE,4.0
2155,21009A802,BOONDAEL-SUD,566395,18,0,male,313130,3,single,6,Worker,21006A25-,GIBET,4.0
2218,21012A84-,METTEWIE-BUILDINGS,676311,18,0,male,372114,2,couple_no_child,6,Worker,21013A522,RUE D'ECOSSE,4.0
2258,21012A63-,DUBRUCQ-NORD,710029,18,0,male,389382,1,couple_with_child,6,Worker,21015A64-,DUPLOYE SQUARE,4.0
2416,21015A03-,JOSAPHAT (RUE),886136,18,0,male,484699,1,couple_with_child,6,Worker,21009A02-,MUSEE,4.0
2471,21015A00-,COLIGNON (PLACE),974819,18,1,female,527925,1,couple_with_child,6,Worker,21012A13-,BIRMINGHAM-NORD,4.0
2479,21015A00-,COLIGNON (PLACE),970743,18,0,male,526597,1,couple_with_child,6,Worker,21018A37-,COMMUNAUTES,4.0
2486,21015A13-,PORTAELS (RUE),982756,18,0,male,532227,2,couple_no_child,6,Worker,21002A21-,LEBON,4.0
2498,21016A81-,BASCULE,1002726,18,0,male,542374,3,single,6,Worker,21015A101,GARE,4.0
2506,21016A82-,CHURCHILL,1005617,18,0,male,544069,4,single_with_child,6,Worker,21001A34-,ROUE - CITE JARDIN,4.0
2519,21016A03-,COGHEN,1020355,18,0,male,552537,2,couple_no_child,6,Worker,21009A29-,CIMETIERE,4.0
2596,21018A512,QUARTIER DES PEINTRES,1136083,18,0,male,617083,3,single,6,Worker,21016A490,KAUWBERG,4.0
2613,21018A643,DEUX MAISONS,1156784,18,0,male,628345,1,couple_with_child,6,Worker,21005A00-,HOTEL COMMUNAL,4.0
2619,21018A12-,STOCKEL (CHAUSSEE DE),1170125,18,1,female,636324,1,couple_with_child,6,Worker,21004B44-,AMBIORIX-SUD (SQUARE),4.0
2668,21019A51-,COLLEGE SAINT-MICHEL,1187809,18,1,female,646306,3,single,6,Worker,21001A112,BIESTEBROEK,4.0
2689,21019A32-,CHANT D'OISEAU,1202767,18,0,male,654597,1,couple_with_child,6,Worker,21012A39-,DE RAEDT,4.0
2700,21019A21-,MANOIR,1213661,18,0,male,660381,1,couple_with_child,6,Worker,21013A623,FRANCE (RUE DE),4.0
2724,21001B25-,REVISION-NORD,77179,20,1,female,41301,4,single_with_child,6,Worker,21008A32-,HEIDEKEN,4.0
2808,21004E12-,PRINCE LEOPOLD (SQUARE),352587,18,1,female,191398,4,single_with_child,6,Worker,21002A18-,ROUGE CLOITRE,4.0
2831,21005A12-,SAINT-ANTOINE,431745,19,1,female,236234,4,single_with_child,6,Worker,21015A51-,CERISIERS (AVENUE DES),4.0
2832,21005A12-,SAINT-ANTOINE,431782,18,1,female,236267,4,single_with_child,6,Worker,21004A19-,PALAIS ROYAL,4.0
2958,21015A21-,GUIDO GEZELLE (RUE),996862,18,1,female,538923,4,single_with_child,6,Worker,21007A72-,MOLIERE,4.0
2970,21016A71-,KEIENBEMPT,1037507,20,1,female,561991,4,single_with_child,6,Worker,21018A72-,ROGATIONS,4.0
2986,21018A62-,HEYDENBERG-OUEST,1150159,19,1,female,624500,4,single_with_child,6,Worker,21004F94-,VAL MARIA,4.0
3011,21001A472,STADE COMMUNAL - INDUSTRIE,2964,39,0,male,1485,1,couple_with_child,6,Worker,21004F922,RUE CHATEAU BEYAERD,4.0
3013,21001A472,STADE COMMUNAL - INDUSTRIE,2999,62,1,female,1502,1,couple_with_child,6,Worker,21003A02-,LAURE - BASILIQUE,4.0
3019,21001A472,STADE COMMUNAL - INDUSTRIE,3015,61,1,female,1508,3,single,6,Worker,21016A311,FORT JACO,4.0
3137,21001A472,STADE COMMUNAL - INDUSTRIE,3308,37,1,female,1628,3,single,6,Worker,21003A342,HOGENBOS,4.0
3155,21001A472,STADE COMMUNAL - INDUSTRIE,3353,33,1,female,1647,3,single,6,Worker,21013A121,GUILLAUME TELL-SUD,4.0
3163,21001A472,STADE COMMUNAL - INDUSTRIE,3386,36,0,male,1660,1,couple_with_child,6,Worker,21015A45-,STEPHENSON (PLACE),4.0
3174,21001A472,STADE COMMUNAL - INDUSTRIE,3544,58,0,male,1738,3,single,6,Worker,21001A84-,POESIE,4.0
3247,21001A83-,PETERBOS,4289,64,1,female,2301,4,single_with_child,6,Worker,21017A031,AVENUE DELLEUR,4.0
3267,21001A83-,PETERBOS,4338,62,1,female,2327,3,single,6,Worker,21012A811,MYRTES-NORD,4.0
3278,21001A83-,PETERBOS,4357,58,0,male,2339,1,couple_with_child,6,Worker,21009A03-,ERMITAGE,4.0
3288,21001A83-,PETERBOS,4397,60,1,female,2363,3,single,6,Worker,21001A74-,SCHEUT-OUEST,4.0
3490,21001A83-,PETERBOS,5146,45,1,female,2700,3,single,6,Worker,21019A28-,ETANGS MELLAERTS,4.0
3554,21001A83-,PETERBOS,5425,46,0,male,2816,1,couple_with_child,6,Worker,21013A13-,DETHY (RUE),4.0
3587,21001A83-,PETERBOS,5540,30,0,male,2864,1,couple_with_child,6,Worker,21005A11-,NOTRE-DAME DU SACRE-COEUR,4.0
3617,21001A83-,PETERBOS,5686,34,1,female,2928,1,couple_with_child,6,Worker,21007A03-,FOYER FORESTOIS - FAMILLE,4.0
3623,21001A83-,PETERBOS,5705,34,1,female,2936,3,single,6,Worker,21012A72-,LAVALLEE,4.0
3638,21001A83-,PETERBOS,5802,32,1,female,2976,3,single,6,Worker,21017A01-,COIN DU BALAI,4.0
3654,21001A83-,PETERBOS,5944,29,1,female,3038,1,couple_with_child,6,Worker,21017A512,VANDER ELST - BIEN FAIRE,4.0
3719,21001A83-,PETERBOS,6575,38,0,male,3393,3,single,6,Worker,21016A922,WOLVENBERG,4.0
3725,21001A83-,PETERBOS,6600,34,0,male,3418,3,single,6,Worker,21004A35-,AD. MAX (BOULEVARD),4.0
3749,21001A83-,PETERBOS,6703,61,1,female,3465,5,colloc,6,Worker,21004B45-,ECOLE MILITAIRE,4.0
3784,21001A503,VIVES,7791,59,0,male,4268,1,couple_with_child,6,Worker,21019A11-,MILLE METRES (AVENUE),4.0
3787,21001A503,VIVES,7836,52,1,female,4291,4,single_with_child,6,Worker,21008A38-,PARC DE RIVIEREN,4.0
3799,21001A503,VIVES,7950,47,1,female,4343,2,couple_no_child,6,Worker,21019A01-,BOULEVARD DE LA WOLUWE,4.0
3813,21001A503,VIVES,8099,41,1,female,4421,3,single,6,Worker,21015A54-,EMERAUDE (AVENUE),4.0
3823,21001A503,VIVES,8190,37,1,female,4465,3,single,6,Worker,21004A30-,SAINT-MICHEL ET GUDULE,4.0
3827,21001A503,VIVES,8241,35,1,female,4495,4,single_with_child,6,Worker,21006A094,BON PASTEUR,4.0
3955,21001A32-,AURORE,13634,35,1,female,7553,1,couple_with_child,6,Worker,21004F94-,VAL MARIA,4.0
3974,21001A32-,AURORE,13872,56,1,female,7665,4,single_with_child,6,Worker,21002A24-,AVENUE DE BROUCKERE,4.0
4101,21001A32-,AURORE,15688,30,0,male,8446,1,couple_with_child,6,Worker,21001A72-,OSSEGEM,4.0
4114,21001A32-,AURORE,16324,27,0,male,8662,1,couple_with_child,6,Worker,21002A091,TROIS COULEURS,4.0
4157,21001A32-,AURORE,16975,35,0,male,9205,5,colloc,6,Worker,21005A33-,CARDINAL LAVIGERIE (RUE),4.0
4165,21001A51-,SCHERDEMAEL,21387,50,1,female,11770,4,single_with_child,6,Worker,21004B43-,AMBIORIX-NORD (SQUARE),4.0
4166,21001A51-,SCHERDEMAEL,21457,27,1,female,11801,4,single_with_child,6,Worker,21009A52-,GRAY (RUE),4.0
4183,21001A51-,SCHERDEMAEL,21704,54,1,female,11924,3,single,6,Worker,21007A52-,VAN VOLXEM - PETITE INDUSTRIE,4.0
4193,21001A51-,SCHERDEMAEL,21771,51,1,female,11958,3,single,6,Worker,21018A311,PARC SCHUMAN,4.0
4216,21001A51-,SCHERDEMAEL,22023,40,1,female,12074,2,couple_no_child,6,Worker,21016A01-,DIEWEG,4.0
4231,21001A51-,SCHERDEMAEL,22179,28,0,male,12148,1,couple_with_child,6,Worker,21017A443,VILLE-ET-FORET - ELAN,4.0
4251,21001A51-,SCHERDEMAEL,22583,50,0,male,12394,3,single,6,Worker,21019A14-,VAL DE SEIGNEURS,4.0
4339,21001A552,TREFLE,26046,29,1,female,14202,3,single,6,Worker,21016A64-,MOLENSTEEN,4.0
4369,21001A84-,POESIE,27740,39,1,female,15202,1,couple_with_child,6,Worker,21016A02-,ALSEMBERG-NORD,4.0
4413,21001C512,CHANTS D'OISEAUX,35058,58,1,female,19143,3,single,6,Worker,21009A301,BOONDAEL-NORD,4.0
4420,21001C512,CHANTS D'OISEAUX,35142,53,1,female,19183,1,couple_with_child,6,Worker,21004E12-,PRINCE LEOPOLD (SQUARE),4.0
4517,21001C71-,BON AIR - CITE JARDIN,37452,61,0,male,20424,5,colloc,6,Worker,21015A831,LATINIS (AVENUE G.),4.0
4540,21001A82-,MOORTEBEEK,38167,58,0,male,20929,2,couple_no_child,6,Worker,21001A712,SCHEUT - DE SMET,4.0
4542,21001A82-,MOORTEBEEK,38187,38,1,female,20939,1,couple_with_child,6,Worker,21001A331,WALCOURT,4.0
4632,21001A82-,MOORTEBEEK,38734,41,0,male,21165,1,couple_with_child,6,Worker,21015A152,PR. ELISABETH-NORD,4.0
4732,21001C522,HOPITAL U.L.B.,40487,30,0,male,22328,3,single,6,Worker,21012A30-,METTEWIE - IDYLLE,4.0
4737,21001C522,HOPITAL U.L.B.,40501,27,0,male,22342,3,single,6,Worker,21019A11-,MILLE METRES (AVENUE),4.0
4739,21001C522,HOPITAL U.L.B.,40506,26,0,male,22347,3,single,6,Worker,21007A02-,STUART MERRIL,4.0
4749,21001A81-,BROECK,49039,56,1,female,27010,1,couple_with_child,6,Worker,21004C61-,U.L.B.,4.0
4752,21001A81-,BROECK,49156,34,1,female,27060,1,couple_with_child,6,Worker,21001B17-,ABATTOIR,4.0
4769,21001A81-,BROECK,49728,31,1,female,27318,3,single,6,Worker,21017A01-,COIN DU BALAI,4.0
4778,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,50614,64,0,male,27918,1,couple_with_child,6,Worker,21016A042,ECHEVINAGE,4.0
4843,21001A031,RAUTER-SUD,52019,29,1,female,28595,1,couple_with_child,6,Worker,21002A482,VAL DUCHESSE,4.0
4871,21001A031,RAUTER-SUD,52583,30,1,female,28802,1,couple_with_child,6,Worker,21010A02-,LEOPOLD I,4.0
4895,21001A031,RAUTER-SUD,53266,52,0,male,29201,5,colloc,6,Worker,21004A01-,VIEILLE HALLE AUX BLES,4.0
4906,21001B22-,BROGNIEZ-SUD,53663,53,0,male,29492,1,couple_with_child,6,Worker,21004D6MJ,QUAI DES USINES - MONNOYER,4.0
4910,21001B22-,BROGNIEZ-SUD,53718,54,0,male,29513,1,couple_with_child,6,Worker,21019A22-,PUTDAAL,4.0
4958,21001B22-,BROGNIEZ-SUD,54518,33,0,male,29893,3,single,6,Worker,21002A24-,AVENUE DE BROUCKERE,4.0
4975,21001B321,ALBERT I- QUARTIER,55054,60,0,male,30258,1,couple_with_child,6,Worker,21009A652,HOPITAUX,4.0
4993,21001B321,ALBERT I- QUARTIER,55138,61,1,female,30290,2,couple_no_child,6,Worker,21001A783,SCHEUT-INTERNAT,4.0
5044,21001B321,ALBERT I- QUARTIER,55422,44,0,male,30386,1,couple_with_child,6,Worker,21004E180,DOMAINE ROYALE,4.0
5062,21001B321,ALBERT I- QUARTIER,55564,45,1,female,30434,2,couple_no_child,6,Worker,21006A403,QUARTIER CICERO,4.0
5104,21001B321,ALBERT I- QUARTIER,55865,35,0,male,30537,1,couple_with_child,6,Worker,21008A00-,CENTRE,4.0
5107,21001B321,ALBERT I- QUARTIER,55876,33,1,female,30540,1,couple_with_child,6,Worker,21014A05-,HOUWAERT,4.0
5114,21001B321,ALBERT I- QUARTIER,55934,34,0,male,30559,1,couple_with_child,6,Worker,21015A39-,JOSAPHAT (PARC),4.0
5183,21001B321,ALBERT I- QUARTIER,56607,43,0,male,30922,5,colloc,6,Worker,21013A252,DANEMARK (RUE DE),4.0
5226,21001B20-,CONSEIL-NORD,57406,52,0,male,31442,1,couple_with_child,6,Worker,21007A541,LYCEE,4.0
5370,21001B20-,CONSEIL-NORD,58633,29,1,female,31848,1,couple_with_child,6,Worker,21019A09-,WOLUWE (PARC DE),4.0
5379,21001B20-,CONSEIL-NORD,58716,47,0,male,31876,1,couple_with_child,6,Worker,21001C581,CIMETIERE,4.0
5429,21001B20-,CONSEIL-NORD,59106,40,1,female,32002,1,couple_with_child,6,Worker,21016A490,KAUWBERG,4.0
5520,21001B20-,CONSEIL-NORD,60347,26,1,female,32408,4,single_with_child,6,Worker,21004E233,DE MEYSSE (AVENUE),4.0
5521,21001B20-,CONSEIL-NORD,60368,32,0,male,32414,1,couple_with_child,6,Worker,21006A13-,MAISON COMMUNALE,4.0
5588,21001B20-,CONSEIL-NORD,61457,33,0,male,33103,3,single,6,Worker,21006A042,KERKHOEK,4.0
5747,21001A941,CROCUS,67607,33,1,female,36706,4,single_with_child,6,Worker,21013A13-,DETHY (RUE),4.0
5775,21001A941,CROCUS,68115,44,1,female,36893,3,single,6,Worker,21011A02-,JACQUET (RUE DE),4.0
5861,21001A90-,SCHEUTKAPEL,70332,57,1,female,38079,1,couple_with_child,6,Worker,21002A11-,SACRE-COEUR,4.0
5889,21001A90-,SCHEUTKAPEL,70627,49,1,female,38201,4,single_with_child,6,Worker,21001B332,GOUJONS,4.0
6035,21001B31-,ALBERT I- IMMEUBLES,73619,51,1,female,39892,1,couple_with_child,6,Worker,21016A82-,CHURCHILL,4.0
6081,21001B31-,ALBERT I- IMMEUBLES,73834,35,1,female,39974,3,single,6,Worker,21007A72-,MOLIERE,4.0
6094,21001B31-,ALBERT I- IMMEUBLES,73916,28,1,female,40005,1,couple_with_child,6,Worker,21002A411,PUTDAAL,4.0
6251,21001B25-,REVISION-NORD,75613,42,0,male,40788,1,couple_with_child,6,Worker,21003A2MJ,GARE,4.0
6273,21001B25-,REVISION-NORD,75832,40,0,male,40861,2,couple_no_child,6,Worker,21006A073,GARE DE FORMATION,4.0
6375,21001B25-,REVISION-NORD,77442,49,0,male,41527,3,single,6,Worker,21013A242,BETHLEEM (PLACE DE),4.0
6383,21001B25-,REVISION-NORD,77479,46,0,male,41564,3,single,6,Worker,21015A33-,BIENFAITEURS (PLACE DE),4.0
6384,21001B25-,REVISION-NORD,77491,45,0,male,41576,3,single,6,Worker,21018A14-,CHANCELLERIE,4.0
6495,21001A72-,OSSEGEM,79782,40,1,female,43123,1,couple_with_child,6,Worker,21004B43-,AMBIORIX-NORD (SQUARE),4.0
6504,21001A72-,OSSEGEM,79892,58,0,male,43165,1,couple_with_child,6,Worker,21015A811,TERDELT,4.0
6542,21001A72-,OSSEGEM,80842,39,1,female,43519,4,single_with_child,6,Worker,21018A311,PARC SCHUMAN,4.0
6612,21001A011,KLEINMOLEN,83037,59,1,female,44777,1,couple_with_child,6,Worker,21005A00-,HOTEL COMMUNAL,4.0
6615,21001A011,KLEINMOLEN,83044,59,1,female,44779,1,couple_with_child,6,Worker,21013A211,FONTAINAS,4.0
6658,21001A011,KLEINMOLEN,83262,60,0,male,44852,1,couple_with_child,6,Worker,21009A33-,SAINT-ADRIEN,4.0
6663,21001A011,KLEINMOLEN,83290,54,1,female,44864,1,couple_with_child,6,Worker,21001C522,HOPITAL U.L.B.,4.0
6671,21001A011,KLEINMOLEN,83333,51,0,male,44879,1,couple_with_child,6,Worker,21004D6MJ,QUAI DES USINES - MONNOYER,4.0
6692,21001A011,KLEINMOLEN,83405,58,0,male,44901,1,couple_with_child,6,Worker,21004E233,DE MEYSSE (AVENUE),4.0
6720,21001A011,KLEINMOLEN,83574,52,0,male,44964,1,couple_with_child,6,Worker,21012A2MJ,CHEMIN DE FER,4.0
6787,21001A011,KLEINMOLEN,84060,39,1,female,45125,2,couple_no_child,6,Worker,21013A101,PARVIS,4.0
6851,21001A011,KLEINMOLEN,84645,26,1,female,45331,1,couple_with_child,6,Worker,21015A33-,BIENFAITEURS (PLACE DE),4.0
6853,21001A011,KLEINMOLEN,84674,32,0,male,45338,1,couple_with_child,6,Worker,21002A22-,CANARIS (AVENUE DES),4.0
6886,21001A011,KLEINMOLEN,85162,55,0,male,45608,3,single,6,Worker,21003A38-,KONINCKXBOS,4.0
6899,21001A011,KLEINMOLEN,85194,53,0,male,45640,3,single,6,Worker,21003A212,CLOS DU ZAVELENBERG,4.0
6909,21001A011,KLEINMOLEN,85234,50,0,male,45680,3,single,6,Worker,21004B49-,CINQUANTENAIRE (PARC DU),4.0
6963,21001A011,KLEINMOLEN,85451,33,0,male,45897,3,single,6,Worker,21016A111,VERT CHASSEUR,4.0
6982,21001A011,KLEINMOLEN,85725,44,0,male,46051,5,colloc,6,Worker,21006A21-,HOME FAMILIAL BRABANT,4.0
7000,21001B17-,ABATTOIR,86208,58,0,male,46451,1,couple_with_child,6,Worker,21001C79-,BON AIR - HABITATIONS DISP.,4.0
7050,21001B17-,ABATTOIR,86431,27,1,female,46523,1,couple_with_child,6,Worker,21001A051,LINDE-EST,4.0
7116,21001B17-,ABATTOIR,86852,44,0,male,46697,3,single,6,Worker,21003A2MJ,GARE,4.0
