,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code,Commune,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName
48,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,332328,21,1,female,child,181729,1,couple_with_child,21004E73-,Bruxelles,5,Unif off campus,21004C552,"Name       LOUISE (AVENUE)-SUD
Commune              Bruxelles
Name: 21004C552, dtype: object"
49,21004B2NJ,CITE DE LA CHAUSSEE,245330,21,1,female,parent,131757,3,single,21004B2NJ,Bruxelles,5,Unif off campus,21004C552,"Name       LOUISE (AVENUE)-SUD
Commune              Bruxelles
Name: 21004C552, dtype: object"
50,21004E72-,MAISON ROUGE (PLACE)-SUD,335802,21,1,female,child,183533,1,couple_with_child,21004E72-,Bruxelles,5,Unif off campus,21004C552,"Name       LOUISE (AVENUE)-SUD
Commune              Bruxelles
Name: 21004C552, dtype: object"
51,21004E12-,PRINCE LEOPOLD (SQUARE),348538,21,1,female,child,189999,4,single_with_child,21004E12-,Bruxelles,5,Unif off campus,21004C501,"Name       LOUISE (AVENUE)-NORD
Commune               Bruxelles
Name: 21004C501, dtype: object"
52,21004E222,MUTSAARD (AVENUE),374371,21,1,female,child,203719,1,couple_with_child,21004E222,Bruxelles,5,Unif off campus,21004C501,"Name       LOUISE (AVENUE)-NORD
Commune               Bruxelles
Name: 21004C501, dtype: object"
53,21004B421,MARIE-LOUISE (SQUARE),190845,21,1,female,child,100778,1,couple_with_child,21004B421,Bruxelles,5,Unif off campus,21004C501,"Name       LOUISE (AVENUE)-NORD
Commune               Bruxelles
Name: 21004C501, dtype: object"
54,21004F522,AVENUE DE VERSAILLES,368887,21,1,female,parent,200568,1,couple_with_child,21004F522,Bruxelles,5,Unif off campus,21004C501,"Name       LOUISE (AVENUE)-NORD
Commune               Bruxelles
Name: 21004C501, dtype: object"
55,21004E201,AVENUE JEAN DE BOLOGNE,315711,21,1,female,child,173872,1,couple_with_child,21004E201,Bruxelles,5,Unif off campus,21004C501,"Name       LOUISE (AVENUE)-NORD
Commune               Bruxelles
Name: 21004C501, dtype: object"
56,21004E82-,CITE MODELE,371216,21,1,female,child,201875,1,couple_with_child,21004E82-,Bruxelles,5,Unif off campus,21004A13-,"Name       PETIT SABLON
Commune       Bruxelles
Name: 21004A13-, dtype: object"
57,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,333635,21,1,female,parent,182159,1,couple_with_child,21004E73-,Bruxelles,5,Unif off campus,21004A13-,"Name       PETIT SABLON
Commune       Bruxelles
Name: 21004A13-, dtype: object"
58,21004B2WJ,RUE DE PASCAL - ST.-SACREMENT,209358,21,1,female,parent,110768,1,couple_with_child,21004B2WJ,Bruxelles,5,Unif off campus,21004A13-,"Name       PETIT SABLON
Commune       Bruxelles
Name: 21004A13-, dtype: object"
59,21004A70-,BLAES (RUE)-SUD,254043,21,1,female,parent,136387,4,single_with_child,21004A70-,Bruxelles,5,Unif off campus,21004A13-,"Name       PETIT SABLON
Commune       Bruxelles
Name: 21004A13-, dtype: object"
60,21004E82-,CITE MODELE,372427,21,1,female,parent,202318,1,couple_with_child,21004E82-,Bruxelles,5,Unif off campus,21004A13-,"Name       PETIT SABLON
Commune       Bruxelles
Name: 21004A13-, dtype: object"
61,21004E81-,DISQUE (RUE DU),377155,21,1,female,child,205307,1,couple_with_child,21004E81-,Bruxelles,5,Unif off campus,21004A01-,"Name       VIEILLE HALLE AUX BLES
Commune                 Bruxelles
Name: 21004A01-, dtype: object"
62,21004B421,MARIE-LOUISE (SQUARE),191768,21,1,female,parent,101184,1,couple_with_child,21004B421,Bruxelles,5,Unif off campus,21004A01-,"Name       VIEILLE HALLE AUX BLES
Commune                 Bruxelles
Name: 21004A01-, dtype: object"
63,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,333624,21,1,female,parent,182156,1,couple_with_child,21004E73-,Bruxelles,5,Unif off campus,21004A01-,"Name       VIEILLE HALLE AUX BLES
Commune                 Bruxelles
Name: 21004A01-, dtype: object"
64,21004A33-,LIBERTE (PLACE DE LA),289493,21,1,female,parent,159941,3,single,21004A33-,Bruxelles,5,Unif off campus,21004A01-,"Name       VIEILLE HALLE AUX BLES
Commune                 Bruxelles
Name: 21004A01-, dtype: object"
65,21004G30-,SAINTE-ELISABETH,204825,21,1,female,parent,108138,1,couple_with_child,21004G30-,Bruxelles,5,Unif off campus,21004A01-,"Name       VIEILLE HALLE AUX BLES
Commune                 Bruxelles
Name: 21004A01-, dtype: object"
66,21004F94-,VAL MARIA,199720,21,1,female,parent,105872,1,couple_with_child,21004F94-,Bruxelles,5,Unif off campus,21004A33-,"Name       LIBERTE (PLACE DE LA)
Commune                Bruxelles
Name: 21004A33-, dtype: object"
67,21004A22-,SENNE (RUE DE LA),264498,21,1,female,parent,142986,3,single,21004A22-,Bruxelles,5,Unif off campus,21004A33-,"Name       LIBERTE (PLACE DE LA)
Commune                Bruxelles
Name: 21004A33-, dtype: object"
68,21004A002,BOURSE,270413,21,1,female,parent,147131,3,single,21004A002,Bruxelles,5,Unif off campus,21004A33-,"Name       LIBERTE (PLACE DE LA)
Commune                Bruxelles
Name: 21004A33-, dtype: object"
69,21004B43-,AMBIORIX-NORD (SQUARE),221059,21,1,female,parent,117582,3,single,21004B43-,Bruxelles,5,Unif off campus,21004A33-,"Name       LIBERTE (PLACE DE LA)
Commune                Bruxelles
Name: 21004A33-, dtype: object"
70,21004A22-,SENNE (RUE DE LA),263769,21,1,female,child,142710,1,couple_with_child,21004A22-,Bruxelles,5,Unif off campus,21004A33-,"Name       LIBERTE (PLACE DE LA)
Commune                Bruxelles
Name: 21004A33-, dtype: object"
71,21004A25-,BEGUINAGE (PLACE DU),211395,21,1,female,child,112144,4,single_with_child,21004A25-,Bruxelles,5,Unif off campus,21004C54-,"Name       LOUISE (AVENUE)-SUD-EST
Commune                  Bruxelles
Name: 21004C54-, dtype: object"
72,21004A70-,BLAES (RUE)-SUD,254025,21,1,female,parent,136377,1,couple_with_child,21004A70-,Bruxelles,5,Unif off campus,21004C54-,"Name       LOUISE (AVENUE)-SUD-EST
Commune                  Bruxelles
Name: 21004C54-, dtype: object"
73,21004E130,SACRE-COEUR,328887,21,1,female,parent,179647,1,couple_with_child,21004E130,Bruxelles,5,Unif off campus,21004C54-,"Name       LOUISE (AVENUE)-SUD-EST
Commune                  Bruxelles
Name: 21004C54-, dtype: object"
74,21004B2WJ,RUE DE PASCAL - ST.-SACREMENT,209365,21,1,female,parent,110771,3,single,21004B2WJ,Bruxelles,5,Unif off campus,21004C54-,"Name       LOUISE (AVENUE)-SUD-EST
Commune                  Bruxelles
Name: 21004C54-, dtype: object"
75,21004A21-,ANNEESSENS (PLACE),296411,21,1,female,parent,163628,4,single_with_child,21004A21-,Bruxelles,5,Unif off campus,21004C54-,"Name       LOUISE (AVENUE)-SUD-EST
Commune                  Bruxelles
Name: 21004C54-, dtype: object"
76,21004E14-,ECOLE DES CADETS,365013,21,1,female,child,198584,1,couple_with_child,21004E14-,Bruxelles,5,Unif off campus,21004C61-,"Name          U.L.B.
Commune    Bruxelles
Name: 21004C61-, dtype: object"
77,21004E72-,MAISON ROUGE (PLACE)-SUD,335781,21,1,female,child,183527,4,single_with_child,21004E72-,Bruxelles,5,Unif off campus,21004C61-,"Name          U.L.B.
Commune    Bruxelles
Name: 21004C61-, dtype: object"
78,21004E83-,STIENON (AVENUE),324047,21,1,female,parent,177585,3,single,21004E83-,Bruxelles,5,Unif off campus,21004C61-,"Name          U.L.B.
Commune    Bruxelles
Name: 21004C61-, dtype: object"
79,21004A03-,BON SECOURS - PALAIS DU MIDI,255890,21,1,female,child,137881,1,couple_with_child,21004A03-,Bruxelles,5,Unif off campus,21004C61-,"Name          U.L.B.
Commune    Bruxelles
Name: 21004C61-, dtype: object"
80,21004A24-,MARCHE AU PORCS,225261,21,1,female,parent,120256,3,single,21004A24-,Bruxelles,5,Unif off campus,21004C61-,"Name          U.L.B.
Commune    Bruxelles
Name: 21004C61-, dtype: object"
81,21004A71-,BLAES (RUE)-CENTRE,269183,21,1,female,parent,146160,3,single,21004A71-,Bruxelles,5,Unif off campus,21004A02-,"Name       SAINT-FRANCOIS XAVIER
Commune                Bruxelles
Name: 21004A02-, dtype: object"
82,21004B421,MARIE-LOUISE (SQUARE),191796,21,1,female,parent,101191,2,couple_no_child,21004B421,Bruxelles,5,Unif off campus,21004A02-,"Name       SAINT-FRANCOIS XAVIER
Commune                Bruxelles
Name: 21004A02-, dtype: object"
83,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,228520,21,1,female,child,122667,1,couple_with_child,21004A83-,Bruxelles,5,Unif off campus,21004A02-,"Name       SAINT-FRANCOIS XAVIER
Commune                Bruxelles
Name: 21004A02-, dtype: object"
84,21004F91-,CROIX DE GUERRE (AVENUE DES),234534,21,1,female,child,125886,4,single_with_child,21004F91-,Bruxelles,5,Unif off campus,21004A02-,"Name       SAINT-FRANCOIS XAVIER
Commune                Bruxelles
Name: 21004A02-, dtype: object"
85,21004E82-,CITE MODELE,372450,21,1,female,parent,202326,4,single_with_child,21004E82-,Bruxelles,5,Unif off campus,21004A02-,"Name       SAINT-FRANCOIS XAVIER
Commune                Bruxelles
Name: 21004A02-, dtype: object"
86,21004D62-,ANVERS (CHAUSSEE D')-NORD,345416,21,1,female,parent,187882,4,single_with_child,21004D62-,Bruxelles,5,Unif off campus,21004A21-,"Name       ANNEESSENS (PLACE)
Commune             Bruxelles
Name: 21004A21-, dtype: object"
87,21004E14-,ECOLE DES CADETS,364232,21,1,female,child,198367,4,single_with_child,21004E14-,Bruxelles,5,Unif off campus,21004A21-,"Name       ANNEESSENS (PLACE)
Commune             Bruxelles
Name: 21004A21-, dtype: object"
88,21004F9MJ,NEDER-HEEMBEEK-NORD,248634,21,1,female,parent,133453,2,couple_no_child,21004F9MJ,Bruxelles,5,Unif off campus,21004A21-,"Name       ANNEESSENS (PLACE)
Commune             Bruxelles
Name: 21004A21-, dtype: object"
89,21004E83-,STIENON (AVENUE),321607,21,1,female,child,176658,1,couple_with_child,21004E83-,Bruxelles,5,Unif off campus,21004A21-,"Name       ANNEESSENS (PLACE)
Commune             Bruxelles
Name: 21004A21-, dtype: object"
90,21004A03-,BON SECOURS - PALAIS DU MIDI,256897,21,1,female,parent,138368,3,single,21004A03-,Bruxelles,5,Unif off campus,21004A21-,"Name       ANNEESSENS (PLACE)
Commune             Bruxelles
Name: 21004A21-, dtype: object"
91,21015A20-,HELMET,993492,21,1,female,parent,537034,2,couple_no_child,21015A20-,Schaerbeek,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
92,21015A52-,LINTHOUT (RUE),921000,21,1,female,parent,502191,2,couple_no_child,21015A52-,Schaerbeek,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
93,21015A31-,PATRIE,869391,21,1,female,parent,475558,3,single,21015A31-,Schaerbeek,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
94,21015A00-,COLIGNON (PLACE),974560,21,1,female,parent,527840,1,couple_with_child,21015A00-,Schaerbeek,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
95,21015A021,HOUFFALIZE (PLACE),891397,21,1,female,child,487078,1,couple_with_child,21015A021,Schaerbeek,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
96,21015A45-,STEPHENSON (PLACE),967447,21,1,female,child,525205,4,single_with_child,21015A45-,Schaerbeek,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
97,21015A03-,JOSAPHAT (RUE),889574,21,1,female,parent,485823,2,couple_no_child,21015A03-,Schaerbeek,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
98,21015A64-,DUPLOYE SQUARE,903801,21,1,female,parent,492941,4,single_with_child,21015A64-,Schaerbeek,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
99,21015A51-,CERISIERS (AVENUE DES),923247,21,1,female,parent,503502,1,couple_with_child,21015A51-,Schaerbeek,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
100,21015A33-,BIENFAITEURS (PLACE DE),906736,21,1,female,parent,494543,3,single,21015A33-,Schaerbeek,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
101,21015A31-,PATRIE,869368,21,1,female,parent,475550,1,couple_with_child,21015A31-,Schaerbeek,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
102,21015A71-,JARDINS,942518,21,1,female,parent,513007,2,couple_no_child,21015A71-,Schaerbeek,5,Unif off campus,21004C642,"Name       AVENUE FRANKLIN ROOSEVELT
Commune                    Bruxelles
Name: 21004C642, dtype: object"
103,21015A30-,GRANDE RUE AU BOIS,897460,21,1,female,parent,489787,1,couple_with_child,21015A30-,Schaerbeek,5,Unif off campus,21004E8NJ,"Name       HOPITAL BRUGMANN
Commune           Bruxelles
Name: 21004E8NJ, dtype: object"
104,21015A04-,L'OLIVIER (RUE),946347,21,1,female,parent,514468,1,couple_with_child,21015A04-,Schaerbeek,5,Unif off campus,21004E8NJ,"Name       HOPITAL BRUGMANN
Commune           Bruxelles
Name: 21004E8NJ, dtype: object"
105,21015A24-,WAELHEM (RUE),980050,21,1,female,parent,530881,1,couple_with_child,21015A24-,Schaerbeek,5,Unif off campus,21004E8NJ,"Name       HOPITAL BRUGMANN
Commune           Bruxelles
Name: 21004E8NJ, dtype: object"
106,21015A70-,P. HYMANS (RUE),873153,21,1,female,child,477794,1,couple_with_child,21015A70-,Schaerbeek,5,Unif off campus,21004A3MJ,"Name       CITE ADMINISTRATIVE ET CONGRES
Commune                         Bruxelles
Name: 21004A3MJ, dtype: object"
107,21015A021,HOUFFALIZE (PLACE),893493,21,1,female,parent,487766,1,couple_with_child,21015A021,Schaerbeek,5,Unif off campus,21004A3MJ,"Name       CITE ADMINISTRATIVE ET CONGRES
Commune                         Bruxelles
Name: 21004A3MJ, dtype: object"
108,21015A30-,GRANDE RUE AU BOIS,897466,21,1,female,parent,489789,1,couple_with_child,21015A30-,Schaerbeek,5,Unif off campus,21004A3MJ,"Name       CITE ADMINISTRATIVE ET CONGRES
Commune                         Bruxelles
Name: 21004A3MJ, dtype: object"
109,21015A05-,ROYALE SAINTE-MARIE (RUE),924196,21,1,female,child,504088,1,couple_with_child,21015A05-,Schaerbeek,5,Unif off campus,21004A03-,"Name       BON SECOURS - PALAIS DU MIDI
Commune                       Bruxelles
Name: 21004A03-, dtype: object"
110,21015A04-,L'OLIVIER (RUE),944593,21,1,female,child,513899,1,couple_with_child,21015A04-,Schaerbeek,5,Unif off campus,21004A03-,"Name       BON SECOURS - PALAIS DU MIDI
Commune                       Bruxelles
Name: 21004A03-, dtype: object"
