,Unnamed: 0,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code,Commune,WorkerID,WorkerType
31,157080,21002A12-,AVENUE SCHALLER,157080,95,1,female,parent,83337,3,single,21002A12-,Auderghem,6,Worker
32,158652,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,158652,100,1,female,parent,84119,3,single,21002A43-,Auderghem,6,Worker
33,170164,21003A02-,LAURE - BASILIQUE,170164,91,1,female,parent,90316,2,couple_no_child,21003A02-,Berchem Sainte-Agathe,6,Worker
34,177867,21003A00-,CENTRE,177867,92,1,female,parent,94190,2,couple_no_child,21003A00-,Berchem Sainte-Agathe,6,Worker
35,185924,21003A10-,HOPITAL FRANCAIS,185924,75,1,female,parent,98284,2,couple_no_child,21003A10-,Berchem Sainte-Agathe,6,Worker
36,189246,21004B421,MARIE-LOUISE (SQUARE),189246,96,1,female,parent,100011,3,single,21004B421,Bruxelles,6,Worker
37,195153,21004F511,AVENUE DES PAGODES,195153,88,1,female,parent,103608,2,couple_no_child,21004F511,Bruxelles,6,Worker
38,200382,21004F901,PLACE PETER BENOIT,200382,68,1,female,parent,106382,2,couple_no_child,21004F901,Bruxelles,6,Worker
39,202313,21004G30-,SAINTE-ELISABETH,202313,90,1,female,parent,107348,3,single,21004G30-,Bruxelles,6,Worker
40,205813,21004F930,COIN DES CERISES,205813,91,1,female,parent,108925,3,single,21004F930,Bruxelles,6,Worker
41,213795,21004B44-,AMBIORIX-SUD (SQUARE),213795,102,1,female,parent,113722,3,single,21004B44-,Bruxelles,6,Worker
42,217139,21004B43-,AMBIORIX-NORD (SQUARE),217139,94,1,female,parent,115822,3,single,21004B43-,Bruxelles,6,Worker
43,217273,21004B43-,AMBIORIX-NORD (SQUARE),217273,75,1,female,parent,115918,3,single,21004B43-,Bruxelles,6,Worker
44,223081,21004A24-,MARCHE AU PORCS,223081,102,1,female,parent,119226,3,single,21004A24-,Bruxelles,6,Worker
45,230247,21004F531,RUE DES FAINES,230247,65,1,female,parent,123828,2,couple_no_child,21004F531,Bruxelles,6,Worker
46,233768,21004F91-,CROIX DE GUERRE (AVENUE DES),233768,71,1,female,parent,125566,2,couple_no_child,21004F91-,Bruxelles,6,Worker
47,236616,21004F922,RUE CHATEAU BEYAERD,236616,98,1,female,parent,126938,2,couple_no_child,21004F922,Bruxelles,6,Worker
48,241794,21004C54-,LOUISE (AVENUE)-SUD-EST,241794,80,1,female,parent,129629,2,couple_no_child,21004C54-,Bruxelles,6,Worker
49,255109,21004A70-,BLAES (RUE)-SUD,255109,69,1,female,parent,137231,5,colloc,21004A70-,Bruxelles,6,Worker
50,255783,21004A03-,BON SECOURS - PALAIS DU MIDI,255783,88,1,female,parent,137824,3,single,21004A03-,Bruxelles,6,Worker
51,258113,21004A23-,NOUVEAU MARCHE AU GRAIN,258113,85,1,female,parent,139421,3,single,21004A23-,Bruxelles,6,Worker
52,262515,21004A22-,SENNE (RUE DE LA),262515,98,1,female,parent,142278,2,couple_no_child,21004A22-,Bruxelles,6,Worker
53,273672,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,273672,102,1,female,parent,149474,3,single,21004A16-,Bruxelles,6,Worker
54,276702,21004A20-,BOURSE-NORD-OUEST,276702,67,1,female,parent,151557,4,single_with_child,21004A20-,Bruxelles,6,Worker
55,279342,21004A14-,GRAND SABLON,279342,72,1,female,parent,153243,3,single,21004A14-,Bruxelles,6,Worker
56,285038,21004C552,LOUISE (AVENUE)-SUD,285038,72,1,female,parent,157267,2,couple_no_child,21004C552,Bruxelles,6,Worker
57,288027,21004A33-,LIBERTE (PLACE DE LA),288027,91,1,female,parent,159185,3,single,21004A33-,Bruxelles,6,Worker
58,292319,21004A21-,ANNEESSENS (PLACE),292319,82,1,female,parent,162117,3,single,21004A21-,Bruxelles,6,Worker
59,292315,21004A21-,ANNEESSENS (PLACE),292315,83,1,female,parent,162114,3,single,21004A21-,Bruxelles,6,Worker
60,300206,21004E70-,MARIE-CHRISTINE (RUE),300206,67,1,female,parent,166555,1,couple_with_child,21004E70-,Bruxelles,6,Worker
61,305081,21004E70-,MARIE-CHRISTINE (RUE),305081,68,1,female,parent,168485,5,colloc,21004E70-,Bruxelles,6,Worker
62,306074,21004E74-,EM. DELVA (RUE),306074,82,1,female,parent,169314,3,single,21004E74-,Bruxelles,6,Worker
63,306083,21004E74-,EM. DELVA (RUE),306083,81,1,female,parent,169320,3,single,21004E74-,Bruxelles,6,Worker
64,319983,21004E201,AVENUE JEAN DE BOLOGNE,319983,69,1,female,parent,175751,5,colloc,21004E201,Bruxelles,6,Worker
65,314677,21004E201,AVENUE JEAN DE BOLOGNE,314677,101,1,female,parent,173304,3,single,21004E201,Bruxelles,6,Worker
66,320699,21004E83-,STIENON (AVENUE),320699,83,1,female,parent,176208,3,single,21004E83-,Bruxelles,6,Worker
67,325584,21004E130,SACRE-COEUR,325584,67,1,female,parent,178666,4,single_with_child,21004E130,Bruxelles,6,Worker
68,325449,21004E130,SACRE-COEUR,325449,75,1,female,parent,178601,2,couple_no_child,21004E130,Bruxelles,6,Worker
69,330955,21004E73-,EM. BOCKSTAEL (BOULEVARD)-SUD,330955,68,1,female,parent,181255,3,single,21004E73-,Bruxelles,6,Worker
70,334992,21004E72-,MAISON ROUGE (PLACE)-SUD,334992,94,1,female,parent,183193,3,single,21004E72-,Bruxelles,6,Worker
71,335113,21004E72-,MAISON ROUGE (PLACE)-SUD,335113,73,1,female,parent,183274,2,couple_no_child,21004E72-,Bruxelles,6,Worker
72,343017,21004D62-,ANVERS (CHAUSSEE D')-NORD,343017,69,1,female,parent,187046,3,single,21004D62-,Bruxelles,6,Worker
73,348477,21004E12-,PRINCE LEOPOLD (SQUARE),348477,71,1,female,parent,189970,2,couple_no_child,21004E12-,Bruxelles,6,Worker
74,353382,21004E12-,PRINCE LEOPOLD (SQUARE),353382,74,1,female,parent,191995,5,colloc,21004E12-,Bruxelles,6,Worker
75,357318,21004E101,PARVIS NOTRE DAME,357318,90,1,female,parent,194439,3,single,21004E101,Bruxelles,6,Worker
76,359732,21004A811,QUAI DU COMMERCE,359732,88,1,female,parent,195790,3,single,21004A811,Bruxelles,6,Worker
77,363971,21004E14-,ECOLE DES CADETS,363971,66,1,female,parent,198285,2,couple_no_child,21004E14-,Bruxelles,6,Worker
78,367041,21004F522,AVENUE DE VERSAILLES,367041,86,1,female,parent,199771,3,single,21004F522,Bruxelles,6,Worker
79,369710,21004E82-,CITE MODELE,369710,84,1,female,parent,201201,2,couple_no_child,21004E82-,Bruxelles,6,Worker
80,373739,21004E222,MUTSAARD (AVENUE),373739,93,1,female,parent,203331,3,single,21004E222,Bruxelles,6,Worker
81,379712,21004D610,ANVERS (CHAUSSEE D')-SUD,379712,78,1,female,parent,206842,3,single,21004D610,Bruxelles,6,Worker
82,382767,21005A10-,GENERAL HENRI (RUE),382767,82,1,female,parent,208458,2,couple_no_child,21005A10-,Etterbeek,6,Worker
83,386639,21005A042,PH. BAUCQ (RUE),386639,71,1,female,parent,210600,2,couple_no_child,21005A042,Etterbeek,6,Worker
84,386521,21005A042,PH. BAUCQ (RUE),386521,101,1,female,parent,210511,3,single,21005A042,Etterbeek,6,Worker
85,391460,21005A02-,CHAMP DU ROI (RUE),391460,70,1,female,parent,213294,2,couple_no_child,21005A02-,Etterbeek,6,Worker
86,394619,21005A33-,CARDINAL LAVIGERIE (RUE),394619,84,1,female,parent,215187,3,single,21005A33-,Etterbeek,6,Worker
87,396255,21005A14-,ARMEE (AVENUE DE L'),396255,102,1,female,parent,216159,2,couple_no_child,21005A14-,Etterbeek,6,Worker
88,401086,21005A13-,LA CHASSE,401086,68,1,female,parent,218854,5,colloc,21005A13-,Etterbeek,6,Worker
89,401734,21005A01-,SAINTE-GERTRUDE,401734,87,1,female,parent,219265,2,couple_no_child,21005A01-,Etterbeek,6,Worker
90,406067,21005A311,CASERNE (Etterbeek),406067,96,1,female,parent,221911,3,single,21005A311,Etterbeek,6,Worker
91,408070,21005A20-,PORTE DE TERVUEREN - TONGRES,408070,70,1,female,parent,222943,1,couple_with_child,21005A20-,Etterbeek,6,Worker
92,410030,21005A15-,SAINT-MICHEL COLLEGE,410030,81,1,female,parent,224141,3,single,21005A15-,Etterbeek,6,Worker
93,412262,21005A031,MAELBEEK,412262,67,1,female,parent,225383,1,couple_with_child,21005A031,Etterbeek,6,Worker
94,414269,21005A051,RINSDELLE,414269,67,1,female,parent,226603,3,single,21005A051,Etterbeek,6,Worker
95,414117,21005A051,RINSDELLE,414117,78,1,female,parent,226509,3,single,21005A051,Etterbeek,6,Worker
96,421929,21005A11-,NOTRE-DAME DU SACRE-COEUR,421929,70,1,female,parent,230944,5,colloc,21005A11-,Etterbeek,6,Worker
97,426086,21005A00-,HOTEL COMMUNAL,426086,67,1,female,parent,233292,5,colloc,21005A00-,Etterbeek,6,Worker
98,422442,21005A00-,HOTEL COMMUNAL,422442,92,1,female,parent,231306,3,single,21005A00-,Etterbeek,6,Worker
99,433302,21005A12-,SAINT-ANTOINE,433302,73,1,female,parent,237598,5,colloc,21005A12-,Etterbeek,6,Worker
100,426700,21005A12-,SAINT-ANTOINE,426700,94,1,female,parent,233796,3,single,21005A12-,Etterbeek,6,Worker
101,426798,21005A12-,SAINT-ANTOINE,426798,84,1,female,parent,233874,3,single,21005A12-,Etterbeek,6,Worker
102,445035,21006A403,QUARTIER CICERO,445035,65,1,female,parent,244482,4,single_with_child,21006A403,Evere,6,Worker
103,448180,21006A201,HAUT-EVERE,448180,92,1,female,parent,246170,3,single,21006A201,Evere,6,Worker
104,452255,21006A23-,DU BONHEUR,452255,82,1,female,parent,248308,3,single,21006A23-,Evere,6,Worker
105,456081,21006A101,CONSCIENCE,456081,83,1,female,parent,250507,3,single,21006A101,Evere,6,Worker
106,460822,21006A001,VIEIL EVERE,460822,89,1,female,parent,252824,3,single,21006A001,Evere,6,Worker
107,464245,21006A414,P. DUPONT (RUE),464245,81,1,female,parent,254594,3,single,21006A414,Evere,6,Worker
108,469671,21006A22-,SAINT-EXUPERY,469671,75,1,female,parent,257677,3,single,21006A22-,Evere,6,Worker
109,472191,21006A011,CENTRE,472191,67,1,female,parent,259032,2,couple_no_child,21006A011,Evere,6,Worker
110,477688,21006A052,CHAMP DE REPOS,477688,100,1,female,parent,261583,3,single,21006A052,Evere,6,Worker
111,483043,21007A201,ROOSENDAEL (RUE),483043,82,1,female,parent,264444,3,single,21007A201,Forest,6,Worker
112,489438,21007A142,MONTE CARLO,489438,65,1,female,parent,268091,1,couple_with_child,21007A142,Forest,6,Worker
113,490845,21007A53-,WIELEMANS CEUPPENS,490845,98,1,female,parent,268849,3,single,21007A53-,Forest,6,Worker
114,493889,21007A50-,BERANGER,493889,74,1,female,parent,270462,3,single,21007A50-,Forest,6,Worker
115,499114,21007A61-,MONTENEGRO (RUE),499114,80,1,female,parent,273215,3,single,21007A61-,Forest,6,Worker
116,499053,21007A61-,MONTENEGRO (RUE),499053,90,1,female,parent,273174,3,single,21007A61-,Forest,6,Worker
117,505810,21007A00-,CENTRE SAINT-DENIS,505810,87,1,female,parent,276684,3,single,21007A00-,Forest,6,Worker
118,509306,21007A101,BOURGOGNE,509306,101,1,female,parent,278475,2,couple_no_child,21007A101,Forest,6,Worker
119,514464,21007A70-,ALTITUDE  CENT,514464,69,1,female,parent,281190,3,single,21007A70-,Forest,6,Worker
120,518089,21007A239,NEPTUNE (AVENUE) I,518089,78,1,female,parent,283162,2,couple_no_child,21007A239,Forest,6,Worker
121,521359,21009A101,FLAGEY (PLACE),521359,84,1,female,parent,284912,2,couple_no_child,21009A101,Ixelles,6,Worker
122,523482,21009A03-,ERMITAGE,523482,70,1,female,parent,286209,1,couple_with_child,21009A03-,Ixelles,6,Worker
123,525619,21009A13-,GACHARD,525619,82,1,female,parent,287597,3,single,21009A13-,Ixelles,6,Worker
124,527348,21009A121,GENERAL DE GAULLE,527348,83,1,female,parent,288760,3,single,21009A121,Ixelles,6,Worker
125,531247,21009A63-,MACAU,531247,67,1,female,parent,291123,5,colloc,21009A63-,Ixelles,6,Worker
126,534748,21009A42-,RENIER CHALON,534748,70,1,female,parent,293313,5,colloc,21009A42-,Ixelles,6,Worker
127,536828,21009A40-,MELEZES,536828,69,1,female,parent,294588,5,colloc,21009A40-,Ixelles,6,Worker
128,539256,21009A33-,SAINT-ADRIEN,539256,74,1,female,parent,296134,3,single,21009A33-,Ixelles,6,Worker
129,539308,21009A33-,SAINT-ADRIEN,539308,70,1,female,parent,296169,2,couple_no_child,21009A33-,Ixelles,6,Worker
130,543827,21009A21-,ETE,543827,101,1,female,parent,298731,3,single,21009A21-,Ixelles,6,Worker
131,543823,21009A21-,ETE,543823,102,1,female,parent,298728,3,single,21009A21-,Ixelles,6,Worker
132,547989,21009A43-,FERNAND NEURAY,547989,89,1,female,parent,301635,3,single,21009A43-,Ixelles,6,Worker
133,550044,21009A41-,SAINT-GEORGES,550044,89,1,female,parent,302795,2,couple_no_child,21009A41-,Ixelles,6,Worker
134,553701,21009A52-,GRAY (RUE),553701,88,1,female,parent,304954,3,single,21009A52-,Ixelles,6,Worker
135,557072,21009A52-,GRAY (RUE),557072,69,1,female,parent,306760,5,colloc,21009A52-,Ixelles,6,Worker
136,558729,21009A44-,PREVOT,558729,71,1,female,parent,308203,3,single,21009A44-,Ixelles,6,Worker
137,561975,21009A72-,DEFACQZ,561975,67,1,female,parent,310360,1,couple_with_child,21009A72-,Ixelles,6,Worker
138,564018,21009A911,A. DELPORTE-SUD,564018,83,1,female,parent,311717,3,single,21009A911,Ixelles,6,Worker
139,566822,21009A82-,FORET,566822,67,1,female,parent,313447,3,single,21009A82-,Ixelles,6,Worker
140,567950,21009A111,WERY (RUE),567950,88,1,female,parent,314175,3,single,21009A111,Ixelles,6,Worker
141,571463,21009A01-,BLYCKAERTS,571463,89,1,female,parent,316309,2,couple_no_child,21009A01-,Ixelles,6,Worker
142,574196,21009A22-,UNIVERSITE,574196,77,1,female,parent,318095,3,single,21009A22-,Ixelles,6,Worker
143,574201,21009A22-,UNIVERSITE,574201,76,1,female,parent,318100,2,couple_no_child,21009A22-,Ixelles,6,Worker
144,578491,21009A53-,LONDRES (PLACE DE),578491,76,1,female,parent,320795,2,couple_no_child,21009A53-,Ixelles,6,Worker
145,578498,21009A53-,LONDRES (PLACE DE),578498,75,1,female,parent,320800,3,single,21009A53-,Ixelles,6,Worker
146,582702,21009A612,LIEGEOIS (RUE),582702,97,1,female,parent,323663,2,couple_no_child,21009A612,Ixelles,6,Worker
147,587655,21009A73-,BERCKENDAEL,587655,103,1,female,parent,326863,3,single,21009A73-,Ixelles,6,Worker
148,590544,21009A451,CHATELAIN (PLACE DU)-EST,590544,100,1,female,parent,328461,3,single,21009A451,Ixelles,6,Worker
149,593700,21010A04-,NOTRE-DAME DE LOURDES,593700,70,1,female,parent,330472,3,single,21010A04-,Jette,6,Worker
150,598145,21010A03-,MIROIR,598145,102,1,female,parent,332748,2,couple_no_child,21010A03-,Jette,6,Worker
151,601711,21010A10-,ANCIENNE BARRIERE,601711,99,1,female,parent,334490,2,couple_no_child,21010A10-,Jette,6,Worker
152,605829,21010A111,HEYMBOSCH,605829,77,1,female,parent,336598,3,single,21010A111,Jette,6,Worker
153,609832,21010A1AJ,ARBRE BALLON,609832,104,1,female,parent,338817,3,single,21010A1AJ,Jette,6,Worker
154,613164,21010A05-,ALBERT (QUARTIER),613164,96,1,female,parent,340384,3,single,21010A05-,Jette,6,Worker
155,619260,21010A13-,CITE-JARDIN,619260,95,1,female,parent,343454,2,couple_no_child,21010A13-,Jette,6,Worker
156,624205,21010A00-,CENTRE,624205,90,1,female,parent,346090,3,single,21010A00-,Jette,6,Worker
157,624677,21010A00-,CENTRE,624677,68,1,female,parent,346389,2,couple_no_child,21010A00-,Jette,6,Worker
158,631141,21010A141,BRUGMANN,631141,65,1,female,parent,349741,1,couple_with_child,21010A141,Jette,6,Worker
159,635597,21010A01-,ESSEGHEM,635597,68,1,female,parent,352016,3,single,21010A01-,Jette,6,Worker
160,640621,21010A21-,MADELEINE,640621,82,1,female,parent,354405,2,couple_no_child,21010A21-,Jette,6,Worker
161,644596,21010A02-,LEOPOLD I,644596,90,1,female,parent,356379,3,single,21010A02-,Jette,6,Worker
162,649373,21011A11-,LEPREUX,649373,68,1,female,parent,358751,2,couple_no_child,21011A11-,Koekelberg,6,Worker
163,651444,21011A30-,ARCHERS - FOUREZ,651444,94,1,female,parent,359791,2,couple_no_child,21011A30-,Koekelberg,6,Worker
164,654382,21011A20-,PLATEAU,654382,66,1,female,parent,361276,4,single_with_child,21011A20-,Koekelberg,6,Worker
165,658169,21011A10-,PAIX (AVENUE DE LA),658169,89,1,female,parent,363130,3,single,21011A10-,Koekelberg,6,Worker
166,660888,21011A01-,SAINTE-ANNE,660888,104,1,female,parent,364470,3,single,21011A01-,Koekelberg,6,Worker
167,676964,21012A24-,OSSEGHEM,676964,92,1,female,parent,372642,3,single,21012A24-,Molenbeek Saint-Jean,6,Worker
168,681380,21012A26-,MACHTENS-NORD,681380,73,1,female,parent,375016,2,couple_no_child,21012A26-,Molenbeek Saint-Jean,6,Worker
169,704057,21012A60-,LAEKENVELD,704057,92,1,female,parent,386603,3,single,21012A60-,Molenbeek Saint-Jean,6,Worker
170,711700,21012A62-,LIBERATEURS,711700,84,1,female,parent,390166,3,single,21012A62-,Molenbeek Saint-Jean,6,Worker
171,717346,21012A511,STEYNS,717346,76,1,female,parent,393196,2,couple_no_child,21012A511,Molenbeek Saint-Jean,6,Worker
172,727638,21012A54-,DELHAIZE,727638,74,1,female,parent,398234,2,couple_no_child,21012A54-,Molenbeek Saint-Jean,6,Worker
173,731109,21012A50-,BENES,731109,92,1,female,parent,399851,3,single,21012A50-,Molenbeek Saint-Jean,6,Worker
174,734779,21012A71-,PIERS,734779,66,1,female,parent,401776,2,couple_no_child,21012A71-,Molenbeek Saint-Jean,6,Worker
175,740818,21012A152,ETANGS NOIRS,740818,69,1,female,parent,405041,4,single_with_child,21012A152,Molenbeek Saint-Jean,6,Worker
176,746802,21012A52-,NEEP (QUARTIER DU),746802,93,1,female,parent,408177,2,couple_no_child,21012A52-,Molenbeek Saint-Jean,6,Worker
177,753763,21012A23-,MACHTENS-SUD,753763,65,1,female,parent,411860,2,couple_no_child,21012A23-,Molenbeek Saint-Jean,6,Worker
178,759001,21012A822,KORENBEEK,759001,89,1,female,parent,414514,2,couple_no_child,21012A822,Molenbeek Saint-Jean,6,Worker
179,775010,21013A242,BETHLEEM (PLACE DE),775010,68,1,female,parent,422772,1,couple_with_child,21013A242,Saint-Gilles,6,Worker
180,777403,21013A101,PARVIS,777403,72,1,female,parent,424052,2,couple_no_child,21013A101,Saint-Gilles,6,Worker
181,780090,21013A13-,DETHY (RUE),780090,83,1,female,parent,425516,3,single,21013A13-,Saint-Gilles,6,Worker
182,783434,21013A422,CRICKX (RUE),783434,100,1,female,parent,427329,3,single,21013A422,Saint-Gilles,6,Worker
183,786637,21013A11-,PARME (RUE DE),786637,90,1,female,parent,429062,3,single,21013A11-,Saint-Gilles,6,Worker
184,788488,21013A01-,ESPAGNE (RUE D'),788488,98,1,female,parent,430100,3,single,21013A01-,Saint-Gilles,6,Worker
185,792247,21013A04-,PRISON,792247,84,1,female,parent,432276,2,couple_no_child,21013A04-,Saint-Gilles,6,Worker
186,794120,21013A201,ANGLETERRE (RUE D'),794120,90,1,female,parent,433338,2,couple_no_child,21013A201,Saint-Gilles,6,Worker
187,798369,21013A252,DANEMARK (RUE DE),798369,74,1,female,parent,435463,5,colloc,21013A252,Saint-Gilles,6,Worker
188,798846,21013A23-,ROI (AVENUE DU),798846,67,1,female,parent,435805,1,couple_with_child,21013A23-,Saint-Gilles,6,Worker
189,800496,21013A02-,CAPOUILLET (RUE),800496,66,1,female,parent,436672,4,single_with_child,21013A02-,Saint-Gilles,6,Worker
190,804317,21013A22-,REGIES,804317,96,1,female,parent,439168,3,single,21013A22-,Saint-Gilles,6,Worker
191,808536,21013A211,FONTAINAS,808536,65,1,female,parent,441547,1,couple_with_child,21013A211,Saint-Gilles,6,Worker
192,812283,21013A151,METAL (RUE DU),812283,95,1,female,parent,443758,3,single,21013A151,Saint-Gilles,6,Worker
193,814397,21013A522,RUE D'ECOSSE,814397,86,1,female,parent,445081,3,single,21013A522,Saint-Gilles,6,Worker
194,816556,21013A40-,BARRIERE,816556,77,1,female,parent,446584,3,single,21013A40-,Saint-Gilles,6,Worker
195,818930,21013A41-,VILLAS (AVENUE DES),818930,65,1,female,parent,447913,4,single_with_child,21013A41-,Saint-Gilles,6,Worker
196,821796,21013A031,AMAZONE (RUE DE),821796,96,1,female,parent,449480,2,couple_no_child,21013A031,Saint-Gilles,6,Worker
197,823356,21013A00-,HOTEL DE VILLE,823356,90,1,female,parent,450495,3,single,21013A00-,Saint-Gilles,6,Worker
198,827235,21013A51-,TOISON D'OR (AVENUE),827235,66,1,female,parent,452838,2,couple_no_child,21013A51-,Saint-Gilles,6,Worker
199,835876,21014A41-,BOSSUET,835876,102,1,female,parent,457917,3,single,21014A41-,Saint-Josse-ten-Noode,6,Worker
200,856236,21014A05-,HOUWAERT,856236,67,1,female,parent,468185,5,colloc,21014A05-,Saint-Josse-ten-Noode,6,Worker
201,858092,21015A50-,OPALE,858092,65,1,female,parent,469319,3,single,21015A50-,Schaerbeek,6,Worker
202,865321,21015A77-,R.T.B.,865321,71,1,female,parent,473476,5,colloc,21015A77-,Schaerbeek,6,Worker
203,867550,21015A31-,PATRIE,867550,76,1,female,parent,474780,3,single,21015A31-,Schaerbeek,6,Worker
204,885022,21015A831,LATINIS (AVENUE G.),885022,67,1,female,parent,484108,5,colloc,21015A831,Schaerbeek,6,Worker
205,885783,21015A03-,JOSAPHAT (RUE),885783,65,1,female,parent,484573,3,single,21015A03-,Schaerbeek,6,Worker
206,891103,21015A021,HOUFFALIZE (PLACE),891103,76,1,female,parent,486964,2,couple_no_child,21015A021,Schaerbeek,6,Worker
207,894720,21015A30-,GRANDE RUE AU BOIS,894720,87,1,female,parent,488694,2,couple_no_child,21015A30-,Schaerbeek,6,Worker
208,898546,21015A32-,CONSOLATION (RUE DE LA),898546,103,1,female,parent,490641,2,couple_no_child,21015A32-,Schaerbeek,6,Worker
209,901700,21015A64-,DUPLOYE SQUARE,901700,93,1,female,parent,492272,2,couple_no_child,21015A64-,Schaerbeek,6,Worker
210,907217,21015A33-,BIENFAITEURS (PLACE DE),907217,68,1,female,parent,494899,5,colloc,21015A33-,Schaerbeek,6,Worker
211,907519,21015A35-,JEAN STOBBAERTS (AVENUE),907519,92,1,female,parent,495167,2,couple_no_child,21015A35-,Schaerbeek,6,Worker
212,910098,21015A53-,DAILLY (PLACE),910098,67,1,female,parent,496537,4,single_with_child,21015A53-,Schaerbeek,6,Worker
213,913699,21015A54-,EMERAUDE (AVENUE),913699,87,1,female,parent,498494,3,single,21015A54-,Schaerbeek,6,Worker
214,919032,21015A52-,LINTHOUT (RUE),919032,88,1,female,parent,501278,3,single,21015A52-,Schaerbeek,6,Worker
215,923911,21015A05-,ROYALE SAINTE-MARIE (RUE),923911,69,1,female,parent,503978,1,couple_with_child,21015A05-,Schaerbeek,6,Worker
216,928602,21015A12-,HUART HAMOIR (AVENUE),928602,68,1,female,parent,506347,1,couple_with_child,21015A12-,Schaerbeek,6,Worker
217,934340,21015A152,PR. ELISABETH-NORD,934340,68,1,female,parent,508900,5,colloc,21015A152,Schaerbeek,6,Worker
218,936903,21015A111,MAETERLINCK,936903,83,1,female,parent,510376,3,single,21015A111,Schaerbeek,6,Worker
219,942969,21015A04-,L'OLIVIER (RUE),942969,96,1,female,parent,513349,3,single,21015A04-,Schaerbeek,6,Worker
