,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName,TripChainType
1304,21004B49-,CINQUANTENAIRE (PARC DU),1304,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004B49-,CINQUANTENAIRE (PARC DU),25.0
1332,21004B49-,CINQUANTENAIRE (PARC DU),1332,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004B49-,CINQUANTENAIRE (PARC DU),25.0
1671,21004F970,MARLY-NORD,1671,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F970,MARLY-NORD,25.0
1726,21004F994,TRASSERSWEG - NEDER-HEEMBEEK,1726,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F994,TRASSERSWEG - NEDER-HEEMBEEK,25.0
1728,21004F994,TRASSERSWEG - NEDER-HEEMBEEK,1728,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F994,TRASSERSWEG - NEDER-HEEMBEEK,25.0
1742,21004F994,TRASSERSWEG - NEDER-HEEMBEEK,1742,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F994,TRASSERSWEG - NEDER-HEEMBEEK,25.0
1903,"2,10E+184",DOMAINE ROYALE,1903,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,25.0
2140,"2,10E+184",DOMAINE ROYALE,2140,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,25.0
2152,"2,10E+184",DOMAINE ROYALE,2152,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,25.0
2209,"2,10E+184",DOMAINE ROYALE,2209,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,25.0
2386,21004F572,MARLY-SUD,2386,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F572,MARLY-SUD,25.0
2904,21004G3NJ,HAREN-SUD,2904,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3NJ,HAREN-SUD,25.0
2927,21004G3NJ,HAREN-SUD,2927,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3NJ,HAREN-SUD,25.0
3068,21004C591,CAMBRE (BOIS DE LA),3068,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004C591,CAMBRE (BOIS DE LA),25.0
3253,21004C63-,NATIONS (SQUARE DES),3253,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004C63-,NATIONS (SQUARE DES),25.0
3338,21004F953,RUE DU WIMPELBERG,3338,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F953,RUE DU WIMPELBERG,25.0
3349,21004F953,RUE DU WIMPELBERG,3349,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F953,RUE DU WIMPELBERG,25.0
3362,21004F953,RUE DU WIMPELBERG,3362,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F953,RUE DU WIMPELBERG,25.0
3366,21004F953,RUE DU WIMPELBERG,3366,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F953,RUE DU WIMPELBERG,25.0
3444,21004F9MJ,NEDER-HEEMBEEK-NORD,3444,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F9MJ,NEDER-HEEMBEEK-NORD,25.0
3847,21004B10-,ORBAN (SQUARE),3847,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004B10-,ORBAN (SQUARE),25.0
3865,21004A71-,BLAES (RUE)-CENTRE,3865,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A71-,BLAES (RUE)-CENTRE,25.0
3910,21004A15-,JACOBS (PLACE),3910,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A15-,JACOBS (PLACE),25.0
3930,21004A04-,NOTRE-DAME DE LA CHAPELLE,3930,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A04-,NOTRE-DAME DE LA CHAPELLE,25.0
4381,21004E74-,EM. DELVA (RUE),4381,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E74-,EM. DELVA (RUE),25.0
4396,21004E74-,EM. DELVA (RUE),4396,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E74-,EM. DELVA (RUE),25.0
4718,21004E8MJ,HEYSEL,4718,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E8MJ,HEYSEL,25.0
4734,21004E8MJ,HEYSEL,4734,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E8MJ,HEYSEL,25.0
4743,21004E8MJ,HEYSEL,4743,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E8MJ,HEYSEL,25.0
4764,21004E8MJ,HEYSEL,4764,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E8MJ,HEYSEL,25.0
4828,"2,10E+134",SACRE-COEUR,4828,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+134",SACRE-COEUR,25.0
4841,"2,10E+134",SACRE-COEUR,4841,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+134",SACRE-COEUR,25.0
4914,21004E72-,MAISON ROUGE (PLACE)-SUD,4914,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E72-,MAISON ROUGE (PLACE)-SUD,25.0
4926,21004E72-,MAISON ROUGE (PLACE)-SUD,4926,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E72-,MAISON ROUGE (PLACE)-SUD,25.0
4979,21004D64-,MASUI (PLACE)-NORD,4979,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004D64-,MASUI (PLACE)-NORD,25.0
5087,21004D631,ALLEE VERTE - BASSIN VERGOTE,5087,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004D631,ALLEE VERTE - BASSIN VERGOTE,25.0
5108,21004D631,ALLEE VERTE - BASSIN VERGOTE,5108,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004D631,ALLEE VERTE - BASSIN VERGOTE,25.0
5134,21004E12-,PRINCE LEOPOLD (SQUARE),5134,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E12-,PRINCE LEOPOLD (SQUARE),25.0
5152,21004E12-,PRINCE LEOPOLD (SQUARE),5152,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E12-,PRINCE LEOPOLD (SQUARE),25.0
5211,21004D6NJ,TOUR ET TAXIS,5211,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004D6NJ,TOUR ET TAXIS,25.0
5329,"2,10E+105",PARVIS NOTRE DAME,5329,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+105",PARVIS NOTRE DAME,25.0
5342,"2,10E+105",PARVIS NOTRE DAME,5342,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+105",PARVIS NOTRE DAME,25.0
5368,21004D672,QUAI DE WILLEBROECK,5368,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004D672,QUAI DE WILLEBROECK,25.0
5389,21004E14-,ECOLE DES CADETS,5389,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E14-,ECOLE DES CADETS,25.0
5449,21004F522,AVENUE DE VERSAILLES,5449,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F522,AVENUE DE VERSAILLES,25.0
5582,21004D600,PARVIS SAINT-ROCH,5582,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004D600,PARVIS SAINT-ROCH,25.0
5703,21005A02-,CHAMP DU ROI (RUE),5703,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21005A02-,CHAMP DU ROI (RUE),25.0
5727,21005A14-,ARMEE (AVENUE DE L'),5727,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21005A14-,ARMEE (AVENUE DE L'),25.0
5820,21005A20-,PORTE DE TERVUEREN - TONGRES,5820,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21005A20-,PORTE DE TERVUEREN - TONGRES,25.0
5964,21005A12-,SAINT-ANTOINE,5964,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21005A12-,SAINT-ANTOINE,25.0
6012,21006A12-,GERMINAL I,6012,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A12-,GERMINAL I,25.0
6181,21006A171,ANCIEN COMBATTANTS (AVENUE),6181,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A171,ANCIEN COMBATTANTS (AVENUE),25.0
6215,21006A48-,CIMETIERE BRUXELLES,6215,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A48-,CIMETIERE BRUXELLES,25.0
6223,21006A22-,SAINT-EXUPERY,6223,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A22-,SAINT-EXUPERY,25.0
6298,21009A623,KLAUWAERTS,6298,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21009A623,KLAUWAERTS,25.0
6343,21009A552,PORTE DE NAMUR,6343,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21009A552,PORTE DE NAMUR,25.0
6363,21009A051,SAINT-BONIFACE,6363,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21009A051,SAINT-BONIFACE,25.0
6461,21009A121,GENERAL DE GAULLE,6461,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21009A121,GENERAL DE GAULLE,25.0
6646,21009A41-,SAINT-GEORGES,6646,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21009A41-,SAINT-GEORGES,25.0
6694,21009A2MJ,CAMPUS UNIVERSITAIRE,6694,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21009A2MJ,CAMPUS UNIVERSITAIRE,25.0
6967,21009A922,CASERNE (Ixelles),6967,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21009A922,CASERNE (Ixelles),25.0
7038,21009A192,ETANGS,7038,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21009A192,ETANGS,25.0
7206,21012A71-,PIERS,7206,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21012A71-,PIERS,25.0
7246,21012A39-,DE RAEDT,7246,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21012A39-,DE RAEDT,25.0
7252,21012A39-,DE RAEDT,7252,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21012A39-,DE RAEDT,25.0
7388,21013A101,PARVIS,7388,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A101,PARVIS,25.0
7445,21013A13-,DETHY (RUE),7445,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A13-,DETHY (RUE),25.0
7462,21013A121,GUILLAUME TELL-SUD,7462,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A121,GUILLAUME TELL-SUD,25.0
7502,21013A422,CRICKX (RUE),7502,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A422,CRICKX (RUE),25.0
7556,21013A11-,PARME (RUE DE),7556,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A11-,PARME (RUE DE),25.0
7589,21013A01-,ESPAGNE (RUE D'),7589,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A01-,ESPAGNE (RUE D'),25.0
7658,21013A01-,ESPAGNE (RUE D'),7658,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A01-,ESPAGNE (RUE D'),25.0
7697,21013A04-,PRISON,7697,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A04-,PRISON,25.0
7733,21013A04-,PRISON,7733,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A04-,PRISON,25.0
7754,21013A623,FRANCE (RUE DE),7754,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A623,FRANCE (RUE DE),25.0
7891,21013A23-,ROI (AVENUE DU),7891,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A23-,ROI (AVENUE DU),25.0
7925,21013A23-,ROI (AVENUE DU),7925,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A23-,ROI (AVENUE DU),25.0
7953,21013A02-,CAPOUILLET (RUE),7953,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A02-,CAPOUILLET (RUE),25.0
8083,21013A2MJ,GARE DU MIDI,8083,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A2MJ,GARE DU MIDI,25.0
8174,21013A612,JAMAR,8174,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A612,JAMAR,25.0
8239,21013A22-,REGIES,8239,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A22-,REGIES,25.0
8467,21013A41-,VILLAS (AVENUE DES),8467,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A41-,VILLAS (AVENUE DES),25.0
8482,21013A41-,VILLAS (AVENUE DES),8482,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A41-,VILLAS (AVENUE DES),25.0
8543,21013A031,AMAZONE (RUE DE),8543,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A031,AMAZONE (RUE DE),25.0
8686,21013A51-,TOISON D'OR (AVENUE),8686,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A51-,TOISON D'OR (AVENUE),25.0
8886,21014A2MJ,NORD,8886,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21014A2MJ,NORD,25.0
9016,21014A10-,SAINT-FRANCOIS,9016,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21014A10-,SAINT-FRANCOIS,25.0
9035,21014A10-,SAINT-FRANCOIS,9035,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21014A10-,SAINT-FRANCOIS,25.0
9050,21014A10-,SAINT-FRANCOIS,9050,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21014A10-,SAINT-FRANCOIS,25.0
9287,21014A04-,HAECHT (CHAUSSEE DE),9287,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21014A04-,HAECHT (CHAUSSEE DE),25.0
9327,21014A04-,HAECHT (CHAUSSEE DE),9327,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21014A04-,HAECHT (CHAUSSEE DE),25.0
9367,21014A05-,HOUWAERT,9367,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21014A05-,HOUWAERT,25.0
9391,21014A05-,HOUWAERT,9391,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21014A05-,HOUWAERT,25.0
9501,21014A05-,HOUWAERT,9501,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21014A05-,HOUWAERT,25.0
9521,21014A05-,HOUWAERT,9521,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21014A05-,HOUWAERT,25.0
9658,21014A3MJ,MANHATTAN,9658,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21014A3MJ,MANHATTAN,25.0
9685,21015A63-,DESCHANEL P. (AVENUE),9685,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21015A63-,DESCHANEL P. (AVENUE),25.0
9821,21018A04-,BEETEPUT,9821,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A04-,BEETEPUT,25.0
9887,21018A60-,ROODEBEEK PARC,9887,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A60-,ROODEBEEK PARC,25.0
9996,21018A3MJ,GULLEDELLE,9996,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A3MJ,GULLEDELLE,25.0
679349,21001A83-,PETERBOS,6249,0,1,female,3124,1,couple_with_child,7,StayHome,21001A83-,PETERBOS,25.0
679368,21001A503,VIVES,8317,1,1,female,4532,1,couple_with_child,7,StayHome,21001A503,VIVES,25.0
679689,21001A32-,AURORE,16235,0,1,female,8632,4,single_with_child,7,StayHome,21001A32-,AURORE,25.0
679692,21001A32-,AURORE,16241,1,1,female,8634,1,couple_with_child,7,StayHome,21001A32-,AURORE,25.0
679708,21001A32-,AURORE,16306,1,0,male,8656,1,couple_with_child,7,StayHome,21001A32-,AURORE,25.0
679781,21001A41-,ROMAIN ROLLAND,19501,1,0,male,10526,1,couple_with_child,7,StayHome,21001A41-,ROMAIN ROLLAND,25.0
679820,21001A85-,AUBADE,20625,1,1,female,11243,1,couple_with_child,7,StayHome,21001A85-,AUBADE,25.0
679888,21001A42-,KAT,23254,2,1,female,12808,1,couple_with_child,7,StayHome,21001A42-,KAT,25.0
680183,21001A441,DOCTEUR ROUX,33666,2,1,female,18154,4,single_with_child,7,StayHome,21001A441,DOCTEUR ROUX,25.0
680221,21001A441,DOCTEUR ROUX,33826,0,1,female,18211,1,couple_with_child,7,StayHome,21001A441,DOCTEUR ROUX,25.0
680223,21001A441,DOCTEUR ROUX,33831,1,1,female,18213,4,single_with_child,7,StayHome,21001A441,DOCTEUR ROUX,25.0
680342,21001A451,VENIZELOS,41507,2,0,male,22811,1,couple_with_child,7,StayHome,21001A451,VENIZELOS,25.0
680486,21001A30-,BIZET,44193,0,1,female,23964,1,couple_with_child,7,StayHome,21001A30-,BIZET,25.0
680693,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,50891,2,1,female,28032,1,couple_with_child,7,StayHome,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,25.0
680780,21001A031,RAUTER-SUD,52663,1,0,male,28828,4,single_with_child,7,StayHome,21001A031,RAUTER-SUD,25.0
680961,21001B20-,CONSEIL-NORD,60100,2,0,male,32333,4,single_with_child,7,StayHome,21001B20-,CONSEIL-NORD,25.0
681074,21001B20-,CONSEIL-NORD,60794,0,0,male,32543,1,couple_with_child,7,StayHome,21001B20-,CONSEIL-NORD,25.0
681092,21001B20-,CONSEIL-NORD,60853,1,1,female,32563,1,couple_with_child,7,StayHome,21001B20-,CONSEIL-NORD,25.0
681160,21001B20-,CONSEIL-NORD,62235,1,1,female,31531,1,couple_with_child,7,StayHome,21001B20-,CONSEIL-NORD,25.0
681221,21001B23-,CONSEIL-SUD,63384,2,0,male,34304,1,couple_with_child,7,StayHome,21001B23-,CONSEIL-SUD,25.0
681254,21001B23-,CONSEIL-SUD,63590,0,1,female,34384,4,single_with_child,7,StayHome,21001B23-,CONSEIL-SUD,25.0
681327,21001A051,LINDE-EST,66612,1,0,male,36028,1,couple_with_child,7,StayHome,21001A051,LINDE-EST,25.0
