,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName,TripChainType
1402,21004B2MJ,SCHUMAN (ROND-POINT),1402,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004B2MJ,SCHUMAN (ROND-POINT),26.0
1481,21004B43-,AMBIORIX-NORD (SQUARE),1481,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004B43-,AMBIORIX-NORD (SQUARE),26.0
1527,21004A24-,MARCHE AU PORCS,1527,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A24-,MARCHE AU PORCS,26.0
1625,21004F970,MARLY-NORD,1625,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F970,MARLY-NORD,26.0
1636,21004F970,MARLY-NORD,1636,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F970,MARLY-NORD,26.0
1692,21004A35-,AD. MAX (BOULEVARD),1692,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A35-,AD. MAX (BOULEVARD),26.0
1700,21004A35-,AD. MAX (BOULEVARD),1700,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A35-,AD. MAX (BOULEVARD),26.0
1980,"2,10E+184",DOMAINE ROYALE,1980,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,26.0
2048,"2,10E+184",DOMAINE ROYALE,2048,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,26.0
2156,"2,10E+184",DOMAINE ROYALE,2156,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,26.0
2214,"2,10E+184",DOMAINE ROYALE,2214,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,26.0
2315,21004G3MJ,DOBBELENBERG (RUE DE),2315,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3MJ,DOBBELENBERG (RUE DE),26.0
2488,21004F91-,CROIX DE GUERRE (AVENUE DES),2488,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F91-,CROIX DE GUERRE (AVENUE DES),26.0
2503,21004F91-,CROIX DE GUERRE (AVENUE DES),2503,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F91-,CROIX DE GUERRE (AVENUE DES),26.0
2598,21004G3NJ,HAREN-SUD,2598,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3NJ,HAREN-SUD,26.0
2657,21004G3NJ,HAREN-SUD,2657,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3NJ,HAREN-SUD,26.0
2791,21004G3NJ,HAREN-SUD,2791,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3NJ,HAREN-SUD,26.0
2892,21004G3NJ,HAREN-SUD,2892,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3NJ,HAREN-SUD,26.0
2942,21004C642,AVENUE FRANKLIN ROOSEVELT,2942,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004C642,AVENUE FRANKLIN ROOSEVELT,26.0
3013,21004C591,CAMBRE (BOIS DE LA),3013,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004C591,CAMBRE (BOIS DE LA),26.0
3026,21004C591,CAMBRE (BOIS DE LA),3026,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004C591,CAMBRE (BOIS DE LA),26.0
3166,21004C591,CAMBRE (BOIS DE LA),3166,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004C591,CAMBRE (BOIS DE LA),26.0
3222,21004C54-,LOUISE (AVENUE)-SUD-EST,3222,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004C54-,LOUISE (AVENUE)-SUD-EST,26.0
3297,21004B2NJ,CITE DE LA CHAUSSEE,3297,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004B2NJ,CITE DE LA CHAUSSEE,26.0
3350,21004F953,RUE DU WIMPELBERG,3350,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F953,RUE DU WIMPELBERG,26.0
3375,21004F9MJ,NEDER-HEEMBEEK-NORD,3375,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F9MJ,NEDER-HEEMBEEK-NORD,26.0
3422,21004F9MJ,NEDER-HEEMBEEK-NORD,3422,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F9MJ,NEDER-HEEMBEEK-NORD,26.0
3508,21004F9MJ,NEDER-HEEMBEEK-NORD,3508,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F9MJ,NEDER-HEEMBEEK-NORD,26.0
3611,21004A1MJ,COLONIES (RUE DES),3611,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A1MJ,COLONIES (RUE DES),26.0
3696,21004A23-,NOUVEAU MARCHE AU GRAIN,3696,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A23-,NOUVEAU MARCHE AU GRAIN,26.0
3751,21004A01-,VIEILLE HALLE AUX BLES,3751,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A01-,VIEILLE HALLE AUX BLES,26.0
3763,21004A22-,SENNE (RUE DE LA),3763,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A22-,SENNE (RUE DE LA),26.0
3821,21004B10-,ORBAN (SQUARE),3821,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004B10-,ORBAN (SQUARE),26.0
3867,21004A71-,BLAES (RUE)-CENTRE,3867,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A71-,BLAES (RUE)-CENTRE,26.0
3888,21004A34-,MONNAIE,3888,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A34-,MONNAIE,26.0
4179,21004A33-,LIBERTE (PLACE DE LA),4179,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A33-,LIBERTE (PLACE DE LA),26.0
4251,21004A21-,ANNEESSENS (PLACE),4251,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A21-,ANNEESSENS (PLACE),26.0
4306,21004A13-,PETIT SABLON,4306,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A13-,PETIT SABLON,26.0
4371,21004E74-,EM. DELVA (RUE),4371,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E74-,EM. DELVA (RUE),26.0
4402,21004E74-,EM. DELVA (RUE),4402,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E74-,EM. DELVA (RUE),26.0
4519,21004E83-,STIENON (AVENUE),4519,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E83-,STIENON (AVENUE),26.0
4522,21004E83-,STIENON (AVENUE),4522,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E83-,STIENON (AVENUE),26.0
4545,21004E83-,STIENON (AVENUE),4545,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E83-,STIENON (AVENUE),26.0
4577,21004E8MJ,HEYSEL,4577,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E8MJ,HEYSEL,26.0
4679,21004E8MJ,HEYSEL,4679,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E8MJ,HEYSEL,26.0
4693,21004E8MJ,HEYSEL,4693,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E8MJ,HEYSEL,26.0
4930,21004E72-,MAISON ROUGE (PLACE)-SUD,4930,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E72-,MAISON ROUGE (PLACE)-SUD,26.0
5031,"2,10E+215",RUE DE WAND,5031,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+215",RUE DE WAND,26.0
5039,"2,10E+215",RUE DE WAND,5039,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+215",RUE DE WAND,26.0
5061,21004D631,ALLEE VERTE - BASSIN VERGOTE,5061,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004D631,ALLEE VERTE - BASSIN VERGOTE,26.0
5206,21004D6NJ,TOUR ET TAXIS,5206,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004D6NJ,TOUR ET TAXIS,26.0
5219,21004D6NJ,TOUR ET TAXIS,5219,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004D6NJ,TOUR ET TAXIS,26.0
5406,21004E14-,ECOLE DES CADETS,5406,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E14-,ECOLE DES CADETS,26.0
5463,21004F522,AVENUE DE VERSAILLES,5463,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F522,AVENUE DE VERSAILLES,26.0
5491,21004F522,AVENUE DE VERSAILLES,5491,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F522,AVENUE DE VERSAILLES,26.0
5706,21005A02-,CHAMP DU ROI (RUE),5706,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21005A02-,CHAMP DU ROI (RUE),26.0
5710,21005A02-,CHAMP DU ROI (RUE),5710,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21005A02-,CHAMP DU ROI (RUE),26.0
5742,21005A14-,ARMEE (AVENUE DE L'),5742,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21005A14-,ARMEE (AVENUE DE L'),26.0
5789,21005A311,CASERNE (Etterbeek),5789,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21005A311,CASERNE (Etterbeek),26.0
5886,21005A051,RINSDELLE,5886,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21005A051,RINSDELLE,26.0
5900,21005A051,RINSDELLE,5900,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21005A051,RINSDELLE,26.0
5907,21005A11-,NOTRE-DAME DU SACRE-COEUR,5907,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21005A11-,NOTRE-DAME DU SACRE-COEUR,26.0
5917,21005A11-,NOTRE-DAME DU SACRE-COEUR,5917,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21005A11-,NOTRE-DAME DU SACRE-COEUR,26.0
5930,21005A00-,HOTEL COMMUNAL,5930,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21005A00-,HOTEL COMMUNAL,26.0
5937,21005A00-,HOTEL COMMUNAL,5937,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21005A00-,HOTEL COMMUNAL,26.0
6127,21006A37-,ZONE INDUSTRIELLE,6127,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A37-,ZONE INDUSTRIELLE,26.0
6146,21006A101,CONSCIENCE,6146,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A101,CONSCIENCE,26.0
6375,21009A041,ARBRE BENIT,6375,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21009A041,ARBRE BENIT,26.0
6609,21009A21-,ETE,6609,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21009A21-,ETE,26.0
6711,21009A2MJ,CAMPUS UNIVERSITAIRE,6711,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21009A2MJ,CAMPUS UNIVERSITAIRE,26.0
6758,21009A2MJ,CAMPUS UNIVERSITAIRE,6758,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21009A2MJ,CAMPUS UNIVERSITAIRE,26.0
6887,21009A22-,UNIVERSITE,6887,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21009A22-,UNIVERSITE,26.0
7044,21009A192,ETANGS,7044,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21009A192,ETANGS,26.0
7129,21012A672,ULENS,7129,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21012A672,ULENS,26.0
7177,21012A611,MEXICO,7177,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21012A611,MEXICO,26.0
7239,21012A39-,DE RAEDT,7239,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21012A39-,DE RAEDT,26.0
7380,21013A101,PARVIS,7380,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A101,PARVIS,26.0
7523,21013A11-,PARME (RUE DE),7523,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A11-,PARME (RUE DE),26.0
7649,21013A01-,ESPAGNE (RUE D'),7649,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A01-,ESPAGNE (RUE D'),26.0
7771,21013A623,FRANCE (RUE DE),7771,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A623,FRANCE (RUE DE),26.0
7779,21013A201,ANGLETERRE (RUE D'),7779,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),26.0
8089,21013A2MJ,GARE DU MIDI,8089,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A2MJ,GARE DU MIDI,26.0
8256,21013A211,FONTAINAS,8256,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A211,FONTAINAS,26.0
8264,21013A211,FONTAINAS,8264,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A211,FONTAINAS,26.0
8298,21013A052,FAIDER (RUE),8298,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A052,FAIDER (RUE),26.0
8452,21013A40-,BARRIERE,8452,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A40-,BARRIERE,26.0
8468,21013A41-,VILLAS (AVENUE DES),8468,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A41-,VILLAS (AVENUE DES),26.0
8498,21013A41-,VILLAS (AVENUE DES),8498,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A41-,VILLAS (AVENUE DES),26.0
8501,21013A41-,VILLAS (AVENUE DES),8501,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A41-,VILLAS (AVENUE DES),26.0
8519,21013A031,AMAZONE (RUE DE),8519,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A031,AMAZONE (RUE DE),26.0
8653,21013A51-,TOISON D'OR (AVENUE),8653,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A51-,TOISON D'OR (AVENUE),26.0
8674,21013A51-,TOISON D'OR (AVENUE),8674,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A51-,TOISON D'OR (AVENUE),26.0
8711,21014A00-,PLACE SAINT-JOSSE,8711,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21014A00-,PLACE SAINT-JOSSE,26.0
8796,21014A02-,CHARITE,8796,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21014A02-,CHARITE,26.0
8830,21014A02-,CHARITE,8830,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21014A02-,CHARITE,26.0
9191,21014A01-,STEURS,9191,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21014A01-,STEURS,26.0
9245,21014A04-,HAECHT (CHAUSSEE DE),9245,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21014A04-,HAECHT (CHAUSSEE DE),26.0
9499,21014A05-,HOUWAERT,9499,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21014A05-,HOUWAERT,26.0
9511,21014A05-,HOUWAERT,9511,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21014A05-,HOUWAERT,26.0
9897,21018A19-,STRUYCKBEKEN,9897,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A19-,STRUYCKBEKEN,26.0
9903,21018A81-,KAPELLEVELD-SUD,9903,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A81-,KAPELLEVELD-SUD,26.0
9946,21018A14-,CHANCELLERIE,9946,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A14-,CHANCELLERIE,26.0
9951,21018A12-,STOCKEL (CHAUSSEE DE),9951,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A12-,STOCKEL (CHAUSSEE DE),26.0
9970,21018A87-,SAINT-LUC,9970,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21018A87-,SAINT-LUC,26.0
10051,21001C6PB,ZONE RURALE,10051,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21001C6PB,ZONE RURALE,26.0
679226,21001A041,VEEWEYDE-SUD,1856,0,1,female,757,1,couple_with_child,7,StayHome,21001A041,VEEWEYDE-SUD,26.0
679440,21001A332,ROUE,9860,2,1,female,5362,1,couple_with_child,7,StayHome,21001A332,ROUE,26.0
679542,21001A32-,AURORE,14549,0,0,male,7950,1,couple_with_child,7,StayHome,21001A32-,AURORE,26.0
679680,21001A32-,AURORE,16195,2,0,male,8618,1,couple_with_child,7,StayHome,21001A32-,AURORE,26.0
679712,21001A53-,NELLIE MELBA,17499,2,1,female,9535,1,couple_with_child,7,StayHome,21001A53-,NELLIE MELBA,26.0
679819,21001A85-,AUBADE,20624,1,1,female,11243,1,couple_with_child,7,StayHome,21001A85-,AUBADE,26.0
679916,21001A552,TREFLE,25216,2,0,male,13892,1,couple_with_child,7,StayHome,21001A552,TREFLE,26.0
679936,21001A552,TREFLE,25629,0,1,female,14047,4,single_with_child,7,StayHome,21001A552,TREFLE,26.0
679978,21001A552,TREFLE,26163,0,1,female,14242,1,couple_with_child,7,StayHome,21001A552,TREFLE,26.0
680006,21001A552,TREFLE,26369,0,0,male,14317,1,couple_with_child,7,StayHome,21001A552,TREFLE,26.0
680049,21001A84-,POESIE,28032,2,0,male,15293,4,single_with_child,7,StayHome,21001A84-,POESIE,26.0
680165,21001A441,DOCTEUR ROUX,33506,2,0,male,18099,4,single_with_child,7,StayHome,21001A441,DOCTEUR ROUX,26.0
680266,21001A82-,MOORTEBEEK,38693,1,0,male,21151,4,single_with_child,7,StayHome,21001A82-,MOORTEBEEK,26.0
680443,21001A30-,BIZET,43787,2,0,male,23837,1,couple_with_child,7,StayHome,21001A30-,BIZET,26.0
680461,21001A30-,BIZET,43960,0,1,female,23889,1,couple_with_child,7,StayHome,21001A30-,BIZET,26.0
680516,21001A80-,SILLON,46509,1,1,female,25539,4,single_with_child,7,StayHome,21001A80-,SILLON,26.0
680520,21001A80-,SILLON,46556,2,1,female,25559,1,couple_with_child,7,StayHome,21001A80-,SILLON,26.0
680702,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,51050,0,0,male,28096,4,single_with_child,7,StayHome,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,26.0
680711,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,51142,2,1,female,28128,4,single_with_child,7,StayHome,21001A31-,CHAUSSEE DE MONS - SAINT-LUC,26.0
680767,21001A031,RAUTER-SUD,52529,0,1,female,28782,1,couple_with_child,7,StayHome,21001A031,RAUTER-SUD,26.0
680899,21001B321,ALBERT I- QUARTIER,56281,1,0,male,30673,1,couple_with_child,7,StayHome,21001B321,ALBERT I- QUARTIER,26.0
681000,21001B20-,CONSEIL-NORD,60394,0,0,male,32420,1,couple_with_child,7,StayHome,21001B20-,CONSEIL-NORD,26.0
681065,21001B20-,CONSEIL-NORD,60762,0,0,male,32535,4,single_with_child,7,StayHome,21001B20-,CONSEIL-NORD,26.0
681336,21001A051,LINDE-EST,66824,2,0,male,36211,4,single_with_child,7,StayHome,21001A051,LINDE-EST,26.0
681466,21001A732,SCHEUTVELD,69804,0,0,male,37717,1,couple_with_child,7,StayHome,21001A732,SCHEUTVELD,26.0
681492,21001A90-,SCHEUTKAPEL,71327,2,0,male,38478,1,couple_with_child,7,StayHome,21001A90-,SCHEUTKAPEL,26.0
