,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName,TripChainType
1510,21004A24-,MARCHE AU PORCS,1510,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A24-,MARCHE AU PORCS,22.0
1528,21004A24-,MARCHE AU PORCS,1528,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A24-,MARCHE AU PORCS,22.0
1533,21004A24-,MARCHE AU PORCS,1533,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A24-,MARCHE AU PORCS,22.0
1612,21004F970,MARLY-NORD,1612,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F970,MARLY-NORD,22.0
1723,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,1723,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,22.0
1783,21004F531,RUE DES FAINES,1783,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F531,RUE DES FAINES,22.0
1786,21004F531,RUE DES FAINES,1786,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F531,RUE DES FAINES,22.0
1806,21004F531,RUE DES FAINES,1806,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F531,RUE DES FAINES,22.0
1823,"2,10E+184",DOMAINE ROYALE,1823,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,22.0
1918,"2,10E+184",DOMAINE ROYALE,1918,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,22.0
1957,"2,10E+184",DOMAINE ROYALE,1957,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,22.0
1995,"2,10E+184",DOMAINE ROYALE,1995,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,22.0
2071,"2,10E+184",DOMAINE ROYALE,2071,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,22.0
2154,"2,10E+184",DOMAINE ROYALE,2154,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,22.0
2176,"2,10E+184",DOMAINE ROYALE,2176,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+184",DOMAINE ROYALE,22.0
2250,"2,10E+296",AVENUE DES CROIX DU FEU,2250,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+296",AVENUE DES CROIX DU FEU,22.0
2320,21004G3MJ,DOBBELENBERG (RUE DE),2320,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3MJ,DOBBELENBERG (RUE DE),22.0
2412,21004F572,MARLY-SUD,2412,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F572,MARLY-SUD,22.0
2487,21004F91-,CROIX DE GUERRE (AVENUE DES),2487,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F91-,CROIX DE GUERRE (AVENUE DES),22.0
2511,21004F91-,CROIX DE GUERRE (AVENUE DES),2511,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F91-,CROIX DE GUERRE (AVENUE DES),22.0
2692,21004G3NJ,HAREN-SUD,2692,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3NJ,HAREN-SUD,22.0
2696,21004G3NJ,HAREN-SUD,2696,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3NJ,HAREN-SUD,22.0
2741,21004G3NJ,HAREN-SUD,2741,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3NJ,HAREN-SUD,22.0
2896,21004G3NJ,HAREN-SUD,2896,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004G3NJ,HAREN-SUD,22.0
2933,21004C642,AVENUE FRANKLIN ROOSEVELT,2933,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004C642,AVENUE FRANKLIN ROOSEVELT,22.0
2962,21004C642,AVENUE FRANKLIN ROOSEVELT,2962,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004C642,AVENUE FRANKLIN ROOSEVELT,22.0
3135,21004C591,CAMBRE (BOIS DE LA),3135,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004C591,CAMBRE (BOIS DE LA),22.0
3256,21004C63-,NATIONS (SQUARE DES),3256,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004C63-,NATIONS (SQUARE DES),22.0
3390,21004F9MJ,NEDER-HEEMBEEK-NORD,3390,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F9MJ,NEDER-HEEMBEEK-NORD,22.0
3460,21004F9MJ,NEDER-HEEMBEEK-NORD,3460,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004F9MJ,NEDER-HEEMBEEK-NORD,22.0
3577,21004A70-,BLAES (RUE)-SUD,3577,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A70-,BLAES (RUE)-SUD,22.0
3817,21004B10-,ORBAN (SQUARE),3817,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004B10-,ORBAN (SQUARE),22.0
3954,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,3954,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,22.0
4051,21004A32-,CONGRES - GARE,4051,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A32-,CONGRES - GARE,22.0
4069,21004A30-,SAINT-MICHEL ET GUDULE,4069,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A30-,SAINT-MICHEL ET GUDULE,22.0
4374,21004E74-,EM. DELVA (RUE),4374,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E74-,EM. DELVA (RUE),22.0
4413,21004E74-,EM. DELVA (RUE),4413,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E74-,EM. DELVA (RUE),22.0
4447,"2,10E+205",AVENUE JEAN DE BOLOGNE,4447,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+205",AVENUE JEAN DE BOLOGNE,22.0
4509,"2,10E+205",AVENUE JEAN DE BOLOGNE,4509,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+205",AVENUE JEAN DE BOLOGNE,22.0
4544,21004E83-,STIENON (AVENUE),4544,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E83-,STIENON (AVENUE),22.0
5257,21004E800,DIVIN JESUS,5257,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E800,DIVIN JESUS,22.0
5321,"2,10E+237",DE MEYSSE (AVENUE),5321,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,"2,10E+237",DE MEYSSE (AVENUE),22.0
5357,21004A811,QUAI DU COMMERCE,5357,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004A811,QUAI DU COMMERCE,22.0
5392,21004E14-,ECOLE DES CADETS,5392,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E14-,ECOLE DES CADETS,22.0
5400,21004E14-,ECOLE DES CADETS,5400,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E14-,ECOLE DES CADETS,22.0
5401,21004E14-,ECOLE DES CADETS,5401,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E14-,ECOLE DES CADETS,22.0
5409,21004E14-,ECOLE DES CADETS,5409,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E14-,ECOLE DES CADETS,22.0
5512,21004E82-,CITE MODELE,5512,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E82-,CITE MODELE,22.0
5569,21004E81-,DISQUE (RUE DU),5569,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004E81-,DISQUE (RUE DU),22.0
5588,21004D610,ANVERS (CHAUSSEE D')-SUD,5588,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21004D610,ANVERS (CHAUSSEE D')-SUD,22.0
5667,21005A10-,GENERAL HENRI (RUE),5667,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21005A10-,GENERAL HENRI (RUE),22.0
5668,21005A10-,GENERAL HENRI (RUE),5668,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21005A10-,GENERAL HENRI (RUE),22.0
5674,21005A10-,GENERAL HENRI (RUE),5674,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21005A10-,GENERAL HENRI (RUE),22.0
5994,21005A12-,SAINT-ANTOINE,5994,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21005A12-,SAINT-ANTOINE,22.0
5997,21005A22-,PORTE DE TERVUEREN - L. DE LAN,5997,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21005A22-,PORTE DE TERVUEREN - L. DE LAN,22.0
6083,21006A201,HAUT-EVERE,6083,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A201,HAUT-EVERE,22.0
6213,21006A48-,CIMETIERE BRUXELLES,6213,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A48-,CIMETIERE BRUXELLES,22.0
6254,21006A323,GERMINAL II,6254,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21006A323,GERMINAL II,22.0
6459,21009A121,GENERAL DE GAULLE,6459,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21009A121,GENERAL DE GAULLE,22.0
6535,21009A301,BOONDAEL-NORD,6535,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21009A301,BOONDAEL-NORD,22.0
6540,21009A301,BOONDAEL-NORD,6540,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21009A301,BOONDAEL-NORD,22.0
6563,21009A33-,SAINT-ADRIEN,6563,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21009A33-,SAINT-ADRIEN,22.0
6601,21009A21-,ETE,6601,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21009A21-,ETE,22.0
6651,21009A41-,SAINT-GEORGES,6651,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21009A41-,SAINT-GEORGES,22.0
6720,21009A2MJ,CAMPUS UNIVERSITAIRE,6720,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21009A2MJ,CAMPUS UNIVERSITAIRE,22.0
6824,21009A82-,FORET,6824,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21009A82-,FORET,22.0
6878,21009A22-,UNIVERSITE,6878,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21009A22-,UNIVERSITE,22.0
6895,21009A22-,UNIVERSITE,6895,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21009A22-,UNIVERSITE,22.0
7021,21009A451,CHATELAIN (PLACE DU)-EST,7021,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21009A451,CHATELAIN (PLACE DU)-EST,22.0
7028,21009A451,CHATELAIN (PLACE DU)-EST,7028,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21009A451,CHATELAIN (PLACE DU)-EST,22.0
7123,21012A12-,BIRMINGHAM-SUD,7123,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21012A12-,BIRMINGHAM-SUD,22.0
7249,21012A39-,DE RAEDT,7249,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21012A39-,DE RAEDT,22.0
7360,21013A242,BETHLEEM (PLACE DE),7360,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A242,BETHLEEM (PLACE DE),22.0
7384,21013A101,PARVIS,7384,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A101,PARVIS,22.0
7475,21013A422,CRICKX (RUE),7475,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A422,CRICKX (RUE),22.0
7567,21013A11-,PARME (RUE DE),7567,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A11-,PARME (RUE DE),22.0
7578,21013A01-,ESPAGNE (RUE D'),7578,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A01-,ESPAGNE (RUE D'),22.0
7617,21013A01-,ESPAGNE (RUE D'),7617,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A01-,ESPAGNE (RUE D'),22.0
7633,21013A01-,ESPAGNE (RUE D'),7633,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A01-,ESPAGNE (RUE D'),22.0
7634,21013A01-,ESPAGNE (RUE D'),7634,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A01-,ESPAGNE (RUE D'),22.0
7695,21013A04-,PRISON,7695,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A04-,PRISON,22.0
7698,21013A04-,PRISON,7698,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A04-,PRISON,22.0
7719,21013A04-,PRISON,7719,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A04-,PRISON,22.0
7795,21013A201,ANGLETERRE (RUE D'),7795,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A201,ANGLETERRE (RUE D'),22.0
8006,21013A02-,CAPOUILLET (RUE),8006,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A02-,CAPOUILLET (RUE),22.0
8013,21013A02-,CAPOUILLET (RUE),8013,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A02-,CAPOUILLET (RUE),22.0
8023,21013A02-,CAPOUILLET (RUE),8023,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A02-,CAPOUILLET (RUE),22.0
8053,21013A2MJ,GARE DU MIDI,8053,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A2MJ,GARE DU MIDI,22.0
8060,21013A2MJ,GARE DU MIDI,8060,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A2MJ,GARE DU MIDI,22.0
8090,21013A2MJ,GARE DU MIDI,8090,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A2MJ,GARE DU MIDI,22.0
8109,21013A2MJ,GARE DU MIDI,8109,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A2MJ,GARE DU MIDI,22.0
8134,21013A2MJ,GARE DU MIDI,8134,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A2MJ,GARE DU MIDI,22.0
8156,21013A2MJ,GARE DU MIDI,8156,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A2MJ,GARE DU MIDI,22.0
8179,21013A612,JAMAR,8179,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A612,JAMAR,22.0
8234,21013A22-,REGIES,8234,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A22-,REGIES,22.0
8259,21013A211,FONTAINAS,8259,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A211,FONTAINAS,22.0
8305,21013A052,FAIDER (RUE),8305,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A052,FAIDER (RUE),22.0
8327,21013A052,FAIDER (RUE),8327,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A052,FAIDER (RUE),22.0
8403,21013A522,RUE D'ECOSSE,8403,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A522,RUE D'ECOSSE,22.0
8432,21013A40-,BARRIERE,8432,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A40-,BARRIERE,22.0
8513,21013A41-,VILLAS (AVENUE DES),8513,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A41-,VILLAS (AVENUE DES),22.0
8550,21013A031,AMAZONE (RUE DE),8550,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A031,AMAZONE (RUE DE),22.0
8589,21013A00-,HOTEL DE VILLE,8589,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A00-,HOTEL DE VILLE,22.0
8619,21013A00-,HOTEL DE VILLE,8619,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21013A00-,HOTEL DE VILLE,22.0
8781,21014A00-,PLACE SAINT-JOSSE,8781,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21014A00-,PLACE SAINT-JOSSE,22.0
8802,21014A02-,CHARITE,8802,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21014A02-,CHARITE,22.0
8874,21014A2MJ,NORD,8874,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21014A2MJ,NORD,22.0
9006,21014A10-,SAINT-FRANCOIS,9006,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21014A10-,SAINT-FRANCOIS,22.0
9019,21014A10-,SAINT-FRANCOIS,9019,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,11,Tourist,21014A10-,SAINT-FRANCOIS,22.0
