,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code,Commune,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName
68,21001A142,VEEWEYDE-NORD,64625,18,1,female,child,35119,1,couple_with_child,21001A142,Anderlecht,5,Unif off campus,21004E8NJ,HOPITAL BRUGMANN
69,21001A120,MINIMES,118223,18,1,female,child,62376,1,couple_with_child,21001A120,Anderlecht,5,Unif off campus,21004A3MJ,CITE ADMINISTRATIVE ET CONGRES
70,21001A332,ROUE,9496,18,1,female,child,5232,1,couple_with_child,21001A332,Anderlecht,5,Unif off campus,21004A03-,BON SECOURS - PALAIS DU MIDI
71,21001B11-,ROSEE-OUEST,78916,18,1,female,parent,42530,5,colloc,21001B11-,Anderlecht,5,Unif off campus,21004A32-,CONGRES - GARE
72,21001A81-,BROECK,50006,18,1,female,parent,27412,2,couple_no_child,21001A81-,Anderlecht,5,Unif off campus,21004A72-,SAINT-THOMAS (INSTITUT)
73,21001A00-,RESISTANCE,105038,18,1,female,parent,55573,1,couple_with_child,21001A00-,Anderlecht,5,Unif off campus,21004A22-,SENNE (RUE DE LA)
74,21001A43-,VAN BEETHOVEN,11486,18,1,female,parent,6196,3,single,21001A43-,Anderlecht,5,Unif off campus,21004C552,LOUISE (AVENUE)-SUD
75,21001A30-,BIZET,44282,18,1,female,parent,23996,3,single,21001A30-,Anderlecht,5,Unif off campus,21004C501,LOUISE (AVENUE)-NORD
76,21001B25-,REVISION-NORD,74758,18,1,female,child,40499,1,couple_with_child,21001B25-,Anderlecht,5,Unif off campus,21004A13-,PETIT SABLON
77,21001A10-,PORSELEIN,116055,18,1,female,child,61386,1,couple_with_child,21001A10-,Anderlecht,5,Unif off campus,21004A01-,VIEILLE HALLE AUX BLES
78,21001A332,ROUE,9990,18,1,female,parent,5400,1,couple_with_child,21001A332,Anderlecht,5,Unif off campus,21004A33-,LIBERTE (PLACE DE LA)
79,21001A30-,BIZET,43564,18,1,female,child,23779,4,single_with_child,21001A30-,Anderlecht,5,Unif off campus,21004C54-,LOUISE (AVENUE)-SUD-EST
80,21001A911,SCHEUT-EST,93016,18,1,female,child,49912,1,couple_with_child,21001A911,Anderlecht,5,Unif off campus,21004C61-,U.L.B.
81,21001A92-,JAKOB SMITS,99963,18,1,female,child,53332,1,couple_with_child,21001A92-,Anderlecht,5,Unif off campus,21004A02-,SAINT-FRANCOIS XAVIER
82,21001A451,VENIZELOS,41072,18,1,female,child,22647,1,couple_with_child,21001A451,Anderlecht,5,Unif off campus,21004A21-,ANNEESSENS (PLACE)
83,21012A00-,CENTRE,693745,18,1,female,parent,381070,2,couple_no_child,21012A00-,Molenbeek Saint-Jean,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
84,21012A672,ULENS,703529,18,1,female,parent,386141,5,colloc,21012A672,Molenbeek Saint-Jean,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
85,21012A011,CANAL-SUD,773025,18,1,female,parent,421575,1,couple_with_child,21012A011,Molenbeek Saint-Jean,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
86,21012A041,QUATRE VENTS,688008,18,1,female,child,378404,1,couple_with_child,21012A041,Molenbeek Saint-Jean,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
87,21012A41-,MOORTEBEEK,758296,18,1,female,parent,413933,2,couple_no_child,21012A41-,Molenbeek Saint-Jean,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
88,21012A62-,LIBERATEURS,714087,18,1,female,child,391052,1,couple_with_child,21012A62-,Molenbeek Saint-Jean,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
89,21012A851,CONDOR,696575,18,1,female,child,382795,1,couple_with_child,21012A851,Molenbeek Saint-Jean,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
90,21012A30-,METTEWIE - IDYLLE,752770,18,1,female,parent,411137,1,couple_with_child,21012A30-,Molenbeek Saint-Jean,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
91,21012A26-,MACHTENS-NORD,684194,18,1,female,parent,376227,1,couple_with_child,21012A26-,Molenbeek Saint-Jean,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
92,21012A20-,BAECK,721437,18,1,female,child,395018,1,couple_with_child,21012A20-,Molenbeek Saint-Jean,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
93,21012A10-,DUCHESSE DE BRABANT,691222,18,1,female,parent,379854,1,couple_with_child,21012A10-,Molenbeek Saint-Jean,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
94,21012A60-,LAEKENVELD,705266,18,1,female,child,387052,4,single_with_child,21012A60-,Molenbeek Saint-Jean,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
95,21012A851,CONDOR,696917,18,1,female,parent,382926,3,single,21012A851,Molenbeek Saint-Jean,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
96,21012A141,INDEPENDANCE,766366,18,1,female,child,418048,1,couple_with_child,21012A141,Molenbeek Saint-Jean,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
97,21012A811,MYRTES-NORD,764581,18,1,female,parent,417171,1,couple_with_child,21012A811,Molenbeek Saint-Jean,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
98,21012A62-,LIBERATEURS,715375,18,1,female,parent,391506,3,single,21012A62-,Molenbeek Saint-Jean,5,Unif off campus,21004E8NJ,HOPITAL BRUGMANN
99,21012A71-,PIERS,737285,18,1,female,parent,402599,2,couple_no_child,21012A71-,Molenbeek Saint-Jean,5,Unif off campus,21004A3MJ,CITE ADMINISTRATIVE ET CONGRES
100,21012A10-,DUCHESSE DE BRABANT,691233,18,1,female,parent,379857,3,single,21012A10-,Molenbeek Saint-Jean,5,Unif off campus,21004A03-,BON SECOURS - PALAIS DU MIDI
101,21012A60-,LAEKENVELD,704595,18,1,female,child,386827,1,couple_with_child,21012A60-,Molenbeek Saint-Jean,5,Unif off campus,21004A32-,CONGRES - GARE
102,21012A041,QUATRE VENTS,688611,18,1,female,parent,378578,1,couple_with_child,21012A041,Molenbeek Saint-Jean,5,Unif off campus,21004A72-,SAINT-THOMAS (INSTITUT)
103,21012A20-,BAECK,722018,18,1,female,parent,395212,1,couple_with_child,21012A20-,Molenbeek Saint-Jean,5,Unif off campus,21004A22-,SENNE (RUE DE LA)
104,21012A30-,METTEWIE - IDYLLE,752778,18,1,female,parent,411140,3,single,21012A30-,Molenbeek Saint-Jean,5,Unif off campus,21004C552,LOUISE (AVENUE)-SUD
105,21012A26-,MACHTENS-NORD,684202,18,1,female,parent,376231,2,couple_no_child,21012A26-,Molenbeek Saint-Jean,5,Unif off campus,21004C501,LOUISE (AVENUE)-NORD
106,21012A141,INDEPENDANCE,767030,18,1,female,parent,418249,3,single,21012A141,Molenbeek Saint-Jean,5,Unif off campus,21004A13-,PETIT SABLON
107,21012A511,STEYNS,719484,18,1,female,parent,393831,3,single,21012A511,Molenbeek Saint-Jean,5,Unif off campus,21004A01-,VIEILLE HALLE AUX BLES
108,21012A52-,NEEP (QUARTIER DU),750139,18,1,female,child,409718,4,single_with_child,21012A52-,Molenbeek Saint-Jean,5,Unif off campus,21004A33-,LIBERTE (PLACE DE LA)
109,21012A24-,OSSEGHEM,679824,18,1,female,parent,373804,2,couple_no_child,21012A24-,Molenbeek Saint-Jean,5,Unif off campus,21004C54-,LOUISE (AVENUE)-SUD-EST
110,21012A84-,METTEWIE-BUILDINGS,676312,18,1,female,parent,372115,2,couple_no_child,21012A84-,Molenbeek Saint-Jean,5,Unif off campus,21004C61-,U.L.B.
111,21012A00-,CENTRE,692725,18,1,female,child,380779,1,couple_with_child,21012A00-,Molenbeek Saint-Jean,5,Unif off campus,21004A02-,SAINT-FRANCOIS XAVIER
112,21012A05-,SAINT-JOSEPH,695389,18,1,female,parent,382089,1,couple_with_child,21012A05-,Molenbeek Saint-Jean,5,Unif off campus,21004A21-,ANNEESSENS (PLACE)
113,21011A20-,PLATEAU,656812,18,1,female,parent,361993,3,single,21011A20-,Koekelberg,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
114,21010A00-,CENTRE,626962,18,1,female,child,347321,1,couple_with_child,21010A00-,Jette,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
115,21010A02-,LEOPOLD I,645012,18,1,female,child,356596,1,couple_with_child,21010A02-,Jette,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
116,21006A22-,SAINT-EXUPERY,470179,18,1,female,child,257927,1,couple_with_child,21006A22-,Evere,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
117,21006A22-,SAINT-EXUPERY,471422,18,1,female,parent,258452,3,single,21006A22-,Evere,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
118,21006A101,CONSCIENCE,457899,18,1,female,child,251262,4,single_with_child,21006A101,Evere,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
119,21019A441,FAISANDERIE,1221627,18,1,female,parent,664815,1,couple_with_child,21019A441,Woluwe Saint-Pierre,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
120,21019A31-,BEMEL,1201188,18,1,female,parent,653673,3,single,21019A31-,Woluwe Saint-Pierre,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
121,21019A52-,DUC (RUE),1185750,18,1,female,child,645212,1,couple_with_child,21019A52-,Woluwe Saint-Pierre,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
122,21019A242,VENELLES,1179664,18,1,female,parent,641907,2,couple_no_child,21019A242,Woluwe Saint-Pierre,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
123,21019A252,MONTGOLFIER,1180544,18,1,female,child,642457,1,couple_with_child,21019A252,Woluwe Saint-Pierre,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
124,21002A511,INVALIDES (BOULEVARD DES),130939,18,1,female,parent,68999,2,couple_no_child,21002A511,Auderghem,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
125,21002A20-,SAINT-JULIEN,126941,18,1,female,parent,66899,3,single,21002A20-,Auderghem,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
126,21002A10-,TRANSVAAL,155377,18,1,female,child,82332,4,single_with_child,21002A10-,Auderghem,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
127,21002A24-,AVENUE DE BROUCKERE,135239,18,1,female,parent,71339,1,couple_with_child,21002A24-,Auderghem,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
128,21002A21-,LEBON,146637,18,1,female,parent,77465,2,couple_no_child,21002A21-,Auderghem,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
129,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,160012,18,1,female,parent,84711,2,couple_no_child,21002A43-,Auderghem,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
130,21017A01-,COIN DU BALAI,1104715,18,1,female,child,599138,4,single_with_child,21017A01-,Watermael-Boitsfort,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
131,21017A635,PRINCES BRABANCONS,1090623,18,1,female,parent,590963,5,colloc,21017A635,Watermael-Boitsfort,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
132,21017A451,FUTAIE,1112842,18,1,female,child,603805,4,single_with_child,21017A451,Watermael-Boitsfort,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
133,21017A41-,AVENUE DE VISE,1097820,18,1,female,parent,594994,1,couple_with_child,21017A41-,Watermael-Boitsfort,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
134,21017A11-,FLOREAL,1092122,18,1,female,parent,591735,1,couple_with_child,21017A11-,Watermael-Boitsfort,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
135,21017A021,DREVE DES EQUIPAGES,1103829,18,1,female,parent,598672,1,couple_with_child,21017A021,Watermael-Boitsfort,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
136,21017A432,DRIES,1103278,18,1,female,parent,598329,1,couple_with_child,21017A432,Watermael-Boitsfort,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
137,21017A41-,AVENUE DE VISE,1097822,18,1,female,parent,594995,1,couple_with_child,21017A41-,Watermael-Boitsfort,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
138,21017A230,BEGUINETTES,1093876,18,1,female,child,592775,1,couple_with_child,21017A230,Watermael-Boitsfort,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
139,21017A000,CENTRE DE BOITSFORT,1112012,18,1,female,parent,603266,1,couple_with_child,21017A000,Watermael-Boitsfort,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
140,21017A624,PECHERIES,1101139,18,1,female,parent,597126,3,single,21017A624,Watermael-Boitsfort,5,Unif off campus,21004E8NJ,HOPITAL BRUGMANN
141,21017A240,SOUVERAIN-OUEST,1093162,18,1,female,parent,592330,3,single,21017A240,Watermael-Boitsfort,5,Unif off campus,21004A3MJ,CITE ADMINISTRATIVE ET CONGRES
142,21017A523,MARTIN-PECHEUR,1099767,18,1,female,parent,596203,2,couple_no_child,21017A523,Watermael-Boitsfort,5,Unif off campus,21004A03-,BON SECOURS - PALAIS DU MIDI
143,21017A230,BEGUINETTES,1093894,18,1,female,child,592782,1,couple_with_child,21017A230,Watermael-Boitsfort,5,Unif off campus,21004A32-,CONGRES - GARE
144,21017A230,BEGUINETTES,1094473,18,1,female,parent,593013,1,couple_with_child,21017A230,Watermael-Boitsfort,5,Unif off campus,21004A72-,SAINT-THOMAS (INSTITUT)
145,21017A240,SOUVERAIN-OUEST,1092866,18,1,female,child,592204,4,single_with_child,21017A240,Watermael-Boitsfort,5,Unif off campus,21004A22-,SENNE (RUE DE LA)
146,21017A624,PECHERIES,1101135,18,1,female,parent,597124,1,couple_with_child,21017A624,Watermael-Boitsfort,5,Unif off campus,21004C552,LOUISE (AVENUE)-SUD
147,21017A13-,BOULEAUX,1108796,18,1,female,parent,601409,1,couple_with_child,21017A13-,Watermael-Boitsfort,5,Unif off campus,21004C501,LOUISE (AVENUE)-NORD
148,21017A230,BEGUINETTES,1094479,18,1,female,parent,593016,3,single,21017A230,Watermael-Boitsfort,5,Unif off campus,21004A13-,PETIT SABLON
149,21017A000,CENTRE DE BOITSFORT,1111683,18,1,female,child,603127,1,couple_with_child,21017A000,Watermael-Boitsfort,5,Unif off campus,21004A01-,VIEILLE HALLE AUX BLES
150,21017A230,BEGUINETTES,1094475,18,1,female,parent,593014,1,couple_with_child,21017A230,Watermael-Boitsfort,5,Unif off campus,21004A33-,LIBERTE (PLACE DE LA)
151,21017A534,RUE DES BEGONIAS,1101778,18,1,female,child,597604,1,couple_with_child,21017A534,Watermael-Boitsfort,5,Unif off campus,21004C54-,LOUISE (AVENUE)-SUD-EST
152,21017A12-,LE LOGIS-NORD,1106645,18,1,female,child,600225,1,couple_with_child,21017A12-,Watermael-Boitsfort,5,Unif off campus,21004C61-,U.L.B.
153,21017A12-,LE LOGIS-NORD,1107260,18,1,female,parent,600478,2,couple_no_child,21017A12-,Watermael-Boitsfort,5,Unif off campus,21004A02-,SAINT-FRANCOIS XAVIER
