,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName
14,21004F970,MARLY-NORD,14,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
15,21004F970,MARLY-NORD,15,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
16,21004F970,MARLY-NORD,16,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C642,AVENUE FRANKLIN ROOSEVELT
17,21017A09-,FORET DE SOIGNES,17,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004E8NJ,HOPITAL BRUGMANN
18,21017A09-,FORET DE SOIGNES,18,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004E8NJ,HOPITAL BRUGMANN
19,21017A09-,FORET DE SOIGNES,19,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004E8NJ,HOPITAL BRUGMANN
20,21017A09-,FORET DE SOIGNES,20,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004E8NJ,HOPITAL BRUGMANN
21,21017A09-,FORET DE SOIGNES,21,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004E8NJ,HOPITAL BRUGMANN
22,21017A09-,FORET DE SOIGNES,22,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004E8NJ,HOPITAL BRUGMANN
23,21017A09-,FORET DE SOIGNES,23,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004E8NJ,HOPITAL BRUGMANN
24,21017A09-,FORET DE SOIGNES,24,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004E8NJ,HOPITAL BRUGMANN
25,21017A09-,FORET DE SOIGNES,25,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004E8NJ,HOPITAL BRUGMANN
26,21017A09-,FORET DE SOIGNES,26,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A3MJ,CITE ADMINISTRATIVE ET CONGRES
27,21017A09-,FORET DE SOIGNES,27,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A3MJ,CITE ADMINISTRATIVE ET CONGRES
28,21017A09-,FORET DE SOIGNES,28,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A3MJ,CITE ADMINISTRATIVE ET CONGRES
29,21017A09-,FORET DE SOIGNES,29,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A3MJ,CITE ADMINISTRATIVE ET CONGRES
30,21017A09-,FORET DE SOIGNES,30,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A3MJ,CITE ADMINISTRATIVE ET CONGRES
31,21017A09-,FORET DE SOIGNES,31,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A3MJ,CITE ADMINISTRATIVE ET CONGRES
32,21017A09-,FORET DE SOIGNES,32,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A3MJ,CITE ADMINISTRATIVE ET CONGRES
33,21017A09-,FORET DE SOIGNES,33,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A3MJ,CITE ADMINISTRATIVE ET CONGRES
34,21017A09-,FORET DE SOIGNES,34,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A3MJ,CITE ADMINISTRATIVE ET CONGRES
35,21019A43-,CORNICHE VERTE,35,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A03-,BON SECOURS - PALAIS DU MIDI
36,21019A43-,CORNICHE VERTE,36,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A03-,BON SECOURS - PALAIS DU MIDI
37,21019A43-,CORNICHE VERTE,37,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A03-,BON SECOURS - PALAIS DU MIDI
38,21019A43-,CORNICHE VERTE,38,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A03-,BON SECOURS - PALAIS DU MIDI
39,21019A43-,CORNICHE VERTE,39,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A03-,BON SECOURS - PALAIS DU MIDI
40,21019A43-,CORNICHE VERTE,40,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A03-,BON SECOURS - PALAIS DU MIDI
41,21019A43-,CORNICHE VERTE,41,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A03-,BON SECOURS - PALAIS DU MIDI
42,21019A43-,CORNICHE VERTE,42,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A03-,BON SECOURS - PALAIS DU MIDI
43,21019A43-,CORNICHE VERTE,43,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A03-,BON SECOURS - PALAIS DU MIDI
44,21017A09-,FORET DE SOIGNES,44,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A32-,CONGRES - GARE
45,21017A09-,FORET DE SOIGNES,45,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A32-,CONGRES - GARE
46,21017A09-,FORET DE SOIGNES,46,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A32-,CONGRES - GARE
47,21017A09-,FORET DE SOIGNES,47,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A32-,CONGRES - GARE
48,21017A09-,FORET DE SOIGNES,48,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A32-,CONGRES - GARE
49,21017A09-,FORET DE SOIGNES,49,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A32-,CONGRES - GARE
50,21017A09-,FORET DE SOIGNES,50,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A32-,CONGRES - GARE
51,21017A09-,FORET DE SOIGNES,51,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A32-,CONGRES - GARE
52,21017A09-,FORET DE SOIGNES,52,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A32-,CONGRES - GARE
53,21019A43-,CORNICHE VERTE,53,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A72-,SAINT-THOMAS (INSTITUT)
54,21019A43-,CORNICHE VERTE,54,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A72-,SAINT-THOMAS (INSTITUT)
55,21019A43-,CORNICHE VERTE,55,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A72-,SAINT-THOMAS (INSTITUT)
56,21019A43-,CORNICHE VERTE,56,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A72-,SAINT-THOMAS (INSTITUT)
57,21019A43-,CORNICHE VERTE,57,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A72-,SAINT-THOMAS (INSTITUT)
58,21019A43-,CORNICHE VERTE,58,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A72-,SAINT-THOMAS (INSTITUT)
59,21019A43-,CORNICHE VERTE,59,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A72-,SAINT-THOMAS (INSTITUT)
60,21019A43-,CORNICHE VERTE,60,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A72-,SAINT-THOMAS (INSTITUT)
61,21019A43-,CORNICHE VERTE,61,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A72-,SAINT-THOMAS (INSTITUT)
62,21017A09-,FORET DE SOIGNES,62,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A22-,SENNE (RUE DE LA)
63,21017A09-,FORET DE SOIGNES,63,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A22-,SENNE (RUE DE LA)
64,21017A09-,FORET DE SOIGNES,64,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A22-,SENNE (RUE DE LA)
65,21017A09-,FORET DE SOIGNES,65,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A22-,SENNE (RUE DE LA)
66,21017A09-,FORET DE SOIGNES,66,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A22-,SENNE (RUE DE LA)
67,21017A09-,FORET DE SOIGNES,67,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A22-,SENNE (RUE DE LA)
68,21017A09-,FORET DE SOIGNES,68,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A22-,SENNE (RUE DE LA)
69,21017A09-,FORET DE SOIGNES,69,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A22-,SENNE (RUE DE LA)
70,21017A09-,FORET DE SOIGNES,70,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A22-,SENNE (RUE DE LA)
71,21004F970,MARLY-NORD,71,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C552,LOUISE (AVENUE)-SUD
72,21004F970,MARLY-NORD,72,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C552,LOUISE (AVENUE)-SUD
73,21004F970,MARLY-NORD,73,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C552,LOUISE (AVENUE)-SUD
74,21004F970,MARLY-NORD,74,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C552,LOUISE (AVENUE)-SUD
75,21004F970,MARLY-NORD,75,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C552,LOUISE (AVENUE)-SUD
76,21004F970,MARLY-NORD,76,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C552,LOUISE (AVENUE)-SUD
77,21004F970,MARLY-NORD,77,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C552,LOUISE (AVENUE)-SUD
78,21004F970,MARLY-NORD,78,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C552,LOUISE (AVENUE)-SUD
79,21004F970,MARLY-NORD,79,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C552,LOUISE (AVENUE)-SUD
80,21004F9MJ,NEDER-HEEMBEEK-NORD,80,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C501,LOUISE (AVENUE)-NORD
81,21004F9MJ,NEDER-HEEMBEEK-NORD,81,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C501,LOUISE (AVENUE)-NORD
82,21004F9MJ,NEDER-HEEMBEEK-NORD,82,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C501,LOUISE (AVENUE)-NORD
83,21004F9MJ,NEDER-HEEMBEEK-NORD,83,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C501,LOUISE (AVENUE)-NORD
84,21004F9MJ,NEDER-HEEMBEEK-NORD,84,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C501,LOUISE (AVENUE)-NORD
85,21004F9MJ,NEDER-HEEMBEEK-NORD,85,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C501,LOUISE (AVENUE)-NORD
86,21004F9MJ,NEDER-HEEMBEEK-NORD,86,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C501,LOUISE (AVENUE)-NORD
87,21004F9MJ,NEDER-HEEMBEEK-NORD,87,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C501,LOUISE (AVENUE)-NORD
88,21004F9MJ,NEDER-HEEMBEEK-NORD,88,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C501,LOUISE (AVENUE)-NORD
89,21004G3MJ,DOBBELENBERG (RUE DE),89,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A13-,PETIT SABLON
90,21004G3MJ,DOBBELENBERG (RUE DE),90,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A13-,PETIT SABLON
91,21004G3MJ,DOBBELENBERG (RUE DE),91,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A13-,PETIT SABLON
92,21004G3MJ,DOBBELENBERG (RUE DE),92,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A13-,PETIT SABLON
93,21004G3MJ,DOBBELENBERG (RUE DE),93,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A13-,PETIT SABLON
94,21004G3MJ,DOBBELENBERG (RUE DE),94,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A13-,PETIT SABLON
95,21004G3MJ,DOBBELENBERG (RUE DE),95,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A13-,PETIT SABLON
96,21004G3MJ,DOBBELENBERG (RUE DE),96,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A13-,PETIT SABLON
97,21004G3MJ,DOBBELENBERG (RUE DE),97,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A13-,PETIT SABLON
98,21017A09-,FORET DE SOIGNES,98,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A01-,VIEILLE HALLE AUX BLES
99,21017A09-,FORET DE SOIGNES,99,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A01-,VIEILLE HALLE AUX BLES
100,21017A09-,FORET DE SOIGNES,100,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A01-,VIEILLE HALLE AUX BLES
101,21017A09-,FORET DE SOIGNES,101,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A01-,VIEILLE HALLE AUX BLES
102,21017A09-,FORET DE SOIGNES,102,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A01-,VIEILLE HALLE AUX BLES
103,21017A09-,FORET DE SOIGNES,103,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A01-,VIEILLE HALLE AUX BLES
104,21017A09-,FORET DE SOIGNES,104,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A01-,VIEILLE HALLE AUX BLES
105,21017A09-,FORET DE SOIGNES,105,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A01-,VIEILLE HALLE AUX BLES
106,21017A09-,FORET DE SOIGNES,106,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A01-,VIEILLE HALLE AUX BLES
107,21001C5PA,MEERVELD,107,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A33-,LIBERTE (PLACE DE LA)
108,21001C5PA,MEERVELD,108,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A33-,LIBERTE (PLACE DE LA)
109,21001C5PA,MEERVELD,109,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A33-,LIBERTE (PLACE DE LA)
110,21001C5PA,MEERVELD,110,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A33-,LIBERTE (PLACE DE LA)
111,21001C5PA,MEERVELD,111,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A33-,LIBERTE (PLACE DE LA)
112,21001C5PA,MEERVELD,112,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A33-,LIBERTE (PLACE DE LA)
113,21001C5PA,MEERVELD,113,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A33-,LIBERTE (PLACE DE LA)
114,21001C5PA,MEERVELD,114,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A33-,LIBERTE (PLACE DE LA)
115,21001C5PA,MEERVELD,115,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004A33-,LIBERTE (PLACE DE LA)
116,21004F970,MARLY-NORD,116,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C54-,LOUISE (AVENUE)-SUD-EST
117,21004F970,MARLY-NORD,117,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C54-,LOUISE (AVENUE)-SUD-EST
118,21004F970,MARLY-NORD,118,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C54-,LOUISE (AVENUE)-SUD-EST
119,21004F970,MARLY-NORD,119,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C54-,LOUISE (AVENUE)-SUD-EST
120,21004F970,MARLY-NORD,120,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C54-,LOUISE (AVENUE)-SUD-EST
121,21004F970,MARLY-NORD,121,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C54-,LOUISE (AVENUE)-SUD-EST
122,21004F970,MARLY-NORD,122,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C54-,LOUISE (AVENUE)-SUD-EST
123,21004F970,MARLY-NORD,123,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C54-,LOUISE (AVENUE)-SUD-EST
124,21004F970,MARLY-NORD,124,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C54-,LOUISE (AVENUE)-SUD-EST
125,21004F970,MARLY-NORD,125,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C61-,U.L.B.
126,21004F970,MARLY-NORD,126,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C61-,U.L.B.
127,21004F970,MARLY-NORD,127,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C61-,U.L.B.
128,21004F970,MARLY-NORD,128,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C61-,U.L.B.
129,21004F970,MARLY-NORD,129,Useless for non resident but 18,Useless for non resident but female,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,5,Unif off campus,21004C61-,U.L.B.
