,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName
50,21019A43-,CORNICHE VERTE,50,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
51,21019A43-,CORNICHE VERTE,51,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
52,21019A43-,CORNICHE VERTE,52,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
53,21019A43-,CORNICHE VERTE,53,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
54,21019A43-,CORNICHE VERTE,54,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
55,21019A43-,CORNICHE VERTE,55,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
56,21019A43-,CORNICHE VERTE,56,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
57,21019A43-,CORNICHE VERTE,57,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
58,21019A43-,CORNICHE VERTE,58,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
59,21019A43-,CORNICHE VERTE,59,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
60,21019A43-,CORNICHE VERTE,60,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
61,21019A43-,CORNICHE VERTE,61,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
62,21019A43-,CORNICHE VERTE,62,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
63,21019A43-,CORNICHE VERTE,63,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
64,21019A43-,CORNICHE VERTE,64,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
65,21019A43-,CORNICHE VERTE,65,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
66,21019A43-,CORNICHE VERTE,66,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
67,21019A43-,CORNICHE VERTE,67,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
68,21019A43-,CORNICHE VERTE,68,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
69,21019A43-,CORNICHE VERTE,69,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
70,21019A43-,CORNICHE VERTE,70,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
71,21019A43-,CORNICHE VERTE,71,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
72,21019A43-,CORNICHE VERTE,72,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
73,21019A43-,CORNICHE VERTE,73,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
74,21019A43-,CORNICHE VERTE,74,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
75,21019A43-,CORNICHE VERTE,75,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
76,21019A43-,CORNICHE VERTE,76,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
77,21019A43-,CORNICHE VERTE,77,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
78,21019A43-,CORNICHE VERTE,78,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
79,21019A43-,CORNICHE VERTE,79,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
80,21019A43-,CORNICHE VERTE,80,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
81,21019A43-,CORNICHE VERTE,81,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
82,21019A43-,CORNICHE VERTE,82,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
83,21019A43-,CORNICHE VERTE,83,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A312,POTAARDE  VLAK
84,21019A43-,CORNICHE VERTE,84,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A04-,L. DE SMET
85,21019A43-,CORNICHE VERTE,85,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A04-,L. DE SMET
86,21019A43-,CORNICHE VERTE,86,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A04-,L. DE SMET
87,21019A43-,CORNICHE VERTE,87,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A04-,L. DE SMET
88,21019A43-,CORNICHE VERTE,88,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A04-,L. DE SMET
89,21019A43-,CORNICHE VERTE,89,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A04-,L. DE SMET
90,21019A43-,CORNICHE VERTE,90,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A04-,L. DE SMET
91,21019A43-,CORNICHE VERTE,91,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A04-,L. DE SMET
92,21019A43-,CORNICHE VERTE,92,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A04-,L. DE SMET
93,21019A43-,CORNICHE VERTE,93,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A04-,L. DE SMET
94,21019A43-,CORNICHE VERTE,94,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A04-,L. DE SMET
95,21019A43-,CORNICHE VERTE,95,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A04-,L. DE SMET
96,21019A43-,CORNICHE VERTE,96,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A04-,L. DE SMET
97,21019A43-,CORNICHE VERTE,97,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A04-,L. DE SMET
98,21019A43-,CORNICHE VERTE,98,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A04-,L. DE SMET
99,21019A43-,CORNICHE VERTE,99,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A04-,L. DE SMET
100,21019A43-,CORNICHE VERTE,100,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A04-,L. DE SMET
101,21019A43-,CORNICHE VERTE,101,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A04-,L. DE SMET
102,21019A43-,CORNICHE VERTE,102,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A04-,L. DE SMET
103,21019A43-,CORNICHE VERTE,103,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A04-,L. DE SMET
104,21019A43-,CORNICHE VERTE,104,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A04-,L. DE SMET
105,21019A43-,CORNICHE VERTE,105,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A04-,L. DE SMET
106,21017A09-,FORET DE SOIGNES,106,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
107,21017A09-,FORET DE SOIGNES,107,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
108,21017A09-,FORET DE SOIGNES,108,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
109,21017A09-,FORET DE SOIGNES,109,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
110,21017A09-,FORET DE SOIGNES,110,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
111,21017A09-,FORET DE SOIGNES,111,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
112,21017A09-,FORET DE SOIGNES,112,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
113,21017A09-,FORET DE SOIGNES,113,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
114,21017A09-,FORET DE SOIGNES,114,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
115,21017A09-,FORET DE SOIGNES,115,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
116,21017A09-,FORET DE SOIGNES,116,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
117,21017A09-,FORET DE SOIGNES,117,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
118,21017A09-,FORET DE SOIGNES,118,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
119,21017A09-,FORET DE SOIGNES,119,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
120,21017A09-,FORET DE SOIGNES,120,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
121,21017A09-,FORET DE SOIGNES,121,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
122,21017A09-,FORET DE SOIGNES,122,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
123,21017A09-,FORET DE SOIGNES,123,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
124,21017A09-,FORET DE SOIGNES,124,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
125,21017A09-,FORET DE SOIGNES,125,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
126,21017A09-,FORET DE SOIGNES,126,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
127,21017A09-,FORET DE SOIGNES,127,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
128,21017A09-,FORET DE SOIGNES,128,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
129,21017A09-,FORET DE SOIGNES,129,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
130,21017A09-,FORET DE SOIGNES,130,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
131,21017A09-,FORET DE SOIGNES,131,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
132,21017A09-,FORET DE SOIGNES,132,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
133,21017A09-,FORET DE SOIGNES,133,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
134,21017A09-,FORET DE SOIGNES,134,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
135,21017A09-,FORET DE SOIGNES,135,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
136,21017A09-,FORET DE SOIGNES,136,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
137,21017A09-,FORET DE SOIGNES,137,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
138,21017A09-,FORET DE SOIGNES,138,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
139,21017A09-,FORET DE SOIGNES,139,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
140,21017A09-,FORET DE SOIGNES,140,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
141,21017A09-,FORET DE SOIGNES,141,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
142,21017A09-,FORET DE SOIGNES,142,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
143,21017A09-,FORET DE SOIGNES,143,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
144,21017A09-,FORET DE SOIGNES,144,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
145,21017A09-,FORET DE SOIGNES,145,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,1,Maternelles,21003A02-,LAURE - BASILIQUE
