,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName
37,21019A43-,CORNICHE VERTE,37,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
38,21019A43-,CORNICHE VERTE,38,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
39,21019A43-,CORNICHE VERTE,39,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
40,21019A43-,CORNICHE VERTE,40,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
41,21019A43-,CORNICHE VERTE,41,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
42,21019A43-,CORNICHE VERTE,42,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
43,21019A43-,CORNICHE VERTE,43,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
44,21019A43-,CORNICHE VERTE,44,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
45,21019A43-,CORNICHE VERTE,45,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
46,21019A43-,CORNICHE VERTE,46,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
47,21019A43-,CORNICHE VERTE,47,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
48,21019A43-,CORNICHE VERTE,48,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
49,21019A43-,CORNICHE VERTE,49,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
50,21019A43-,CORNICHE VERTE,50,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
51,21019A43-,CORNICHE VERTE,51,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
52,21019A43-,CORNICHE VERTE,52,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
53,21019A43-,CORNICHE VERTE,53,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
54,21019A43-,CORNICHE VERTE,54,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
55,21019A43-,CORNICHE VERTE,55,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
56,21019A43-,CORNICHE VERTE,56,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
57,21019A43-,CORNICHE VERTE,57,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
58,21019A43-,CORNICHE VERTE,58,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
59,21019A43-,CORNICHE VERTE,59,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
60,21019A43-,CORNICHE VERTE,60,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
61,21019A43-,CORNICHE VERTE,61,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
62,21019A43-,CORNICHE VERTE,62,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
63,21019A43-,CORNICHE VERTE,63,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
64,21019A43-,CORNICHE VERTE,64,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
65,21019A43-,CORNICHE VERTE,65,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
66,21019A43-,CORNICHE VERTE,66,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
67,21019A43-,CORNICHE VERTE,67,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
68,21019A43-,CORNICHE VERTE,68,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
69,21019A43-,CORNICHE VERTE,69,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
70,21019A43-,CORNICHE VERTE,70,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
71,21019A43-,CORNICHE VERTE,71,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
72,21019A43-,CORNICHE VERTE,72,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
73,21019A43-,CORNICHE VERTE,73,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
74,21019A43-,CORNICHE VERTE,74,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
75,21019A43-,CORNICHE VERTE,75,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
76,21019A43-,CORNICHE VERTE,76,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
77,21019A43-,CORNICHE VERTE,77,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
78,21019A43-,CORNICHE VERTE,78,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
79,21019A43-,CORNICHE VERTE,79,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
80,21019A43-,CORNICHE VERTE,80,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
81,21019A43-,CORNICHE VERTE,81,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
82,21019A43-,CORNICHE VERTE,82,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
83,21019A43-,CORNICHE VERTE,83,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
84,21019A43-,CORNICHE VERTE,84,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
85,21019A43-,CORNICHE VERTE,85,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
86,21019A43-,CORNICHE VERTE,86,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
87,21019A43-,CORNICHE VERTE,87,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
88,21019A43-,CORNICHE VERTE,88,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
89,21019A43-,CORNICHE VERTE,89,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
90,21019A43-,CORNICHE VERTE,90,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
91,21019A43-,CORNICHE VERTE,91,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
92,21019A43-,CORNICHE VERTE,92,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
93,21019A43-,CORNICHE VERTE,93,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
94,21019A43-,CORNICHE VERTE,94,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
95,21019A43-,CORNICHE VERTE,95,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
96,21019A43-,CORNICHE VERTE,96,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
97,21019A43-,CORNICHE VERTE,97,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
98,21019A43-,CORNICHE VERTE,98,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
99,21019A43-,CORNICHE VERTE,99,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
100,21019A43-,CORNICHE VERTE,100,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
101,21019A43-,CORNICHE VERTE,101,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
102,21019A43-,CORNICHE VERTE,102,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
103,21019A43-,CORNICHE VERTE,103,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
104,21019A43-,CORNICHE VERTE,104,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
105,21019A43-,CORNICHE VERTE,105,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
106,21019A43-,CORNICHE VERTE,106,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
107,21019A43-,CORNICHE VERTE,107,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
108,21019A43-,CORNICHE VERTE,108,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
109,21019A43-,CORNICHE VERTE,109,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
110,21019A43-,CORNICHE VERTE,110,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
111,21019A43-,CORNICHE VERTE,111,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
112,21019A43-,CORNICHE VERTE,112,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
113,21019A43-,CORNICHE VERTE,113,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
114,21019A43-,CORNICHE VERTE,114,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
115,21019A43-,CORNICHE VERTE,115,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
116,21019A43-,CORNICHE VERTE,116,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
117,21019A43-,CORNICHE VERTE,117,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
118,21019A43-,CORNICHE VERTE,118,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
119,21019A43-,CORNICHE VERTE,119,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
120,21019A43-,CORNICHE VERTE,120,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
121,21019A43-,CORNICHE VERTE,121,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
122,21019A43-,CORNICHE VERTE,122,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
123,21019A43-,CORNICHE VERTE,123,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
124,21019A43-,CORNICHE VERTE,124,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
125,21019A43-,CORNICHE VERTE,125,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
126,21019A43-,CORNICHE VERTE,126,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
127,21019A43-,CORNICHE VERTE,127,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
128,21019A43-,CORNICHE VERTE,128,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
129,21019A43-,CORNICHE VERTE,129,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
130,21019A43-,CORNICHE VERTE,130,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
131,21019A43-,CORNICHE VERTE,131,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
132,21019A43-,CORNICHE VERTE,132,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
133,21019A43-,CORNICHE VERTE,133,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
134,21019A43-,CORNICHE VERTE,134,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
135,21019A43-,CORNICHE VERTE,135,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
136,21019A43-,CORNICHE VERTE,136,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
137,21019A43-,CORNICHE VERTE,137,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
138,21019A43-,CORNICHE VERTE,138,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
139,21019A43-,CORNICHE VERTE,139,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
140,21019A43-,CORNICHE VERTE,140,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
141,21019A43-,CORNICHE VERTE,141,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
142,21019A43-,CORNICHE VERTE,142,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
143,21019A43-,CORNICHE VERTE,143,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
144,21019A43-,CORNICHE VERTE,144,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
145,21019A43-,CORNICHE VERTE,145,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
146,21019A43-,CORNICHE VERTE,146,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
147,21019A43-,CORNICHE VERTE,147,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
148,21019A43-,CORNICHE VERTE,148,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
149,21019A43-,CORNICHE VERTE,149,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
150,21019A43-,CORNICHE VERTE,150,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
151,21019A43-,CORNICHE VERTE,151,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
152,21019A43-,CORNICHE VERTE,152,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
153,21019A43-,CORNICHE VERTE,153,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
154,21019A43-,CORNICHE VERTE,154,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,Useless for non resident,2,Primaires,21001A83-,PETERBOS
