,Unnamed: 0.1,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,Commune,Quartier,WorkSectorStatID,WorkSectorStatName,WorkCommuneName
70,60895,21001B20-,CONSEIL-NORD,60895,3,0,male,child,33467,4,single_with_child,1,Maternelles,Anderlecht,Cureghem Bara,21002A21-,LEBON,Auderghem
71,99989,21001A74-,SCHEUT-OUEST,99989,4,0,male,child,54054,1,couple_with_child,1,Maternelles,Anderlecht,Scheut,21002A12-,AVENUE SCHALLER,Auderghem
72,85899,21001A011,KLEINMOLEN,85899,4,1,female,child,46927,4,single_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21002A130,PARC DES PRINCES,Auderghem
73,65104,21001B23-,CONSEIL-SUD,65104,3,0,male,child,35844,1,couple_with_child,1,Maternelles,Anderlecht,Cureghem Bara,21002A10-,TRANSVAAL,Auderghem
74,38058,21001C71-,BON AIR - CITE JARDIN,38058,5,0,male,child,21130,1,couple_with_child,1,Maternelles,Anderlecht,Bon Air,21002A21-,LEBON,Auderghem
75,24016,21001A42-,KAT,24016,3,1,female,child,13468,1,couple_with_child,1,Maternelles,Anderlecht,Scherdemael,21002A12-,AVENUE SCHALLER,Auderghem
76,28582,21001A84-,POESIE,28582,4,1,female,child,15934,1,couple_with_child,1,Maternelles,Anderlecht,Moortebeek - Peterbos,21002A130,PARC DES PRINCES,Auderghem
77,54175,21001A031,RAUTER-SUD,54175,4,0,male,child,30186,1,couple_with_child,1,Maternelles,Anderlecht,Veeweyde - Aurore,21002A10-,TRANSVAAL,Auderghem
78,57819,21001B321,ALBERT I- QUARTIER,57819,5,1,female,child,32053,1,couple_with_child,1,Maternelles,Anderlecht,Cureghem Vétérinaire,21002A441,CHANT D'OISEAUX,Auderghem
79,124185,21001A152,LINDE-OUEST,124185,5,0,male,parent,66232,1,couple_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21002A130,PARC DES PRINCES,Auderghem
80,77553,21001B25-,REVISION-NORD,77553,5,1,female,child,42496,1,couple_with_child,1,Maternelles,Anderlecht,Cureghem Vétérinaire,21002A21-,LEBON,Auderghem
81,109833,21001A95-,BUFFON,109833,3,0,male,child,59171,1,couple_with_child,1,Maternelles,Anderlecht,Buffon,21002A10-,TRANSVAAL,Auderghem
82,113461,21001B10-,ROSEE-EST,113461,4,0,male,child,60861,1,couple_with_child,1,Maternelles,Anderlecht,Cureghem Rosée,21002A12-,AVENUE SCHALLER,Auderghem
83,16068,21001A32-,AURORE,16068,4,0,male,child,8702,4,single_with_child,1,Maternelles,Anderlecht,Veeweyde - Aurore,21002A21-,LEBON,Auderghem
84,36396,21001C512,CHANTS D'OISEAUX,36396,4,1,female,child,20181,1,couple_with_child,1,Maternelles,Anderlecht,Vogelenzang - Erasme,21002A10-,TRANSVAAL,Auderghem
85,44798,21001A30-,BIZET,44798,4,0,male,child,24861,1,couple_with_child,1,Maternelles,Anderlecht,Bizet - Roue- Ceria,21002A030,LAMMERENDRIES,Auderghem
86,75561,21001B31-,ALBERT I- IMMEUBLES,75561,3,1,female,child,41623,1,couple_with_child,1,Maternelles,Anderlecht,Cureghem Vétérinaire,21002A12-,AVENUE SCHALLER,Auderghem
87,86795,21001A011,KLEINMOLEN,86795,5,1,female,child,47236,1,couple_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21002A441,CHANT D'OISEAUX,Auderghem
88,86520,21001A011,KLEINMOLEN,86520,5,1,female,child,47141,1,couple_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21002A21-,LEBON,Auderghem
89,1320661,21001C6PB,ZONE RURALE,1320661,3,0,male,child,734917,1,couple_with_child,1,Maternelles,Anderlecht,Neerpede,21002A21-,LEBON,Auderghem
90,45018,21001A30-,BIZET,45018,5,1,female,child,24930,4,single_with_child,1,Maternelles,Anderlecht,Bizet - Roue- Ceria,21002A12-,AVENUE SCHALLER,Auderghem
91,118439,21001A10-,PORSELEIN,118439,3,1,female,child,63825,4,single_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21002A12-,AVENUE SCHALLER,Auderghem
92,36232,21001C512,CHANTS D'OISEAUX,36232,5,1,female,child,20101,4,single_with_child,1,Maternelles,Anderlecht,Vogelenzang - Erasme,21002A10-,TRANSVAAL,Auderghem
93,97511,21001A931,AGRAFE-NORBERT GILLE,97511,3,1,female,child,52817,1,couple_with_child,1,Maternelles,Anderlecht,Scheut,21002A10-,TRANSVAAL,Auderghem
94,1475,21001A041,VEEWEYDE-SUD,1475,3,1,female,child,634,1,couple_with_child,1,Maternelles,Anderlecht,Veeweyde - Aurore,21002A10-,TRANSVAAL,Auderghem
95,54157,21001A031,RAUTER-SUD,54157,4,1,female,child,30177,1,couple_with_child,1,Maternelles,Anderlecht,Veeweyde - Aurore,21002A441,CHANT D'OISEAUX,Auderghem
96,99800,21001A74-,SCHEUT-OUEST,99800,5,0,male,child,53994,1,couple_with_child,1,Maternelles,Anderlecht,Scheut,21002A441,CHANT D'OISEAUX,Auderghem
97,121063,21001A120,MINIMES,121063,5,0,male,child,65031,1,couple_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21002A10-,TRANSVAAL,Auderghem
98,45480,21001A30-,BIZET,45480,5,1,female,child,25079,1,couple_with_child,1,Maternelles,Anderlecht,Bizet - Roue- Ceria,21002A12-,AVENUE SCHALLER,Auderghem
99,38204,21001C71-,BON AIR - CITE JARDIN,38204,3,1,female,child,21190,4,single_with_child,1,Maternelles,Anderlecht,Bon Air,21002A030,LAMMERENDRIES,Auderghem
100,121161,21001A120,MINIMES,121161,3,1,female,child,65066,4,single_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21002A441,CHANT D'OISEAUX,Auderghem
101,75752,21001B31-,ALBERT I- IMMEUBLES,75752,4,1,female,child,41694,1,couple_with_child,1,Maternelles,Anderlecht,Cureghem Vétérinaire,21002A030,LAMMERENDRIES,Auderghem
102,127252,21001A112,BIESTEBROEK,127252,3,0,male,child,68304,1,couple_with_child,1,Maternelles,Anderlecht,Veeweyde - Aurore,21002A12-,AVENUE SCHALLER,Auderghem
103,1132,21001A041,VEEWEYDE-SUD,1132,3,0,male,child,509,1,couple_with_child,1,Maternelles,Anderlecht,Veeweyde - Aurore,21002A441,CHANT D'OISEAUX,Auderghem
104,99480,21001A74-,SCHEUT-OUEST,99480,3,0,male,child,53894,1,couple_with_child,1,Maternelles,Anderlecht,Scheut,21002A12-,AVENUE SCHALLER,Auderghem
105,61379,21001B20-,CONSEIL-NORD,61379,4,0,male,child,33636,1,couple_with_child,1,Maternelles,Anderlecht,Cureghem Bara,21002A10-,TRANSVAAL,Auderghem
106,95595,21001A911,SCHEUT-EST,95595,3,0,male,child,51886,1,couple_with_child,1,Maternelles,Anderlecht,Scheut,21002A10-,TRANSVAAL,Auderghem
107,120312,21001A120,MINIMES,120312,4,1,female,child,64727,4,single_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21002A10-,TRANSVAAL,Auderghem
108,57494,21001B321,ALBERT I- QUARTIER,57494,4,1,female,child,31942,1,couple_with_child,1,Maternelles,Anderlecht,Cureghem Vétérinaire,21002A030,LAMMERENDRIES,Auderghem
109,86142,21001A011,KLEINMOLEN,86142,3,0,male,child,47012,1,couple_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21002A10-,TRANSVAAL,Auderghem
110,69960,21001A941,CROCUS,69960,4,0,male,child,38542,1,couple_with_child,1,Maternelles,Anderlecht,Buffon,21002A12-,AVENUE SCHALLER,Auderghem
111,21426,21001A85-,AUBADE,21426,5,1,female,child,11991,1,couple_with_child,1,Maternelles,Anderlecht,Scheut,21002A030,LAMMERENDRIES,Auderghem
112,63443,21001B20-,CONSEIL-NORD,63443,3,1,female,child,34814,4,single_with_child,1,Maternelles,Anderlecht,Cureghem Bara,21002A441,CHANT D'OISEAUX,Auderghem
113,116886,21001B241,REVISION-SUD,116886,4,1,female,child,62892,1,couple_with_child,1,Maternelles,Anderlecht,Cureghem Vétérinaire,21002A030,LAMMERENDRIES,Auderghem
114,82619,21001A72-,OSSEGEM,82619,5,0,male,child,45173,1,couple_with_child,1,Maternelles,Anderlecht,Machtens,21002A10-,TRANSVAAL,Auderghem
115,5805,21001A83-,PETERBOS,5805,3,1,female,child,2993,1,couple_with_child,1,Maternelles,Anderlecht,Moortebeek - Peterbos,21002A441,CHANT D'OISEAUX,Auderghem
116,103464,21001A92-,JAKOB SMITS,103464,5,1,female,child,55830,4,single_with_child,1,Maternelles,Anderlecht,Scheut,21002A12-,AVENUE SCHALLER,Auderghem
117,118489,21001A10-,PORSELEIN,118489,3,0,male,child,63842,1,couple_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21002A030,LAMMERENDRIES,Auderghem
118,16121,21001A32-,AURORE,16121,4,1,female,child,8721,4,single_with_child,1,Maternelles,Anderlecht,Veeweyde - Aurore,21002A030,LAMMERENDRIES,Auderghem
119,93603,21001B21-,BROGNIEZ-NORD,93603,5,0,male,child,50897,4,single_with_child,1,Maternelles,Anderlecht,Cureghem Bara,21002A10-,TRANSVAAL,Auderghem
120,16041,21001A32-,AURORE,16041,3,1,female,child,8691,1,couple_with_child,1,Maternelles,Anderlecht,Veeweyde - Aurore,21002A030,LAMMERENDRIES,Auderghem
121,106277,21001A00-,RESISTANCE,106277,4,0,male,child,57339,1,couple_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21003A04-,L. DE SMET,Berchem Sainte-Agathe
122,5900,21001A83-,PETERBOS,5900,5,0,male,child,3029,1,couple_with_child,1,Maternelles,Anderlecht,Moortebeek - Peterbos,21003A05-,DE SELLIERS DE MORANVILLE,Berchem Sainte-Agathe
123,60543,21001B20-,CONSEIL-NORD,60543,3,0,male,child,33348,1,couple_with_child,1,Maternelles,Anderlecht,Cureghem Bara,21003A312,POTAARDE  VLAK,Berchem Sainte-Agathe
124,116746,21001B241,REVISION-SUD,116746,4,1,female,child,62841,1,couple_with_child,1,Maternelles,Anderlecht,Cureghem Vétérinaire,21003A04-,L. DE SMET,Berchem Sainte-Agathe
125,90470,21001A07-,BIRMINGHAM,90470,4,1,female,parent,49302,1,couple_with_child,1,Maternelles,Anderlecht,Industrie Birmingham,21003A331,ALLEE VERTE,Berchem Sainte-Agathe
126,51363,21001A81-,BROECK,51363,3,1,female,child,28701,1,couple_with_child,1,Maternelles,Anderlecht,Moortebeek - Peterbos,21003A312,POTAARDE  VLAK,Berchem Sainte-Agathe
127,110240,21001A95-,BUFFON,110240,3,1,female,child,59312,4,single_with_child,1,Maternelles,Anderlecht,Buffon,21003A02-,LAURE - BASILIQUE,Berchem Sainte-Agathe
128,26527,21001A552,TREFLE,26527,3,0,male,child,14736,4,single_with_child,1,Maternelles,Anderlecht,Bizet - Roue- Ceria,21003A02-,LAURE - BASILIQUE,Berchem Sainte-Agathe
129,86819,21001A011,KLEINMOLEN,86819,5,1,female,child,47243,1,couple_with_child,1,Maternelles,Anderlecht,Anderlecht - Centre - Wayez,21003A05-,DE SELLIERS DE MORANVILLE,Berchem Sainte-Agathe
130,5746,21001A83-,PETERBOS,5746,5,0,male,child,2968,1,couple_with_child,1,Maternelles,Anderlecht,Moortebeek - Peterbos,21003A312,POTAARDE  VLAK,Berchem Sainte-Agathe
131,1550,21001A041,VEEWEYDE-SUD,1550,4,1,female,child,667,1,couple_with_child,1,Maternelles,Anderlecht,Veeweyde - Aurore,21003A04-,L. DE SMET,Berchem Sainte-Agathe
132,64935,21001B23-,CONSEIL-SUD,64935,5,1,female,child,35780,1,couple_with_child,1,Maternelles,Anderlecht,Cureghem Bara,21003A04-,L. DE SMET,Berchem Sainte-Agathe
133,30135,21001A34-,ROUE - CITE JARDIN,30135,5,1,female,child,16699,1,couple_with_child,1,Maternelles,Anderlecht,Bizet - Roue- Ceria,21003A02-,LAURE - BASILIQUE,Berchem Sainte-Agathe
134,95326,21001A911,SCHEUT-EST,95326,4,0,male,child,51794,1,couple_with_child,1,Maternelles,Anderlecht,Scheut,21003A04-,L. DE SMET,Berchem Sainte-Agathe
135,126492,21001A112,BIESTEBROEK,126492,5,0,male,child,68031,4,single_with_child,1,Maternelles,Anderlecht,Veeweyde - Aurore,21003A02-,LAURE - BASILIQUE,Berchem Sainte-Agathe
136,109666,21001A95-,BUFFON,109666,5,0,male,child,59107,1,couple_with_child,1,Maternelles,Anderlecht,Buffon,21003A00-,CENTRE,Berchem Sainte-Agathe
137,103846,21001A92-,JAKOB SMITS,103846,3,1,female,child,55954,4,single_with_child,1,Maternelles,Anderlecht,Scheut,21003A04-,L. DE SMET,Berchem Sainte-Agathe
138,77916,21001B25-,REVISION-NORD,77916,5,0,male,child,42617,1,couple_with_child,1,Maternelles,Anderlecht,Cureghem Vétérinaire,21003A00-,CENTRE,Berchem Sainte-Agathe
139,36288,21001C512,CHANTS D'OISEAUX,36288,4,1,female,child,20126,1,couple_with_child,1,Maternelles,Anderlecht,Vogelenzang - Erasme,21003A02-,LAURE - BASILIQUE,Berchem Sainte-Agathe
140,30465,21001A34-,ROUE - CITE JARDIN,30465,5,0,male,child,16818,1,couple_with_child,1,Maternelles,Anderlecht,Bizet - Roue- Ceria,21003A05-,DE SELLIERS DE MORANVILLE,Berchem Sainte-Agathe
141,25086,21001C70-,BON AIR - CENTRE,25086,5,1,female,child,14102,1,couple_with_child,1,Maternelles,Anderlecht,Bon Air,21003A04-,L. DE SMET,Berchem Sainte-Agathe
142,97666,21001A931,AGRAFE-NORBERT GILLE,97666,3,0,male,child,52872,1,couple_with_child,1,Maternelles,Anderlecht,Scheut,21003A05-,DE SELLIERS DE MORANVILLE,Berchem Sainte-Agathe
143,14791,21001A32-,AURORE,14791,3,0,male,child,8176,1,couple_with_child,1,Maternelles,Anderlecht,Veeweyde - Aurore,21003A05-,DE SELLIERS DE MORANVILLE,Berchem Sainte-Agathe
144,112618,21001B10-,ROSEE-EST,112618,3,1,female,child,60580,4,single_with_child,1,Maternelles,Anderlecht,Cureghem Rosée,21003A05-,DE SELLIERS DE MORANVILLE,Berchem Sainte-Agathe
145,70211,21001A941,CROCUS,70211,3,0,male,child,38639,1,couple_with_child,1,Maternelles,Anderlecht,Buffon,21003A04-,L. DE SMET,Berchem Sainte-Agathe
146,103935,21001A92-,JAKOB SMITS,103935,5,1,female,child,55982,1,couple_with_child,1,Maternelles,Anderlecht,Scheut,21003A05-,DE SELLIERS DE MORANVILLE,Berchem Sainte-Agathe
