,Unnamed: 0.1,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,WorkerID,WorkerType
92,103232,21001A92-,JAKOB SMITS,103232,12,0,male,child,55743,1,couple_with_child,,,2,Primaires
93,107796,21001A00-,RESISTANCE,107796,12,0,male,child,58178,4,single_with_child,,,2,Primaires
94,106220,21001A00-,RESISTANCE,106220,12,0,male,child,57318,4,single_with_child,,,2,Primaires
95,108218,21001A00-,RESISTANCE,108218,12,0,male,parent,57046,1,couple_with_child,,,2,Primaires
96,109106,21001A95-,BUFFON,109106,12,0,male,child,58909,1,couple_with_child,,,2,Primaires
97,109481,21001A95-,BUFFON,109481,12,0,male,child,59043,1,couple_with_child,,,2,Primaires
98,109544,21001A95-,BUFFON,109544,12,0,male,child,59065,1,couple_with_child,,,2,Primaires
99,112192,21001B10-,ROSEE-EST,112192,12,0,male,child,60436,1,couple_with_child,,,2,Primaires
100,112451,21001B10-,ROSEE-EST,112451,12,0,male,child,60525,4,single_with_child,,,2,Primaires
101,114443,21001B10-,ROSEE-EST,114443,12,0,male,parent,60845,1,couple_with_child,,,2,Primaires
102,115266,21001B332,GOUJONS,115266,12,0,male,parent,62067,1,couple_with_child,,,2,Primaires
103,116591,21001B241,REVISION-SUD,116591,12,0,male,child,62784,1,couple_with_child,,,2,Primaires
104,116600,21001B241,REVISION-SUD,116600,12,0,male,child,62786,1,couple_with_child,,,2,Primaires
105,118177,21001A10-,PORSELEIN,118177,12,0,male,child,63727,4,single_with_child,,,2,Primaires
106,120899,21001A120,MINIMES,120899,12,0,male,child,64969,1,couple_with_child,,,2,Primaires
107,119715,21001A120,MINIMES,119715,12,0,male,child,64480,1,couple_with_child,,,2,Primaires
108,119538,21001A120,MINIMES,119538,12,0,male,child,64415,4,single_with_child,,,2,Primaires
109,123365,21001A152,LINDE-OUEST,123365,12,0,male,child,66413,1,couple_with_child,,,2,Primaires
110,124399,21001A02-,WAYEZ,124399,12,0,male,child,67017,4,single_with_child,,,2,Primaires
111,126736,21001A112,BIESTEBROEK,126736,12,0,male,child,68123,1,couple_with_child,,,2,Primaires
112,126148,21001A112,BIESTEBROEK,126148,12,0,male,child,67895,1,couple_with_child,,,2,Primaires
113,125773,21001A112,BIESTEBROEK,125773,12,0,male,child,67755,4,single_with_child,,,2,Primaires
114,130219,21002A53-,PECHERIES,130219,12,0,male,child,70201,4,single_with_child,,,2,Primaires
115,131953,21002A511,INVALIDES (BOULEVARD DES),131953,12,0,male,child,71211,1,couple_with_child,,,2,Primaires
116,134816,21002A23-,TH. BALIS (PLACE),134816,12,0,male,child,72724,1,couple_with_child,,,2,Primaires
117,137375,21002A24-,AVENUE DE BROUCKERE,137375,12,0,male,child,74096,1,couple_with_child,,,2,Primaires
118,138812,21002A25-,WATERMAEL (CHAUSSEE DE),138812,12,0,male,child,74885,1,couple_with_child,,,2,Primaires
119,141572,21002A441,CHANT D'OISEAUX,141572,12,0,male,parent,76305,1,couple_with_child,,,2,Primaires
120,142613,21002A130,PARC DES PRINCES,142613,12,0,male,child,76917,1,couple_with_child,,,2,Primaires
121,146309,21002A30-,TRIOMPHE (BOULEVARD DU),146309,12,0,male,child,78937,4,single_with_child,,,2,Primaires
122,148077,21002A21-,LEBON,148077,12,0,male,child,80036,4,single_with_child,,,2,Primaires
123,154650,21002A030,LAMMERENDRIES,154650,12,0,male,child,83675,1,couple_with_child,,,2,Primaires
124,158366,21002A10-,TRANSVAAL,158366,12,0,male,child,85666,1,couple_with_child,,,2,Primaires
125,161591,21002A12-,AVENUE SCHALLER,161591,12,0,male,parent,87311,1,couple_with_child,,,2,Primaires
126,162454,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,162454,12,0,male,child,87868,1,couple_with_child,,,2,Primaires
127,167186,21003A312,POTAARDE  VLAK,167186,12,0,male,child,90147,1,couple_with_child,,,2,Primaires
128,166813,21003A312,POTAARDE  VLAK,166813,12,0,male,child,90049,1,couple_with_child,,,2,Primaires
129,168862,21003A323,SEPT ETOILES,168862,12,0,male,child,91150,4,single_with_child,,,2,Primaires
130,169983,21003A342,HOGENBOS,169983,12,0,male,child,91746,1,couple_with_child,,,2,Primaires
131,170826,21003A331,ALLEE VERTE,170826,12,0,male,child,92276,1,couple_with_child,,,2,Primaires
132,172165,21003A04-,L. DE SMET,172165,12,0,male,child,92874,4,single_with_child,,,2,Primaires
133,173209,21003A0AJ,HUNDERENVELD,173209,12,0,male,child,93491,1,couple_with_child,,,2,Primaires
134,175611,21003A02-,LAURE - BASILIQUE,175611,12,0,male,child,94698,1,couple_with_child,,,2,Primaires
135,175339,21003A02-,LAURE - BASILIQUE,175339,12,0,male,child,94591,1,couple_with_child,,,2,Primaires
136,174542,21003A02-,LAURE - BASILIQUE,174542,12,0,male,child,94286,1,couple_with_child,,,2,Primaires
137,177909,21003A03-,HAUT-CHAMP,177909,12,0,male,child,95970,4,single_with_child,,,2,Primaires
138,177949,21003A03-,HAUT-CHAMP,177949,12,0,male,child,95980,1,couple_with_child,,,2,Primaires
139,180111,21003A011,MOLENBERG,180111,12,0,male,child,97170,1,couple_with_child,,,2,Primaires
140,181630,21003A212,CLOS DU ZAVELENBERG,181630,12,0,male,parent,97978,1,couple_with_child,,,2,Primaires
141,183195,21003A00-,CENTRE,183195,12,0,male,child,98674,4,single_with_child,,,2,Primaires
142,182555,21003A00-,CENTRE,182555,12,0,male,child,98441,1,couple_with_child,,,2,Primaires
143,182859,21003A00-,CENTRE,182859,12,0,male,child,98553,4,single_with_child,,,2,Primaires
144,186263,21003A11-,CITE MODERNE,186263,12,0,male,parent,99941,1,couple_with_child,,,2,Primaires
145,186935,21003A05-,DE SELLIERS DE MORANVILLE,186935,12,0,male,child,100633,1,couple_with_child,,,2,Primaires
146,186930,21003A05-,DE SELLIERS DE MORANVILLE,186930,12,0,male,child,100632,1,couple_with_child,,,2,Primaires
147,188670,21003A41-,MONNET,188670,12,0,male,child,101653,1,couple_with_child,,,2,Primaires
148,190629,21003A10-,HOPITAL FRANCAIS,190629,12,0,male,child,102671,1,couple_with_child,,,2,Primaires
149,191007,21003A10-,HOPITAL FRANCAIS,191007,12,0,male,child,102833,4,single_with_child,,,2,Primaires
150,191366,21003A10-,HOPITAL FRANCAIS,191366,12,0,male,child,102980,1,couple_with_child,,,2,Primaires
151,194898,21004B421,MARIE-LOUISE (SQUARE),194898,12,0,male,child,104970,4,single_with_child,,,2,Primaires
152,194524,21004B421,MARIE-LOUISE (SQUARE),194524,12,0,male,child,104799,1,couple_with_child,,,2,Primaires
153,194482,21004B421,MARIE-LOUISE (SQUARE),194482,12,0,male,child,104775,1,couple_with_child,,,2,Primaires
154,194738,21004B421,MARIE-LOUISE (SQUARE),194738,12,0,male,child,104891,1,couple_with_child,,,2,Primaires
155,197996,21004B411,DEUX EGLISES (RUE DES),197996,12,0,male,child,106991,4,single_with_child,,,2,Primaires
156,200265,21004F511,AVENUE DES PAGODES,200265,12,0,male,child,108277,1,couple_with_child,,,2,Primaires
157,200125,21004F511,AVENUE DES PAGODES,200125,12,0,male,child,108224,4,single_with_child,,,2,Primaires
158,201692,21004C62-,BOENDAAL-OUEST,201692,12,0,male,child,109045,1,couple_with_child,,,2,Primaires
159,203494,21004G310,HAREN-SUD-OUEST,203494,12,0,male,child,109915,4,single_with_child,,,2,Primaires
160,203950,21004F94-,VAL MARIA,203950,12,0,male,child,110190,1,couple_with_child,,,2,Primaires
161,205229,21004F901,PLACE PETER BENOIT,205229,12,0,male,child,110826,4,single_with_child,,,2,Primaires
162,205319,21004F901,PLACE PETER BENOIT,205319,12,0,male,child,110856,1,couple_with_child,,,2,Primaires
163,209608,21004G30-,SAINTE-ELISABETH,209608,12,0,male,child,112787,4,single_with_child,,,2,Primaires
164,208350,21004G30-,SAINTE-ELISABETH,208350,12,0,male,child,112188,1,couple_with_child,,,2,Primaires
165,207883,21004G30-,SAINTE-ELISABETH,207883,12,0,male,child,112034,1,couple_with_child,,,2,Primaires
166,211022,21004F930,COIN DES CERISES,211022,12,0,male,child,113698,1,couple_with_child,,,2,Primaires
167,211048,21004F930,COIN DES CERISES,211048,12,0,male,child,113709,4,single_with_child,,,2,Primaires
168,212950,21004G321,HAREN-EST,212950,12,0,male,child,114737,1,couple_with_child,,,2,Primaires
169,214480,21004B45-,ECOLE MILITAIRE,214480,12,0,male,child,115589,1,couple_with_child,,,2,Primaires
170,216267,21004A25-,BEGUINAGE (PLACE DU),216267,12,0,male,child,116758,1,couple_with_child,,,2,Primaires
171,216149,21004A25-,BEGUINAGE (PLACE DU),216149,12,0,male,child,116707,4,single_with_child,,,2,Primaires
172,218174,21004B2MJ,SCHUMAN (ROND-POINT),218174,12,0,male,parent,118014,1,couple_with_child,,,2,Primaires
173,218957,21004B44-,AMBIORIX-SUD (SQUARE),218957,12,0,male,child,118537,1,couple_with_child,,,2,Primaires
174,219312,21004B44-,AMBIORIX-SUD (SQUARE),219312,12,0,male,child,118711,1,couple_with_child,,,2,Primaires
175,219357,21004B44-,AMBIORIX-SUD (SQUARE),219357,12,0,male,child,118734,4,single_with_child,,,2,Primaires
176,223936,21004B43-,AMBIORIX-NORD (SQUARE),223936,12,0,male,child,121338,4,single_with_child,,,2,Primaires
177,222889,21004B43-,AMBIORIX-NORD (SQUARE),222889,12,0,male,child,120877,1,couple_with_child,,,2,Primaires
178,224031,21004B43-,AMBIORIX-NORD (SQUARE),224031,12,0,male,child,121382,1,couple_with_child,,,2,Primaires
179,224314,21004B43-,AMBIORIX-NORD (SQUARE),224314,12,0,male,child,121504,4,single_with_child,,,2,Primaires
180,223388,21004B43-,AMBIORIX-NORD (SQUARE),223388,12,0,male,child,121100,1,couple_with_child,,,2,Primaires
181,228586,21004A24-,MARCHE AU PORCS,228586,12,0,male,child,124231,1,couple_with_child,,,2,Primaires
182,231536,21004A24-,MARCHE AU PORCS,231536,12,0,male,parent,124335,4,single_with_child,,,2,Primaires
183,228458,21004A24-,MARCHE AU PORCS,228458,12,0,male,child,124174,1,couple_with_child,,,2,Primaires
184,232017,21004A35-,AD. MAX (BOULEVARD),232017,12,0,male,child,126464,4,single_with_child,,,2,Primaires
185,234782,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,234782,12,0,male,parent,127469,1,couple_with_child,,,2,Primaires
186,233788,21004A83-,E. JACQMAIN (BOULEVARD)-OUEST,233788,12,0,male,child,127594,1,couple_with_child,,,2,Primaires
187,235876,21004F531,RUE DES FAINES,235876,12,0,male,child,128809,1,couple_with_child,,,2,Primaires
188,235850,21004F531,RUE DES FAINES,235850,12,0,male,child,128797,1,couple_with_child,,,2,Primaires
189,235384,21004F531,RUE DES FAINES,235384,12,0,male,child,128630,1,couple_with_child,,,2,Primaires
190,239479,21004F91-,CROIX DE GUERRE (AVENUE DES),239479,12,0,male,child,130696,1,couple_with_child,,,2,Primaires
191,240033,21004F91-,CROIX DE GUERRE (AVENUE DES),240033,12,0,male,child,130927,4,single_with_child,,,2,Primaires
192,243318,21004F922,RUE CHATEAU BEYAERD,243318,12,0,male,child,132554,1,couple_with_child,,,2,Primaires
193,242321,21004F922,RUE CHATEAU BEYAERD,242321,12,0,male,child,132210,1,couple_with_child,,,2,Primaires
194,242834,21004F922,RUE CHATEAU BEYAERD,242834,12,0,male,child,132389,1,couple_with_child,,,2,Primaires
195,246110,21004C61-,U.L.B.,246110,12,0,male,child,134103,1,couple_with_child,,,2,Primaires
196,247333,21004C54-,LOUISE (AVENUE)-SUD-EST,247333,12,0,male,child,134823,1,couple_with_child,,,2,Primaires
197,247446,21004C54-,LOUISE (AVENUE)-SUD-EST,247446,12,0,male,child,134876,1,couple_with_child,,,2,Primaires
198,249862,21004C63-,NATIONS (SQUARE DES),249862,12,0,male,parent,136306,1,couple_with_child,,,2,Primaires
199,251643,21004F953,RUE DU WIMPELBERG,251643,12,0,male,child,137550,1,couple_with_child,,,2,Primaires
200,253629,21004F9MJ,NEDER-HEEMBEEK-NORD,253629,12,0,male,child,138489,1,couple_with_child,,,2,Primaires
201,254719,21004A02-,SAINT-FRANCOIS XAVIER,254719,12,0,male,child,139091,4,single_with_child,,,2,Primaires
202,254673,21004A02-,SAINT-FRANCOIS XAVIER,254673,12,0,male,child,139066,1,couple_with_child,,,2,Primaires
203,257180,21004A70-,BLAES (RUE)-SUD,257180,12,0,male,child,140661,1,couple_with_child,,,2,Primaires
204,261055,21004A70-,BLAES (RUE)-SUD,261055,12,0,male,parent,141288,1,couple_with_child,,,2,Primaires
205,260377,21004A70-,BLAES (RUE)-SUD,260377,12,0,male,child,142415,4,single_with_child,,,2,Primaires
206,261060,21004A70-,BLAES (RUE)-SUD,261060,12,0,male,parent,140416,1,couple_with_child,,,2,Primaires
207,263406,21004A03-,BON SECOURS - PALAIS DU MIDI,263406,12,0,male,parent,143442,1,couple_with_child,,,2,Primaires
208,261823,21004A03-,BON SECOURS - PALAIS DU MIDI,261823,12,0,male,child,143357,4,single_with_child,,,2,Primaires
209,266869,21004A23-,NOUVEAU MARCHE AU GRAIN,266869,12,0,male,parent,145405,1,couple_with_child,,,2,Primaires
210,266304,21004A23-,NOUVEAU MARCHE AU GRAIN,266304,12,0,male,child,146218,4,single_with_child,,,2,Primaires
211,264419,21004A23-,NOUVEAU MARCHE AU GRAIN,264419,12,0,male,child,145034,1,couple_with_child,,,2,Primaires
212,267041,21004A01-,VIEILLE HALLE AUX BLES,267041,12,0,male,child,146758,1,couple_with_child,,,2,Primaires
213,271581,21004A22-,SENNE (RUE DE LA),271581,12,0,male,parent,148033,1,couple_with_child,,,2,Primaires
214,269008,21004A22-,SENNE (RUE DE LA),269008,12,0,male,child,147795,4,single_with_child,,,2,Primaires
215,269217,21004A22-,SENNE (RUE DE LA),269217,12,0,male,child,147859,1,couple_with_child,,,2,Primaires
216,273870,21004A72-,SAINT-THOMAS (INSTITUT),273870,12,0,male,parent,150265,1,couple_with_child,,,2,Primaires
217,273873,21004A72-,SAINT-THOMAS (INSTITUT),273873,12,0,male,parent,150099,1,couple_with_child,,,2,Primaires
218,275694,21004A71-,BLAES (RUE)-CENTRE,275694,12,0,male,parent,151155,1,couple_with_child,,,2,Primaires
219,275250,21004A71-,BLAES (RUE)-CENTRE,275250,12,0,male,child,151882,4,single_with_child,,,2,Primaires
220,275839,21004A002,BOURSE,275839,12,0,male,child,152343,1,couple_with_child,,,2,Primaires
221,277435,21004A34-,MONNAIE,277435,12,0,male,parent,152802,1,couple_with_child,,,2,Primaires
222,277992,21004A15-,JACOBS (PLACE),277992,12,0,male,child,153955,4,single_with_child,,,2,Primaires
223,279309,21004A04-,NOTRE-DAME DE LA CHAPELLE,279309,12,0,male,parent,154130,1,couple_with_child,,,2,Primaires
224,282144,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,282144,12,0,male,parent,155304,4,single_with_child,,,2,Primaires
225,282143,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,282143,12,0,male,parent,155385,1,couple_with_child,,,2,Primaires
226,279803,21004A16-,PALAIS JUSTICE-HOP. ST.-PIERRE,279803,12,0,male,child,155028,1,couple_with_child,,,2,Primaires
227,283887,21004A20-,BOURSE-NORD-OUEST,283887,12,0,male,parent,157716,1,couple_with_child,,,2,Primaires
228,282903,21004A20-,BOURSE-NORD-OUEST,282903,12,0,male,child,157224,1,couple_with_child,,,2,Primaires
229,285645,21004A14-,GRAND SABLON,285645,12,0,male,child,159025,1,couple_with_child,,,2,Primaires
230,285546,21004A14-,GRAND SABLON,285546,12,0,male,child,158975,4,single_with_child,,,2,Primaires
231,287132,21004A001,GRAND-PLACE,287132,12,0,male,child,160152,1,couple_with_child,,,2,Primaires
232,288302,21004A32-,CONGRES - GARE,288302,12,0,male,child,161002,1,couple_with_child,,,2,Primaires
233,289920,21004C52-,LOUISE (AVENUE)-NORD-OUEST,289920,12,0,male,child,162042,1,couple_with_child,,,2,Primaires
234,291417,21004C552,LOUISE (AVENUE)-SUD,291417,12,0,male,child,163007,1,couple_with_child,,,2,Primaires
235,291541,21004C552,LOUISE (AVENUE)-SUD,291541,12,0,male,child,163072,1,couple_with_child,,,2,Primaires
236,293379,21004C51-,LOUISE (AVENUE)-NORD-EST,293379,12,0,male,child,164220,4,single_with_child,,,2,Primaires
237,294912,21004A33-,LIBERTE (PLACE DE LA),294912,12,0,male,child,165179,4,single_with_child,,,2,Primaires
238,294509,21004A33-,LIBERTE (PLACE DE LA),294509,12,0,male,child,164980,4,single_with_child,,,2,Primaires
239,296937,21004C53-,LOUISE (AVENUE)-SUD-OUEST,296937,12,0,male,child,166622,1,couple_with_child,,,2,Primaires
240,301092,21004A21-,ANNEESSENS (PLACE),301092,12,0,male,child,168653,1,couple_with_child,,,2,Primaires
241,300845,21004A21-,ANNEESSENS (PLACE),300845,12,0,male,child,168568,4,single_with_child,,,2,Primaires
242,304941,21004A21-,ANNEESSENS (PLACE),304941,12,0,male,parent,168331,1,couple_with_child,,,2,Primaires
243,300691,21004A21-,ANNEESSENS (PLACE),300691,12,0,male,child,168505,1,couple_with_child,,,2,Primaires
244,304954,21004A21-,ANNEESSENS (PLACE),304954,12,0,male,parent,167992,1,couple_with_child,,,2,Primaires
245,304960,21004A21-,ANNEESSENS (PLACE),304960,12,0,male,parent,169071,1,couple_with_child,,,2,Primaires
246,300373,21004A21-,ANNEESSENS (PLACE),300373,12,0,male,child,168390,4,single_with_child,,,2,Primaires
247,305253,21004A13-,PETIT SABLON,305253,12,0,male,child,171504,1,couple_with_child,,,2,Primaires
248,308351,21004E70-,MARIE-CHRISTINE (RUE),308351,12,0,male,child,172966,1,couple_with_child,,,2,Primaires
249,311934,21004E70-,MARIE-CHRISTINE (RUE),311934,12,0,male,parent,173280,1,couple_with_child,,,2,Primaires
250,307534,21004E70-,MARIE-CHRISTINE (RUE),307534,12,0,male,child,172685,1,couple_with_child,,,2,Primaires
